ok,n,nl,rr,sess,r_tot,r_pf,r_pct,r_win,l_tot,l_pf,l_pct,rng_min,rng_max,pen,cloc,pmax,plook,d_Mon,d_Tue,d_Wed,d_Thu,d_Fri
1,206,258.0,4.901877943926814,london+ny,-6.523524166577473,0.9068718600830873,-0.03166759304163818,0.48058252427184467,10.580966436007767,1.1579058983098665,0.041011497813983604,46.227561568668804,128.3835920128922,32.49950950297823,35.412027978244296,87.77342319194963,98.0,Short,Short,Long,Both,Off
1,1281,990.0,4.264805559253933,london+ny,37.65974407155187,1.1430325227641374,0.029398707315809444,0.4722872755659641,11.88770419745463,1.0689449969881424,0.012007782017630962,10.666327243775594,135.96294282049124,48.22207612904158,51.104932196886196,89.82586919100932,88.0,Both,Short,Long,Both,Both
1,1467,946.0,3.846439634685048,london+ny,19.217181076537845,1.0697612689999556,0.013099646268941953,0.45875937286980234,3.8828831092487817,1.025188963610494,0.0041045275996287375,5.813008923757642,86.72620731219465,56.05568722855938,43.731995086668356,95.13050361680044,88.0,Both,Short,Long,Both,Both
1,1337,994.0,4.245758459746298,london+ny,29.2991103171552,1.1113712729566683,0.02191406904798445,0.46297681376215405,8.71935486501109,1.05084779658479,0.008771986785725444,8.46321439794083,126.81202339645722,51.495204246003645,49.63946234277038,88.89547196716435,90.0,Both,Short,Long,Both,Both
1,1383,1005.0,3.595525974225023,london+ny,31.05233123946132,1.1144681789610094,0.022452878698092052,0.4598698481561822,10.841391624414912,1.0633352365607323,0.01078745435265166,8.029586612343646,135.2275136313691,48.03452839718112,51.59659728086618,88.2126512558192,81.0,Both,Short,Long,Both,Both
1,510,502.0,4.193985598121333,london,-12.508866365851679,0.8318824018516978,-0.024527188952650346,0.4,-5.342662478006789,0.9045219151760041,-0.01064275394025256,10.071708016447392,136.85146323070242,40.84725611826068,55.056182157650895,87.06154920370973,96.0,Both,Short,Long,Both,Both
1,1070,861.0,4.398127958620351,london+ny,47.906030340516686,1.2260022749119512,0.044771990972445476,0.4822429906542056,17.901800077462692,1.1168612352672405,0.020791870008667473,11.594672049725308,143.02734490433926,41.70298930614284,57.729712373288805,85.54435332197434,84.0,Long,Short,Long,Both,Both
1,1220,767.0,4.51925916314498,london+ny,1.998094993621661,1.007469606169847,0.0016377827816570923,0.43688524590163935,0.48563883630059834,1.0035541409506987,0.0006331666705353176,6.780141105012022,109.59667224112496,46.945854216076455,52.30814250884203,99.87145399093683,81.0,Short,Short,Long,Both,Short
1,974,754.0,4.112610156901834,london+ny,41.75508170224479,1.218222081735887,0.04286969373947103,0.4753593429158111,7.418693891620148,1.056419542611933,0.009839116567135481,10.158643687203709,128.29123211820087,45.83334224041032,56.32757574243559,88.42228251530705,80.0,Long,Short,Long,Short,Both
1,1022,645.0,4.229601990639491,london+ny,15.386597123574646,1.0779388682115578,0.01505537879019045,0.43933463796477495,5.006929835419889,1.0440998285575966,0.007762681915379679,4.969830467121368,106.5508842257754,48.75624059003261,46.50970712686993,94.32138838769757,74.0,Off,Short,Long,Short,Both
0,138,,,,,,,,,,,,,,,,,,,,,
1,858,613.0,4.7405927075677745,london+ny,2.6085425024129973,1.0142324679216068,0.003040259326821668,0.4382284382284382,-9.846612994120857,0.9110563753745741,-0.016062990202481007,8.417726397574391,124.05285169610723,45.14518361417237,57.276464459332324,88.77545900030366,78.0,Both,Short,Long,Short,Off
1,835,705.0,3.822916921991251,london+ny,43.45523863765774,1.253978328914875,0.052042201961266785,0.4802395209580838,11.09271562609646,1.0879450748042645,0.01573434840581057,13.642051022446847,138.16171079813967,43.474164514713145,58.97729219296753,87.56861251238861,100.0,Long,Short,Long,Short,Both
1,927,756.0,3.429833148615393,london+ny,39.80239409504068,1.2139576408170265,0.042936778959051486,0.48220064724919093,9.122368144622975,1.0681334056487457,0.012066624529924547,11.974150219890324,130.27698523429328,43.75212493779697,55.92064150606008,90.21700318163879,99.0,Long,Short,Long,Short,Both
1,1131,791.0,3.3395272142471057,london+ny,15.461613231033876,1.0670109145651094,0.013670745562364164,0.45977011494252873,4.143454374623062,1.0302834456295786,0.005238248261217524,8.865170123164242,104.43718934499262,44.43101063196837,52.24872456926413,99.11439463379568,100.0,Long,Short,Long,Short,Both
1,1325,789.0,3.4802294735544037,london+ny,23.33538255758266,1.1005283424650543,0.017611609477420857,0.43849056603773584,8.267783339457427,1.060329744409404,0.01047881285102334,0.7784352546219626,127.50329784124632,43.780347932528855,39.20843560039975,91.47697649364028,100.0,Long,Short,Long,Short,Both
1,890,729.0,3.866719526298918,london+ny,48.22102720111472,1.2710466460490835,0.054180929439454746,0.49325842696629213,6.805506906881751,1.0530127192745253,0.009335400420962599,11.848636569257849,128.9351525940751,54.857236272649196,55.55520268829715,90.73870442007495,90.0,Long,Short,Long,Short,Both
1,827,685.0,3.455012432109848,london+ny,30.364866803725207,1.1802968425401728,0.03671688851720099,0.48972188633615477,8.949471226988418,1.074695911815561,0.01306492149925316,13.101054239041877,105.77476619614639,57.132531947447205,57.98772295354395,91.41193044724616,99.0,Long,Short,Long,Short,Both
1,237,283.0,3.6872648564066712,london,-3.2607298831867366,0.9029396387519683,-0.013758353937496774,0.43037974683544306,-5.681486314201187,0.8299418745351805,-0.020075923371735634,13.068311486029433,130.06328602440507,58.34015942209458,57.67122273536346,87.72477662110981,87.0,Long,Short,Long,Short,Long
1,1126,836.0,3.984935001088753,london+ny,44.59021191350577,1.1863367745422573,0.03960054344005845,0.47602131438721135,4.987284162817597,1.0323377764371242,0.005965650912461233,10.965572724597925,133.4737690693417,41.065172315184284,59.47125387321288,99.49595129576753,99.0,Long,Short,Long,Short,Both
1,630,362.0,3.885857528148748,ny,40.279817936982006,1.2616971884597865,0.06393621894759048,0.5174603174603175,10.839774697227908,1.1241565876544135,0.02994412899786717,11.691924667448173,104.07190666039526,42.389219655151784,57.133000249453005,99.55340257372397,100.0,Long,Short,Long,Short,Both
1,537,271.0,4.050642175751246,ny,37.80504621810535,1.301789233951753,0.07040045850671386,0.5102420856610801,12.600741615838727,1.2135956208937104,0.04649720153446023,12.557495015478501,77.65920241649371,41.704936651370446,59.173756204059956,98.60177623737906,100.0,Long,Short,Long,Short,Both
1,614,355.0,3.6874104794434435,ny,42.260029135629594,1.2854131681671783,0.06882740901568335,0.5146579804560261,12.72017066119192,1.1518914545172831,0.03583146665124485,11.749445063311216,100.46171993132945,41.21243517511912,56.74470166966373,98.90700427272562,100.0,Long,Short,Long,Short,Both
1,580,307.0,4.015323157666328,ny,35.85737395405579,1.2628552545498706,0.06182305854147547,0.503448275862069,9.453534203884805,1.1350004244933904,0.030793271022426082,10.469803418346796,85.06047005909184,41.40071497245958,54.905705166581185,96.1885113424903,100.0,Long,Short,Long,Short,Both
1,595,353.0,4.069610966351783,ny,40.453188370865014,1.2769748808893653,0.06798855188380674,0.519327731092437,13.635559279191797,1.1644732280140693,0.0386276466832629,12.929935791672824,98.39604409652996,41.808977075087505,58.6620748836326,99.77452237307348,87.0,Long,Short,Long,Short,Both
1,542,345.0,4.385765443966961,ny,39.33019178245838,1.2884640606166167,0.07256492948793056,0.5129151291512916,13.566331108672758,1.1740442551329036,0.03932269886571814,14.646135921730913,98.50421445095755,50.44301439913105,59.235430986995105,98.56328918090776,82.0,Long,Short,Long,Short,Both
1,612,334.0,3.994447858907976,ny,32.14706636750815,1.2120182438573806,0.05252788622141854,0.477124183006536,11.627439599114131,1.1531828760638536,0.03481269341052135,2.5056271398826215,91.49887226766678,40.62353394330062,60.16691832963466,98.72803316928541,83.0,Long,Short,Short,Short,Both
1,589,378.0,4.508698742448395,ny,46.67966674805954,1.327489152994042,0.07925240534475299,0.5263157894736842,15.099725713932001,1.1682281275878696,0.03994636432257146,13.956696144266727,109.99160397895827,40.45239433504107,59.66759525683286,96.6464553508739,86.0,Long,Short,Long,Short,Both
1,441,270.0,2.9695216988531037,ny,13.544493450842413,1.1125480910024181,0.030713137076740147,0.4965986394557823,3.177350543348123,1.0485795663312802,0.01176796497536343,16.54637389006147,89.6781484815013,39.92792568036828,46.160984486323,98.8723575347651,69.0,Long,Short,Long,Short,Short
1,475,297.0,4.951900749460814,ny,5.266521150199608,1.0399007456194378,0.011087412947788668,0.4884210526315789,4.963594441908082,1.0664377858049445,0.016712439198343754,15.085217619056365,106.43450202409676,41.85210212476387,59.41604962425724,99.63772370579196,83.0,Short,Short,Long,Short,Long
1,592,375.0,3.7463985835956954,ny,28.490965673991603,1.1901707085223288,0.04812663120606689,0.5152027027027027,15.401527787323822,1.17829067585056,0.041070740766196885,15.005524164548309,105.41987911251991,39.16268396150754,22.61277421479826,98.59115880427484,84.0,Long,Long,Long,Short,Both
1,510,163.0,4.399276064934017,ny,30.770414028670416,1.2801807489771253,0.06033414515425568,0.4843137254901961,1.7886608079098312,1.0572359718324271,0.010973379189630879,6.376327161417762,59.24808420824694,51.204186921149955,43.23949489245684,99.68079356853822,87.0,Long,Short,Long,Short,Both
1,529,362.0,4.458443029102161,ny,54.66903945165603,1.445546751143711,0.10334411994641972,0.5274102079395085,12.705429935352736,1.143848010648629,0.03509787274959317,14.479320979649133,126.953946083953,38.85064301488435,63.13864629181876,84.73443025341837,89.0,Long,Short,Long,Short,Both
1,483,357.0,4.551620327743307,ny,46.82571462975433,1.4104700472098533,0.09694764933696545,0.5362318840579711,15.501148244530473,1.1833460058263987,0.043420583318012525,16.80214907530768,115.19244833586923,38.873388344672136,62.06936571946326,85.77773041739968,86.0,Long,Short,Long,Short,Both
1,548,432.0,4.8778690502043665,ny,42.687763827875926,1.2999899872333773,0.07789737924794875,0.5145985401459854,15.865847258103628,1.1591883168275745,0.0367264982826473,18.317207097020045,132.451920224328,36.2615193788617,63.66963549193459,82.04195271367846,71.0,Long,Both,Long,Short,Both
1,504,425.0,4.999988303895343,ny,39.58803919673829,1.3091264930227067,0.07854769681892516,0.5257936507936508,19.76198293486072,1.2042038290933414,0.04649878337614289,20.44437342648285,124.42317173394882,36.67312945280495,64.38402185212597,82.04027915613764,90.0,Long,Both,Long,Short,Both
1,438,354.0,4.989969307300554,ny,32.599915002275914,1.279633216572282,0.07442902968556143,0.5114155251141552,22.523016477590836,1.3105683733331572,0.06362434033217752,19.5434388326003,117.6919828842779,36.64400258315693,65.35172665527183,82.05123171492095,64.0,Long,Both,Off,Short,Both
1,438,363.0,4.602869622890019,ny,33.31228221141388,1.2695423930422574,0.07605543883884444,0.4885844748858447,17.769542678560544,1.2149189389651656,0.048951908205401004,19.461737915613618,131.71210064055623,38.17933926332243,62.34480334713836,82.13175875623219,71.0,Off,Both,Short,Short,Both
1,522,406.0,4.696701976865101,asia+ny,0.07839640649160418,1.0005889907328627,0.00015018468676552928,0.4559386973180077,7.347117440636393,1.0894481404093777,0.018096348375951705,16.804417575455698,132.37292305965718,37.685944267699945,64.46354324485651,82.49502743777627,100.0,Long,Both,Long,Short,Off
1,381,313.0,4.564606706042897,ny,56.48237486202482,1.6537253391498905,0.14824770304993376,0.5826771653543307,8.538023741626628,1.114929457031018,0.02727803112340775,19.65707153469304,129.32174019192456,35.82911935382755,63.5788274052712,84.35767140387074,88.0,Long,Short,Long,Off,Both
1,336,304.0,4.8465127229211316,ny,28.924261363392773,1.349813766937512,0.08608411120057369,0.5446428571428571,12.677191628077443,1.1898435015419444,0.04170128825025478,22.714736961296147,137.87315525886282,34.990233884412476,65.59132978911292,78.66939715679007,72.0,Long,Long,Long,Off,Both
1,344,302.0,4.4367966004853905,ny,43.02250336576064,1.5357522120547416,0.12506541676093202,0.5726744186046512,11.352680006988056,1.162971133627085,0.037591655652278344,20.944545269505547,121.52201587767969,36.304525458340876,65.81201521564246,81.71317997965076,88.0,Long,Short,Long,Off,Both
1,326,295.0,4.571961960505754,ny,41.62686540507618,1.544977442585962,0.12768977118121522,0.5705521472392638,10.34224530223079,1.1508700387144966,0.03505845865162987,21.92974904226531,137.98285360663607,34.696042843642836,64.57233933897128,77.72532977688289,83.0,Long,Short,Long,Off,Both
1,328,304.0,4.601397286949407,ny,42.74299704010443,1.5511336128567879,0.13031401536617196,0.5701219512195121,11.875341502508544,1.1710268002160746,0.03906362336351493,22.82232139249522,129.6853562128851,36.095572776085994,65.95459604951704,81.22185401232841,87.0,Long,Short,Long,Off,Both
1,301,299.0,4.356973276382977,ny,36.679872500035856,1.5009295836382297,0.12186004152835823,0.574750830564784,9.642701422947178,1.1386992121532487,0.03224983753494039,25.91700867220554,131.59952739238022,35.14986911909208,67.73597112085625,80.53209792232664,87.0,Long,Short,Long,Off,Both
0,101,,,,,,,,,,,,,,,,,,,,,
1,348,307.0,4.344007809275045,ny,48.95080278799272,1.6109881384534734,0.14066322640227777,0.5747126436781609,11.073765628094467,1.1564651739400849,0.03607089781138265,22.001702152640917,138.56612283686493,35.02270604679934,66.40606504004892,82.00526080282535,86.0,Long,Short,Long,Off,Both
1,198,179.0,4.147447931570874,ny,39.691496052297516,1.8247960659060227,0.20046210127422992,0.5707070707070707,7.127206020747876,1.1884362657273615,0.03981679341199931,21.35293833899027,143.13590574753846,35.35823604009312,65.31340474782333,82.18262913055399,87.0,Long,Short,Off,Off,Short
