etf,cfrm,cost,entry,stop_k,tp_r,sig,fill,n,R,usd,net,pf,win,avg_w,avg_l,dd,retdd,sharpe,sortino,p90,p10
5,True,net,edge,1.0,2.0,3465,0.4051948051948052,836,-0.0951806413471814,-3.287464425787225,-2748.32025995812,0.9015806775938194,0.34688995215311,86.81475945839964,-51.14395696500734,3809.8166918269035,-0.7213786074941655,-1.136906881453042,-2.2517507175825293,101.18284726797691,-68.72308303967685
5,True,gross,edge,1.0,2.0,3465,0.4051948051948052,836,0.027838909378006416,1.4993298325867317,1253.4397400425078,1.049780878735653,0.3480861244019139,90.83360908225391,-46.200257803474095,1624.0687518222803,0.7717898264073428,0.5209646411918665,1.1147747538697772,105.5028472679769,-63.683083039675694
5,True,net,edge,1.5,1.5,3465,0.3604617604617605,744,-0.06456214237870926,-3.8980095340544354,-2900.1190933365,0.9096534765663276,0.4112903225806452,95.42429154836663,-73.2875623450609,3883.169093540533,-0.7468433703185139,-0.9647345273857816,-1.7827958932484258,117.38311332993665,-99.59294306761105
5,True,gross,edge,1.5,1.5,3465,0.3604617604617605,744,0.014918478225186004,0.8274743369139551,615.6409066639826,1.0205775317755303,0.4166666666666667,98.49597810903285,-69.09494759153857,2421.509934094447,0.2542384394116512,0.20518764571428666,0.39696743145492575,121.70311332993664,-94.55294306760989
5,True,net,edge,1.5,2.0,3465,0.3344877344877345,686,-0.05383283621280164,-4.010957566388835,-2751.516890542741,0.9141834985200291,0.36005830903790087,118.66914195358,-73.03597939197493,4007.4570034638696,-0.6865992294276522,-0.8970543899914961,-1.6436059749852512,144.51442961915717,-101.63157661468023
5,True,gross,edge,1.5,2.0,3465,0.3344877344877345,686,0.02573720204535552,0.7435613840491793,510.083109457737,1.0170712059614577,0.36443148688046645,121.559272250137,-68.68904586914141,2075.179686278181,0.24580189986948414,0.16725054801510375,0.32093979168763226,148.83442961915716,-96.59157661467907
5,False,net,close,1.0,1.5,3107,0.6353395558416479,1152,-0.06687357331694305,-1.5533776569045306,-1789.4910607540191,0.9449921773490403,0.4236111111111111,62.9960718801376,-48.993334545574044,3216.635302848701,-0.556323888868974,-0.6592102621121221,-1.2319651652785373,76.95429947610509,-64.45609139353355
5,False,gross,close,1.0,1.5,3107,0.6353395558416479,1152,0.059207343367574,3.1803723430961353,3663.7889392467478,1.1255304574475151,0.4236111111111111,67.3160718801376,-43.95550322027169,1149.4011192032558,3.187563399787204,1.351986177776293,2.806975137972179,81.27429947610509,-59.416091393532405
5,False,net,close,1.0,2.0,3107,0.5889925973607982,1056,-0.0664368954015136,-2.427981658034648,-2563.9486308845885,0.9238096565762582,0.35511363636363635,82.90116210671292,-49.41539562540665,3741.560087022659,-0.6852619151507058,-0.8451851849645239,-1.55683995606063,96.6993857067825,-66.4062830221813
5,False,gross,close,1.0,2.0,3107,0.5889925973607982,1056,0.06117071086716097,2.3536092510570024,2485.4113691161947,1.0822370538775161,0.35511363636363635,87.22116210671291,-44.37962470029537,1177.0789385517346,2.1115078077721945,0.8221372687143265,1.6260899625150314,101.01938570678249,-61.36628302218014
5,False,net,close,1.5,1.5,3107,0.5172191824911491,936,-0.040489422582192916,-2.098060288254605,-1963.78442980631,0.949031275515374,0.42094017094017094,92.80563574334494,-71.0870939348417,3615.2674621912374,-0.543192018389712,-0.5431127668786254,-1.0627502608702266,116.59259040471778,-95.38835778197637
5,False,gross,close,1.5,1.5,3107,0.5172191824911491,936,0.043181272749357576,2.6265550963614266,2458.4555701942954,1.0686498048656807,0.422008547008547,96.88607717184276,-66.19509226004362,2179.533363243041,1.1279733596443926,0.6806678067239994,1.400112323017053,120.91259040471778,-90.34835778197521
5,False,net,close,1.5,2.0,3107,0.4695848084969424,854,-0.0648108875720605,-3.9471946477755604,-3370.9042292003287,0.9135551151623039,0.35714285714285715,116.79978092172382,-71.02884774194187,5839.330576591679,-0.5772757998516792,-0.8630752230681957,-1.6391524153707033,143.75378825759518,-97.93194386929562
5,False,gross,close,1.5,2.0,3107,0.4695848084969424,854,0.01979093558615364,0.8196437597193015,699.9757708002835,1.0193128424578883,0.3583138173302108,120.73213457884235,-66.13879089475452,3391.3305765912883,0.20640151556792402,0.18007579166412577,0.35837043755127945,148.07378825759517,-92.89194386929447
