ema,trend_pct,untouched,trend,research_n,research_mean,research_net,research_pf,research_sh,locked_n,locked_mean,locked_net,locked_pf,locked_sh
10,50.0,0,0,474,-3.422029289313079,-1622.0418831343995,0.8918071868458006,-0.6000099551446348,258,2.0133555424684366,519.4457299568567,1.0460325360158655,0.25218869920932413
10,50.0,0,1,238,-4.009091030618152,-954.1636652871202,0.8677103772468261,-0.545697402907367,131,7.631021623133478,999.6638326304856,1.2066815853520356,0.7178450203793101
10,50.0,1,0,11,-4.755275434873098,-52.30802978360407,0.8590836189223338,-0.14095123717585345,2,-92.46844928441897,-184.93689856883793,0.16483489128021794,-0.8138989176255844
10,50.0,1,1,11,-4.755275434873098,-52.30802978360407,0.8590836189223338,-0.14095123717585345,2,-92.46844928441897,-184.93689856883793,0.16483489128021794,-0.8138989176255844
10,60.0,0,0,474,-3.422029289313079,-1622.0418831343995,0.8918071868458006,-0.6000099551446348,258,2.0133555424684366,519.4457299568567,1.0460325360158655,0.25218869920932413
10,60.0,0,1,184,-7.755776070358706,-1427.062796946002,0.7630846802694121,-0.8998579364091012,94,15.529060507313957,1459.731687687512,1.4757573984047836,1.2380565573438829
10,60.0,1,0,11,-4.755275434873098,-52.30802978360407,0.8590836189223338,-0.14095123717585345,2,-92.46844928441897,-184.93689856883793,0.16483489128021794,-0.8138989176255844
10,60.0,1,1,10,8.886116554486398,88.86116554486398,1.3863027147183873,0.2812576289643975,2,-92.46844928441897,-184.93689856883793,0.16483489128021794,-0.8138989176255844
10,65.0,0,0,474,-3.422029289313079,-1622.0418831343995,0.8918071868458006,-0.6000099551446348,258,2.0133555424684366,519.4457299568567,1.0460325360158655,0.25218869920932413
10,65.0,0,1,157,-5.195065904308162,-815.6253469763815,0.8403781952120091,-0.5407298696937741,79,19.881058309407745,1570.603606443212,1.7019855544994955,1.5066804767849868
10,65.0,1,0,11,-4.755275434873098,-52.30802978360407,0.8590836189223338,-0.14095123717585345,2,-92.46844928441897,-184.93689856883793,0.16483489128021794,-0.8138989176255844
10,65.0,1,1,10,8.886116554486398,88.86116554486398,1.3863027147183873,0.2812576289643975,2,-92.46844928441897,-184.93689856883793,0.16483489128021794,-0.8138989176255844
10,70.0,0,0,474,-3.422029289313079,-1622.0418831343995,0.8918071868458006,-0.6000099551446348,258,2.0133555424684366,519.4457299568567,1.0460325360158655,0.25218869920932413
10,70.0,0,1,116,-0.6458625614085388,-74.9200571233905,0.9779952551644219,-0.06261748595913752,67,16.842985084853705,1128.4800006851983,1.5093916146872375,1.1054044797997429
10,70.0,1,0,11,-4.755275434873098,-52.30802978360407,0.8590836189223338,-0.14095123717585345,2,-92.46844928441897,-184.93689856883793,0.16483489128021794,-0.8138989176255844
10,70.0,1,1,8,10.618744261149232,84.94995408919385,1.4882509485676172,0.2879737016698663,2,-92.46844928441897,-184.93689856883793,0.16483489128021794,-0.8138989176255844
10,75.0,0,0,474,-3.422029289313079,-1622.0418831343995,0.8918071868458006,-0.6000099551446348,258,2.0133555424684366,519.4457299568567,1.0460325360158655,0.25218869920932413
10,75.0,0,1,88,1.1816485355450161,103.98507112796142,1.0446928835004887,0.10679485284311774,53,23.474173913938667,1244.1312174387494,1.8176963350261426,1.3478642409969088
10,75.0,1,0,11,-4.755275434873098,-52.30802978360407,0.8590836189223338,-0.14095123717585345,2,-92.46844928441897,-184.93689856883793,0.16483489128021794,-0.8138989176255844
10,75.0,1,1,6,38.89535834742461,233.37215008454768,11.764328883938806,1.129243338196944,2,-92.46844928441897,-184.93689856883793,0.16483489128021794,-0.8138989176255844
10,80.0,0,0,474,-3.422029289313079,-1622.0418831343995,0.8918071868458006,-0.6000099551446348,258,2.0133555424684366,519.4457299568567,1.0460325360158655,0.25218869920932413
