ema,trend_pct,untouched,trend,research_n,research_mean,research_net,research_pf,research_sh,validation_n,validation_mean,validation_net,validation_pf,validation_sh,test_n,test_mean,test_net,test_pf,test_sh
10,50.0,0,0,1129,-1.7699436747924568,-1998.2664088406837,0.903130572776743,-0.4761178042085841,498,-0.1790364445036336,-89.16014936280953,0.9942894122249738,-0.0316506676441265,414,2.825881080320588,1169.9147672527233,1.0779018603778727,0.39931372977270124
10,50.0,0,1,514,1.9834681538553824,1019.5026310816666,1.1120227314714266,0.3438314841668198,280,9.464313674025048,2650.0078287270135,1.360469186817937,1.3014403887032624,197,3.4223125229041655,674.1955670121206,1.1051493168345448,0.36336881194541315
10,50.0,1,0,13,1.5027442309790506,19.535675002727658,1.124363543332841,0.0654228576709906,12,9.413810992276618,112.96573190731942,1.4275225858497174,0.31785421731604563,5,36.42571608681683,182.12858043408414,3.505087136914135,0.8166983845572405
10,50.0,1,1,12,1.8636505145204865,22.363806174245838,1.1449774907145511,0.07491106781541498,12,9.413810992276618,112.96573190731942,1.4275225858497174,0.31785421731604563,5,36.42571608681683,182.12858043408414,3.505087136914135,0.8166983845572405
10,60.0,0,0,1129,-1.7699436747924568,-1998.2664088406837,0.903130572776743,-0.4761178042085841,498,-0.1790364445036336,-89.16014936280953,0.9942894122249738,-0.0316506676441265,414,2.825881080320588,1169.9147672527233,1.0779018603778727,0.39931372977270124
10,60.0,0,1,393,0.7794144801803833,306.3098907108906,1.0421520859917892,0.1176167190042973,213,8.83773353328917,1882.437242590593,1.3153824249443964,1.0150417036733732,151,5.63948908823437,851.56285232339,1.1835432027926875,0.5216877612299821
10,60.0,1,0,13,1.5027442309790506,19.535675002727658,1.124363543332841,0.0654228576709906,12,9.413810992276618,112.96573190731942,1.4275225858497174,0.31785421731604563,5,36.42571608681683,182.12858043408414,3.505087136914135,0.8166983845572405
10,60.0,1,1,11,2.337962406315455,25.717586469470007,1.1704242678228367,0.08617275448044798,12,9.413810992276618,112.96573190731942,1.4275225858497174,0.31785421731604563,4,63.52243912634458,254.08975650537832,343.2936853169165,1.2599743960762062
10,65.0,0,0,1129,-1.7699436747924568,-1998.2664088406837,0.903130572776743,-0.4761178042085841,498,-0.1790364445036336,-89.16014936280953,0.9942894122249738,-0.0316506676441265,414,2.825881080320588,1169.9147672527233,1.0779018603778727,0.39931372977270124
10,65.0,0,1,327,-1.1205287072434629,-366.4128872686124,0.9422053367834133,-0.15318881419606603,181,8.633744718201584,1562.7077939944866,1.3088560285376776,0.9224008561111858,125,6.997574341999425,874.6967927499281,1.2252716997334048,0.5816937054336537
10,65.0,1,0,13,1.5027442309790506,19.535675002727658,1.124363543332841,0.0654228576709906,12,9.413810992276618,112.96573190731942,1.4275225858497174,0.31785421731604563,5,36.42571608681683,182.12858043408414,3.505087136914135,0.8166983845572405
10,65.0,1,1,11,2.337962406315455,25.717586469470007,1.1704242678228367,0.08617275448044798,12,9.413810992276618,112.96573190731942,1.4275225858497174,0.31785421731604563,4,63.52243912634458,254.08975650537832,343.2936853169165,1.2599743960762062
10,70.0,0,0,1129,-1.7699436747924568,-1998.2664088406837,0.903130572776743,-0.4761178042085841,498,-0.1790364445036336,-89.16014936280953,0.9942894122249738,-0.0316506676441265,414,2.825881080320588,1169.9147672527233,1.0779018603778727,0.39931372977270124
10,70.0,0,1,256,-5.243387881346127,-1342.3072976246085,0.7575824788274745,-0.6305161522310964,154,11.286849091590279,1738.1747601049028,1.4095894955573518,1.0872808388624593,98,1.0669038364704109,104.55657597410027,1.0318125114217191,0.07823339461020139
10,70.0,1,0,13,1.5027442309790506,19.535675002727658,1.124363543332841,0.0654228576709906,12,9.413810992276618,112.96573190731942,1.4275225858497174,0.31785421731604563,5,36.42571608681683,182.12858043408414,3.505087136914135,0.8166983845572405
10,70.0,1,1,11,2.337962406315455,25.717586469470007,1.1704242678228367,0.08617275448044798,11,14.049690571754995,154.54659628930494,1.694115696677495,0.44094651302582166,4,63.52243912634458,254.08975650537832,343.2936853169165,1.2599743960762062
10,75.0,0,0,1129,-1.7699436747924568,-1998.2664088406837,0.903130572776743,-0.4761178042085841,498,-0.1790364445036336,-89.16014936280953,0.9942894122249738,-0.0316506676441265,414,2.825881080320588,1169.9147672527233,1.0779018603778727,0.39931372977270124
10,75.0,0,1,197,-5.858393494702159,-1154.1035184563252,0.7312837781045726,-0.6140720051971968,116,14.115708702103033,1637.422209443952,1.529702031889528,1.143139175037748,75,8.817549129806963,661.3161847355223,1.289885446828875,0.5441711860526692
10,75.0,1,0,13,1.5027442309790506,19.535675002727658,1.124363543332841,0.0654228576709906,12,9.413810992276618,112.96573190731942,1.4275225858497174,0.31785421731604563,5,36.42571608681683,182.12858043408414,3.505087136914135,0.8166983845572405
10,75.0,1,1,10,8.971567217707616,89.71567217707616,2.03233920380908,0.3429622543077187,7,23.995004098504847,167.96502868953394,11.780066770213118,1.0396322146147436,3,84.94402385410528,254.83207156231583,254832071562.31583,1.2636934951982912
10,80.0,0,0,1129,-1.7699436747924568,-1998.2664088406837,0.903130572776743,-0.4761178042085841,498,-0.1790364445036336,-89.16014936280953,0.9942894122249738,-0.0316506676441265,414,2.825881080320588,1169.9147672527233,1.0779018603778727,0.39931372977270124
10,80.0,0,1,146,-5.119453253384569,-747.4401749941471,0.7445575873199627,-0.5006575644827012,83,10.50783541170729,872.1503391717051,1.3430529003905247,0.6861919983855849,57,12.243116446528578,697.857637452129,1.4205104382214797,0.6346135745243627
10,80.0,1,0,13,1.5027442309790506,19.535675002727658,1.124363543332841,0.0654228576709906,12,9.413810992276618,112.96573190731942,1.4275225858497174,0.31785421731604563,5,36.42571608681683,182.12858043408414,3.505087136914135,0.8166983845572405
10,80.0,1,1,9,8.631901046257049,77.68710941631343,1.893929084349637,0.298554719079992,6,25.28693533655587,151.72161201933523,10.73755739997511,0.9482516706356205,3,84.94402385410528,254.83207156231583,254832071562.31583,1.2636934951982912
10,85.0,0,0,1129,-1.7699436747924568,-1998.2664088406837,0.903130572776743,-0.4761178042085841,498,-0.1790364445036336,-89.16014936280953,0.9942894122249738,-0.0316506676441265,414,2.825881080320588,1169.9147672527233,1.0779018603778727,0.39931372977270124
10,85.0,0,1,91,-6.8913609704069625,-627.1138483070335,0.689815606048337,-0.49500620023094904,52,27.12475127198618,1410.4870661432815,2.5243704428407283,1.518727233855501,39,42.860532733640774,1671.5607766119901,4.725239580306236,1.861035126259081
10,85.0,1,0,13,1.5027442309790506,19.535675002727658,1.124363543332841,0.0654228576709906,12,9.413810992276618,112.96573190731942,1.4275225858497174,0.31785421731604563,5,36.42571608681683,182.12858043408414,3.505087136914135,0.8166983845572405
10,85.0,1,1,5,2.9315176431904546,14.657588215952273,1.7633612351768204,0.21449640138510576,4,11.094348227426963,44.37739290970785,3.8481598960631844,0.6875244860840036,2,66.4950178723393,132.9900357446786,132990035744.6786,1.0777332833606694
15,50.0,0,0,1129,-0.6854692372032499,-773.8947688024691,0.9636628241753058,-0.17496258288333819,498,-3.6630961622594147,-1824.2218888051884,0.9021604593006896,-0.5772322580608328,414,5.267199784966078,2180.620710975956,1.1410197798271435,0.7004790619073503
15,50.0,0,1,514,3.1763673833303776,1632.652835031814,1.1719034064628118,0.520622412394713,280,6.87696482091929,1925.5501498574013,1.2124422978175535,0.8207622656151737,197,9.174788045796525,1807.4332450219154,1.2806631407497377,0.8954047387526625
15,50.0,1,0,72,12.125288260066315,873.0207547247746,2.15195332925264,0.9313775758617165,43,13.940236409585173,599.4301656121625,1.578568665118583,0.8080676395106157,27,-3.0984156530165046,-83.65722263144562,0.9287090911679154,-0.10002051512563527
15,50.0,1,1,64,12.455528793734459,797.1538427990054,2.179234424626855,0.87710688434584,40,11.282674755808921,451.30699023235684,1.4392144555585882,0.6246392362418116,25,8.08959666986193,202.23991674654826,1.2280666550040826,0.2708507190711791
15,60.0,0,0,1129,-0.6854692372032499,-773.8947688024691,0.9636628241753058,-0.17496258288333819,498,-3.6630961622594147,-1824.2218888051884,0.9021604593006896,-0.5772322580608328,414,5.267199784966078,2180.620710975956,1.1410197798271435,0.7004790619073503
