ema,trend_pct,untouched,trend,research_n,research_mean,research_net,research_pf,research_sh,locked_n,locked_mean,locked_net,locked_pf,locked_sh
10,50.0,0,0,448,-5.613010288689679,-2514.6286093329763,0.8310413470673208,-0.9707328060234012,252,0.7933845559115243,199.93290808970414,1.0176719918572619,0.09771455955021925
10,50.0,0,1,224,-5.615831943420484,-1257.9463553261885,0.8253043146679995,-0.728930655983884,125,6.619194158448401,827.3992698060501,1.1695177078661567,0.5983169802173935
10,50.0,1,0,9,-4.347553445318933,-39.1279810078704,0.8906682490160495,-0.10590758965046732,2,-93.84344928441897,-187.68689856883793,0.1562264748235208,-0.823422151177728
10,50.0,1,1,9,-4.347553445318933,-39.1279810078704,0.8906682490160495,-0.10590758965046732,2,-93.84344928441897,-187.68689856883793,0.1562264748235208,-0.823422151177728
10,60.0,0,0,448,-5.613010288689679,-2514.6286093329763,0.8310413470673208,-0.9707328060234012,252,0.7933845559115243,199.93290808970414,1.0176719918572619,0.09771455955021925
10,60.0,0,1,176,-8.571638581615172,-1508.6083903642702,0.7493876949974769,-0.9574967286080085,89,13.96132314444745,1242.557759855823,1.391837963814989,1.0504154547122149
10,60.0,1,0,9,-4.347553445318933,-39.1279810078704,0.8906682490160495,-0.10590758965046732,2,-93.84344928441897,-187.68689856883793,0.1562264748235208,-0.823422151177728
10,60.0,1,1,8,12.817651790074706,102.54121432059765,1.4742582860408782,0.3270371819583078,2,-93.84344928441897,-187.68689856883793,0.1562264748235208,-0.823422151177728
10,65.0,0,0,448,-5.613010288689679,-2514.6286093329763,0.8310413470673208,-0.9707328060234012,252,0.7933845559115243,199.93290808970414,1.0176719918572619,0.09771455955021925
10,65.0,0,1,151,-5.864501669274848,-885.539752060502,0.8258392498265741,-0.592694050032872,76,17.739955503083078,1348.236618234314,1.5780683703558014,1.2946849057876793
10,65.0,1,0,9,-4.347553445318933,-39.1279810078704,0.8906682490160495,-0.10590758965046732,2,-93.84344928441897,-187.68689856883793,0.1562264748235208,-0.823422151177728
10,65.0,1,1,8,12.817651790074706,102.54121432059765,1.4742582860408782,0.3270371819583078,2,-93.84344928441897,-187.68689856883793,0.1562264748235208,-0.823422151177728
10,70.0,0,0,448,-5.613010288689679,-2514.6286093329763,0.8310413470673208,-0.9707328060234012,252,0.7933845559115243,199.93290808970414,1.0176719918572619,0.09771455955021925
10,70.0,0,1,112,-1.4485329399083835,-162.23568926973894,0.9522458759707225,-0.13670758066254549,64,14.247859569942193,911.8630124763004,1.3956608448621857,0.8923150438889823
10,70.0,1,0,9,-4.347553445318933,-39.1279810078704,0.8906682490160495,-0.10590758965046732,2,-93.84344928441897,-187.68689856883793,0.1562264748235208,-0.823422151177728
10,70.0,1,1,6,15.48000047748792,92.88000286492752,1.5506536062352076,0.31344999192466383,2,-93.84344928441897,-187.68689856883793,0.1562264748235208,-0.823422151177728
10,75.0,0,0,448,-5.613010288689679,-2514.6286093329763,0.8310413470673208,-0.9707328060234012,252,0.7933845559115243,199.93290808970414,1.0176719918572619,0.09771455955021925
10,75.0,0,1,85,0.29182831615328136,24.805406873028915,1.0106781861283476,0.025737493815105695,52,21.60623209266095,1123.5240688183694,1.7022827611854405,1.2139163051379338
10,75.0,1,0,9,-4.347553445318933,-39.1279810078704,0.8906682490160495,-0.10590758965046732,2,-93.84344928441897,-187.68689856883793,0.1562264748235208,-0.823422151177728
10,75.0,1,1,5,49.08763335033873,245.43816675169364,16.231246017174588,1.1787084933600966,2,-93.84344928441897,-187.68689856883793,0.1562264748235208,-0.823422151177728
10,80.0,0,0,448,-5.613010288689679,-2514.6286093329763,0.8310413470673208,-0.9707328060234012,252,0.7933845559115243,199.93290808970414,1.0176719918572619,0.09771455955021925
10,80.0,0,1,62,3.190797402252986,197.82943893968513,1.130814263700075,0.2523633273186274,38,13.382967179977449,508.55275283914307,1.375604928390735,0.624996743457984
10,80.0,1,0,9,-4.347553445318933,-39.1279810078704,0.8906682490160495,-0.10590758965046732,2,-93.84344928441897,-187.68689856883793,0.1562264748235208,-0.823422151177728
10,80.0,1,1,5,49.08763335033873,245.43816675169364,16.231246017174588,1.1787084933600966,2,-93.84344928441897,-187.68689856883793,0.1562264748235208,-0.823422151177728
10,85.0,0,0,448,-5.613010288689679,-2514.6286093329763,0.8310413470673208,-0.9707328060234012,252,0.7933845559115243,199.93290808970414,1.0176719918572619,0.09771455955021925
10,85.0,0,1,41,-3.0316348094194128,-124.29702718619592,0.8739745005636315,-0.208036928375901,26,17.52357022808932,455.6128259303223,1.5024852623574012,0.6171748879664718
10,85.0,1,0,9,-4.347553445318933,-39.1279810078704,0.8906682490160495,-0.10590758965046732,2,-93.84344928441897,-187.68689856883793,0.1562264748235208,-0.823422151177728
10,85.0,1,1,3,21.897748375089577,65.69324512526873,5.076749722392631,0.6754524161843333,2,-93.84344928441897,-187.68689856883793,0.1562264748235208,-0.823422151177728
15,50.0,0,0,442,-5.083443390936333,-2246.881978793859,0.8588052949019248,-0.8156785709705876,251,1.2721500721450736,319.30966810841346,1.0259748881107973,0.14597262216339094
15,50.0,0,1,222,-3.5554660409232484,-789.3134610849611,0.891700074598819,-0.4474010746339722,125,10.381377501439216,1297.672187679902,1.2414826512499695,0.8454598631213552
15,50.0,1,0,35,10.591975878509974,370.7191557478491,1.518438985984016,0.6405365819192242,20,-16.750733289548226,-335.0146657909645,0.6957736062023934,-0.5611954777133302
15,50.0,1,1,33,9.924616625649529,327.5123486464345,1.4585977964600114,0.5689319843115959,17,-9.371804191006959,-159.3206712471183,0.8036404836362371,-0.31222113428081505
15,60.0,0,0,442,-5.083443390936333,-2246.881978793859,0.8588052949019248,-0.8156785709705876,251,1.2721500721450736,319.30966810841346,1.0259748881107973,0.14597262216339094
15,60.0,0,1,175,-7.298547843069297,-1277.245872537127,0.7945516103161998,-0.7901587606811846,89,18.86514991767877,1678.9983426734107,1.4841451212349108,1.2680523060621078
15,60.0,1,0,35,10.591975878509974,370.7191557478491,1.518438985984016,0.6405365819192242,20,-16.750733289548226,-335.0146657909645,0.6957736062023934,-0.5611954777133302
15,60.0,1,1,30,12.473029078654994,374.1908723596498,1.6395452860441777,0.6943296808871375,12,14.472203604064513,173.66644324877416,1.5099182227242762,0.5363798755523791
15,65.0,0,0,442,-5.083443390936333,-2246.881978793859,0.8588052949019248,-0.8156785709705876,251,1.2721500721450736,319.30966810841346,1.0259748881107973,0.14597262216339094
15,65.0,0,1,150,-5.200498989575741,-780.0748484363612,0.8533826876294869,-0.508036725326771,76,21.48160388232794,1632.6018950569232,1.6202544427152086,1.3798202932900459
15,65.0,1,0,35,10.591975878509974,370.7191557478491,1.518438985984016,0.6405365819192242,20,-16.750733289548226,-335.0146657909645,0.6957736062023934,-0.5611954777133302
15,65.0,1,1,28,13.112743709071244,367.15682385399487,1.656835597050426,0.6852569094159519,12,14.472203604064513,173.66644324877416,1.5099182227242762,0.5363798755523791
