ema,trend_pct,untouched,trend,research_n,research_mean,research_net,research_pf,research_sh,validation_n,validation_mean,validation_net,validation_pf,validation_sh,test_n,test_mean,test_net,test_pf,test_sh
10,50.0,0,0,1180,-8.596652174474215,-10144.049565879573,0.7881147776628009,-1.1297713331001729,474,-0.9172973774085579,-434.7989568916564,0.9805431122141213,-0.10050076984035625,380,1.7578743400872074,667.9922492331389,1.0355508132410893,0.17612192205098937
10,50.0,0,1,531,-8.987660421500273,-4772.447683816645,0.7784200754990186,-0.7761915910442625,227,-4.057082489479338,-920.9577251118099,0.9156991988689984,-0.31280899261559764,167,-0.5411268801958259,-90.36818899270293,0.990579488904668,-0.03221666365447463
10,50.0,1,0,12,26.698233791137074,320.3788054936449,1.9836006988012567,0.3581540185309452,7,-14.878411855576685,-104.14888298903679,0.6924839954119594,-0.3241386258807366,2,96.46104189877224,192.92208379754447,192922083797.54446,1.0863784560159624
10,50.0,1,1,12,26.698233791137074,320.3788054936449,1.9836006988012567,0.3581540185309452,7,-14.878411855576685,-104.14888298903679,0.6924839954119594,-0.3241386258807366,2,96.46104189877224,192.92208379754447,192922083797.54446,1.0863784560159624
10,60.0,0,0,1180,-8.596652174474215,-10144.049565879573,0.7881147776628009,-1.1297713331001729,474,-0.9172973774085579,-434.7989568916564,0.9805431122141213,-0.10050076984035625,380,1.7578743400872074,667.9922492331389,1.0355508132410893,0.17612192205098937
10,60.0,0,1,397,-5.130711412955577,-2036.8924309433642,0.8644448087106361,-0.41806091570918835,167,-6.1834374744515275,-1032.634058233405,0.8752508538627258,-0.403343714824616,129,17.412035600219305,2246.1525924282905,1.3915240927634442,0.9452917679593107
10,60.0,1,0,12,26.698233791137074,320.3788054936449,1.9836006988012567,0.3581540185309452,7,-14.878411855576685,-104.14888298903679,0.6924839954119594,-0.3241386258807366,2,96.46104189877224,192.92208379754447,192922083797.54446,1.0863784560159624
10,60.0,1,1,11,25.922882904805935,285.1517119528653,1.8754493690962228,0.32003219633568275,6,-5.5109934847205295,-33.06596090832318,0.8764328171824556,-0.10826855853339927,2,96.46104189877224,192.92208379754447,192922083797.54446,1.0863784560159624
10,65.0,0,0,1180,-8.596652174474215,-10144.049565879573,0.7881147776628009,-1.1297713331001729,474,-0.9172973774085579,-434.7989568916564,0.9805431122141213,-0.10050076984035625,380,1.7578743400872074,667.9922492331389,1.0355508132410893,0.17612192205098937
10,65.0,0,1,320,-7.880483583812759,-2521.754746820083,0.804058349298541,-0.5590825689808715,140,0.42367275412114913,59.31418557696088,1.0095286747980483,0.02592464423652708,109,19.601921782424217,2136.6094742842397,1.4204851709760558,0.9212256510577532
10,65.0,1,0,12,26.698233791137074,320.3788054936449,1.9836006988012567,0.3581540185309452,7,-14.878411855576685,-104.14888298903679,0.6924839954119594,-0.3241386258807366,2,96.46104189877224,192.92208379754447,192922083797.54446,1.0863784560159624
10,65.0,1,1,11,25.922882904805935,285.1517119528653,1.8754493690962228,0.32003219633568275,5,1.0680154710105854,5.340077355052927,1.0232998884294238,0.017765078985626213,2,96.46104189877224,192.92208379754447,192922083797.54446,1.0863784560159624
10,70.0,0,0,1180,-8.596652174474215,-10144.049565879573,0.7881147776628009,-1.1297713331001729,474,-0.9172973774085579,-434.7989568916564,0.9805431122141213,-0.10050076984035625,380,1.7578743400872074,667.9922492331389,1.0355508132410893,0.17612192205098937
10,70.0,0,1,257,-10.728826302152633,-2757.308359653227,0.7431710426318607,-0.6653216189466341,114,3.9568723447732177,451.08344730414683,1.0860141790877076,0.20647619442100726,82,32.22686877293275,2642.6032393804853,1.8525497082111042,1.3155458514251785
10,70.0,1,0,12,26.698233791137074,320.3788054936449,1.9836006988012567,0.3581540185309452,7,-14.878411855576685,-104.14888298903679,0.6924839954119594,-0.3241386258807366,2,96.46104189877224,192.92208379754447,192922083797.54446,1.0863784560159624
10,70.0,1,1,11,25.922882904805935,285.1517119528653,1.8754493690962228,0.32003219633568275,5,1.0680154710105854,5.340077355052927,1.0232998884294238,0.017765078985626213,1,130.7141518713688,130.7141518713688,130714151871.3688,0.8143450710459549
10,75.0,0,0,1180,-8.596652174474215,-10144.049565879573,0.7881147776628009,-1.1297713331001729,474,-0.9172973774085579,-434.7989568916564,0.9805431122141213,-0.10050076984035625,380,1.7578743400872074,667.9922492331389,1.0355508132410893,0.17612192205098937
10,75.0,0,1,193,-13.2012057385959,-2547.832707549009,0.7009415630746115,-0.7007342794286487,80,5.220267852741017,417.62142821928137,1.1129762152918103,0.21436582515409155,62,42.345421293949904,2625.4161202248943,2.4721525574944607,1.5301527902374046
10,75.0,1,0,12,26.698233791137074,320.3788054936449,1.9836006988012567,0.3581540185309452,7,-14.878411855576685,-104.14888298903679,0.6924839954119594,-0.3241386258807366,2,96.46104189877224,192.92208379754447,192922083797.54446,1.0863784560159624
10,75.0,1,1,10,21.5223882417813,215.223882417813,1.6607626894004373,0.24543826718964576,4,25.79435041915349,103.17740167661395,1.7855052266681313,0.38623954649554626,1,130.7141518713688,130.7141518713688,130714151871.3688,0.8143450710459549
10,80.0,0,0,1180,-8.596652174474215,-10144.049565879573,0.7881147776628009,-1.1297713331001729,474,-0.9172973774085579,-434.7989568916564,0.9805431122141213,-0.10050076984035625,380,1.7578743400872074,667.9922492331389,1.0355508132410893,0.17612192205098937
10,80.0,0,1,134,-15.872180819724642,-2126.872229843102,0.6537374228945162,-0.6776233034616458,61,10.294768240733275,627.9808626847298,1.2526666411280554,0.40178496036343325,45,52.22258922078682,2350.016514935407,2.720893335986788,1.4147947036364563
10,80.0,1,0,12,26.698233791137074,320.3788054936449,1.9836006988012567,0.3581540185309452,7,-14.878411855576685,-104.14888298903679,0.6924839954119594,-0.3241386258807366,2,96.46104189877224,192.92208379754447,192922083797.54446,1.0863784560159624
10,80.0,1,1,7,18.001995603274867,126.01396922292406,1.6820325911979155,0.18940112522845826,4,25.79435041915349,103.17740167661395,1.7855052266681313,0.38623954649554626,1,130.7141518713688,130.7141518713688,130714151871.3688,0.8143450710459549
10,85.0,0,0,1180,-8.596652174474215,-10144.049565879573,0.7881147776628009,-1.1297713331001729,474,-0.9172973774085579,-434.7989568916564,0.9805431122141213,-0.10050076984035625,380,1.7578743400872074,667.9922492331389,1.0355508132410893,0.17612192205098937
10,85.0,0,1,81,-13.081332987897586,-1059.5879720197045,0.7218680704042232,-0.4049322691187917,39,11.868583688146408,462.8747638377099,1.2631158545601464,0.32398202736166637,28,26.995078760709866,755.8622052998762,1.7829654999944304,0.7958279043090523
10,85.0,1,0,12,26.698233791137074,320.3788054936449,1.9836006988012567,0.3581540185309452,7,-14.878411855576685,-104.14888298903679,0.6924839954119594,-0.3241386258807366,2,96.46104189877224,192.92208379754447,192922083797.54446,1.0863784560159624
10,85.0,1,1,6,15.35509318368228,92.13055910209368,1.4986434785000227,0.13939978004575015,4,25.79435041915349,103.17740167661395,1.7855052266681313,0.38623954649554626,0,,0.0,,
15,50.0,0,0,1180,-8.995940303668752,-10615.209558329127,0.7965083929550677,-1.072826231398124,474,2.6417090039297437,1252.1700678626985,1.052051146556149,0.2630909295663943,380,8.265591097945281,3140.924617219207,1.1655375131424146,0.7659669130703942
15,50.0,0,1,531,-9.657147634494288,-5127.945393916467,0.7864152170601669,-0.7399570367906826,227,-2.8424826259651716,-645.243556094094,0.9471459671813727,-0.20109342565503172,167,21.022883642948706,3510.821568372434,1.4322451137743426,1.1662393779196276
15,50.0,1,0,77,23.273466448692062,1792.0569165492889,1.8026171300262768,0.6157325796686249,30,17.162412532957752,514.8723759887325,1.453863296251847,0.5720531241036063,21,36.669976841690925,770.0695136755094,3.1657362010182326,1.2348903492383576
15,50.0,1,1,71,12.292251777708579,872.7498762173091,1.4238965344819774,0.3579414845845151,26,17.98406962880542,467.58581034894087,1.5198738321484633,0.5899066042071517,19,38.447870265818075,730.5095350505435,3.0544780921097705,1.1741620353852662
15,60.0,0,0,1180,-8.995940303668752,-10615.209558329127,0.7965083929550677,-1.072826231398124,474,2.6417090039297437,1252.1700678626985,1.052051146556149,0.2630909295663943,380,8.265591097945281,3140.924617219207,1.1655375131424146,0.7659669130703942
15,60.0,0,1,397,-4.180821054596615,-1659.7859586748564,0.8982342749831893,-0.2948728300904713,167,-8.20080880713019,-1369.5350707907419,0.8571294240187014,-0.48415946289378875,129,39.59962987941682,5108.35225444477,2.0962455834718976,1.950247937377248
15,60.0,1,0,77,23.273466448692062,1792.0569165492889,1.8026171300262768,0.6157325796686249,30,17.162412532957752,514.8723759887325,1.453863296251847,0.5720531241036063,21,36.669976841690925,770.0695136755094,3.1657362010182326,1.2348903492383576
15,60.0,1,1,61,10.616646888918904,647.6154602240531,1.3555573169610882,0.2759527776364092,24,19.241830171364352,461.8039241127444,1.5327898202445025,0.5849518586769098,17,42.504463143044525,722.5758734317569,3.0380234811295104,1.1615256039850745
15,65.0,0,0,1180,-8.995940303668752,-10615.209558329127,0.7965083929550677,-1.072826231398124,474,2.6417090039297437,1252.1700678626985,1.052051146556149,0.2630909295663943,380,8.265591097945281,3140.924617219207,1.1655375131424146,0.7659669130703942
15,65.0,0,1,320,-3.072023279168343,-983.0474493338697,0.9254510898206828,-0.19145762245150616,140,-3.4808788879820245,-487.32304431748344,0.9351473871604107,-0.18876306415642577,109,42.19547576434046,4599.30685831311,2.0971965938064177,1.784231942955697
15,65.0,1,0,77,23.273466448692062,1792.0569165492889,1.8026171300262768,0.6157325796686249,30,17.162412532957752,514.8723759887325,1.453863296251847,0.5720531241036063,21,36.669976841690925,770.0695136755094,3.1657362010182326,1.2348903492383576
15,65.0,1,1,55,8.413592337045968,462.74757853752817,1.2730100940883227,0.20696591541274412,23,22.158373136765043,509.64258214559595,1.6223296781448637,0.6480039988470776,16,42.99001100396299,687.8401760634079,2.9400515317840554,1.1080236052729615
15,70.0,0,0,1180,-8.995940303668752,-10615.209558329127,0.7965083929550677,-1.072826231398124,474,2.6417090039297437,1252.1700678626985,1.052051146556149,0.2630909295663943,380,8.265591097945281,3140.924617219207,1.1655375131424146,0.7659669130703942
15,70.0,0,1,257,-4.920351232697311,-1264.530266803209,0.8809698498530086,-0.27482898454021226,114,3.911416447234826,445.9014749847702,1.075263381451188,0.18719483556260372,82,50.888639760803486,4172.868460385886,2.501235423374662,1.783120761201794
15,70.0,1,0,77,23.273466448692062,1792.0569165492889,1.8026171300262768,0.6157325796686249,30,17.162412532957752,514.8723759887325,1.453863296251847,0.5720531241036063,21,36.669976841690925,770.0695136755094,3.1657362010182326,1.2348903492383576
15,70.0,1,1,52,4.493385297954424,233.65603549363004,1.13785151817763,0.1059291905587811,22,22.40048648762257,492.8107027276965,1.6017761010543958,0.6268528012600897,13,45.90355201943636,596.7461762526727,2.683121128444455,0.9689124252043987
15,75.0,0,0,1180,-8.995940303668752,-10615.209558329127,0.7965083929550677,-1.072826231398124,474,2.6417090039297437,1252.1700678626985,1.052051146556149,0.2630909295663943,380,8.265591097945281,3140.924617219207,1.1655375131424146,0.7659669130703942
15,75.0,0,1,193,-7.98300823135515,-1540.720588651544,0.8216594081940538,-0.37906159810422957,80,5.186682326312121,414.93458610496964,1.0973440297793413,0.19446415045082216,62,59.18595881771187,3669.529446698136,3.0328244680670537,1.7616495801039973
15,75.0,1,0,77,23.273466448692062,1792.0569165492889,1.8026171300262768,0.6157325796686249,30,17.162412532957752,514.8723759887325,1.453863296251847,0.5720531241036063,21,36.669976841690925,770.0695136755094,3.1657362010182326,1.2348903492383576
15,75.0,1,1,42,0.10198440383724769,4.283344961164403,1.0026666603088081,0.001962768055259862,15,25.928157498641667,388.922362479625,1.5920153194049795,0.5256120841297709,11,19.82285354074768,218.05138894822448,1.6150134084311571,0.43142002004812335
15,80.0,0,0,1180,-8.995940303668752,-10615.209558329127,0.7965083929550677,-1.072826231398124,474,2.6417090039297437,1252.1700678626985,1.052051146556149,0.2630909295663943,380,8.265591097945281,3140.924617219207,1.1655375131424146,0.7659669130703942
15,80.0,0,1,134,-9.347257737259714,-1252.5325367928017,0.7963592181514602,-0.3503503092342421,61,7.140966159871853,435.598935752183,1.1366977601197896,0.2396903038690682,45,65.65656431180186,2954.5453940310836,2.850624551038687,1.4468165594669138
15,80.0,1,0,77,23.273466448692062,1792.0569165492889,1.8026171300262768,0.6157325796686249,30,17.162412532957752,514.8723759887325,1.453863296251847,0.5720531241036063,21,36.669976841690925,770.0695136755094,3.1657362010182326,1.2348903492383576
15,80.0,1,1,32,-5.836845445101403,-186.7790542432449,0.8546672700998148,-0.09116066792691556,12,6.63060725172636,79.56728702071632,1.1211168536039755,0.11438100550297983,9,18.11639866810502,163.0475880129452,1.478948710107077,0.3273977603550977
15,85.0,0,0,1180,-8.995940303668752,-10615.209558329127,0.7965083929550677,-1.072826231398124,474,2.6417090039297437,1252.1700678626985,1.052051146556149,0.2630909295663943,380,8.265591097945281,3140.924617219207,1.1655375131424146,0.7659669130703942
15,85.0,0,1,81,-9.674663034916497,-783.6477058282362,0.8078405048078239,-0.25540495949836256,39,15.53689109665403,605.9387527695071,1.3210093379124712,0.38549993595652315,28,43.266791516406165,1211.4701624593727,2.1968799814629993,1.017409153789759
15,85.0,1,0,77,23.273466448692062,1792.0569165492889,1.8026171300262768,0.6157325796686249,30,17.162412532957752,514.8723759887325,1.453863296251847,0.5720531241036063,21,36.669976841690925,770.0695136755094,3.1657362010182326,1.2348903492383576
15,85.0,1,1,21,-29.455859592524142,-618.573051443007,0.4573752093100032,-0.33028307611290764,9,40.85522199495568,367.6969979546011,3.5022516552079455,1.0319167487613132,7,7.540614529586621,52.78430170710635,1.1550527273946192,0.10903248320479465
20,50.0,0,0,1180,-5.07348022002312,-5986.706659627282,0.8826277593889376,-0.5796979209212548,474,4.052233417365089,1920.7586398310523,1.075659218656232,0.3800475032681324,380,8.200816909840757,3116.310425739488,1.1452912101975024,0.6655320371132357
20,50.0,0,1,531,-6.592575511512742,-3500.657596613266,0.8541097027124105,-0.4849146332638378,227,-4.013238990623243,-911.0052508714762,0.9321819832456882,-0.2557592167553289,167,18.154892330363946,3031.867019170779,1.3041797871232983,0.8400456120087734
20,50.0,1,0,149,3.5005359695947456,521.5798594696171,1.087251159973775,0.1353094191825632,50,32.89121014684344,1644.560507342172,1.9630590681762583,1.2606573537059864,46,17.74724597940392,816.3733150525804,1.3054465429095221,0.32922789368826355
20,50.0,1,1,121,8.43958212979893,1021.1894377056706,1.2553573681203938,0.32792277419302474,43,22.839743385703706,982.1089655852593,1.575125658813657,0.7978722376880526,36,22.160107247173276,797.7638608982379,1.3353294532513142,0.32498526345435996
20,60.0,0,0,1180,-5.07348022002312,-5986.706659627282,0.8826277593889376,-0.5796979209212548,474,4.052233417365089,1920.7586398310523,1.075659218656232,0.3800475032681324,380,8.200816909840757,3116.310425739488,1.1452912101975024,0.6655320371132357
20,60.0,0,1,397,-1.0437069042348617,-414.35164098124005,0.9746753517531281,-0.06953929987229744,167,-7.094428311839818,-1184.7695280772496,0.8844231317587952,-0.3766152373187277,129,35.73778764356472,4610.174606019849,1.7137399821309771,1.4056356720311565
20,60.0,1,0,149,3.5005359695947456,521.5798594696171,1.087251159973775,0.1353094191825632,50,32.89121014684344,1644.560507342172,1.9630590681762583,1.2606573537059864,46,17.74724597940392,816.3733150525804,1.3054465429095221,0.32922789368826355
20,60.0,1,1,103,8.088858799989996,833.1524563989697,1.251170776401075,0.28540146720549875,37,17.018051923233863,629.6679211596529,1.4364684672808594,0.61086138068663,32,21.780635601380936,696.98033924419,1.2951839182716756,0.28412954506303734
20,65.0,0,0,1180,-5.07348022002312,-5986.706659627282,0.8826277593889376,-0.5796979209212548,474,4.052233417365089,1920.7586398310523,1.075659218656232,0.3800475032681324,380,8.200816909840757,3116.310425739488,1.1452912101975024,0.6655320371132357
20,65.0,0,1,320,-1.5466910574844293,-494.94113839501733,0.9640724336814165,-0.0892955653561577,140,-3.427360321388343,-479.830444994368,0.9417196536062132,-0.16531824998399214,109,35.11025097198694,3827.0173559465766,1.626919148553237,1.1789625016891514
20,65.0,1,0,149,3.5005359695947456,521.5798594696171,1.087251159973775,0.1353094191825632,50,32.89121014684344,1644.560507342172,1.9630590681762583,1.2606573537059864,46,17.74724597940392,816.3733150525804,1.3054465429095221,0.32922789368826355
20,65.0,1,1,90,8.228144830400076,740.5330347360068,1.259664455257698,0.26918641693096207,33,18.24595806101625,602.1166160135363,1.4852270109428092,0.6196445341985067,29,27.442892033040998,795.843868958189,1.358881184258698,0.3252650968268985
20,70.0,0,0,1180,-5.07348022002312,-5986.706659627282,0.8826277593889376,-0.5796979209212548,474,4.052233417365089,1920.7586398310523,1.075659218656232,0.3800475032681324,380,8.200816909840757,3116.310425739488,1.1452912101975024,0.6655320371132357
20,70.0,0,1,257,-2.1284474594281466,-547.0109970730336,0.9504937723069571,-0.10891805549374783,114,4.581712052106364,522.3151739401255,1.0796368895164383,0.19183215766978717,82,45.46220999321499,3727.901219443629,1.907983458271242,1.2429235871743902
20,70.0,1,0,149,3.5005359695947456,521.5798594696171,1.087251159973775,0.1353094191825632,50,32.89121014684344,1644.560507342172,1.9630590681762583,1.2606573537059864,46,17.74724597940392,816.3733150525804,1.3054465429095221,0.32922789368826355
20,70.0,1,1,82,6.119270515305754,501.78018225507185,1.1841473216750762,0.18580471608618115,31,15.230033865288268,472.13104982393634,1.3804756952168364,0.4913971947371747,25,19.963846319173754,499.09615797934384,1.2250645223529433,0.20482033975148173
20,75.0,0,0,1180,-5.07348022002312,-5986.706659627282,0.8826277593889376,-0.5796979209212548,474,4.052233417365089,1920.7586398310523,1.075659218656232,0.3800475032681324,380,8.200816909840757,3116.310425739488,1.1452912101975024,0.6655320371132357
20,75.0,0,1,193,-5.792111500818799,-1117.8775196580282,0.8759332909774241,-0.2597219222898796,80,3.2736850622952263,261.8948049836181,1.052119799791751,0.10577309639192782,62,57.52674143090236,3566.6579687159465,2.3341675420174015,1.3294986859627977
