n,pts,sd,t,mde,pf,win,be,total,R,dd,ret_dd,sharpe,amb,med_min,sh_stop,sh_target,sh_chan,sh_flat,sh_eod,outside_mde,stop,tgt,policy,tie
388,5.112061855670102,87.72392209292556,1.1478732160914413,12.478727719043281,1.1595621188389775,0.45103092783505155,0.2810545454545455,1983.4799999999996,0.06816082474226799,1519.9700000000003,1.304946808160687,0.46393545932499863,0.005154639175257732,75.0,0.32216494845360827,0.09278350515463918,0.09278350515463918,0.49226804123711343,0.0,False,75,200,+chan10,1
385,2.2762337662337635,80.93999450851824,0.5518029979225643,11.558485613523334,1.0787731045151503,0.4,0.2810545454545455,876.349999999999,0.03034978354978348,1625.5500000000002,0.5391098397465467,0.2222658629093095,0.005194805194805195,75.0,0.42337662337662335,0.07272727272727272,0.0,0.5038961038961038,0.0,False,75,200,+be1R,0
385,3.5099999999999985,82.04964833359536,0.8393841364792796,11.716947667431615,1.1223449378520125,0.4051948051948052,0.2810545454545455,1351.3499999999995,0.046799999999999925,1427.6500000000003,0.9465555283157631,0.3399373843268511,0.005194805194805195,75.0,0.41818181818181815,0.07792207792207792,0.0,0.5038961038961038,0.0,False,75,200,+be1R,1
436,6.560917228199175,54.20901044883143,2.5271808607038615,7.274386396031002,1.4584678577323196,0.3944954128440367,0.2810545454545455,2860.5599114948404,0.087478896375989,409.38740060207147,6.987415605091698,1.0181988193548581,0.0045871559633027525,15.0,0.8738532110091743,0.027522935779816515,0.0,0.09862385321100918,0.0,False,75,200,+trail1atr,0
436,6.911989591639451,55.17972842993594,2.615572492885468,7.404648461648206,1.483000310860015,0.3944954128440367,0.2810545454545455,3013.6274619548008,0.09215986122185935,409.38740060207147,7.36130974603216,1.0527293447495545,0.0045871559633027525,15.0,0.8692660550458715,0.03211009174311927,0.0,0.09862385321100918,0.0,False,75,200,+trail1atr,1
384,3.5589583333333317,100.95046014561716,0.6908443543431391,14.434801684789988,1.1055257718266946,0.4453125,,1366.6399999999994,0.04745277777777768,1748.9299999999978,0.781414922266758,0.27796455308451434,0.0,75.0,0.3776041666666667,0.0,0.0,0.6223958333333334,0.0,False,75,none,flatten,0
384,3.5589583333333317,100.95046014561716,0.6908443543431391,14.434801684789988,1.1055257718266946,0.4453125,,1366.6399999999994,0.04745277777777768,1748.9299999999978,0.781414922266758,0.27796455308451434,0.0,75.0,0.3776041666666667,0.0,0.0,0.6223958333333334,0.0,False,75,none,flatten,1
388,2.761546391752576,99.92212690205767,0.5443854843500966,14.213922325516075,1.0821114729073058,0.43041237113402064,,1071.4799999999996,0.03682061855670096,1730.9299999999967,0.6190198332688217,0.21921553697389445,0.0,75.0,0.3427835051546392,0.0,0.09536082474226804,0.5618556701030928,0.0,False,75,none,+chan10,0
388,2.761546391752576,99.92212690205767,0.5443854843500966,14.213922325516075,1.0821114729073058,0.43041237113402064,,1071.4799999999996,0.03682061855670096,1730.9299999999967,0.6190198332688217,0.21921553697389445,0.0,75.0,0.3427835051546392,0.0,0.09536082474226804,0.5618556701030928,0.0,False,75,none,+chan10,1
385,1.6346753246753227,92.0376793252873,0.3484947276839305,13.143269885834371,1.056477832888074,0.37922077922077924,,629.3499999999992,0.02179567099567091,1627.6499999999983,0.3866617516050747,0.14080923969494066,0.0,75.0,0.44415584415584414,0.0,0.0,0.5558441558441558,0.0,False,75,none,+be1R,0
385,1.6346753246753227,92.0376793252873,0.3484947276839305,13.143269885834371,1.056477832888074,0.37922077922077924,,629.3499999999992,0.02179567099567091,1627.6499999999983,0.3866617516050747,0.14080923969494066,0.0,75.0,0.44415584415584414,0.0,0.0,0.5558441558441558,0.0,False,75,none,+be1R,1
436,6.949133190595191,56.56964546141586,2.565018037121757,7.591163460938832,1.485595854386843,0.3944954128440367,,3029.8220710995033,0.09265510920793589,438.81099507620274,6.904617489298217,1.03193757996492,0.0,15.0,0.8990825688073395,0.0,0.0,0.10091743119266056,0.0,False,75,none,+trail1atr,0
436,6.949133190595191,56.56964546141586,2.565018037121757,7.591163460938832,1.485595854386843,0.3944954128440367,,3029.8220710995033,0.09265510920793589,438.81099507620274,6.904617489298217,1.03193757996492,0.0,15.0,0.8990825688073395,0.0,0.0,0.10091743119266056,0.0,False,75,none,+trail1atr,1
383,3.4671801566579616,77.92969743822317,0.8707085424747885,11.157624308293622,1.1098287887346772,0.5326370757180157,0.5114500000000001,1327.9299999999994,0.03467180156657961,1633.2200000000003,0.8130747847809843,0.3528607628498986,0.005221932114882507,75.0,0.2454308093994778,0.27676240208877284,0.0,0.47780678851174935,0.0,False,100,100,flatten,0
383,4.511566579634463,77.84527745901028,1.1342126506098134,11.145537434571082,1.1453711953142809,0.5378590078328982,0.5114500000000001,1727.9299999999994,0.04511566579634463,1340.07,1.2894326415784245,0.45941671540162565,0.005221932114882507,75.0,0.2402088772845953,0.2819843342036554,0.0,0.47780678851174935,0.0,False,100,100,flatten,1
389,2.9902056555269896,75.9624577918068,0.7763844906567574,10.791761488819871,1.0962419639089531,0.5115681233933161,0.5114500000000001,1163.189999999999,0.029902056555269896,1385.2200000000012,0.8397149911205425,0.31575715483348993,0.005141388174807198,60.0,0.1953727506426735,0.27249357326478146,0.12596401028277635,0.40616966580976865,0.0,False,100,100,+chan10,0
389,4.018483290488429,75.88377884479547,1.0444508743609962,10.7805838037499,1.131564816622789,0.5167095115681234,0.5114500000000001,1563.189999999999,0.04018483290488429,1123.070000000001,1.3918900869936845,0.4245896553738672,0.005141388174807198,60.0,0.19023136246786632,0.2776349614395887,0.12596401028277635,0.40616966580976865,0.0,False,100,100,+chan10,1
383,3.4671801566579616,77.92969743822317,0.8707085424747885,11.157624308293622,1.1098287887346772,0.5326370757180157,0.5114500000000001,1327.9299999999994,0.03467180156657961,1633.2200000000003,0.8130747847809843,0.3528607628498986,0.005221932114882507,75.0,0.2454308093994778,0.27676240208877284,0.0,0.47780678851174935,0.0,False,100,100,+be1R,0
383,4.511566579634463,77.84527745901028,1.1342126506098134,11.145537434571082,1.1453711953142809,0.5378590078328982,0.5114500000000001,1727.9299999999994,0.04511566579634463,1340.07,1.2894326415784245,0.45941671540162565,0.005221932114882507,75.0,0.2402088772845953,0.2819843342036554,0.0,0.47780678851174935,0.0,False,100,100,+be1R,1
438,4.307831436923694,47.60222775915275,1.8939498650225024,6.373211830565947,1.2924439780094095,0.4018264840182648,0.5114500000000001,1886.830169372578,0.043078314369236925,522.3859900252626,3.611946348869982,0.7630787883441439,0.02968036529680365,15.0,0.7808219178082192,0.13470319634703196,0.0,0.08447488584474885,0.0,False,100,100,+trail1atr,0
438,6.86986649988475,49.148146633246384,2.9253525150788207,6.5801867752537895,1.4870456452116516,0.410958904109589,0.5114500000000001,3009.00152694952,0.06869866499884748,355.9112436895374,8.45435928282806,1.1795373864278687,0.02968036529680365,15.0,0.7511415525114156,0.1643835616438356,0.0,0.08447488584474885,0.0,True,100,100,+trail1atr,1
378,5.564497354497354,88.91952367503711,1.2166753592810053,12.815022075005711,1.1648720571578621,0.5105820105820106,0.40916,2103.38,0.055644973544973546,1741.6299999999997,1.2077077220764458,0.48906893097512993,0.0,75.0,0.2671957671957672,0.164021164021164,0.0,0.5687830687830688,0.0,False,100,150,flatten,0
378,5.564497354497354,88.91952367503711,1.2166753592810053,12.815022075005711,1.1648720571578621,0.5105820105820106,0.40916,2103.38,0.055644973544973546,1741.6299999999997,1.2077077220764458,0.48906893097512993,0.0,75.0,0.2671957671957672,0.164021164021164,0.0,0.5687830687830688,0.0,False,100,150,flatten,1
384,4.970416666666667,87.0111477857316,1.1193953834366086,12.44163385527192,1.1496639179978732,0.4895833333333333,0.40916,1908.64,0.04970416666666666,1605.6299999999992,1.1887172013477583,0.4511460949570465,0.0,75.0,0.21614583333333334,0.16145833333333334,0.1328125,0.4895833333333333,0.0,False,100,150,+chan10,0
384,4.970416666666667,87.0111477857316,1.1193953834366086,12.44163385527192,1.1496639179978732,0.4895833333333333,0.40916,1908.64,0.04970416666666666,1605.6299999999992,1.1887172013477583,0.4511460949570465,0.0,75.0,0.21614583333333334,0.16145833333333334,0.1328125,0.4895833333333333,0.0,False,100,150,+chan10,1
379,5.41184696569921,86.5965117261691,1.2166473488506357,12.463755592131593,1.1696078682690088,0.48021108179419525,0.40916,2051.0900000000006,0.05411846965699208,1587.6299999999994,1.2919194018757527,0.48968631439159976,0.0,75.0,0.29815303430079154,0.158311345646438,0.0,0.5435356200527705,0.0,False,100,150,+be1R,0
379,5.41184696569921,86.5965117261691,1.2166473488506357,12.463755592131593,1.1696078682690088,0.48021108179419525,0.40916,2051.0900000000006,0.05411846965699208,1587.6299999999994,1.2919194018757527,0.48968631439159976,0.0,75.0,0.29815303430079154,0.158311345646438,0.0,0.5435356200527705,0.0,False,100,150,+be1R,1
436,6.2415271024340155,54.28074761162767,2.4009785752886192,7.2840129108264975,1.421781202846248,0.39908256880733944,0.40916,2721.305816661231,0.06241527102434016,470.1823259301167,5.78776714177406,0.9772932355809164,0.013761467889908258,15.0,0.8325688073394495,0.07339449541284404,0.0,0.09403669724770643,0.0,False,100,150,+trail1atr,0
436,7.516582085969248,56.15997931547373,2.794709750018832,7.53618976165375,1.5109060503439482,0.4013761467889908,0.40916,3277.2297894825924,0.07516582085969249,470.1823259301167,6.970125435913744,1.1334123238659728,0.013761467889908258,15.0,0.8188073394495413,0.0871559633027523,0.0,0.09403669724770643,0.0,False,100,150,+trail1atr,1
377,5.280291777188328,95.95716557773324,1.068442574982258,13.847611379514133,1.148819674067517,0.493368700265252,0.3409666666666667,1990.6699999999996,0.05280291777188327,1878.3900000000006,1.0597745942003518,0.4253142592076404,0.002652519893899204,75.0,0.2838196286472148,0.10079575596816977,0.0,0.6153846153846154,0.0,False,100,200,flatten,0
377,6.076047745358091,96.30602107470953,1.22500655556199,13.897954835582786,1.172566878357101,0.4960212201591512,0.3409666666666667,2290.67,0.060760477453580895,1703.63,1.3445818634327875,0.49180155009878107,0.002652519893899204,75.0,0.28116710875331563,0.10344827586206896,0.0,0.6153846153846154,0.0,False,100,200,flatten,1
383,4.741331592689295,94.02249402272645,0.986888184528681,13.461718694160036,1.1360086222005181,0.4725848563968668,0.3409666666666667,1815.9299999999998,0.04741331592689293,1695.3899999999994,1.0710986852582594,0.3936104453298115,0.0026109660574412533,75.0,0.2297650130548303,0.09921671018276762,0.13577023498694518,0.5352480417754569,0.0,False,100,200,+chan10,0
383,5.524621409921673,94.37745646218977,1.1456016764288477,13.512540623068805,1.1597013877724762,0.4751958224543081,0.3409666666666667,2115.9300000000007,0.055246214099216685,1567.6299999999997,1.3497636559647372,0.4609389409756333,0.0026109660574412533,75.0,0.22715404699738903,0.10182767624020887,0.13577023498694518,0.5352480417754569,0.0,False,100,200,+chan10,1
378,5.3898941798941795,91.67787955656901,1.1430403955906827,13.212554473421793,1.1684477012458834,0.4523809523809524,0.3409666666666667,2037.3799999999999,0.05389894179894179,1549.6299999999997,1.3147525538354319,0.4567492675510971,0.0026455026455026454,75.0,0.328042328042328,0.09523809523809523,0.0,0.5767195767195767,0.0,False,100,200,+be1R,0
378,5.91899470899471,92.20903034394622,1.2480166994867834,13.289103568424498,1.1850184490859803,0.455026455026455,0.3409666666666667,2237.38,0.05918994708994708,1549.6299999999997,1.443815620502959,0.5017753353758012,0.0026455026455026454,75.0,0.3253968253968254,0.09788359788359788,0.0,0.5767195767195767,0.0,False,100,200,+be1R,1
436,6.538521093324076,56.243715965913914,2.427441471706858,7.54742650524615,1.441851048039561,0.39908256880733944,0.3409666666666667,2850.795196689297,0.06538521093324073,479.69353401463786,5.942951060504194,0.9773290329869276,0.0045871559633027525,15.0,0.8715596330275229,0.02981651376146789,0.0,0.09862385321100918,0.0,False,100,200,+trail1atr,0
436,6.889593456764351,57.18003989936129,2.515894271392695,7.673073183304902,1.465575325977915,0.39908256880733944,0.3409666666666667,3003.8627471492573,0.06889593456764351,459.3874006020714,6.538844433287474,1.011998712788013,0.0045871559633027525,15.0,0.8669724770642202,0.034403669724770644,0.0,0.09862385321100918,0.0,False,100,200,+trail1atr,1
377,8.240503978779842,129.02541704084695,1.2400784974027612,18.619702056685064,1.2220615533951429,0.47745358090185674,,3106.67,0.0824050397877984,2003.6299999999987,1.550520804739399,0.4930826740622435,0.0,90.0,0.29973474801061006,0.0,0.0,0.7002652519893899,0.0,False,100,none,flatten,0
377,8.240503978779842,129.02541704084695,1.2400784974027612,18.619702056685064,1.2220615533951429,0.47745358090185674,,3106.67,0.0824050397877984,2003.6299999999987,1.550520804739399,0.4930826740622435,0.0,90.0,0.29973474801061006,0.0,0.0,0.7002652519893899,0.0,False,100,none,flatten,1
383,7.420182767624021,127.00423407097905,1.143393686539219,18.18389620272698,1.203499096332916,0.45691906005221933,,2841.93,0.07420182767624019,1867.629999999999,1.5216772058705426,0.4551827350708906,0.0,75.0,0.2454308093994778,0.0,0.13838120104438642,0.6161879895561357,0.0,False,100,none,+chan10,0
383,7.420182767624021,127.00423407097905,1.143393686539219,18.18389620272698,1.203499096332916,0.45691906005221933,,2841.93,0.07420182767624019,1867.629999999999,1.5216772058705426,0.4551827350708906,0.0,75.0,0.2454308093994778,0.0,0.13838120104438642,0.6161879895561357,0.0,False,100,none,+chan10,1
378,7.162380952380952,119.89437927878413,1.1614606293010006,17.279097476295433,1.223461575286159,0.42857142857142855,,2707.3799999999997,0.0716238095238095,1749.6299999999997,1.547401450592411,0.46300879438354814,0.0,82.5,0.35185185185185186,0.0,0.0,0.6481481481481481,0.0,False,100,none,+be1R,0
378,7.162380952380952,119.89437927878413,1.1614606293010006,17.279097476295433,1.223461575286159,0.42857142857142855,,2707.3799999999997,0.0716238095238095,1749.6299999999997,1.547401450592411,0.46300879438354814,0.0,82.5,0.35185185185185186,0.0,0.0,0.6481481481481481,0.0,False,100,none,+be1R,1
436,7.384030033652995,60.75314606529497,2.537861553358358,8.15255352559185,1.4989876705385832,0.39908256880733944,,3219.437094672706,0.07384030033652994,459.3874006020714,7.008109256921987,1.018988130623571,0.0,15.0,0.8990825688073395,0.0,0.0,0.10091743119266056,0.0,False,100,none,+trail1atr,0
436,7.384030033652995,60.75314606529497,2.537861553358358,8.15255352559185,1.4989876705385832,0.39908256880733944,,3219.437094672706,0.07384030033652994,459.3874006020714,7.008109256921987,1.018988130623571,0.0,15.0,0.8990825688073395,0.0,0.0,0.10091743119266056,0.0,False,100,none,+trail1atr,1
381,2.885853018372705,86.04547784453364,0.6546492053302118,12.351897919744022,1.0857545749006168,0.5511811023622047,0.6091599999999999,1099.5100000000007,0.019239020122484702,1863.0699999999986,0.5901603267724785,0.26344069063504655,0.0,75.0,0.14173228346456693,0.29133858267716534,0.0,0.5669291338582677,0.0,False,150,100,flatten,0
381,2.885853018372705,86.04547784453364,0.6546492053302118,12.351897919744022,1.0857545749006168,0.5511811023622047,0.6091599999999999,1099.5100000000007,0.019239020122484702,1863.0699999999986,0.5901603267724785,0.26344069063504655,0.0,75.0,0.14173228346456693,0.29133858267716534,0.0,0.5669291338582677,0.0,False,150,100,flatten,1
387,3.071757105943152,81.73487015964109,0.7393242936999055,11.64179708985236,1.094729728975932,0.5271317829457365,0.6091599999999999,1188.7699999999998,0.020478380706287685,1417.0699999999993,0.8388929269549142,0.30113151690080314,0.0,75.0,0.082687338501292,0.2868217054263566,0.1834625322997416,0.4470284237726098,0.0,False,150,100,+chan10,0
387,3.071757105943152,81.73487015964109,0.7393242936999055,11.64179708985236,1.094729728975932,0.5271317829457365,0.6091599999999999,1188.7699999999998,0.020478380706287685,1417.0699999999993,0.8388929269549142,0.30113151690080314,0.0,75.0,0.082687338501292,0.2868217054263566,0.1834625322997416,0.4470284237726098,0.0,False,150,100,+chan10,1
381,2.885853018372705,86.04547784453364,0.6546492053302118,12.351897919744022,1.0857545749006168,0.5511811023622047,0.6091599999999999,1099.5100000000007,0.019239020122484702,1863.0699999999986,0.5901603267724785,0.26344069063504655,0.0,75.0,0.14173228346456693,0.29133858267716534,0.0,0.5669291338582677,0.0,False,150,100,+be1R,0
381,2.885853018372705,86.04547784453364,0.6546492053302118,12.351897919744022,1.0857545749006168,0.5511811023622047,0.6091599999999999,1099.5100000000007,0.019239020122484702,1863.0699999999986,0.5901603267724785,0.26344069063504655,0.0,75.0,0.14173228346456693,0.29133858267716534,0.0,0.5669291338582677,0.0,False,150,100,+be1R,1
438,6.025235446976209,46.85529666654974,2.6912397310106515,6.273209156319682,1.44766633531409,0.4063926940639269,0.6091599999999999,2639.0531257755797,0.040168236313174725,395.73191429931103,6.668790235046692,1.0824568931704008,0.02511415525114155,15.0,0.771689497716895,0.13926940639269406,0.0,0.08904109589041095,0.0,False,150,100,+trail1atr,0
438,7.674028500804845,48.530851253113276,3.309348879597884,6.497540344512707,1.5769504630606157,0.410958904109589,0.6091599999999999,3361.2244833525224,0.05116019000536564,281.7394277726544,11.930259495184375,1.3334677428238164,0.02511415525114155,15.0,0.7465753424657534,0.1643835616438356,0.0,0.08904109589041095,0.0,True,150,100,+trail1atr,1
376,4.289787234042557,97.76591916590674,0.8508288100592706,14.12738225090181,1.1168395882334614,0.523936170212766,0.5076333333333333,1612.9600000000014,0.028598581560283724,2178.069999999998,0.740545528839754,0.3396221653621683,0.0,75.0,0.15425531914893617,0.17819148936170212,0.0,0.6675531914893617,0.0,False,150,150,flatten,0
376,4.289787234042557,97.76591916590674,0.8508288100592706,14.12738225090181,1.1168395882334614,0.523936170212766,0.5076333333333333,1612.9600000000014,0.028598581560283724,2178.069999999998,0.740545528839754,0.3396221653621683,0.0,75.0,0.15425531914893617,0.17819148936170212,0.0,0.6675531914893617,0.0,False,150,150,flatten,1
382,3.932513089005238,93.48940016533481,0.8221280857488951,13.402901404779659,1.1105517283504511,0.5,0.5076333333333333,1502.220000000001,0.026216753926701582,1766.069999999998,0.8506004858244592,0.3309150601408724,0.0,75.0,0.09424083769633508,0.17015706806282724,0.19633507853403143,0.5392670157068062,0.0,False,150,150,+chan10,0
382,3.932513089005238,93.48940016533481,0.8221280857488951,13.402901404779659,1.1105517283504511,0.5,0.5076333333333333,1502.220000000001,0.026216753926701582,1766.069999999998,0.8506004858244592,0.3309150601408724,0.0,75.0,0.09424083769633508,0.17015706806282724,0.19633507853403143,0.5392670157068062,0.0,False,150,150,+chan10,1
376,4.289787234042557,97.76591916590674,0.8508288100592706,14.12738225090181,1.1168395882334614,0.523936170212766,0.5076333333333333,1612.9600000000014,0.028598581560283724,2178.069999999998,0.740545528839754,0.3396221653621683,0.0,75.0,0.15425531914893617,0.17819148936170212,0.0,0.6675531914893617,0.0,False,150,150,+be1R,0
376,4.289787234042557,97.76591916590674,0.8508288100592706,14.12738225090181,1.1168395882334614,0.523936170212766,0.5076333333333333,1612.9600000000014,0.028598581560283724,2178.069999999998,0.740545528839754,0.3396221653621683,0.0,75.0,0.15425531914893617,0.17819148936170212,0.0,0.6675531914893617,0.0,False,150,150,+be1R,1
436,7.270666436894766,53.78998088349144,2.822383829793353,7.218156205802364,1.5241918640038665,0.4013761467889908,0.5076333333333333,3170.010566486118,0.048471109579298434,438.1427107934978,7.23510967635425,1.1466245843824947,0.013761467889908258,15.0,0.8279816513761468,0.07339449541284404,0.0,0.09862385321100918,0.0,True,150,150,+trail1atr,0
436,8.545721420429999,55.66215327548294,3.205767140465607,7.46938575724719,1.619952537119133,0.4036697247706422,0.5076333333333333,3725.9345393074796,0.05697147613619998,438.1427107934978,8.503929079544951,1.2973402324880967,0.013761467889908258,15.0,0.8142201834862385,0.0871559633027523,0.0,0.09862385321100918,0.0,True,150,150,+trail1atr,1
373,3.2515549597855262,105.67543388925888,0.5942531265486714,15.331609696752407,1.0825860619039673,0.5040214477211796,0.4351142857142857,1212.8300000000013,0.021677033065236852,2581.3899999999976,0.46983601857913854,0.23576687470730517,0.002680965147453083,90.0,0.16890080428954424,0.10991957104557641,0.0,0.7211796246648794,0.0,False,150,200,flatten,0
373,4.1898927613941055,105.84436610678722,0.7645212780072379,15.356118730962434,1.1075339770018766,0.5067024128686327,0.4351142857142857,1562.8300000000013,0.027932618409294053,2253.069999999998,0.6936446714926756,0.3051226243910481,0.002680965147453083,90.0,0.16621983914209115,0.1126005361930295,0.0,0.7211796246648794,0.0,False,150,200,flatten,1
381,2.6233858267716568,100.88083305684411,0.5075934342110658,14.481525156130424,1.0690011059396267,0.48031496062992124,0.4351142857142857,999.5100000000012,0.017489238845144382,2169.3899999999976,0.46073320149903996,0.2026923352179757,0.0026246719160104987,75.0,0.10761154855643044,0.10236220472440945,0.1994750656167979,0.5905511811023622,0.0,False,150,200,+chan10,0
381,3.542020997375331,101.05987346414516,0.68412406737453,14.507226551368037,1.0941531961267355,0.48293963254593175,0.4351142857142857,1349.5100000000011,0.02361347331583555,1841.069999999998,0.7330030905940582,0.2749587008257602,0.0026246719160104987,75.0,0.10498687664041995,0.10498687664041995,0.1994750656167979,0.5905511811023622,0.0,False,150,200,+chan10,1
373,4.096058981233248,102.80104502819505,0.7695256280551953,14.914587438005828,1.110705820890223,0.4932975871313673,0.4351142857142857,1527.8300000000013,0.027307059874888323,2281.3899999999976,0.6696925996870342,0.3060384479435603,0.002680965147453083,90.0,0.1876675603217158,0.10455764075067024,0.0,0.707774798927614,0.0,False,150,200,+be1R,0
373,4.632252010723864,103.2880764401185,0.8661565718429164,14.98524695879373,1.1252185016943843,0.4959785522788204,0.4351142857142857,1727.8300000000013,0.03088168007149244,2253.069999999998,0.7668780819060228,0.3456894300678948,0.002680965147453083,90.0,0.18498659517426275,0.10723860589812333,0.0,0.707774798927614,0.0,False,150,200,+be1R,1
436,7.5676604277848245,55.764732278997194,2.8336438172476957,7.483150983756663,1.5456041836356136,0.4013761467889908,0.4351142857142857,3299.4999465141836,0.0504510695185655,438.1427107934978,7.530651235846485,1.1409052279462946,0.0045871559633027525,15.0,0.8669724770642202,0.02981651376146789,0.0,0.10321100917431193,0.0,True,150,200,+trail1atr,0
436,7.918732791225101,56.70257910773639,2.916057745643917,7.609002021361949,1.5709153814727403,0.4013761467889908,0.4351142857142857,3452.567496974144,0.052791551941500675,438.1427107934978,7.880006700833562,1.1728799456321146,0.0045871559633027525,15.0,0.8623853211009175,0.034403669724770644,0.0,0.10321100917431193,0.0,True,150,200,+trail1atr,1
373,6.168445040214482,139.08478312732706,0.856545618437343,20.17870692539806,1.1474948699917107,0.4879356568364611,,2300.8300000000017,0.0411229669347632,2603.0699999999974,0.8838909441544038,0.34006001455838375,0.0,105.0,0.18498659517426275,0.0,0.0,0.8150134048257373,0.0,False,150,none,flatten,0
373,6.168445040214482,139.08478312732706,0.856545618437343,20.17870692539806,1.1474948699917107,0.4879356568364611,,2300.8300000000017,0.0411229669347632,2603.0699999999974,0.8838909441544038,0.34006001455838375,0.0,105.0,0.18498659517426275,0.0,0.0,0.8150134048257373,0.0,False,150,none,flatten,1
381,5.124698162729663,134.50412317775448,0.7436955473925382,19.30817564030583,1.1267932796334341,0.4645669291338583,,1952.5100000000016,0.03416465441819775,2191.0699999999974,0.8911216894028963,0.2963817669049357,0.0,90.0,0.12335958005249344,0.0,0.2020997375328084,0.6745406824146981,0.0,False,150,none,+chan10,0
381,5.124698162729663,134.50412317775448,0.7436955473925382,19.30817564030583,1.1267932796334341,0.4645669291338583,,1952.5100000000016,0.03416465441819775,2191.0699999999974,0.8911216894028963,0.2963817669049357,0.0,90.0,0.12335958005249344,0.0,0.2020997375328084,0.6745406824146981,0.0,False,150,none,+chan10,1
373,6.621528150134053,130.58627190388452,0.9792985741883531,18.945725405607636,1.178695821413429,0.4691689008042895,,2469.8300000000017,0.04414352100089367,2453.069999999998,1.0068322550925999,0.38930039629428725,0.0,105.0,0.21179624664879357,0.0,0.0,0.7882037533512064,0.0,False,150,none,+be1R,0
373,6.621528150134053,130.58627190388452,0.9792985741883531,18.945725405607636,1.178695821413429,0.4691689008042895,,2469.8300000000017,0.04414352100089367,2453.069999999998,1.0068322550925999,0.38930039629428725,0.0,105.0,0.21179624664879357,0.0,0.0,0.7882037533512064,0.0,False,150,none,+be1R,1
436,8.413169368113744,60.2955242421445,2.913518640678486,8.091144583844152,1.6065626819121814,0.4013761467889908,,3668.1418444975925,0.05608779578742496,438.1427107934978,8.372025265134296,1.1695983879084804,0.0,15.0,0.8944954128440367,0.0,0.0,0.10550458715596331,0.0,True,150,none,+trail1atr,0
436,8.413169368113744,60.2955242421445,2.913518640678486,8.091144583844152,1.6065626819121814,0.4013761467889908,,3668.1418444975925,0.05608779578742496,438.1427107934978,8.372025265134296,1.1695983879084804,0.0,15.0,0.8944954128440367,0.0,0.0,0.10550458715596331,0.0,True,150,none,+trail1atr,1
