market,stop,block,n,usd,usd_trade,pf,win,sharpe,dd_usd,ret_dd,stopped
NQ,0.0,research,70,3362.199999999837,48.03142857142624,1.6160967225310496,0.5857142857142857,1.1176554977497442,1128.420000000042,2.979564346608277,0.0
NQ,0.0,locked,34,4271.039999999921,125.61882352940944,4.124754909133359,0.6764705882352942,2.769505357809693,486.70000000001164,8.775508526812859,0.0
NQ,1.0,research,70,1931.6635176097407,27.595193108710582,1.6804659501128736,0.21428571428571427,0.9148797505637648,512.670102580676,3.7678489693199255,0.7857142857142857
NQ,1.0,locked,34,1341.7316014127646,39.46269415919896,1.8527765033399406,0.29411764705882354,1.184570203864169,528.0860386089626,2.5407443168674466,0.7058823529411765
NQ,1.5,research,70,2158.771654751792,30.839595067882744,1.5921047948090858,0.2857142857142857,0.9451408134450002,1001.8651538709746,2.154752709394871,0.7142857142857143
NQ,1.5,locked,34,1156.6522935253743,34.01918510368748,1.5617195523563048,0.38235294117647056,0.9625391721052321,626.9084467417488,1.8450099046150679,0.6176470588235294
NQ,2.0,research,70,2579.0456793993726,36.84350970570532,1.619216521451838,0.37142857142857144,1.0580441290075857,1005.8305838215892,2.5640955056272525,0.6142857142857143
NQ,2.0,locked,34,2049.6590040415686,60.28408835416378,2.0132175246273083,0.5294117647058824,1.5759813460944387,789.9586923285387,2.5946407374793825,0.4117647058823529
NQ,2.5,research,70,2475.9493264560588,35.37070466365798,1.516174347688944,0.4,0.9637899551697007,822.7152060380977,3.009485309478289,0.5571428571428572
NQ,2.5,locked,34,2419.7005234518438,71.167662454466,2.078807764878153,0.5588235294117647,1.637304812066506,551.1256949468443,4.390469443971801,0.3235294117647059
NQ,3.0,research,70,3112.278852221287,44.461126460304094,1.626944549499965,0.4714285714285714,1.1532197469504109,1035.2742472457176,3.0062361354986953,0.4857142857142857
NQ,3.0,locked,34,2404.7801279608248,70.72882729296543,1.960981869921477,0.5882352941176471,1.5472010123580158,621.8189586594017,3.8673316316140682,0.29411764705882354
NQ,4.0,research,70,3382.4012418197563,48.32001774028223,1.6621929379985605,0.5428571428571428,1.213995265026514,784.6379903003108,4.310779344911891,0.37142857142857144
NQ,4.0,locked,34,3163.0693068433393,93.03145020127468,2.3760308493265545,0.6176470588235294,1.8839853538926463,746.3012429207229,4.238327802409063,0.17647058823529413
NQ,6.0,research,70,3369.3686671864234,48.13383810266319,1.6182224226042587,0.5857142857142857,1.1548293512351184,885.903782459136,3.8033122037627627,0.17142857142857143
NQ,6.0,locked,34,3631.1566593200478,106.79872527411905,2.8305307079352833,0.6470588235294118,2.223772837220188,632.0784172534404,5.744788241779321,0.08823529411764706
US100,0.0,research,176,1895.300000000003,10.768750000000017,1.5320737767047548,0.5738636363636364,0.8038771364556205,638.2000000000007,2.969758696333439,0.0
US100,0.0,validation,70,2418.499999999989,34.54999999999984,1.885702775946675,0.6428571428571429,1.373664179724335,477.7999999999993,5.061741314357457,0.0
US100,0.0,test,62,949.3000000000047,15.31129032258072,1.313258975712778,0.5806451612903226,0.44677617388324203,1323.700000000008,0.7171564553901933,0.0
US100,1.0,research,176,1427.8306757492683,8.112674294029933,1.8274548322590616,0.2784090909090909,1.0353569213202365,282.5277083691926,5.053772191021537,0.6988636363636364
US100,1.0,validation,70,570.793195091941,8.154188501313444,1.3358976692397961,0.22857142857142856,0.5369954304879465,361.0657807808693,1.5808565238652599,0.7714285714285715
US100,1.0,test,62,330.13885365958413,5.324820220315873,1.1998345245216226,0.20967741935483872,0.3530440036968318,557.083783526803,0.592619752040763,0.7580645161290323
US100,1.5,research,176,1845.3745656750116,10.48508275951711,1.8093657807029446,0.3465909090909091,1.0317854069841328,332.37498138296905,5.552086255098528,0.6136363636363636
US100,1.5,validation,70,1887.7854726912137,26.968363895588766,1.950156870076994,0.37142857142857144,1.3522492292906072,251.21481064212094,7.514626497800487,0.6
US100,1.5,test,62,1086.4631073589026,17.52359850578875,1.5591284440501691,0.3548387096774194,0.9575100549047224,455.73348671059284,2.3839878767759846,0.5967741935483871
US100,2.0,research,176,2136.624265576338,12.139910599865557,1.8234013818973485,0.4090909090909091,1.1213265365573917,380.3396382392166,5.617674443473328,0.5454545454545454
US100,2.0,validation,70,1658.487248295698,23.692674975652828,1.670580097548353,0.4142857142857143,1.1352707588368087,454.3760243513025,3.650032482817431,0.5571428571428572
US100,2.0,test,62,1536.9875175397465,24.79012125064107,1.7550491710888543,0.46774193548387094,1.258029354429208,464.623989776308,3.3080244485002273,0.46774193548387094
US100,2.5,research,176,2165.896272618964,12.306228821698658,1.7664980060122573,0.4772727272727273,1.0990942784206486,497.4620477990211,4.353892487279762,0.4659090909090909
US100,2.5,validation,70,2668.6207403666904,38.12315343380986,2.23703073139465,0.5571428571428572,1.7614341213558642,291.3734878653395,9.158763070441104,0.38571428571428573
US100,2.5,test,62,1806.6426002672888,29.139396778504658,1.8761359409788787,0.5483870967741935,1.4166572242208118,525.1512433820171,3.440232929150776,0.3548387096774194
US100,3.0,research,176,2406.210413901972,13.671650078988478,1.8506148444999941,0.5227272727272727,1.1919309105868008,400.29998655600684,6.0110179733051625,0.375
US100,3.0,validation,70,2954.5321113741666,42.20760159105952,2.4212900475999137,0.6,1.919919367163903,326.91578027567084,9.037594052152409,0.2857142857142857
US100,3.0,test,62,1771.0116566825764,28.564704140041552,1.8018386396799326,0.5806451612903226,1.3385462025661239,571.9987626224101,3.0961809227752872,0.3064516129032258
US100,4.0,research,176,2500.0596869414985,14.204884584894877,1.8493376754007496,0.5625,1.1993527495144711,381.04598351145614,6.561044585492486,0.2727272727272727
US100,4.0,validation,70,2631.678540671419,37.595407723877415,2.070518475395076,0.6142857142857143,1.6327755386256595,435.1377070342278,6.047921148015821,0.24285714285714285
US100,4.0,test,62,1510.615914917309,24.36477282124692,1.6118122602806013,0.5806451612903226,1.0762190263078852,695.4494643230864,2.172143329476373,0.20967741935483872
US100,6.0,research,176,2332.9723379494562,13.255524647440092,1.7466879026472142,0.5738636363636364,1.0726452138820453,478.31810954123284,4.877449319631803,0.11363636363636363
US100,6.0,validation,70,2608.7726755706954,37.26818107958136,2.0269435164843492,0.6428571428571429,1.544979356483348,385.0912317653783,6.7744276170902875,0.15714285714285714
US100,6.0,test,62,1472.1281505698298,23.74400242854564,1.5870731683737616,0.5806451612903226,0.9869362281295371,604.7615563853542,2.4342290528000916,0.08064516129032258
US30,0.0,research,148,-1165.0,-7.871621621621622,0.877536003363818,0.4864864864864865,-0.22140648733796314,2168.0,-0.5373616236162362,0.0
US30,0.0,validation,68,1116.0,16.41176470588235,1.1933137017148796,0.45588235294117646,0.3745856839984904,1957.0,0.5702606029637199,0.0
US30,0.0,test,51,233.69999999998254,4.582352941176128,1.0582458938763257,0.5098039215686274,0.1281339854353141,1150.4000000000015,0.2031467315716118,0.0
US30,1.0,research,148,-360.7077678969399,-2.4372146479522967,0.9167669378703899,0.19594594594594594,-0.13308342532344808,678.4659237591331,-0.5316520038300365,0.7905405405405406
US30,1.0,validation,68,977.4107216250231,14.373687082720929,1.3529081836273236,0.20588235294117646,0.5079821228063343,847.115708292833,1.153810172632461,0.7794117647058824
US30,1.0,test,51,578.730813021044,11.347663000412627,1.2957281171679829,0.23529411764705882,0.5078472902689183,730.5034191127997,0.7922355979167293,0.7647058823529411
US30,1.5,research,148,51.094947449397296,0.3452361314148466,1.0092180809458184,0.2905405405405405,0.016223429924639092,1033.8820710337422,0.049420479260569104,0.6959459459459459
US30,1.5,validation,68,849.1816638878663,12.4879656454098,1.229706084173163,0.27941176470588236,0.4010031100661438,975.1505429187018,0.8708210953215482,0.7058823529411765
US30,1.5,test,51,702.2257726014795,13.769132796107442,1.2713418724062684,0.3137254901960784,0.5230212417802211,980.1582446837128,0.7164412240679369,0.6862745098039216
US30,2.0,research,148,-547.4689137962341,-3.6991142824069874,0.9171188418353182,0.32432432432432434,-0.161329229308126,1339.9212959770994,-0.4085828887412436,0.6148648648648649
US30,2.0,validation,68,1026.05608487063,15.089060071626912,1.223885804380756,0.3235294117647059,0.41971799535925364,1312.5355088848119,0.7817358676584777,0.6617647058823529
US30,2.0,test,51,599.3163247090852,11.751300484491866,1.1967691696462464,0.37254901960784315,0.41861926288196927,1167.6866960783154,0.5132509659670642,0.6274509803921569
US30,2.5,research,148,-573.6483583073823,-3.8760024209958264,0.9229862478784356,0.3581081081081081,-0.1479762782047921,1380.2104050806483,-0.41562384705675576,0.5472972972972973
US30,2.5,validation,68,416.20996745238153,6.120734815476199,1.0772076012865384,0.35294117647058826,0.16296681160447063,1498.5039129975885,0.2777503374147354,0.6176470588235294
US30,2.5,test,51,296.3620949591714,5.811021469787674,1.0821394072787098,0.39215686274509803,0.19074963502684103,1237.5500585812479,0.2394748340919048,0.5882352941176471
US30,3.0,research,148,42.914938486384926,0.28996580058368193,1.0056031416470395,0.40540540540540543,0.010335331922960093,1497.081005719545,0.028665742416362192,0.4527027027027027
US30,3.0,validation,68,1290.0990882448386,18.972045415365272,1.2451773816878116,0.39705882352941174,0.4710574541516474,1426.815165101616,0.90418094774943,0.5
US30,3.0,test,51,-414.685486049013,-8.131087961745353,0.9039876641968584,0.39215686274509803,-0.24999616648075654,1659.640070297508,-0.24986471071084482,0.5882352941176471
US30,4.0,research,148,75.56237380426683,0.5105565797585596,1.0092392186940742,0.4594594594594595,0.016826558550089216,1828.4751836736577,0.04132534828963423,0.33783783783783783
US30,4.0,validation,68,866.997214219984,12.749959032646824,1.146353275913564,0.4411764705882353,0.30068253372720827,1677.4680185150974,0.5168487295438599,0.4117647058823529
