market,block,n,pts,usd_trade,usd,pf,win,sharpe,dd_usd,ret_dd,top5
NQ,research,70,24.01571428571312,48.03142857142624,3362.199999999837,1.6160967225310496,0.5857142857142857,1.1176554977497442,1128.420000000042,2.979564346608277,0.7143358515258186
NQ,locked,34,62.80941176470472,125.61882352940944,4271.039999999921,4.124754909133359,0.6764705882352942,2.769505357809693,486.70000000001164,8.775508526812859,0.26869802202742576
US100,research,176,10.768750000000017,10.768750000000017,1895.300000000003,1.5320737767047548,0.5738636363636364,0.8038771364556205,638.2000000000007,2.969758696333439,0.9448636099825886
US100,validation,70,34.54999999999984,34.54999999999984,2418.499999999989,1.885702775946675,0.6428571428571429,1.373664179724335,477.7999999999993,5.061741314357457,0.5875956171180512
US100,test,62,15.31129032258072,15.31129032258072,949.3000000000047,1.313258975712778,0.5806451612903226,0.44677617388324203,1323.700000000008,0.7171564553901933,1.2595596755503962
US30,research,148,-7.871621621621622,-7.871621621621622,-1165.0,0.877536003363818,0.4864864864864865,-0.22140648733796314,2168.0,-0.5373616236162362,
US30,validation,68,16.41176470588235,16.41176470588235,1116.0,1.1933137017148796,0.45588235294117646,0.3745856839984904,1957.0,0.5702606029637199,2.442652329749104
US30,test,51,4.582352941176128,4.582352941176128,233.69999999998254,1.0582458938763257,0.5098039215686274,0.1281339854353141,1150.4000000000015,0.2031467315716118,5.273427471117217
