market,block,n,rule,ctl_med,excess,p
NQ,research,70,24.01571428571312,-2.129369429591182,26.145083715304303,0.05
NQ,locked,34,62.80941176470472,-1.4148529411776347,64.22426470588235,0.04
US100,research,176,10.768750000000017,-2.5366832034018447,13.305433203401861,0.03333333333333333
US100,validation,70,34.54999999999984,-0.4486140724946922,34.99861407249453,0.043333333333333335
US100,test,62,15.31129032258072,-0.15220463538711904,15.46349495796784,0.25
US30,research,148,-7.871621621621622,-3.7634563881741325,-4.108165233447489,0.5933333333333334
US30,validation,68,16.41176470588235,-0.5695970695970696,16.98136177547942,0.28833333333333333
US30,test,51,4.582352941176128,-3.7022746598635417,8.28462760103967,0.4
