ent,ex,side,entry,exit,pnl,ret,hold_h
34796,34841,1.0,10964.7,11014.747,1.7207737460352588,0.004564374766295343,45
34842,34859,-1.0,10813.1,11272.5,-21.09208068241815,-0.042485503694592586,17
34859,34953,1.0,11272.5,11591.625,12.657327353873873,0.028310046573519543,94
34971,35048,-1.0,11638.9,11674.8,-1.9464418044443912,-0.003084483928893489,77
35076,35104,1.0,11873.0,11835.9,-1.9561124332440563,-0.003124736797776473,28
35270,35313,-1.0,11575.2,11591.3,-1.1299423937896271,-0.0013909046927913504,43
35427,35521,-1.0,11567.7,11290.723000000002,10.819906333012032,0.023943999239260938,94
35618,35636,-1.0,10677.2,10930.6,-11.930719005703315,-0.02373281384632664,18
35676,35745,1.0,11082.1,10729.1,-15.440799120893477,-0.03185316862327536,69
35763,35794,1.0,11102.6,11046.7,-2.743395507603427,-0.005034856700232293,31
35825,35933,1.0,11406.2,11544.112000000001,5.010805933376216,0.012090968069996988,108
35954,35978,-1.0,11277.3,11467.8,-8.181533028170746,-0.016892341251895315,24
35999,36032,1.0,11748.3,11748.4,-0.4450484564090894,8.511869802552141e-06,33
36045,36066,-1.0,11568.1,11938.1,-14.798157335532366,-0.031984509124229454,21
36074,36120,1.0,12056.0,11926.8,-5.078300037817623,-0.010716655607166614,46
36133,36143,-1.0,11836.1,12112.1,-10.426582550230771,-0.023318491732918778,10
36168,36223,1.0,12495.2,12622.502,3.839579099021316,0.01018807221973228,55
36224,36255,-1.0,12453.3,12705.5,-8.971596366476149,-0.020251660202516675,31
36316,36344,-1.0,12297.3,12426.6,-4.7575129152238045,-0.01051450318362579,28
36424,36511,-1.0,12377.3,12150.277,7.083214660400406,0.01834188393268321,87
36665,36709,1.0,12246.4,12201.9,-1.9236892417445846,-0.003633720930232509,44
36777,36823,-1.0,11905.1,12127.0,-8.122431366245584,-0.018639070650393608,46
36823,36967,1.0,12127.0,12472.97,11.150767123707933,0.028528902449080462,144
37098,37191,1.0,12938.3,13112.283,5.180402733294514,0.013447129839314398,93
37559,37622,1.0,13130.9,13071.8,-2.3181912042902426,-0.004500833910851543,63
38033,38081,1.0,13994.5,14298.494999999999,8.683953917799172,0.02172246239594111,48
38172,38216,1.0,14669.4,14456.0,-6.650561713029799,-0.014547288914338652,44
38306,38397,1.0,14934.1,15153.541000000001,5.766347331476544,0.014693955444251783,91
38801,38912,1.0,15432.8,15730.178,7.798292980671928,0.019269218806697408,111
38946,38981,-1.0,15427.1,15522.5,-3.125472810191408,-0.0061839230963693925,35
39140,39162,-1.0,15324.6,15476.6,-4.716311504721238,-0.009918692820693575,22
39397,39417,-1.0,14654.8,14762.8,-3.5756932015904908,-0.00736959903922263,20
