ent,ex,side,entry,exit,pnl,ret,hold_h
21687,21826,-1.0,28185.0,27612.60071995403,19.78757676870389,0.020308649283163782,139
21944,21973,-1.0,26827.0,27368.999999999996,-22.148145665897495,-0.02020352629813238,29
22050,22088,1.0,27519.0,27325.0,-8.222397265602071,-0.007049674770158831,38
22112,22132,1.0,28051.0,27523.0,-20.08453763993113,-0.018822858365120654,20
22168,22191,1.0,28090.0,27737.0,-13.47364709927599,-0.012566749733001092,23
22521,22574,-1.0,27319.0,26729.128625795005,20.19327726084647,0.021591982656941844,53
22599,22666,1.0,26984.0,27545.823973633775,19.816507952028747,0.02082063347293861,67
22670,22747,1.0,28464.0,29376.05615378955,31.651102263178682,0.032042444975743045,77
22820,22845,1.0,29964.0,29525.999999999996,-16.418605977442446,-0.014617541049259275,25
22963,23002,1.0,30182.0,29798.0,-14.201553099560918,-0.012722814922801695,39
23581,23720,1.0,30866.0,30979.999999999996,2.748503203794124,0.003693384306356462,139
23914,23986,-1.0,30086.0,30395.0,-11.545330966096323,-0.010270557734494368,72
24505,24601,1.0,31662.0,32307.386034514406,19.61303176319694,0.02038361551747858,96
24853,24905,1.0,33123.0,32974.0,-5.67190700827776,-0.004498384808139355,52
25549,25592,-1.0,33985.0,33822.15,3.89403784824757,0.004791819920553109,43
25595,25642,1.0,34356.0,34012.0,-11.340269676698558,-0.010012807078821795,47
26146,26165,-1.0,33283.0,33898.0,-19.854721963764028,-0.018477901631463567,19
26197,26310,1.0,34059.0,34181.0,2.577668955313212,0.0035820194368596514,113
26601,26622,-1.0,33810.0,34568.0,-23.467766481561714,-0.022419402543626177,21
26649,26702,1.0,34834.0,34831.0,-1.0623140388176862,-8.612275363151234e-05,53
27588,27631,-1.0,33812.0,34367.0,-17.022749741712445,-0.016414290784336982,43
27655,27711,1.0,34875.0,34770.0,-3.849009256133712,-0.0030107526881720803,56
27776,27828,-1.0,33580.0,34421.0,-24.915466580419498,-0.025044669446098844,52
28007,28180,1.0,35253.0,35653.0,9.63013372166391,0.011346552066490823,173
28659,28772,-1.0,35065.0,34248.77295951843,20.971858480992996,0.02327754286272843,113
28788,28896,1.0,35321.0,36088.94550842285,19.940559344395773,0.021741895994531468,108
28993,29024,-1.0,35090.0,35270.0,-6.020691995807041,-0.005129666571672908,31
29055,29167,1.0,35785.0,36501.14802738508,18.542467931709833,0.020012519977227416,112
29511,29555,-1.0,34340.0,33642.28125,19.21858150861881,0.020317960104834,44
29569,29583,1.0,34707.0,33696.0,-30.523103585863517,-0.02912957040366493,14
29640,29709,1.0,34839.0,35548.220601196284,19.018558173344815,0.0203570883548978,69
29852,29874,-1.0,34450.0,34861.0,-12.962776624568695,-0.01193033381712616,22
29971,30051,-1.0,33503.0,32623.865683059692,24.97791748496937,0.026240465538617697,80
30055,30098,1.0,33915.0,33438.0,-15.269278722977466,-0.014064573197700159,43
30179,30232,-1.0,33126.0,32703.86,11.735649716720527,0.012743464348246025,53
30329,30410,1.0,33745.0,34423.750031526935,19.30516754530417,0.020114091910710785,81
30875,30883,1.0,35427.0,34915.0,-15.905806273268677,-0.014452253930617887,8
30904,30983,-1.0,34100.0,33413.72612631321,19.40190719295323,0.020125333539202095,79
31035,31056,-1.0,32768.0,33270.0,-16.87167184975564,-0.01531982421875,21
31120,31228,-1.0,32542.0,31881.921216557243,19.61158439172073,0.02028390336926922,108
31256,31296,1.0,32374.0,32198.0,-6.665804791884858,-0.005436461357879785,40
31300,31355,-1.0,31585.0,30947.475000000002,19.758904176347663,0.020184422985594308,55
31355,31452,1.0,31603.0,32236.319720560026,19.965396612694715,0.020039860790432185,97
31455,31487,1.0,33029.0,32983.0,-2.557374537224927,-0.0013927154924460172,32
31666,31709,-1.0,31795.0,31124.809565084444,21.426362488222583,0.02107848513651689,43
31755,31808,-1.0,30011.0,30326.0,-12.513487536278086,-0.010496151411149235,53
31884,31930,1.0,31100.0,31711.40625,20.05726672235338,0.019659364951768454,46
31943,31999,-1.0,30923.0,31038.000000000004,-5.171800377874786,-0.003718914723668476,56
32084,32111,1.0,31379.0,31202.000000000004,-7.237754195236307,-0.005640715127951723,27
32186,32210,-1.0,30382.0,30960.0,-21.69937903360116,-0.019024422355341963,24
32218,32320,1.0,31302.0,31939.130403846095,20.53247057303243,0.02035430336228017,102
32436,32472,1.0,32847.0,32607.0,-8.983495229239391,-0.007306603342771001,36
32798,32842,-1.0,32963.0,33216.0,-9.312518023617965,-0.007675272274974887,44
32916,32976,-1.0,31818.0,31677.0,3.652285358963225,0.004431453894022219,60
33031,33049,-1.0,31019.0,31619.0,-21.722806455957492,-0.01934298333279605,18
33085,33131,1.0,32014.0,32261.64,7.038439124023889,0.007735365777472358,46
33137,33226,-1.0,31338.0,30705.144360504146,20.215467061836225,0.020194512716058877,89
33302,33374,-1.0,29972.0,29358.60574372303,20.894653759018684,0.020465576413885245,72
33426,33445,-1.0,28700.0,29644.0,-37.08722174284512,-0.032891986062717704,19
33445,33521,1.0,29644.0,30249.940777691598,20.531273763434452,0.020440587562123858,76
33531,33575,-1.0,29367.0,29582.0,-8.967397764212702,-0.007321142779310064,44
33618,33699,1.0,29786.0,30389.582952649704,20.567403789512195,0.020263981489615945,81
33754,33850,1.0,31344.0,32017.992030471738,22.311831751246967,0.02150306375930766,96
33931,33966,-1.0,32113.0,32322.0,-8.346068256726303,-0.006508267679755875,35
33998,34038,1.0,32943.0,32683.0,-9.801819055166835,-0.007892420241022324,40
34058,34126,1.0,33539.0,33473.0,-3.2426580928370554,-0.0019678583142014316,68
34600,34652,-1.0,33670.0,32954.83121365938,22.06791861574579,0.021240534194850613,52
34928,35055,1.0,33892.0,34198.0,8.92110256683552,0.009028679334356138,127
35092,35127,-1.0,33202.0,33259.0,-3.045641240147172,-0.0017167640503583659,35
35875,35979,-1.0,32157.0,31533.18125,20.57475288251484,0.019399158814565998,104
36041,36070,1.0,32550.0,32037.000000000004,-19.068181053244967,-0.015760368663594315,29
37207,37381,1.0,33862.0,33975.0,2.6136960880814133,0.0033370740062605986,174
39592,39701,1.0,33847.0,33998.0,3.880244794110486,0.004461252105061098,109
43809,43861,-1.0,40026.5,39188.675341929455,22.448064573666457,0.020931749167939828,52
44018,44123,1.0,40631.5,40748.6,2.1590770212835473,0.0028820004183944814,105
44470,44648,1.0,41375.3,42203.47736137425,21.86214305742707,0.02001622613912768,178
45311,45407,1.0,43634.8,44416.698000000004,19.820839625085494,0.017919137935776153,96
45607,45636,1.0,44659.8,44583.9,-3.2166622988361024,-0.0016995150000671533,29
46405,46555,1.0,43338.9,44209.27225535214,22.672499891959152,0.020082933700489303,150
47290,47360,-1.0,41379.3,41468.3,-3.8182276027277,-0.0021508338710418684,70
47677,47729,-1.0,41051.1,40194.1592090397,24.01329433561866,0.020874977551400442,52
47776,47879,1.0,40168.3,40067.1,-4.332929013624477,-0.002519399626073393,103
47907,47957,-1.0,39221.3,38292.30999851225,27.85605833579647,0.02368585440787907,50
47964,47994,1.0,39848.7,39420.3,-14.741743493505407,-0.010750664388047615,30
48113,48181,1.0,40993.3,40994.1,-1.2161835920809447,1.95153842212914e-05,68
48285,48333,1.0,42415.0,41857.600000000006,-17.515559474457728,-0.01314157727219134,48
