p_range_end,p_side,p_buf_atr,p_atr_n,p_stop_mode,p_stop_atr,p_stop_pts,p_tgt_mode,p_tgt_r,p_tgt_pts,p_flat_m,p_be_pts,p_be_off,p_ma_mode,p_cross_min,p_m200_form,p_x_mode,p_conf,p_conf_tol,r_sharpe,r_sortino,r_pf,r_tot,r_n,r_tpy,r_retdd,ok,h_sharpe,h_sortino,h_pf,h_tot,h_n,h_retdd
555,long,0.0,30,points,0.807214373002912,69.62990049703319,none,3.1391028495339377,285.1264312897955,960,0.0,10.0,state,15,state,off,through,1.0,0.3506330527803524,0.7454710721214111,1.0926657711848782,12.027430892087732,874,141.56474501108647,0.9422962460305714,True,-0.22800522544451315,-0.48011057916815825,0.9463132252892329,-2.5238932568262302,352,-0.2991461236131148
555,short,0.0,14,points,1.5697563275144413,89.33854206872074,r,2.2825177897798694,379.04517106673393,960,25.0,10.0,off,300,state,cross,through,0.25,-0.0776756763597914,-0.12255862574239883,0.8834959404865923,-0.2805779202069732,25,4.049334811529933,-0.16139502531582908,False,-0.8358649389321726,-1.1339933349496254,0.3641982972752427,-1.3035269073147646,22,-0.6665801083955264
570,long,0.0,30,atr,2.9421844509008697,185.3998155452484,points,2.9675989277212436,363.58289012420926,960,0.0,10.0,state,15,cross,cross,through,0.25,0.6828956886048033,1.1484873374215363,1.1954348190932327,27.681622025553207,791,128.1209534368071,2.3502869026487723,True,-0.4451181276207397,-0.7113298206469292,0.9019214708930153,-5.806617463009541,332,-0.5804090471215813
555,long,0.0,30,points,1.3437914210863662,60.82238142849802,points,2.3804733762015964,251.3372147097283,960,25.0,10.0,state,15,state,off,confluence,0.5,0.10169137541129092,0.19725343743731388,1.0307361524912386,2.205696197717841,857,138.81119733924612,0.17628679155835403,True,-0.7787671402349322,-1.4784320982219028,0.7944484672098897,-5.2414860531537375,356,-0.630258827399563
570,long,0.0,30,atr,1.8817509390810159,68.20431177677553,points,0.5071103044521266,294.730482210326,960,50.0,10.0,200any,75,cross,state,behind,1.0,0.27519733919974004,0.5576894046588924,1.1922749475657655,2.987757102095014,183,29.641130820399113,0.9645967022028525,False,-0.6800736695517874,-1.1215344939598317,0.664345137513221,-2.444791613636598,87,-0.6518160877470202
570,long,0.0,30,atr,0.8281913536171781,151.77395794228602,points,1.3296467846073041,398.6250713047961,960,0.0,5.0,off,15,cross,cross,behind,0.25,0.6381324812940146,3.0325685862901604,2.814139026655078,4.9077660217559504,34,5.507095343680709,6.3682671886914015,False,0.582938697774107,2.389825537225075,2.2888103919026905,1.337971977113369,16,1.7921536139308925
570,long,0.0,21,atr,2.142740411618606,137.90598392342588,points,4.815755912919712,356.1762877557789,960,25.0,3.0,state,15,cross,cross,through,0.25,0.5151016703230143,1.079883513834025,1.1989095385031585,12.911656611587851,795,128.7688470066519,1.2836266218732941,True,-0.5888284582923099,-0.879518063753714,0.8097539418304944,-5.76344639239335,333,-0.6288606870040394
570,long,0.0,21,atr,2.528712477540355,87.25631296000877,points,5.553813766389974,296.3445618701031,960,25.0,0.0,off,15,cross,cross,behind,0.25,0.5654550064499821,2.00273476388609,2.9981868656890605,3.0080394516590276,35,5.669068736141907,8.015661267821269,False,-0.15608640943136254,-0.27126086829731944,0.7475098876914128,-0.2539242910084968,17,-0.4183583591935336
570,long,0.0,30,atr,2.6496674969712206,152.57506155838269,points,4.934867524883798,296.9897845524448,960,150.0,10.0,state,15,cross,cross,through,0.5,0.7029514146363781,1.256415703611995,1.1967894682946854,25.25832126430592,812,131.52239467849225,2.133839561959268,True,-0.35489425605852654,-0.5906552870531379,0.9187813056764639,-4.346877269777719,337,-0.4919825131317568
570,long,0.0,30,atr,1.8508518038173776,160.3671477317125,points,5.729369365637389,375.9453296944253,960,150.0,25.0,state,15,cross,cross,through,0.5,0.44779251402939985,0.8555241098716396,1.1289130211355012,14.080526356813618,812,131.52239467849225,1.2311404011536629,True,-0.5085304063949853,-0.8665003323580514,0.8766274906924408,-5.799744912344294,337,-0.6656490156667718
570,long,0.2,21,atr,3.7326495504014283,188.6435573395853,points,2.3894417583349283,357.36115684056335,960,25.0,3.0,cross,15,state,cross,through,0.25,0.37259927350150396,0.7930420457624857,1.4741681917892082,3.451870725731501,98,15.873392461197339,2.138399984835616,False,1.0257703938226315,2.4140368602614966,2.4280394668523924,5.173098071018386,59,3.7755231764598105
570,long,0.0,7,atr,2.146066359977402,247.4497719496612,points,2.160473919882253,378.42795683881394,960,0.0,10.0,state,15,cross,cross,through,0.25,0.4024100065145661,0.6485201265115357,1.110170286982786,16.480750316557703,801,129.74068736141908,0.9629912237913599,True,-0.40777050631681605,-0.6333147288429176,0.9104893706465602,-5.722069964767985,336,-0.46440240897207824
555,long,0.0,21,atr,2.6079441532013754,173.27532686853343,points,5.392334536110658,333.4378415750423,960,25.0,3.0,state,15,cross,off,through,0.25,0.15380936951405197,0.28179773419881515,1.0538157030990272,3.9357812574868856,808,130.87450110864745,0.2757339685925077,True,-0.1423368000338362,-0.2581207272428696,0.95466092993335,-1.2965938808394624,335,-0.2462936823893051
