mult,rt_pts,n,pct,tot,win
0.0,0.0,44,0.0591628870447044,2.6031670299669933,0.6363636363636364
1.0,2.29,44,0.054757961539230175,2.4093503077261276,0.6363636363636364
2.0,4.58,44,0.05035303603375595,2.215533585485262,0.4090909090909091
4.0,9.16,44,0.04154318502280751,1.8279001410035305,0.4090909090909091
8.0,18.32,44,0.02392348300091063,1.0526332520400679,0.4090909090909091
16.0,36.64,44,-0.011315921042883125,-0.4979005258868575,0.38636363636363635
