slip_pts_per_side,round_turn,n,pct,tot,win,kept
0.0,2.29,44,0.054757961539230175,2.4093503077261276,0.6363636363636364,1.0
1.0,4.29,44,0.05091086502789897,2.2400780612275546,0.4090909090909091,0.9297436134729917
2.0,6.29,44,0.047063768516567774,2.070805814728982,0.4090909090909091,0.8594872269459837
3.0,8.29,44,0.04321667200523657,1.9015335682304093,0.4090909090909091,0.7892308404189756
5.0,12.29,44,0.035522478982574185,1.5629890752332642,0.4090909090909091,0.6487180673649595
8.0,18.29,44,0.023981189448580586,1.0551723357375458,0.4090909090909091,0.4379489077839352
