delay_bars,delay_min,n,pct,tot,win,pts,kept
0,0.0,44,0.054757961539230175,2.4093503077261276,0.6363636363636364,28.561250791675164,1.0
1,0.5,45,0.04959540610462739,2.2317932747082327,0.5777777777777777,25.74915647440202,0.905720459829313
2,1.0,45,0.03787260606139403,1.7042672727627315,0.6,19.747631756189676,0.691636521828173
4,2.0,45,0.019807349671127884,0.8913307352007548,0.6,10.052338272303777,0.36172547542583977
6,3.0,45,-0.01634123828211084,-0.7353557226949878,0.37777777777777777,-8.711785938639531,-0.29842670951882505
10,5.0,45,-0.013839495434616616,-0.6227772945577477,0.4444444444444444,-7.069769868040363,-0.252739419905206
