mean,tot
0.05307411426384842,2.3352610276093304
0.053527573674697966,2.3552132416867106
0.053692980207364106,2.3624911291240207
0.052993157168954565,2.331698915434001
0.053365128087817966,2.3480656358639904
0.0535287786070934,2.35526625871211
0.05294169514120235,2.3294345862129036
0.05374354202140535,2.3647158489418354
0.05368134760781422,2.3619792947438256
0.053498420055025184,2.353930482421108
0.05350421066371922,2.354185269203646
0.05387787274287161,2.370626400686351
0.05355758350407851,2.3565336741794543
0.05393670664191535,2.3732150922442754
0.053753060612428724,2.365134666946864
0.05380612815231904,2.3674696387020377
0.053596916834071216,2.3582643406991335
0.05340969089984262,2.3500263995930752
0.052997132282742124,2.3318738204406535
0.05403219711014598,2.377416672846423
0.053912232063907495,2.3721382108119298
0.05334947477450582,2.347376890078256
0.05395871586308577,2.374183497975774
0.05379289546945096,2.366887400655842
0.05334554675719924,2.3472040573167665
0.05376559011099517,2.3656859648837876
0.05379465239238221,2.366964705264817
0.053672157237974895,2.3615749184708954
0.05346630143213873,2.352517263014104
0.054071231234886594,2.37913417433501
0.053711704614230096,2.3633150030261243
0.05414160667819166,2.382230693840433
0.0535688434453786,2.3570291115966584
0.05377366880644709,2.366041427483672
0.05392042591790056,2.3724987403876248
0.053583179029414986,2.3576598772942594
0.05333144351405326,2.3465835146183434
0.0532358285501603,2.3423764562070533
0.05366780064585597,2.3613832284176626
0.0536751359200075,2.36170598048033
0.05450261431252412,2.3981150297510614
0.0537049441033527,2.363017540547519
0.05335920941778802,2.3478052143826726
0.053346093074472155,2.347228095276775
0.05362831109945677,2.359645688376098
0.053437111253137944,2.3512328951380694
0.053895313999975845,2.371393815998937
0.05366516347543832,2.361267192919286
0.05377368343471249,2.3660420711273495
0.0534329591474835,2.351050202489274
0.053752467133161376,2.3651085538591006
0.05330274544349276,2.3453207995136816
0.053993998978896805,2.3757359550714594
0.05334135174282528,2.3470194766843124
0.054012035333383654,2.3765295546688807
0.052986076388654775,2.33138736110081
0.053070155176991436,2.3350868277876233
0.053577958764106266,2.3574301856206756
0.05338623918249102,2.348994524029605
0.05374288750688146,2.364687050302784
0.0536936985114369,2.3625227345032234
0.05405744700956041,2.378527668420658
0.05338852168287244,2.3490949540463872
0.05383656473779297,2.3688088484628906
0.053827898024085455,2.36842751305976
0.05390117419072818,2.37165166439204
0.05402584658210018,2.377137249612408
0.05389564870759798,2.371408543134311
0.053627269480386014,2.3595998571369847
0.053306030943787115,2.345465361526633
0.05370447457707551,2.3629968813913225
0.05355596257203104,2.356462353169366
0.05378544890553731,2.3665597518436416
0.053432614530929644,2.3510350393609043
0.05341632955016131,2.3503185002070976
0.054011518335707054,2.3765068067711104
0.05343912096076468,2.351321322273646
0.053878936856158216,2.3706732216709616
0.053588066140428284,2.3578749101788445
0.05347440285620111,2.3528737256728487
0.05369025726633387,2.36237131971869
0.05345476918833285,2.3520098442866453
0.053144117583901314,2.3383411736916577
0.05390090025433338,2.371639611190669
0.05355857512863502,2.356577305659941
0.053939435142001176,2.373335146248052
0.053823925460700556,2.3682527202708243
0.05305148008225595,2.3342651236192618
0.05385897527371599,2.3697949120435036
0.053946448943657896,2.3736437535209474
0.05388792209776297,2.3710685723015708
0.05355254053197836,2.356311783407048
0.05377832585588516,2.3662463376589473
0.05375719210112577,2.365316452449534
0.05395122631074905,2.3738539576729583
0.05401494210157305,2.3766574524692143
0.054006783866351375,2.3762984901194604
0.05406254502631638,2.378751981157921
0.05384378833428624,2.3691266867085945
0.053417842170039795,2.350385055481751
0.053413621025068164,2.350199325102999
0.05360635203724799,2.3586794896389116
0.05337467976122574,2.3484859094939328
0.05405865522218638,2.3785808297762006
0.05397129724811529,2.3747370789170725
0.05346667823730671,2.3525338424414954
0.05409129926521061,2.380017167669267
0.05368411083224893,2.362100876618953
0.053771806911264146,2.3659595040956223
0.053900158808592065,2.3716069875780508
0.0540039710877543,2.3761747278611893
0.0537285053436472,2.3640542351204767
0.053621470095278,2.359344684192232
0.054067595604720915,2.37897420660772
0.053353656261196966,2.3475608754926665
0.05278055833187902,2.322344566602677
