feed,win,buf,side,ema,stop,tgt,flat,block,n,pct,tot,pf,win_r
US30I15,540-570,0.25,short,off,0.5,0.0,720,res,238,-0.010925870630903074,-2.6003572101549315,0.8556178479477546,0.13865546218487396
US30I15,540-570,0.25,short,off,0.5,0.0,960,res,238,0.0025260862006849386,0.6012085157630154,1.0426476533011726,0.12184873949579832
US30I15,540-570,0.25,short,off,0.5,0.0,0,res,137,-0.06957473399187884,-9.531738556887401,0.12176662364762733,0.0072992700729927005
US30I15,540-570,0.25,short,off,0.5,1.0,660,res,238,-0.02866319342823769,-6.8218400359205695,0.47470010761524545,0.3403361344537815
US30I15,540-570,0.25,short,off,0.5,1.0,720,res,238,-0.028917612554417948,-6.882391787951471,0.4697556306630005,0.3403361344537815
US30I15,540-570,0.25,short,off,0.5,1.0,960,res,238,-0.02866319342823769,-6.8218400359205695,0.47470010761524545,0.3403361344537815
US30I15,540-570,0.25,short,off,0.5,1.0,0,res,238,-0.02866319342823769,-6.8218400359205695,0.47470010761524545,0.3403361344537815
US30I15,540-570,0.25,short,off,0.5,1.5,660,res,238,-0.020175540289457693,-4.801778588890931,0.645088206055109,0.31932773109243695
US30I15,540-570,0.25,short,off,0.5,1.5,720,res,238,-0.021283077595941537,-5.065372467834086,0.6288980546174415,0.31512605042016806
US30I15,540-570,0.25,short,off,0.5,1.5,960,res,238,-0.020798415424564613,-4.950022871046378,0.6379184789674843,0.31512605042016806
US30I15,540-570,0.25,short,off,0.5,1.5,0,res,238,-0.020798415424564613,-4.950022871046378,0.6379184789674843,0.31512605042016806
US30I15,540-570,0.25,short,off,0.5,2.0,660,res,238,-0.015752783429207367,-3.7491624561513532,0.7337069062253376,0.2857142857142857
US30I15,540-570,0.25,short,off,0.5,2.0,720,res,238,-0.017090563780887878,-4.067554179851315,0.713429328672441,0.2815126050420168
US30I15,540-570,0.25,short,off,0.5,2.0,960,res,238,-0.016375658564314284,-3.8974067383068,0.7260775619658361,0.2815126050420168
US30I15,540-570,0.25,short,off,0.5,2.0,0,res,238,-0.016375658564314284,-3.8974067383068,0.7260775619658361,0.2815126050420168
US30I15,540-570,0.25,short,off,0.5,3.0,660,res,238,-0.008796964471531494,-2.0936775442244953,0.8568181176500863,0.23949579831932774
US30I15,540-570,0.25,short,off,0.5,3.0,720,res,238,-0.01102130396440993,-2.6230703435295633,0.823014457102463,0.23529411764705882
US30I15,540-570,0.25,short,off,0.5,3.0,960,res,238,-0.008913849946044824,-2.121496287158668,0.8572769089175603,0.23529411764705882
US30I15,540-570,0.25,short,off,0.5,3.0,0,res,238,-0.008913849946044824,-2.121496287158668,0.8572769089175603,0.23529411764705882
US30I15,540-570,0.25,short,off,1.0,0.0,660,res,238,-0.026341596210197025,-6.269299898026892,0.7660414396899158,0.3025210084033613
US30I15,540-570,0.25,short,off,1.0,0.0,720,res,238,-0.019495048256812614,-4.639821485121402,0.844690747376788,0.2605042016806723
US30I15,540-570,0.25,short,off,1.0,0.0,960,res,238,0.0008613687815680025,0.2050057700131846,1.0188560210461928,0.2184873949579832
US30I15,540-570,0.25,short,off,1.0,0.0,0,res,91,-0.13270431987445386,-12.0760931085753,0.09802874210216891,0.01098901098901099
US30I15,540-570,0.25,short,off,1.0,1.0,660,res,238,-0.018407984784852144,-4.381100378794811,0.7898181186154127,0.4579831932773109
US30I15,540-570,0.25,short,off,1.0,1.0,720,res,238,-0.018914975452795385,-4.501764157765302,0.7874775400233254,0.453781512605042
US30I15,540-570,0.25,short,off,1.0,1.0,960,res,238,-0.016810882515805838,-4.000990038761789,0.8115775890242772,0.453781512605042
US30I15,540-570,0.25,short,off,1.0,1.0,0,res,238,-0.017366582510008232,-4.133246637381959,0.8066617499978392,0.453781512605042
US30I15,540-570,0.25,short,off,1.0,1.5,660,res,238,-0.01660815644683267,-3.952741234346176,0.8284463620000053,0.3865546218487395
US30I15,540-570,0.25,short,off,1.0,1.5,720,res,238,-0.018028862286244264,-4.290869224126135,0.8188084566037556,0.3739495798319328
US30I15,540-570,0.25,short,off,1.0,1.5,960,res,238,-0.015383792953824381,-3.6613427230102027,0.8465693335361273,0.36554621848739494
US30I15,540-570,0.25,short,off,1.0,1.5,0,res,238,-0.013703882897857874,-3.261524129690174,0.8650091358664466,0.3739495798319328
US30I15,540-570,0.25,short,off,1.0,2.0,660,res,238,-0.020302650619372534,-4.832030847410663,0.8107932196394466,0.3445378151260504
US30I15,540-570,0.25,short,off,1.0,2.0,720,res,238,-0.02102740767958295,-5.004523027740742,0.810311806105848,0.3277310924369748
US30I15,540-570,0.25,short,off,1.0,2.0,960,res,238,-0.012213596318359983,-2.906835923769676,0.8923566093007148,0.31932773109243695
US30I15,540-570,0.25,short,off,1.0,2.0,0,res,237,-0.012612297982167635,-2.9891146217737297,0.8929320598657616,0.3206751054852321
US30I15,540-570,0.25,short,off,1.0,3.0,660,res,238,-0.017905998948989352,-4.261627749859466,0.8473549070002424,0.31512605042016806
US30I15,540-570,0.25,short,off,1.0,3.0,720,res,238,-0.016462901458665195,-3.9181705471623167,0.8666039023812669,0.2857142857142857
US30I15,540-570,0.25,short,off,1.0,3.0,960,res,238,-0.011947872142116601,-2.843593569823751,0.9101945909243956,0.2605042016806723
US30I15,540-570,0.25,short,off,1.0,3.0,0,res,233,-0.008144141427699364,-1.8975849526539519,0.9502348345470939,0.2532188841201717
US30I15,540-570,0.25,short,off,1.5,0.0,660,res,238,-0.034776710901980944,-8.276857194671464,0.7441641187884322,0.37815126050420167
US30I15,540-570,0.25,short,off,1.5,0.0,720,res,238,-0.02945857265426907,-7.011140291716038,0.8057949011428261,0.3487394957983193
US30I15,540-570,0.25,short,off,1.5,0.0,960,res,238,-0.010608272160615894,-2.5247687742265827,0.9435590773552339,0.3025210084033613
US30I15,540-570,0.25,short,off,1.5,0.0,0,res,74,-0.192009659767396,-14.208714822787305,0.08469834217634747,0.013513513513513514
US30I15,540-570,0.25,short,off,1.5,1.0,660,res,238,-0.025067976773262772,-5.96617847203654,0.7870016640401577,0.46638655462184875
US30I15,540-570,0.25,short,off,1.5,1.0,720,res,238,-0.020989731631025278,-4.995556128184016,0.823982105065256,0.47058823529411764
US30I15,540-570,0.25,short,off,1.5,1.0,960,res,238,-0.019017024477527893,-4.526051825651638,0.8414951708282238,0.46218487394957986
US30I15,540-570,0.25,short,off,1.5,1.0,0,res,237,-0.012844050837029232,-3.044040048375928,0.8945327940184762,0.4767932489451477
US30I15,540-570,0.25,short,off,1.5,1.5,660,res,238,-0.03144816906145669,-7.484664236626693,0.7616593169458786,0.4117647058823529
US30I15,540-570,0.25,short,off,1.5,1.5,720,res,238,-0.03091822842297646,-7.358538364668397,0.7802450230690733,0.39915966386554624
US30I15,540-570,0.25,short,off,1.5,1.5,960,res,238,-0.026135365818423902,-6.2202170647848884,0.8272184441860698,0.38235294117647056
US30I15,540-570,0.25,short,off,1.5,1.5,0,res,235,-0.02458464404950674,-5.777391351634084,0.84628470979048,0.37446808510638296
US30I15,540-570,0.25,short,off,1.5,2.0,660,res,238,-0.0270280029539364,-6.432664703036863,0.8041822044682764,0.3907563025210084
US30I15,540-570,0.25,short,off,1.5,2.0,720,res,238,-0.02209616840871961,-5.258888081275267,0.8525167237046622,0.3739495798319328
US30I15,540-570,0.25,short,off,1.5,2.0,960,res,238,-0.018628451708599097,-4.433571506646585,0.8854788918534755,0.3487394957983193
US30I15,540-570,0.25,short,off,1.5,2.0,0,res,227,-0.0006159353028289725,-0.13981731374217676,1.0093511959455452,0.3436123348017621
US30I15,540-570,0.25,short,off,1.5,3.0,660,res,238,-0.027612798073944785,-6.571845941598859,0.8003099280694425,0.37815126050420167
US30I15,540-570,0.25,short,off,1.5,3.0,720,res,238,-0.017932403498470136,-4.267912032635892,0.8879071656313935,0.36134453781512604
US30I15,540-570,0.25,short,off,1.5,3.0,960,res,238,-0.01419788149624561,-3.379095796106455,0.9207456809539286,0.31932773109243695
US30I15,540-570,0.25,short,off,1.5,3.0,0,res,210,0.0023081661454020406,0.4847148905344285,1.021534984969086,0.2619047619047619
US30I15,540-570,0.25,short,off,2.0,0.0,660,res,238,-0.03528419387857894,-8.397638143101787,0.7619670446326021,0.4327731092436975
US30I15,540-570,0.25,short,off,2.0,0.0,720,res,238,-0.026456220811418706,-6.296580553117652,0.8413561892167024,0.42016806722689076
US30I15,540-570,0.25,short,off,2.0,0.0,960,res,238,-0.0005237027938681359,-0.12464126494061634,1.0054022109535572,0.38235294117647056
US30I15,540-570,0.25,short,off,2.0,0.0,0,res,61,-0.2622128266283849,-15.994982424331479,0.07579602246443816,0.01639344262295082
US30I15,540-570,0.25,short,off,2.0,1.0,660,res,238,-0.02568455879323917,-6.112924992790922,0.8139551958681297,0.49159663865546216
US30I15,540-570,0.25,short,off,2.0,1.0,720,res,238,-0.016412705363844416,-3.9062238765949706,0.887466941509739,0.5084033613445378
US30I15,540-570,0.25,short,off,2.0,1.0,960,res,238,-0.0006658716975960028,-0.15847746402784868,0.9960947657426663,0.5084033613445378
US30I15,540-570,0.25,short,off,2.0,1.0,0,res,234,0.0023477959162611804,0.5493842444051162,1.016892019788037,0.5128205128205128
US30I15,540-570,0.25,short,off,2.0,1.5,660,res,238,-0.02868530847976195,-6.827103418183344,0.8104806138896141,0.44537815126050423
US30I15,540-570,0.25,short,off,2.0,1.5,720,res,238,-0.021069532040024118,-5.01454862552574,0.8724596251271728,0.4411764705882353
US30I15,540-570,0.25,short,off,2.0,1.5,960,res,238,-0.009689134805524443,-2.3060140837148175,0.949066785623678,0.42857142857142855
US30I15,540-570,0.25,short,off,2.0,1.5,0,res,224,0.011092289083319103,2.484672754663479,1.0715173219075007,0.42410714285714285
US30I15,540-570,0.25,short,off,2.0,2.0,660,res,238,-0.02986020962062805,-7.106729889709476,0.8029308065871418,0.4327731092436975
US30I15,540-570,0.25,short,off,2.0,2.0,720,res,238,-0.016820995599606908,-4.003396952706444,0.9027979081621418,0.4327731092436975
US30I15,540-570,0.25,short,off,2.0,2.0,960,res,238,-0.009772308867812156,-2.325809510539293,0.9496088155208917,0.40336134453781514
US30I15,540-570,0.25,short,off,2.0,2.0,0,res,211,0.010489417131060365,2.213267014653737,1.0535686135015594,0.35071090047393366
US30I15,540-570,0.25,short,off,2.0,3.0,660,res,238,-0.029493572083793506,-7.019470155942854,0.8020257898942698,0.4327731092436975
US30I15,540-570,0.25,short,off,2.0,3.0,720,res,238,-0.02235376237799209,-5.320195445962118,0.8670246418907687,0.42016806722689076
US30I15,540-570,0.25,short,off,2.0,3.0,960,res,238,-2.1062868522531935e-05,-0.0050129627083626005,1.006943672540329,0.3865546218487395
US30I15,540-570,0.25,short,off,2.0,3.0,0,res,180,-0.0001749530146634543,-0.03149154263942178,1.0128652422250672,0.2722222222222222
US30I15,540-570,0.25,short,off,3.0,0.0,660,res,238,-0.032893076447287985,-7.828552194454541,0.7858775513928811,0.4789915966386555
US30I15,540-570,0.25,short,off,3.0,0.0,720,res,238,-0.025466389687676158,-6.0610007456669255,0.8585337390501382,0.47478991596638653
US30I15,540-570,0.25,short,off,3.0,0.0,960,res,238,0.001488373273081902,0.35423283899349267,1.0161023401258864,0.46218487394957986
US30I15,540-570,0.25,short,off,3.0,0.0,0,res,42,-0.40113751616964766,-16.847775679125203,0.07191497286834338,0.023809523809523808
US30I15,540-570,0.25,short,off,3.0,1.0,660,res,238,-0.026808788151421653,-6.3804915800383535,0.8297217783282416,0.49159663865546216
US30I15,540-570,0.25,short,off,3.0,1.0,720,res,238,-0.020479659265254163,-4.874158905130491,0.8848092048930108,0.4957983193277311
US30I15,540-570,0.25,short,off,3.0,1.0,960,res,238,-0.0055707098343147805,-1.3258289405669177,0.9775667587337278,0.5168067226890757
US30I15,540-570,0.25,short,off,3.0,1.0,0,res,207,0.04153203652565268,8.597131560810105,1.2070879262578078,0.5603864734299517
US30I15,540-570,0.25,short,off,3.0,1.5,660,res,238,-0.02373996839675283,-5.6501124784271735,0.8507480609854593,0.4789915966386555
US30I15,540-570,0.25,short,off,3.0,1.5,720,res,238,-0.011587683037862952,-2.7578685630113826,0.9438721592403712,0.48739495798319327
US30I15,540-570,0.25,short,off,3.0,1.5,960,res,238,-0.0025479520007264324,-0.6064125761728909,0.9973595213843581,0.4831932773109244
US30I15,540-570,0.25,short,off,3.0,1.5,0,res,181,0.033060704124556445,5.983987446544717,1.1302979403989917,0.44751381215469616
US30I15,540-570,0.25,short,off,3.0,2.0,660,res,238,-0.027102454652502554,-6.450384207295608,0.824764568926703,0.4789915966386555
US30I15,540-570,0.25,short,off,3.0,2.0,720,res,238,-0.021363931254249548,-5.0846156385113925,0.8826313513992593,0.47478991596638653
US30I15,540-570,0.25,short,off,3.0,2.0,960,res,238,0.0020414163007891222,0.4858570795878111,1.0177520276809753,0.46638655462184875
US30I15,540-570,0.25,short,off,3.0,2.0,0,res,156,0.022318226334414593,3.4816433081686764,1.0826960868482678,0.38461538461538464
US30I15,540-570,0.25,short,off,3.0,3.0,660,res,238,-0.026646181743210453,-6.341791254884088,0.8256717489661861,0.4789915966386555
US30I15,540-570,0.25,short,off,3.0,3.0,720,res,238,-0.0263397443936907,-6.2688591656983865,0.8536063456376863,0.47478991596638653
US30I15,540-570,0.25,short,off,3.0,3.0,960,res,238,0.009879133907739602,2.351233870042025,1.0568001038653672,0.46218487394957986
US30I15,540-570,0.25,short,off,3.0,3.0,0,res,134,-0.013761050539921589,-1.843980772349493,0.972088549547857,0.2835820895522388
US30I15,540-570,0.25,short,off,-1.0,0.0,660,res,202,-0.05213355198781466,-10.53097750153856,0.6194901172917338,0.3465346534653465
US30I15,540-570,0.25,short,off,-1.0,0.0,720,res,202,-0.05800196767243643,-11.716397469832158,0.6151428956011817,0.3118811881188119
US30I15,540-570,0.25,short,off,-1.0,0.0,960,res,202,-0.03908660121484948,-7.895493445399595,0.7778948008498888,0.2722772277227723
US30I15,540-570,0.25,short,off,-1.0,0.0,0,res,64,-0.22073774040031552,-14.127215385620193,0.08475220340207658,0.015625
US30I15,540-570,0.25,short,off,-1.0,1.0,660,res,202,-0.041279936619311015,-8.338547197100825,0.6583533041532018,0.43564356435643564
US30I15,540-570,0.25,short,off,-1.0,1.0,720,res,202,-0.047013136585360854,-9.496653590242893,0.6373601150024105,0.4306930693069307
US30I15,540-570,0.25,short,off,-1.0,1.0,960,res,202,-0.04815977868866404,-9.728275295110137,0.6663093791149368,0.41089108910891087
US30I15,540-570,0.25,short,off,-1.0,1.0,0,res,196,-0.05000095609968058,-9.800187395537394,0.6867488060613192,0.42346938775510207
US30I15,540-570,0.25,short,off,-1.0,1.5,660,res,202,-0.0434847752443582,-8.783924599360356,0.6690728573785848,0.3910891089108911
US30I15,540-570,0.25,short,off,-1.0,1.5,720,res,202,-0.045331774724602876,-9.157018494369781,0.6795541954576109,0.3811881188118812
US30I15,540-570,0.25,short,off,-1.0,1.5,960,res,202,-0.045758164142000644,-9.24314915668413,0.7134746462377375,0.3564356435643564
US30I15,540-570,0.25,short,off,-1.0,1.5,0,res,194,-0.03551894666749438,-6.8906756534939095,0.7994429742639632,0.3556701030927835
US30I15,540-570,0.25,short,off,-1.0,2.0,660,res,202,-0.042884504916162525,-8.66266999306483,0.6821556398372729,0.3712871287128713
US30I15,540-570,0.25,short,off,-1.0,2.0,720,res,202,-0.04715061095676866,-9.52442341326727,0.6783617603706092,0.3564356435643564
US30I15,540-570,0.25,short,off,-1.0,2.0,960,res,202,-0.044170664898736306,-8.922474309544734,0.7345814507973965,0.3316831683168317
US30I15,540-570,0.25,short,off,-1.0,2.0,0,res,186,-0.04258279016312366,-7.920398970341001,0.7835694304679269,0.2956989247311828
US30I15,540-570,0.25,short,off,-1.0,3.0,660,res,202,-0.040436253228629204,-8.1681231521831,0.7040881563628424,0.3613861386138614
US30I15,540-570,0.25,short,off,-1.0,3.0,720,res,202,-0.05367900023213708,-10.84315804689169,0.6417575563552916,0.33663366336633666
US30I15,540-570,0.25,short,off,-1.0,3.0,960,res,202,-0.046686396832511745,-9.430652160167373,0.7255030969079175,0.3069306930693069
US30I15,540-570,0.25,short,off,-1.0,3.0,0,res,171,-0.05786068596538475,-9.894177300080793,0.7411971261605027,0.23391812865497075
US30I15,540-570,0.25,short,state,0.5,0.0,660,res,111,-0.016274959209006328,-1.8065204721997024,0.7786561404472071,0.17117117117117117
US30I15,540-570,0.25,short,state,0.5,0.0,720,res,111,-0.010512308390481812,-1.166866231343481,0.8851712371782346,0.13513513513513514
US30I15,540-570,0.25,short,state,0.5,0.0,960,res,111,0.012705194544164201,1.4102765944022264,1.2203712217012492,0.12612612612612611
US30I15,540-570,0.25,short,state,0.5,0.0,0,res,80,-0.061279390359024855,-4.902351228721988,0.21544314404584722,0.0125
US30I15,540-570,0.25,short,state,0.5,1.0,660,res,111,-0.03327229373154699,-3.693224604201716,0.40824540997548364,0.3063063063063063
US30I15,540-570,0.25,short,state,0.5,1.0,720,res,111,-0.03327229373154699,-3.693224604201716,0.40824540997548364,0.3063063063063063
US30I15,540-570,0.25,short,state,0.5,1.0,960,res,111,-0.03327229373154699,-3.693224604201716,0.40824540997548364,0.3063063063063063
US30I15,540-570,0.25,short,state,0.5,1.0,0,res,111,-0.03327229373154699,-3.693224604201716,0.40824540997548364,0.3063063063063063
US30I15,540-570,0.25,short,state,0.5,1.5,660,res,111,-0.024274818569293914,-2.6945048611916245,0.5786611568897914,0.2972972972972973
US30I15,540-570,0.25,short,state,0.5,1.5,720,res,111,-0.025610352642766405,-2.842749143347071,0.5648100439303749,0.2882882882882883
US30I15,540-570,0.25,short,state,0.5,1.5,960,res,111,-0.025610352642766405,-2.842749143347071,0.5648100439303749,0.2882882882882883
US30I15,540-570,0.25,short,state,0.5,1.5,0,res,111,-0.025610352642766405,-2.842749143347071,0.5648100439303749,0.2882882882882883
US30I15,540-570,0.25,short,state,0.5,2.0,660,res,111,-0.017516777356358516,-1.9443622865557955,0.7057553787157455,0.27927927927927926
US30I15,540-570,0.25,short,state,0.5,2.0,720,res,111,-0.01885231142983101,-2.092606568711242,0.6897496845723996,0.2702702702702703
US30I15,540-570,0.25,short,state,0.5,2.0,960,res,111,-0.01885231142983101,-2.092606568711242,0.6897496845723996,0.2702702702702703
US30I15,540-570,0.25,short,state,0.5,2.0,0,res,111,-0.01885231142983101,-2.092606568711242,0.6897496845723996,0.2702702702702703
US30I15,540-570,0.25,short,state,0.5,3.0,660,res,111,-0.011090228471751458,-1.2310153603644118,0.8264589039705407,0.23423423423423423
US30I15,540-570,0.25,short,state,0.5,3.0,720,res,111,-0.012425762545223954,-1.3792596425198589,0.8091840883477411,0.22522522522522523
US30I15,540-570,0.25,short,state,0.5,3.0,960,res,111,-0.012425762545223954,-1.3792596425198589,0.8091840883477411,0.22522522522522523
US30I15,540-570,0.25,short,state,0.5,3.0,0,res,111,-0.012425762545223954,-1.3792596425198589,0.8091840883477411,0.22522522522522523
US30I15,540-570,0.25,short,state,1.0,0.0,660,res,111,-0.02246333614637279,-2.4934303122473795,0.8080157249929394,0.2972972972972973
US30I15,540-570,0.25,short,state,1.0,0.0,720,res,111,-0.026930161145998107,-2.98924788720579,0.7890257073257918,0.26126126126126126
US30I15,540-570,0.25,short,state,1.0,0.0,960,res,111,0.01771880261791751,1.9667870905888438,1.1747907831904967,0.21621621621621623
US30I15,540-570,0.25,short,state,1.0,0.0,0,res,72,-0.1328028342660896,-9.561804067158452,0.12098157241887532,0.013888888888888888
US30I15,540-570,0.25,short,state,1.0,1.0,660,res,111,-0.0232798618493976,-2.5840646652831336,0.7292320527874749,0.45045045045045046
US30I15,540-570,0.25,short,state,1.0,1.0,720,res,111,-0.021933398828582928,-2.434607269972705,0.7439023153767116,0.45045045045045046
US30I15,540-570,0.25,short,state,1.0,1.0,960,res,111,-0.021094854086083203,-2.3415288035552355,0.7546296364528335,0.45045045045045046
US30I15,540-570,0.25,short,state,1.0,1.0,0,res,111,-0.021094854086083203,-2.3415288035552355,0.7546296364528335,0.45045045045045046
US30I15,540-570,0.25,short,state,1.0,1.5,660,res,111,-0.017651241747719405,-1.959287833996854,0.8170796434283705,0.3783783783783784
US30I15,540-570,0.25,short,state,1.0,1.5,720,res,111,-0.01866890441145702,-2.072248389671729,0.8096350123477262,0.3783783783783784
US30I15,540-570,0.25,short,state,1.0,1.5,960,res,111,-0.016901730527711028,-1.8760920885759242,0.8263041551269511,0.36936936936936937
US30I15,540-570,0.25,short,state,1.0,1.5,0,res,111,-0.015376966185573788,-1.7068432465986905,0.8432508352690804,0.3783783783783784
US30I15,540-570,0.25,short,state,1.0,2.0,660,res,111,-0.026020281899483768,-2.8882512908426983,0.7575348381108484,0.3333333333333333
US30I15,540-570,0.25,short,state,1.0,2.0,720,res,111,-0.025231804329492454,-2.8007302805736622,0.7752372024029348,0.32432432432432434
US30I15,540-570,0.25,short,state,1.0,2.0,960,res,111,-0.012598895899854596,-1.3984774448838602,0.8861800255096437,0.32432432432432434
US30I15,540-570,0.25,short,state,1.0,2.0,0,res,111,-0.015198982892620685,-1.687087101080896,0.8686089064054217,0.32432432432432434
US30I15,540-570,0.25,short,state,1.0,3.0,660,res,111,-0.012158602493074197,-1.3496048767312359,0.8995140145210252,0.3153153153153153
US30I15,540-570,0.25,short,state,1.0,3.0,720,res,111,-0.011092898910084284,-1.2313117790193555,0.9181226473086496,0.2882882882882883
US30I15,540-570,0.25,short,state,1.0,3.0,960,res,111,-0.0013557432213173477,-0.1504874975662256,1.0031720841184615,0.2702702702702703
US30I15,540-570,0.25,short,state,1.0,3.0,0,res,109,0.0030467593275089033,0.33209676669847044,1.0491220579261198,0.27522935779816515
US30I15,540-570,0.25,short,state,1.5,0.0,660,res,111,-0.03675874692325026,-4.080220908480779,0.7365697677051818,0.36036036036036034
US30I15,540-570,0.25,short,state,1.5,0.0,720,res,111,-0.05240491566730545,-5.816945639070905,0.6748004910786705,0.32432432432432434
US30I15,540-570,0.25,short,state,1.5,0.0,960,res,111,-0.01817869636428034,-2.0178352964351176,0.9109595715045873,0.27927927927927926
US30I15,540-570,0.25,short,state,1.5,0.0,0,res,68,-0.20619278534837715,-14.021109403689646,0.08545264618582954,0.014705882352941176
US30I15,540-570,0.25,short,state,1.5,1.0,660,res,111,-0.027554458176456124,-3.0585448575866296,0.7672640397445992,0.4594594594594595
US30I15,540-570,0.25,short,state,1.5,1.0,720,res,111,-0.03572131185675281,-3.965065616099562,0.7229590736015954,0.45045045045045046
US30I15,540-570,0.25,short,state,1.5,1.0,960,res,111,-0.032713370341482556,-3.6311841079045637,0.7469162202270727,0.45045045045045046
US30I15,540-570,0.25,short,state,1.5,1.0,0,res,111,-0.031180883566890204,-3.4610780759248128,0.7597910303812556,0.4594594594594595
US30I15,540-570,0.25,short,state,1.5,1.5,660,res,111,-0.034301052081643225,-3.807416781062398,0.740041851506587,0.3963963963963964
US30I15,540-570,0.25,short,state,1.5,1.5,720,res,111,-0.04257821667377882,-4.726182050789449,0.7155882454689364,0.3783783783783784
US30I15,540-570,0.25,short,state,1.5,1.5,960,res,111,-0.04162066288280772,-4.619893579991657,0.7364389890244842,0.36036036036036034
US30I15,540-570,0.25,short,state,1.5,1.5,0,res,111,-0.04270507922244982,-4.7402637936919305,0.7393407175699641,0.36036036036036034
US30I15,540-570,0.25,short,state,1.5,2.0,660,res,111,-0.026313322607224163,-2.9207788094018823,0.8091853226367459,0.3783783783783784
US30I15,540-570,0.25,short,state,1.5,2.0,720,res,111,-0.03344186592608669,-3.7120471177956227,0.7889517960495271,0.35135135135135137
US30I15,540-570,0.25,short,state,1.5,2.0,960,res,111,-0.02732046486743361,-3.032571600285131,0.8382480673212747,0.3333333333333333
US30I15,540-570,0.25,short,state,1.5,2.0,0,res,109,-0.02096256313769362,-2.2849193820086047,0.8907499315146646,0.3302752293577982
US30I15,540-570,0.25,short,state,1.5,3.0,660,res,111,-0.032273639044177994,-3.5823739339037575,0.769067910822077,0.36036036036036034
US30I15,540-570,0.25,short,state,1.5,3.0,720,res,111,-0.03971571524387393,-4.408444392070006,0.7566699316146716,0.32432432432432434
US30I15,540-570,0.25,short,state,1.5,3.0,960,res,111,-0.0343719232682003,-3.815283482770233,0.8061195136129069,0.27927927927927926
US30I15,540-570,0.25,short,state,1.5,3.0,0,res,106,-0.021844559481870446,-2.3155233050782673,0.8965964193193522,0.24528301886792453
US30I15,540-570,0.25,short,state,2.0,0.0,660,res,111,-0.04500635521201761,-4.995705428533955,0.700464506467354,0.40540540540540543
US30I15,540-570,0.25,short,state,2.0,0.0,720,res,111,-0.052083981168041915,-5.781321909652653,0.6957016181054896,0.3963963963963964
US30I15,540-570,0.25,short,state,2.0,0.0,960,res,111,-0.010476973741871582,-1.1629440853477455,0.9578974795157562,0.3783783783783784
US30I15,540-570,0.25,short,state,2.0,0.0,0,res,65,-0.2789783369362307,-18.133591900854995,0.06725345275257046,0.015384615384615385
US30I15,540-570,0.25,short,state,2.0,1.0,660,res,111,-0.041549341589671364,-4.611976916453521,0.7024594441349685,0.4594594594594595
US30I15,540-570,0.25,short,state,2.0,1.0,720,res,111,-0.03763287691012963,-4.177249337024389,0.7586135780165674,0.4774774774774775
US30I15,540-570,0.25,short,state,2.0,1.0,960,res,111,-0.01840886656109706,-2.043384188281774,0.8808440715024493,0.4954954954954955
US30I15,540-570,0.25,short,state,2.0,1.0,0,res,111,-0.032807674814972376,-3.6416519044619338,0.8060038884699133,0.4774774774774775
US30I15,540-570,0.25,short,state,2.0,1.5,660,res,111,-0.03510536231081184,-3.8966952165001145,0.7637471067360025,0.42342342342342343
US30I15,540-570,0.25,short,state,2.0,1.5,720,res,111,-0.034442214951160205,-3.8230858595787827,0.7962270774151279,0.4144144144144144
US30I15,540-570,0.25,short,state,2.0,1.5,960,res,111,-0.020785934306020885,-2.307238707968318,0.8898748948710943,0.42342342342342343
US30I15,540-570,0.25,short,state,2.0,1.5,0,res,109,-0.016110286537996336,-1.7560212326416005,0.9281908915034383,0.4036697247706422
US30I15,540-570,0.25,short,state,2.0,2.0,660,res,111,-0.04270034477928219,-4.739738270500323,0.715702969667253,0.40540540540540543
US30I15,540-570,0.25,short,state,2.0,2.0,720,res,111,-0.04471261653818907,-4.963100435738987,0.7387412940368017,0.3963963963963964
US30I15,540-570,0.25,short,state,2.0,2.0,960,res,111,-0.03718539551350384,-4.127578901998926,0.8044931556354002,0.3783783783783784
US30I15,540-570,0.25,short,state,2.0,2.0,0,res,105,-0.03265071002074053,-3.428324552177755,0.8573385427795172,0.3142857142857143
US30I15,540-570,0.25,short,state,2.0,3.0,660,res,111,-0.04100299920849855,-4.551332912143339,0.727469633700465,0.40540540540540543
US30I15,540-570,0.25,short,state,2.0,3.0,720,res,111,-0.04665333249789724,-5.178519907266594,0.7287161015671643,0.3963963963963964
US30I15,540-570,0.25,short,state,2.0,3.0,960,res,111,-0.015144131635971416,-1.6809986115928273,0.9295986708748805,0.3783783783783784
US30I15,540-570,0.25,short,state,2.0,3.0,0,res,99,-0.04120682308340609,-4.079475485257203,0.8395328324675921,0.23232323232323232
US30I15,540-570,0.25,short,state,3.0,0.0,660,res,111,-0.0580315024095656,-6.441496767461782,0.6484196475118651,0.44144144144144143
US30I15,540-570,0.25,short,state,3.0,0.0,720,res,111,-0.06141882890803006,-6.817490008791337,0.6720171428342451,0.43243243243243246
US30I15,540-570,0.25,short,state,3.0,0.0,960,res,111,0.002671950284272998,0.2965864815543028,1.0258298777905508,0.46846846846846846
US30I15,540-570,0.25,short,state,3.0,0.0,0,res,50,-0.40881382040295094,-20.440691020147547,0.060019319931306235,0.02
US30I15,540-570,0.25,short,state,3.0,1.0,660,res,111,-0.048130509508359835,-5.342486555427942,0.7049356471743855,0.4594594594594595
