mean,tot
0.03420605024267375,1.9497448638324038
0.03476226163421077,1.9814489131500137
0.03410850929318933,1.9441850297117917
0.0341591121930427,1.9470693950034337
0.034548785582141917,1.9692807781820891
0.03437005564668266,1.9590931718609117
0.0348268625809316,1.9851311671131011
0.03448754178557886,1.965789881777995
0.03488320719873293,1.9883428103277772
0.03457182199819059,1.9705938538968637
0.034947535654115264,1.99200953228457
0.03485232015560453,1.986582248869458
0.0346850977567602,1.9770505721353313
0.03436302705997742,1.958692542418713
0.034256515039799464,1.9526213572685693
0.03517261353814915,2.0048389716745016
0.03440871615455289,1.9612968208095147
0.03498292139569253,1.9940265195544742
0.03459545844021887,1.9719411310924755
0.034805181001012646,1.983895317057721
0.034844504888030474,1.9861367786177369
0.03459427334697051,1.971873580777319
0.03485013627441769,1.986457767641808
0.03479651231076868,1.983401201713815
0.03492631231723409,1.990799802082343
0.03469565138534295,1.9776521289645483
0.034844175306912,1.9861179924939842
0.034694243551383785,1.9775718824288757
0.034191284565588266,1.9489032202385312
0.03459209663345957,1.9717495081071956
0.03475630523051047,1.981109398139097
0.03512661325926368,2.00221695577803
0.03478971649588297,1.9830138402653292
0.03430248218918867,1.955241484783754
0.03462409050104597,1.9735731585596203
0.0347033246163791,1.9780895031336088
0.03481702530145859,1.9845704421831394
0.03474783074136808,1.9806263522579806
0.03440893245179089,1.961309149752081
0.03465852438905828,1.975535890176322
0.034859151539376534,1.9869716377444626
0.034723979470497754,1.979266829818372
0.034227425090575664,1.950963230162813
0.03416108753219616,1.9471819893351812
0.03455382787082378,1.9695681886369558
0.03470752768308747,1.978329077935986
0.03464651368784116,1.9748512802069464
0.0348364612300276,1.985678290111573
0.03478010866147368,1.9824661937039996
0.034851438198355573,1.9865319773062677
0.03486506620594763,1.987308773739015
0.03503763007478655,1.9971449142628335
0.03454927514831702,1.9693086834540703
0.03459964188240153,1.972179587296887
0.034489018165927664,1.965874035457877
0.03473403765350412,1.979840146249735
0.03479736606232497,1.983449865552523
0.03448688950128227,1.9657527015730896
0.034801506059617834,1.9836858453982167
0.03478255106283647,1.9826054105816786
0.03469480973480335,1.977604154883791
0.03449220689844417,1.9660557932113178
0.0344977441344125,1.9663714156615124
0.03444178678363933,1.9631818466674418
0.03486850861659497,1.987504991145913
0.03464818948784935,1.9749468008074127
0.03496944302256925,1.9932582522864473
0.034270077520673674,1.9533944186783996
0.035057117799189116,1.9982557145537796
0.03480705750224906,1.9840022776281963
0.03459208627778559,1.9717489178337784
0.035072985587839896,1.999160178506874
0.03466546972242443,1.9759317741781925
0.03503363961766624,1.996917458206976
0.03488048519591328,1.988187656167057
0.03515370045028603,2.0037609256663034
0.034598325007747475,1.972104525441606
0.03448272079823412,1.9655150854993448
0.034676766624368006,1.9765756975889763
0.03460267366112536,1.9723523986841458
0.0350270054740408,1.9965393120203256
0.034609154796775225,1.9727218234161878
0.034962562247936514,1.9928660481323812
0.034728654212730393,1.9795332901256324
0.0350033412315964,1.9951904502009947
0.03495821416991023,1.9926182076848833
0.03463247903542687,1.9740513050193316
0.034972944887602934,1.9934578585933673
0.03409392107046689,1.9433535010166125
0.03473346528741568,1.9798075213826938
0.03458002367008128,1.971061349194633
0.03431757712141236,1.9561018959205048
0.03466637689859625,1.9759834832199865
0.03493655458889772,1.99138361156717
0.03492407428389791,1.990672234182181
0.03524552022291527,2.0089946527061704
0.0348440902723925,1.9861131455263725
0.034479616397504645,1.9653381346577647
0.03426777686080089,1.9532632810656507
0.0345315963003801,1.9683009891216656
0.0346299074985838,1.9739047274192767
0.034671162946464024,1.9762562879484495
0.034711324985096395,1.9785455241504943
0.034565677715292516,1.9702436297716732
0.03482331657230489,1.984929044621379
0.034712440291445074,1.978609096612369
0.03454628348467045,1.9691381586262153
0.034759170824257155,1.981272736982658
0.03457860660399871,1.9709805764279265
0.03442542440855099,1.9622491912874063
0.0346194486284072,1.9733085718192103
0.034903587981905286,1.9895045149686015
0.03491842078396027,1.9903499846857355
0.03490013266900767,1.9893075621334373
0.03465773928868482,1.9754911394550347
0.034496389810741324,1.9662942192122554
0.034433641491890474,1.9627175650377569
0.03445167645121902,1.963745557719484
0.03473389965669303,1.979832280431503
0.03473213019616544,1.97973142118143
0.034922692095952564,1.9905934494692963
0.034380902987084454,1.9597114702638139
0.03474937820641848,1.9807145577658534
0.03438297727766969,1.9598297048271722
0.03488931835318452,1.9886911461315175
0.03490925893066087,1.9898277590476696
0.03456855989840804,1.9704079142092583
0.034811706269294695,1.9842672573497977
0.034592391660876944,1.971766324669986
0.03444110072048423,1.9631427410676012
0.0345994628751829,1.9721693838854255
0.03474345976587825,1.9803772066550602
0.03504331020347511,1.9974686815980816
0.034292981095481706,1.9546999224424573
0.034817024081452645,1.9845703726428008
0.03530214856237388,2.0122224680553114
0.03447383132797565,1.9650083856946121
0.03444227601704263,1.9632097329714302
0.03466058856517095,1.9756535482147444
0.03506743175621964,1.9988436101045193
0.03460133093008404,1.97227586301479
0.03465890200253156,1.9755574141442986
0.034588954639853016,1.971570414471622
0.034453451435406936,1.9638467318181954
0.034800494007742266,1.9836281584413091
0.034637446817362756,1.974334468589677
0.03434040550797324,1.9574031139544745
0.03427376339893216,1.9536045137391331
0.03451785338446127,1.9675176429142922
0.03461822899864323,1.9732390529226642
0.03464714376335155,1.9748871945110382
