p_range_end,p_side,p_buf_atr,p_atr_n,p_stop_mode,p_stop_atr,p_stop_pts,p_tgt_mode,p_tgt_r,p_tgt_pts,p_flat_m,p_be_pts,p_be_off,p_ma_mode,p_cross_min,p_m200_form,p_x_mode,p_conf,p_conf_tol,r_sharpe,r_sortino,r_pf,r_tot,r_n,r_tpy,r_retdd,ok,h_sharpe,h_sortino,h_pf,h_tot,h_n,h_retdd
570,long,0.3,21,atr,0.8653454225408344,194.44056818837447,none,4.503327376333824,104.29892763298025,0,50.0,25.0,200all,30,state,cross,confluence,0.25,0.5576169468845019,2.0178933500305476,1.289034990372319,14.820151741349862,736,119.21241685144123,2.8917083813854485,True,0.2217788585884432,0.5756865421078416,1.0794195155286952,1.5229005917396667,310,0.42812133284200543
570,both,0.1,30,points,2.1911384436666177,171.84132674915116,none,2.940849534230084,113.11201107671019,840,50.0,25.0,off,30,state,cross,off,0.25,0.07241740414972692,0.11712906033875903,1.0152225476326016,3.2697883035609348,1775,287.5027716186253,0.17222691208904245,True,-0.9501720287801779,-1.387215026669498,0.8323495259612761,-13.86838496409441,761,-0.8390408590631584
570,long,0.2,14,points,5.484015623573448,42.52801294743045,points,6.162715238102461,302.88347030980935,0,50.0,3.0,200all,150,state,cross,behind,0.5,0.7964621462802906,2.3212784989725352,1.3292739079447247,20.812487627596347,726,117.59268292682927,4.403944251860195,True,0.43211058487088455,1.22904427411369,1.1634698072737575,3.325717288565246,320,0.9230189495606828
570,both,0.3,50,points,1.6078969998273807,198.54106650029235,none,1.8158902657381388,238.8624490811881,0,50.0,5.0,200all,15,state,cross,through,0.25,0.6643374190699146,1.3935705191568935,1.2389459414952186,32.94279317912125,1081,175.09323725055432,2.7957976448871182,True,-0.6072347010487376,-1.032065747568804,0.836174298885127,-8.706688296265034,480,-0.6256341935528643
570,long,0.1,14,points,4.050139709602726,30.363654696842126,points,6.933775475063515,215.13653641273856,840,100.0,3.0,200all,150,state,cross,confluence,0.5,-0.03479019382104847,-0.07760925250113397,0.9909815860881664,-0.6213061692928532,864,139.9450110864745,-0.07564036216305114,True,0.13795311801984414,0.350106148804438,1.0384425704758682,0.8513972432143928,356,0.24452325572022465
570,long,0.5,14,range,4.579556682275676,42.20164317939644,points,5.017709681517056,320.54560033614877,0,50.0,3.0,200all,15,state,off,behind,0.5,0.33695319245960004,0.7317920729303343,1.1573096575928516,9.818264506335904,587,95.07838137472284,1.628498649668262,False,-0.07421248146846583,-0.13931732681395623,0.9729404738992525,-0.7295065651859858,270,-0.0958988637049012
570,both,0.1,50,points,1.620761703338621,190.38187896294255,r,1.9346822659601517,310.23730022053047,0,150.0,5.0,200all,15,state,state,through,0.25,0.488376639231417,0.9115164862338851,1.1270026071735306,24.354377890869472,1158,187.56518847006652,2.073260481620593,True,-0.381508836184426,-0.6411493404261247,0.919420009575917,-6.334051304636512,501,-0.45755607119258634
555,long,0.3,50,points,1.2422626734687408,212.28504142260587,none,2.3181301766207056,305.0739999684456,0,0.0,5.0,200all,15,state,cross,through,0.25,0.5599993084098517,1.152783578107193,1.2115985966254692,26.587042416379763,608,98.47982261640799,3.0487333082500396,False,0.624956702619412,1.1979317977299988,1.2047936311993364,9.577630414951145,254,0.7451861269891306
555,long,0.2,14,points,5.240487237179901,48.131532650002626,points,6.8393446711658425,394.52254865678975,0,0.0,3.0,cross,150,state,state,behind,0.5,0.011244269355979454,0.029777256892039285,1.006192680527831,0.19821170844926028,259,41.95110864745011,0.025011919179912002,False,0.6820644749125407,2.1063956089610887,1.3826026459902878,4.751125696258103,137,2.561064884461001
570,short,0.2,14,points,2.050355266491136,200.85575926840127,none,1.8579552175103056,226.91728571531027,0,50.0,5.0,200any,15,state,cross,through,0.25,-0.3144910042917759,-0.5715640506356351,0.8701539524207436,-10.9950775773111,582,94.26851441241685,-0.43059424493006426,False,-0.9152729000357199,-1.455255966557894,0.6782599691416036,-9.031735410680756,254,-0.8079397962662893
