p_range_end,p_side,p_buf_atr,p_atr_n,p_stop_mode,p_stop_atr,p_stop_pts,p_tgt_mode,p_tgt_r,p_tgt_pts,p_flat_m,p_be_pts,p_be_off,p_ma_mode,p_cross_min,p_m200_form,p_x_mode,p_conf,p_conf_tol,r_sharpe,r_sortino,r_pf,r_tot,r_n,r_tpy,r_retdd,ok,h_sharpe,h_sortino,h_pf,h_tot,h_n,h_retdd
570,both,0.0,30,atr,2.961411947171503,256.5915887065694,r,0.9868652640158202,333.0027949341623,960,100.0,25.0,state,30,state,cross,confluence,0.25,-0.17353367688761448,-0.252936998182019,0.9675953830603948,-7.041255472799249,1404,227.41064301552106,-0.4386993874107618,True,-1.2269339110500987,-1.6052803484759124,0.8082450436390696,-16.158597825007988,582,-0.9507619656220209
570,both,0.3,30,atr,2.363553872156748,246.2835105474462,r,1.5883956810375601,263.6838116598809,960,75.0,25.0,200all,30,state,cross,confluence,0.25,0.5014712901758015,0.8528705491606355,1.1138493724493812,18.26436063789432,1266,205.05831485587584,2.7000332530096065,True,-1.1674894840171401,-1.6253178607350407,0.799353728215489,-13.05973621190402,527,-0.9748153061362667
555,both,0.2,14,atr,0.5708749564887694,254.15865259741025,r,3.3222316922129287,191.4935432668962,960,75.0,25.0,state,15,state,cross,confluence,0.25,-0.2646475193292375,-0.5680408150944909,0.9427310981337115,-5.569182137176943,1430,231.6219512195122,-0.43805133573624616,True,-1.1207894558045886,-1.7237919966933157,0.8054432873249782,-7.364629081071391,590,-0.9129491627701053
570,both,0.0,10,atr,4.175408304285414,292.2863531903858,r,3.537208718410462,105.83741941946518,960,0.0,25.0,cross,15,state,cross,confluence,0.25,0.2663719685593657,0.5250989364919194,1.1774552590543512,10.78848232939102,266,43.08492239467849,1.7288146203471717,False,-0.5402954534553978,-0.6707179249051267,0.7891342246710905,-6.610879969715305,137,-0.5441209901915226
570,both,0.3,50,atr,1.4437459037212457,219.62471218605864,points,3.877543515881671,331.71359739743235,960,75.0,25.0,200all,30,state,cross,behind,0.25,0.3884389899873248,0.8429504817731744,1.099175179570107,12.80164437768014,1251,202.62871396895787,2.0386187046914617,True,-0.47623292107719156,-0.9260795549295012,0.8974571929182136,-4.924839121801252,517,-0.7912324173443258
570,both,0.1,50,atr,1.2575948227807638,202.31280682609997,points,4.052159025731301,308.08496194344366,960,150.0,25.0,200all,30,state,state,behind,1.0,0.11102003565338037,0.2305038227598396,1.0263660526241403,3.6467800793110126,1348,218.34013303769402,0.4319799957298946,True,-0.18629936185012083,-0.3878682308709998,0.9600432560772268,-2.055109505499896,567,-0.3590345583601804
570,both,0.3,30,points,2.4002063966853777,164.72253146817707,none,1.7703024891603005,235.01257808452814,0,50.0,25.0,200all,30,state,cross,behind,0.25,0.6150004747041983,1.2490705756883191,1.1964958543776087,28.551874248900596,1128,182.70598669623058,3.0012354242008525,True,-0.7285197251585164,-1.1175257680167314,0.8344972761579227,-9.053638738935174,492,-0.89814988572227
570,both,0.2,30,points,3.348621687766287,174.758086793925,none,3.332696673885656,337.3360434861122,720,50.0,25.0,200all,30,state,state,behind,0.25,0.23404234381767988,0.3643030219262444,1.0569782040003166,7.009018386868294,1267,205.22028824833703,0.8699982740915239,True,-0.7205686747178814,-1.0206347083201186,0.849973160683497,-7.352756382843303,524,-0.757736737892941
570,both,0.3,30,points,4.633867172438158,44.87676827189094,points,2.286622768311797,359.13876476812266,0,50.0,0.0,200all,30,state,cross,behind,0.5,0.6034288322813344,1.6711865809942257,1.1887882904021017,21.485373616286473,1200,194.3680709534368,2.244729574081686,True,-0.32342795427832727,-0.8521127837876183,0.9139657062043675,-3.24344394734896,520,-0.615944896688976
555,both,0.3,30,points,0.9808315306408355,223.1038771414074,none,3.476947505226195,170.78873475845592,0,150.0,25.0,200all,30,state,cross,off,0.25,0.5305279996416313,1.0936076124638279,1.1572883975273722,33.67439861587961,1039,168.29035476718403,2.902276138103684,True,-0.13486189874592117,-0.23576297426538195,0.9689624200101744,-2.713721234756979,454,-0.15806193316926467
555,both,0.3,21,points,1.3291477293813836,170.49005024024746,none,2.860594921221507,158.01557784557957,0,150.0,25.0,200all,150,state,cross,off,0.25,0.49191299373234626,1.045827043294253,1.1412356272533595,29.472666861618826,1049,169.910088691796,2.388050260789285,True,-0.08792366519170024,-0.15966084776473546,0.980240880734926,-1.6223964451404376,457,-0.11796333120460255
555,long,0.3,30,points,1.8726652325897082,244.5758357300478,none,1.13789334384676,298.85474428330775,0,25.0,25.0,state,30,state,cross,through,0.25,0.07730857835020317,0.13511106443711482,1.0304721992109738,2.212258969442293,761,123.26175166297118,0.2971570867930607,True,-0.5254461286500133,-0.7672876217940378,0.8310952480291596,-4.35332958192129,315,-0.5179370744331878
570,both,0.3,10,range,3.254624470301319,178.14265834352653,r,1.0687475793707195,212.6071614614476,960,25.0,0.0,200all,30,cross,cross,confluence,0.25,-0.7921766771541713,-1.0759867129214373,0.5917737208239858,-5.667010099976823,144,23.324168514412417,-0.8892280700102797,False,0.28713838700864813,0.561522369187215,1.2481900391469543,0.7610711416680218,59,0.9012974719681118
570,short,0.3,30,points,1.9333766303631796,250.51196638408055,r,1.8202783928070903,218.4758681633777,0,50.0,25.0,200all,30,cross,cross,through,1.0,0.04303749384992759,0.07811140973078157,1.0378389281428226,0.6553658058798568,114,18.464966740576497,0.13926068985705256,False,0.26199890565723777,0.43541983690287495,1.2540575102489788,1.2706379110153103,57,0.5193281586229244
555,both,0.0,30,atr,0.919705559584246,227.59821791032007,none,4.224465493889793,138.82136784980753,840,50.0,25.0,200all,30,state,state,off,0.25,-0.6333178502844121,-1.3056735210976096,0.8437849366215544,-15.475806634835749,1305,211.37527716186253,-0.8346114758428371,True,0.050225842632733594,0.11721831104205364,1.0130502447537704,0.44170725750214657,547,0.0811841744578833
570,both,0.3,30,points,3.2541290391360445,146.48436236252314,none,1.4109455886725475,225.5607499768364,0,50.0,25.0,state,300,state,off,behind,0.25,0.349453658121653,16.628392281037684,19.288777233361262,97.83625091387681,23,3.7253880266075385,26.259258159194857,False,-9.0,-9.0,0.0,0.0,0,-9.0
570,both,0.3,10,atr,3.070409586533566,143.40484223326646,none,3.1684096792582666,223.88965633234483,0,0.0,25.0,200all,30,cross,cross,behind,0.25,0.32985928580285706,0.6992450713265953,1.3926713286109034,8.830573908702885,88,14.253658536585366,1.609360273778244,False,-1.405382636615423,-1.6337975924039407,0.3165595599635156,-4.739729013585039,33,-1.0
555,short,0.5,30,points,2.7798164376288654,219.7235947668798,none,4.12897434217163,163.77465921497281,0,150.0,0.0,200all,30,cross,cross,off,0.25,-9.0,-9.0,0.0,0.0,0,0.0,-9.0,False,-9.0,-9.0,0.0,0.0,0,-9.0
570,long,0.0,30,range,3.2570027485461828,186.10682480508808,r,2.876425700572937,212.8836330783598,720,75.0,25.0,cross,75,state,cross,confluence,0.25,0.09803663723947934,0.15268656690745683,1.0625503974511423,1.0450211902814635,169,27.373503325942348,0.5249182737141556,False,-0.38637566943281965,-0.4785074710390396,0.7902173482453673,-2.6660883262950064,92,-0.5559717932202697
555,both,0.2,30,points,0.8664385186778578,182.4296868757032,none,4.255777714161889,185.33136616735607,840,150.0,25.0,200any,30,state,cross,behind,0.5,0.05380454847469046,0.0885448950132185,1.0114136549422577,2.61021426006583,1415,229.19235033259423,0.20409424589335287,True,-0.8441359693889506,-1.2729182641695613,0.8546370946105715,-14.261003129102654,592,-0.6723544315512973
570,both,0.3,30,atr,1.4599881921785656,283.765583556343,r,2.500595248655846,261.9064278061299,960,25.0,5.0,200all,30,state,off,confluence,0.25,0.49766828073168745,1.0730998894897572,1.1440329737844481,14.010440031855088,1284,207.97383592017738,1.9648583400672697,True,-0.9620014654585795,-1.4830052730630827,0.7972901593222619,-7.535947827360449,530,-0.8168075364396858
555,both,0.3,50,points,0.8329592057606572,120.40625119261637,none,0.7079915683598053,151.92952414854463,0,50.0,25.0,cross,30,state,cross,off,0.25,0.10114230903099335,0.23045012314515817,1.0811246668737278,1.8824144480667457,189,30.612971175166297,0.24669758612742745,False,-0.6940396148097392,-0.9307831320265172,0.6801603559918793,-3.028157382261113,95,-0.7523399311173129
555,both,0.3,21,atr,1.9024522122010876,238.98176317333105,none,1.9998674979549458,181.56988534913162,0,150.0,5.0,200all,150,state,cross,behind,0.25,0.3671478950308841,0.9215861719487084,1.1140572189886904,20.542604105004234,1115,180.60033259423503,1.467761640666233,True,-0.6151242293025415,-1.1924373740932772,0.8626502724502458,-9.875604488152938,488,-0.664241536664367
570,both,0.3,14,points,2.584352313786134,175.36306550907864,none,4.512775580305581,152.5707837916638,0,150.0,25.0,200all,300,state,cross,off,0.25,0.6115836355870335,1.311215383198762,1.181457944065777,36.79634425881054,1012,163.9170731707317,3.3910509379463107,True,-0.2661053383190665,-0.4758180027169033,0.9402011996679093,-4.846480930826122,438,-0.27237591184682325
570,both,0.3,7,points,2.644399862072846,195.46311884481239,none,3.3347020692869087,249.30808394821187,960,50.0,3.0,200all,30,state,cross,off,0.25,0.25416711437254136,0.44969320491787385,1.0739016073448697,10.845783137571955,1188,192.42439024390242,0.9320730961077981,True,-0.6629720040218929,-1.0293220669706429,0.8382571851644571,-8.64518804025986,493,-0.8020101847746302
570,both,0.3,14,points,1.6112206378007077,190.4063535957015,r,3.699494938677026,148.07509506577082,0,0.0,5.0,200all,15,state,cross,off,0.25,0.3772378402535632,0.7657118144513262,1.1022449813213713,26.096875060403672,1019,165.0508869179601,1.8798867443698053,True,-0.5714768274005233,-1.0066319853304058,0.8794389623300309,-11.227361758751169,430,-0.5047170164051616
570,both,0.3,21,points,2.560822465091153,192.50200175733175,points,4.003400458553883,181.64202590381933,0,150.0,25.0,200all,300,cross,cross,confluence,1.0,-0.10261469268319028,-0.12507642332956306,0.961738667004237,-3.9786010866153747,466,75.47960088691796,-0.28435267453417346,False,-0.5045638207004448,-0.7163696024476662,0.8721031876539567,-5.284372952003116,213,-0.6981445055554384
570,both,0.3,14,points,3.6458466707663195,143.30963570230142,none,5.680795223922727,124.02255410718475,960,150.0,25.0,200any,300,state,cross,confluence,0.25,0.1438372682233154,0.2621946041821968,1.0310604612487304,7.584045371794353,1357,219.79789356984477,0.5366571875271,True,-0.6943606876944672,-1.1215870619040136,0.8773607939609458,-11.726342172210181,571,-0.697349947291491
555,both,0.2,30,points,0.6568810895958709,273.949250464094,none,2.241577397092741,115.79295755667188,960,150.0,0.0,200all,300,state,cross,through,0.25,-0.0035647145380577187,-0.005865517487239028,0.9991813867012543,-0.2049571761302973,1284,207.97383592017738,-0.01385545982710307,True,-0.28887605100576386,-0.4454551543300388,0.9418238838466817,-5.610178229400573,539,-0.48322261213538686
555,both,0.3,30,atr,2.411983846603363,231.15241818977455,r,0.8376769942689468,352.25532000645745,960,75.0,25.0,200all,300,state,cross,confluence,0.5,-0.09813401356609948,-0.13974987694523594,0.9810544075765534,-3.092265450498264,1348,218.34013303769402,-0.23387833346268405,True,-1.2405275487547118,-1.5881587478561645,0.8064642035869565,-12.751365779651122,560,-0.950310258547054
570,long,0.3,14,points,2.4998366854433134,159.77974918478841,none,3.9328435752437176,71.50432084226996,0,150.0,25.0,200all,300,state,off,off,0.25,0.35239068214002955,12.30637900303225,28.86087560021243,98.67623901501088,9,1.457760532150776,32.77371832329878,False,-9.0,-9.0,0.0,0.0,0,-9.0
555,both,0.3,30,points,1.6433964600104405,212.5499541093236,none,6.098736452385421,226.20280405365781,0,150.0,5.0,off,30,state,cross,off,1.0,0.5766254638066636,1.1713514641402922,1.1515236804201396,42.0577579326421,1307,211.6992239467849,2.502460841714775,True,0.23239426444701028,0.4532781711590233,1.0534875333572726,5.98201918659081,568,0.5155992266685346
555,short,0.2,14,points,2.0776028278481937,213.4769883974706,none,5.649422831167047,214.66756671701785,0,150.0,5.0,off,30,state,cross,off,1.0,-0.2715583074168241,-0.5191764297702718,0.9301515820845025,-18.11313933982322,1145,185.45953436807096,-0.6024718727155768,True,-1.2874202815229454,-2.154338878370903,0.733936895875469,-27.13761289890227,491,-0.8931645479192263
555,both,0.3,30,points,1.763323026392148,256.7766158299972,none,5.149376633942695,195.26517674193371,0,0.0,5.0,state,30,state,cross,behind,1.0,0.09376350552885203,0.20095970917799208,1.025599628254659,7.480399271846878,1144,185.29756097560974,0.2391166624625365,True,-0.6930762194491374,-1.157963639914217,0.8599092238757143,-15.445407459878998,477,-0.6007115389514767
570,both,0.3,30,range,3.4156582301087743,243.61951846318436,r,1.5839493858856553,237.6791686379387,0,75.0,25.0,off,30,state,cross,through,0.25,0.5348448373510394,1.287447786802718,1.816910149097591,3.170044651996749,47,7.6127494456762745,2.7700428368054535,False,-0.49310916617481904,-0.6286875335533676,0.6006673385094786,-0.9082708929161689,21,-0.5814065004736529
570,both,0.3,30,points,2.7384475533236627,128.85486681329363,none,1.4954539053849063,247.52086770508956,0,75.0,25.0,200all,30,state,cross,behind,0.25,0.31839659343856,0.6599844708866073,1.0902350077560066,15.476366031738486,1105,178.98059866962305,1.4418305005417185,True,-0.7717253636108965,-1.3410214721896476,0.8301523486444996,-10.802902756944981,480,-0.925500713052856
555,both,0.1,30,points,1.0694942666984657,258.93038098995873,none,5.315905247842508,225.18595343782852,0,150.0,5.0,off,30,state,cross,off,0.25,0.3420967686669473,0.642114942544905,1.0884396864654808,25.382163394114237,1289,208.78370288248337,0.8676144091114754,True,0.44600328757716085,0.842911887234887,1.108257914775669,11.52422080355706,554,1.2384097825282478
555,both,0.0,30,points,1.755517728227249,140.4630936141653,none,7.295407796150823,228.83939119718616,720,150.0,25.0,off,30,state,cross,off,1.0,0.24069897606903218,0.3902060646030994,1.044860423374345,11.180221069966464,1708,276.65055432372503,0.6649716138330185,True,-0.9902960517539513,-1.4900774156941856,0.8463145489016408,-15.868373501151341,729,-0.8623047093200462
570,both,0.5,14,points,1.5849076445463102,180.74175258909958,none,5.056821950178821,277.8707137914203,0,150.0,25.0,off,300,cross,cross,off,0.25,0.4467008733256079,0.7944971182819363,1.1167524991300715,34.18891948672504,1379,223.36130820399111,2.085577981600085,True,-0.1703922027396134,-0.3117268702139722,0.9652485072950404,-4.012331001757862,600,-0.3348416535483446
555,both,0.3,30,range,1.806867884407261,269.2791683508264,points,7.744814111093709,251.0280048158642,0,100.0,5.0,off,30,state,cross,off,1.0,0.40977380800204116,0.7547218147116534,1.0864452854062012,18.90197286498373,1715,277.7843680709534,2.3387576676873114,True,-0.8237838423406408,-1.28686189401019,0.8531130204709824,-12.57433350426672,737,-0.8215261789062525
555,both,0.3,14,points,0.8998237039698714,195.29252629724482,none,7.084684272752783,314.721985504911,960,150.0,5.0,off,30,state,off,off,0.5,0.35213406927972785,0.6019703595140901,1.0707967926477797,24.0726105782801,1644,266.2842572062084,1.209713881669877,True,-0.33457837637947385,-0.5192713628501877,0.9426933446328782,-7.273976064686307,689,-0.680218851497488
555,both,0.3,30,points,0.8841606130009172,254.2751089393975,none,5.433311360052494,131.0556643814841,0,25.0,25.0,200all,30,state,cross,off,0.25,-0.1020250136703859,-0.16745937121776167,0.9688863054396148,-3.7085016009630394,1207,195.5018847006652,-0.2184880195505373,True,-0.8102143845680324,-1.1506895322934578,0.7926260235147325,-9.250126845046193,509,-0.9778152647846896
555,both,0.3,21,points,1.3089438345792774,240.40379198024644,none,3.9393618956356344,158.55570264958766,720,0.0,25.0,state,150,cross,cross,off,0.25,-0.03147033615136349,-0.047724463487295816,0.9933883439750618,-1.4275581252415988,1371,222.06552106430155,-0.12270402995896898,True,-1.4345914307493457,-2.0049425484898196,0.7580315599976186,-22.242500642500346,567,-0.8586370738386566
555,both,0.3,14,points,2.0315193485109386,172.969159196752,none,1.7155327262677482,243.4873231136616,0,75.0,25.0,off,150,state,state,off,0.25,-0.1589109746177963,-0.29135213645871255,0.9633764768710524,-7.6895111830899765,1623,262.8828159645233,-0.3672936964213753,True,0.07366800215276263,0.14814936691069694,1.017868410542715,1.3757692942773057,699,0.1733689892934607
555,short,0.3,21,points,0.6635807247373473,168.65401502632517,none,0.7478021843342977,167.86050360368978,960,150.0,25.0,state,150,state,cross,through,0.25,-0.16005780890259078,-0.3057883896796335,0.9479782819321838,-6.655639510348512,630,102.04323725055433,-0.43656814690093804,True,-1.0514093801397515,-1.6180428151358588,0.7444947551183252,-12.599305867275612,264,-0.9076294253154192
555,both,0.3,14,points,1.8622860067049927,167.46133845196078,none,2.696514609910372,156.5745786127045,0,150.0,0.0,200all,150,state,cross,off,0.25,0.3972099697611566,0.8626376908458628,1.1154212768678533,24.07706451535563,1041,168.61430155210644,1.8746478891855745,True,-0.17993867383916437,-0.33335558230086626,0.9589929251027672,-3.3514326938354966,454,-0.22601549635284343
570,both,0.5,30,atr,0.5318657288224611,224.7439882614404,r,1.7147097093760157,297.57168145730304,960,75.0,25.0,200any,30,state,cross,off,0.25,-1.4996127808422568,-2.263074275451964,0.7426331144890287,-18.88068411568913,1324,214.45277161862526,-0.9153991202709323,True,-1.7974210937176962,-2.5630139427039613,0.7365141539668264,-6.545699236331249,553,-1.0
555,both,0.3,30,points,0.9662933985850779,215.9791092266736,none,5.094921599611865,207.67077929163167,0,150.0,5.0,off,150,state,off,through,1.0,0.3264809066069727,5.946702485433991,10.027901290520935,63.99195642840241,12,1.943680709534368,9.071552086624132,False,-9.0,-9.0,0.0,0.0,0,-9.0
555,both,0.3,10,points,3.532373612737163,175.35882901503982,none,5.997860452859091,217.23001788486152,0,150.0,0.0,200any,30,state,cross,off,1.0,0.6501297876656941,1.4374265793880978,1.1874075335089547,42.834768195814235,1134,183.6778270509978,2.9094282561009215,True,-0.24904793547392343,-0.45643427101154566,0.9461174778465318,-4.984083088025046,498,-0.36522110551355813
555,both,0.3,10,points,3.073946157063971,168.4895631124032,none,5.383927231031414,127.09275218454799,0,100.0,10.0,200any,30,state,cross,confluence,1.0,0.29689765015674946,0.6171716795439028,1.0806144156449133,18.22175391633249,1232,199.55121951219513,1.7070883984008878,True,-0.39105682783274914,-0.6959724037622957,0.9157239560869539,-7.288612576961976,561,-0.5103847213946998
570,both,0.0,10,points,2.7332836533070393,153.4581619490125,none,5.626544584612669,233.42109212653375,0,150.0,0.0,state,30,state,cross,off,1.0,0.061469178519790356,0.12795167135236357,1.01551834169677,3.70086822211732,1171,189.67084257206207,0.14873133449062784,True,-0.734534294601994,-1.388293059248006,0.8473334002388445,-14.565484226204239,501,-0.8572957739749434
555,both,0.3,14,points,2.367957210029772,53.88990315269412,points,7.311183271508421,101.32413792190461,0,150.0,25.0,200all,300,state,cross,off,0.25,-0.3318837399210782,-0.5368022116744082,0.9437062086202418,-8.408255209999899,1219,197.44556541019955,-0.5602850794777856,True,-0.5174805779560947,-0.8405361027810352,0.9186424309440152,-4.014056387165398,518,-0.555271108975985
570,long,0.3,30,atr,3.5861700318539227,262.0088884413449,r,2.379551036847631,214.1262767267359,960,75.0,5.0,cross,30,state,cross,off,0.25,-0.286834990120661,-0.40864615044329494,0.7825982554759476,-2.923547463643151,88,14.253658536585366,-0.6936199092057409,False,-0.24505202019666564,-0.30635545443277423,0.8300333133065798,-1.7326247810033601,55,-0.3230155505033304
555,both,0.3,10,points,3.8838315986490506,128.61142427802554,none,7.249490024834268,291.0485943648498,0,150.0,0.0,off,30,state,cross,behind,0.5,0.4315519409511187,1.1671017457726476,1.433942177247536,10.283288437730539,128,20.732594235033257,2.8451230293194336,False,-0.5426114863094349,-0.9792326408809134,0.6962568164413593,-3.6715420434553523,67,-0.7096529759186528
555,both,0.3,10,points,2.982075021110277,142.07093594124336,none,5.544854555488242,270.83154088253303,900,25.0,0.0,200any,30,state,cross,off,1.0,-0.46783093869730513,-0.8243835882742928,0.8796267776384818,-16.55879146804766,1371,222.06552106430155,-0.6787902554930085,True,-0.629743352597248,-1.1186369890317234,0.8412512742831583,-7.6201572430003015,581,-0.6486808239396443
570,both,0.3,30,atr,2.0582368959004027,265.67236900674743,r,1.4724186537738162,184.3907935484633,960,75.0,25.0,200all,30,state,cross,confluence,0.25,0.5140911360277322,0.8528107478673852,1.11055088102941,16.72221973353438,1272,206.03015521064302,2.8515056072794587,True,-1.0641083075426387,-1.5001352763425961,0.8179283524669101,-11.113923730294275,527,-0.9277398542031786
570,short,0.3,30,range,1.9827010002586096,293.5425360793946,none,4.607958300853942,155.3319679383909,960,75.0,25.0,200all,30,state,cross,confluence,0.25,-0.14228551956660632,-0.28149351489751184,0.9379040335329141,-3.983339260576791,486,78.7190687361419,-0.3032556742788762,False,-1.0991255629223167,-1.573079224417804,0.6614874588744901,-8.15190557486188,210,-0.9268071138752616
555,both,0.3,10,points,3.2337124023716575,228.28544714680888,r,6.110986557493304,174.91603528420174,0,150.0,0.0,200any,30,cross,cross,off,1.0,0.553648944151705,1.4461780963269872,1.6271840983003891,12.747742530461027,107,17.331152993348116,4.699468835065746,False,-0.4815486868217471,-0.7338312386508776,0.7014386483498126,-2.947768540503019,43,-0.6042374563511282
570,long,0.3,50,atr,2.8882867027336188,287.84065977996516,r,2.455969203594991,266.36348923784806,960,75.0,25.0,state,30,state,cross,confluence,1.0,0.23289668905692598,0.39134272749014276,1.063381018851556,7.146617425352665,874,141.56474501108647,0.9642547010248163,True,-0.8453312960276188,-1.2206626959941793,0.7977987891896905,-9.570373700967545,352,-0.6307626867253859
570,both,0.3,30,atr,0.5123151826036645,188.64133111202113,r,1.3580348439246797,209.73892181886288,900,75.0,25.0,200all,30,state,cross,confluence,0.25,-1.8526973866353644,-2.8126408476365525,0.6824686196175964,-20.49901827517697,1291,209.10764966740575,-0.9607095708941402,True,-3.363462505081225,-4.151990106509878,0.5649511351131369,-10.12742927289269,536,-0.9914703827273159
555,both,0.3,50,points,4.596783749239047,118.5595232993148,none,6.7246994259332515,245.2010573493834,0,150.0,0.0,200any,30,state,state,through,1.0,0.1898354860904484,0.4254414534706158,1.0505697006272516,10.001002513674765,1265,204.89634146341464,0.5774557168341381,True,-0.6907006501089223,-1.3359664189992322,0.8550636699901504,-11.27947535431845,558,-0.7698801203623398
570,long,0.1,30,atr,3.0115297771417193,287.1866637179677,r,0.5516099888857603,141.42206666805725,960,75.0,25.0,200all,30,state,cross,confluence,0.25,0.2603465218452516,0.3409447346123351,1.0674980197316828,5.494707041888275,795,128.7688470066519,0.9005610762349194,True,-0.736110732759449,-0.8636265842544434,0.8420855498029408,-5.549185439761054,329,-0.7411078714891908
570,both,0.3,14,atr,3.1402089024814304,179.2366388167176,none,5.562818178911127,110.15503302409257,900,150.0,25.0,200all,75,state,cross,off,0.25,0.08709806856672482,0.13880673437387406,1.0198527598574836,4.139848220938556,1207,195.5018847006652,0.389095582393834,True,-0.9509397915174701,-1.338715806617756,0.8196919991694688,-16.570151258331986,496,-0.886719301902494
570,both,0.3,10,atr,1.9161980063620156,278.6039448373659,r,1.9074870276061444,252.0892384040788,960,75.0,3.0,200all,150,state,cross,confluence,0.25,-0.1190307820071781,-0.1920998345037465,0.9742606453193029,-4.345226505510561,1266,205.05831485587584,-0.33696084748433064,True,-1.543015268303153,-2.196195006551587,0.7237760696450135,-19.304958406284978,524,-0.9663240988558802
555,both,0.3,30,range,1.2420914079113925,206.27739575952953,none,5.437824076310123,123.23858874160467,900,150.0,5.0,off,75,state,cross,off,1.0,0.40093848468176707,0.8008743795790814,1.0889071436592974,20.299150586337685,1788,289.60842572062086,2.180563201340072,True,-1.0987880470600295,-1.7326849978142966,0.8085038008972437,-18.341841358474163,731,-0.897711330548219
