cfg,feed,block,n,tpy,sharpe,sortino,pf,tot,per,maxdd,retdd,win,dsd
USER,US30L,A_research,281,45.51452328159645,-0.2698957232023547,-0.3697455852667419,0.901223362854608,-3.6480267126890786,-0.012982301468644408,6.374001900516662,-0.5723290908327746,0.48398576512455516,0.08183015041756331
USER,US30L,B_holdout,135,53.364448051948045,-1.0510536284928462,-1.3389716919125536,0.7040467748471243,-5.400997600644484,-0.04000738963440358,6.459821421161432,-0.8360908527519978,0.4666666666666667,0.08125996704241974
USER,US30I,C_forward,59,53.07820197044335,-0.7029479238300514,-0.9337460284135475,0.7950012805398511,-1.1449114463253172,-0.019405278751276563,2.1585021613903566,-0.5304194115737392,0.5254237288135594,0.05593249031675894
DEFAULT,US30L,A_research,1734,280.8618625277162,0.1888312708500466,0.3534009991448829,1.0393633707413197,11.579643424635474,0.006677995054576398,26.858732759636734,0.43113141369191277,0.3079584775086505,0.2717601353536356
DEFAULT,US30L,B_holdout,733,289.7491883116883,0.02582949560777927,0.053216543588467134,1.0056078311942285,0.6378124038977653,0.0008701397051811259,11.446375424834557,0.05572177918556992,0.2878581173260573,0.2414461863696831
DEFAULT,US30I,C_forward,315,283.3836206896552,0.3103930188649551,0.6207991729061914,1.0545322678750408,2.515512374843148,0.007985753570930627,5.93356302487453,0.4239463479696232,0.3142857142857143,0.18484016815870688
