cost_mult,round_turn,pct,tot,win
0.0,0.0,0.04021420955207325,2.2922099444681754,0.7017543859649122
0.5,1.145,0.0380036374114572,2.1662073324530606,0.7017543859649122
1.0,2.29,0.03579306527084115,2.0402047204379454,0.7017543859649122
2.0,4.58,0.031371920989609045,1.7881994964077155,0.6666666666666666
4.0,9.16,0.022529632427144824,1.284189048347255,0.3684210526315789
8.0,18.32,0.004845055302216403,0.27616815222633495,0.3684210526315789
