stop,tp_mode,tp_val,partial,market,n_research,pct_research,R_research,pf_research,win_research,stopsh_research,tgtsh_research,capsh_research,amb_research,bars_research,tot_research,n_validation,pct_validation,R_validation,pf_validation,win_validation,stopsh_validation,tgtsh_validation,capsh_validation,amb_validation,bars_validation,tot_validation,n_test,pct_test,R_test,pf_test,win_test,stopsh_test,tgtsh_test,capsh_test,amb_test,bars_test,tot_test,n_locked,pct_locked,R_locked,pf_locked,win_locked,stopsh_locked,tgtsh_locked,capsh_locked,amb_locked,bars_locked,tot_locked
0.75,2,1.0,2.0,US100,1145.0,0.018571525757079828,0.11194052097564894,1.2165093503740718,0.49519650655021835,0.5048034934497817,0.34847161572052404,0.0,0.01834061135371179,4.555458515283843,21.264396991856405,370.0,0.01854535434313379,0.07254747482060318,1.1318177443735529,0.4594594594594595,0.5405405405405406,0.3567567567567568,0.0,0.013513513513513514,5.545945945945946,6.861781106959502,447.0,0.011978852237886445,0.06372145100408011,1.1146653616735653,0.4429530201342282,0.5570469798657718,0.34451901565995524,0.0,0.020134228187919462,5.315436241610739,5.354546950335241,,,,,,,,,,,
0.75,2,2.0,0.0,US100,881.0,0.0317454170535724,0.2067635154549324,1.2831237612978124,0.35414301929625425,0.6458569807037458,0.35414301929625425,0.0,0.0056753688989784334,8.617480136208854,27.967712424197284,281.0,0.013857768283594217,0.07394137254126393,1.0758303082856588,0.302491103202847,0.697508896797153,0.302491103202847,0.0,0.010676156583629894,9.886120996441282,3.894032887689975,347.0,0.01622414998756581,0.06402367628700745,1.1214434277457928,0.2910662824207493,0.7089337175792507,0.2910662824207493,0.0,0.002881844380403458,9.072046109510087,5.629780045685337,,,,,,,,,,,
0.75,2,2.0,1.0,US100,881.0,0.02159609475355473,0.12776367199445374,1.2801447659332006,0.3564131668558456,0.43813847900113506,0.0,0.0,0.0056753688989784334,8.617480136208854,19.026159477881716,281.0,0.012557189452351382,0.03960343499514153,1.1021123355859384,0.302491103202847,0.48398576512455516,0.0,0.0,0.010676156583629894,9.886120996441282,3.5285702361107383,347.0,0.005422397636142601,0.020054340749698123,1.0538376942044667,0.2910662824207493,0.5129682997118156,0.0,0.0,0.002881844380403458,9.072046109510087,1.8815719797414825,,,,,,,,,,,
0.75,2,2.0,2.0,US100,881.0,0.029714792595683708,0.19080076861610024,1.2955420308440049,0.4188422247446084,0.5800227014755959,0.0,0.0,0.0056753688989784334,8.617480136208854,26.178732276797348,281.0,0.02586039073279555,0.10626847977588559,1.1643588298775087,0.38434163701067614,0.6120996441281139,0.0,0.0,0.010676156583629894,9.886120996441282,7.2667697959155495,347.0,0.01622482990447103,0.06317253330655566,1.1338754609590684,0.3573487031700288,0.6426512968299711,0.0,0.0,0.002881844380403458,9.072046109510087,5.630015976851447,,,,,,,,,,,
0.75,2,3.0,0.0,US100,784.0,0.04478988195309102,0.28805491472774436,1.3535848305346392,0.2755102040816326,0.7244897959183674,0.2755102040816326,0.0,0.0012755102040816326,11.642857142857142,35.11526745122336,253.0,0.01059313045554015,0.07884718235015765,1.052065556559829,0.22529644268774704,0.7747035573122529,0.22529644268774704,0.0,0.003952569169960474,12.517786561264822,2.6800620052516577,309.0,-0.016272587378751577,-0.03875212298657322,0.8974281408998743,0.19741100323624594,0.8025889967637541,0.19741100323624594,0.0,0.003236245954692557,11.789644012944985,-5.028229500034238,,,,,,,,,,,
0.75,2,3.0,1.0,US100,784.0,0.024096067335581225,0.14712369489822116,1.2920976874744305,0.28061224489795916,0.45790816326530615,0.0,0.0,0.0012755102040816326,11.642857142857142,18.89131679109568,253.0,0.012027263442619696,0.035997114923981006,1.0981678708192222,0.22924901185770752,0.4901185770750988,0.0,0.0,0.003952569169960474,12.517786561264822,3.042897650982783,309.0,-0.0116178808038736,-0.04103070895673059,0.8891590667580456,0.20388349514563106,0.5242718446601942,0.0,0.0,0.003236245954692557,11.789644012944985,-3.5899251683969426,,,,,,,,,,,
0.75,2,3.0,2.0,US100,784.0,0.03134283543090375,0.19968155268620177,1.298530943840963,0.399234693877551,0.5994897959183674,0.0,0.0,0.0012755102040816326,11.642857142857142,24.57278297782854,253.0,0.028864982052574425,0.10806382328907588,1.1864806690352225,0.383399209486166,0.6126482213438735,0.0,0.0,0.003952569169960474,12.517786561264822,7.302840459301329,309.0,-0.0034934163329408026,-0.01849991973668715,0.9722107169119447,0.3333333333333333,0.6634304207119741,0.0,0.0,0.003236245954692557,11.789644012944985,-1.079465646878708,,,,,,,,,,,
0.75,2,4.0,0.0,US100,728.0,0.04264403248211841,0.2685897539334042,1.3106990280929776,0.21565934065934067,0.7843406593406593,0.21565934065934067,0.0,0.0013736263736263737,14.425824175824175,31.044855646982203,239.0,0.030830185213210844,0.14393374896469252,1.1433902002322893,0.18828451882845187,0.8117154811715481,0.18828451882845187,0.0,0.0,15.435146443514645,7.368414265957392,295.0,-0.002138575561256846,0.020548248452742203,0.9871266473885445,0.16610169491525423,0.8338983050847457,0.16610169491525423,0.0,0.0,13.172881355932203,-0.6308797905707695,,,,,,,,,,,
0.75,2,4.0,1.0,US100,728.0,0.023255746950497595,0.1339327005603258,1.2790768239181716,0.21703296703296704,0.46153846153846156,0.0,0.0,0.0013736263736263737,14.425824175824175,16.93018377996225,239.0,0.025143059701010204,0.08602133520416906,1.2065861938705853,0.19246861924686193,0.47280334728033474,0.0,0.0,0.0,15.435146443514645,6.009191268541438,295.0,-0.006463226838276536,-0.021766484223403364,0.9404038345620491,0.17288135593220338,0.535593220338983,0.0,0.0,0.0,13.172881355932203,-1.9066519172915781,,,,,,,,,,,
0.75,2,4.0,2.0,US100,728.0,0.027954815521960226,0.18032108028705598,1.261244804993354,0.3914835164835165,0.6057692307692307,0.0,0.0,0.0013736263736263737,14.425824175824175,20.351105699987045,239.0,0.03897580429287281,0.14348106978617722,1.2477329999031705,0.38493723849372385,0.6108786610878661,0.0,0.0,0.0,15.435146443514645,9.315217225996602,295.0,0.001455141671668208,0.00013864173593118755,1.0112814195826785,0.3254237288135593,0.6711864406779661,0.0,0.0,0.0,13.172881355932203,0.4292667931421214,,,,,,,,,,,
0.75,2,6.0,0.0,US100,659.0,0.05835266968947702,0.38544679323128206,1.3933009565712224,0.165402124430956,0.834597875569044,0.165402124430956,0.0,0.0,19.537177541729893,38.454409325365354,228.0,0.047346005373365946,0.13428855487434382,1.2055169353754223,0.13157894736842105,0.868421052631579,0.13157894736842105,0.0,0.0,20.07456140350877,10.794889225127436,275.0,0.008939634655972063,0.054232666890207434,1.0513490829216428,0.12,0.88,0.12,0.0,0.0,17.778181818181817,2.458399530392317,,,,,,,,,,,
0.75,2,6.0,1.0,US100,659.0,0.030654622869259622,0.19118436911096168,1.3579601188243875,0.16843702579666162,0.4628224582701062,0.0,0.0,0.0,19.537177541729893,20.20139647084209,228.0,0.03129337180464191,0.06738193181299726,1.2483824656211193,0.13596491228070176,0.4868421052631579,0.0,0.0,0.0,20.07456140350877,7.134888771458355,275.0,-0.0009055067115872699,-0.0063512679832752215,0.9916842786941327,0.13090909090909092,0.5381818181818182,0.0,0.0,0.0,17.778181818181817,-0.24901434568649924,,,,,,,,,,,
0.75,2,6.0,2.0,US100,659.0,0.03525415284554463,0.23661461021837057,1.322970976824894,0.3899848254931715,0.6069802731411229,0.0,0.0,0.0,19.537177541729893,23.232486725213914,228.0,0.04664626260272668,0.13419279527861971,1.2914716747289139,0.3815789473684211,0.6140350877192983,0.0,0.0,0.0,20.07456140350877,10.635347873421683,275.0,0.009303300329393985,0.03169241697091411,1.0730621651102024,0.33454545454545453,0.6618181818181819,0.0,0.0,0.0,17.778181818181817,2.5584075905833457,,,,,,,,,,,
0.75,2,8.0,0.0,US100,610.0,0.10168785743030055,0.6525791962366263,1.6645260900114833,0.15081967213114755,0.8491803278688524,0.15081967213114755,0.0,0.0,25.16393442622951,62.029593032483334,221.0,0.05700026982666089,0.21703292029890883,1.2397431489800306,0.10407239819004525,0.8959276018099548,0.10407239819004525,0.0,0.0,24.556561085972852,12.597059631692057,243.0,0.0280017994596078,0.16368455646046096,1.1554952876463314,0.102880658436214,0.897119341563786,0.102880658436214,0.0,0.0,23.979423868312757,6.804437268684696,,,,,,,,,,,
