stop,tp_mode,tp_val,partial,n,blocks,pos,pct,R,tot,win,amb,bars,tgt_share,stop_share,label
0.75,2,3.0,0.0,2280.0,7.0,5.0,0.0031802793642200368,0.03997599996821097,7.251036950421684,0.2162280701754386,0.003947368421052632,11.174122807017543,0.2162280701754386,0.7837719298245615,0.75N / 3ATR
0.75,2,3.0,1.0,2280.0,7.0,3.0,0.0008169171827515857,0.0012938901541028076,1.8625711766736153,0.21973684210526315,0.003947368421052632,11.174122807017543,0.0,0.5013157894736842,0.75N / 3ATR +half@1R
0.75,2,3.0,2.0,2280.0,7.0,6.0,0.006497233504163976,0.027849799210290047,14.813692389493866,0.34912280701754383,0.003947368421052632,11.174122807017543,0.0,0.6491228070175439,0.75N / 3ATR +half@2R
0.75,2,4.0,0.0,2132.0,7.0,5.0,0.015979032307033396,0.10897759747782741,34.0672968785952,0.18198874296435272,0.00046904315196998124,13.435741088180112,0.18198874296435272,0.8180112570356473,0.75N / 4ATR
0.75,2,4.0,1.0,2132.0,7.0,6.0,0.007730836566498508,0.038935838368140734,16.48214355977482,0.18621013133208256,0.00046904315196998124,13.435741088180112,0.0,0.49906191369606,0.75N / 4ATR +half@1R
0.75,2,4.0,2.0,2132.0,7.0,7.0,0.012800826525336317,0.06031084419793857,27.29136215201703,0.34709193245778613,0.00046904315196998124,13.435741088180112,0.0,0.651031894934334,0.75N / 4ATR +half@2R
0.75,2,6.0,0.0,1967.0,7.0,6.0,0.029688683747350314,0.17195260980758553,58.39764093103807,0.13523131672597866,0.0,18.835282155566855,0.13472292831723437,0.8647686832740213,0.75N / 6ATR
0.75,2,6.0,1.0,1967.0,7.0,5.0,0.014002442895623614,0.06551617500074303,27.542805175691647,0.14031520081342144,0.0,18.835282155566855,0.0,0.5048296898830706,0.75N / 6ATR +half@1R
0.75,2,6.0,2.0,1967.0,7.0,6.0,0.019614111824140374,0.09304715070526694,38.58095795808411,0.3472292831723437,0.0,18.835282155566855,0.0,0.6507371631926792,0.75N / 6ATR +half@2R
0.75,2,8.0,0.0,1823.0,7.0,7.0,0.04527312969488755,0.2698691872401036,82.53291543378,0.11245200219418541,0.0,24.083927591881515,0.1113549094898519,0.8875479978058146,0.75N / 8ATR
0.75,2,8.0,1.0,1823.0,7.0,6.0,0.021963499491956327,0.11628016515827821,40.03945957383638,0.11848601206801974,0.0,24.083927591881515,0.0,0.5041140976412507,0.75N / 8ATR +half@1R
0.75,2,8.0,2.0,1823.0,7.0,7.0,0.02754550498242793,0.14485530020445922,50.215455582966115,0.3477783872737246,0.0,24.083927591881515,0.0,0.6500274273176083,0.75N / 8ATR +half@2R
1.0,0,0.0,0.0,1070.0,7.0,6.0,0.153569405974022,0.7048223903294294,164.31926439220354,0.10186915887850467,0.0,78.74579439252336,0.0,0.8981308411214953,1N / none
1.0,0,0.0,1.0,1070.0,7.0,7.0,0.08013972759910191,0.3457138406775631,85.74950853103906,0.10934579439252337,0.0,78.74579439252336,0.0,0.49439252336448597,1N / none +half@1R
1.0,0,0.0,2.0,1070.0,7.0,6.0,0.0859716255006731,0.36990335069739955,91.98963928572022,0.35233644859813085,0.0,78.74579439252336,0.0,0.6448598130841121,1N / none +half@2R
1.0,1,0.5,0.0,3792.0,7.0,5.0,0.0023443006183486645,-0.009002154510144555,8.889587944778135,0.6798523206751055,0.028744725738396624,3.6964662447257384,0.6798523206751055,0.3201476793248945,1N / 0.5R
1.0,1,0.5,1.0,3792.0,7.0,7.0,0.011013123863087887,0.03347541719960118,41.76176568882927,0.6798523206751055,0.028744725738396624,3.6964662447257384,0.5060654008438819,0.3201476793248945,1N / 0.5R +half@1R
1.0,1,0.5,2.0,3792.0,7.0,6.0,0.004898589090606693,0.006018729257431787,18.57544983158058,0.6798523206751055,0.028744725738396624,3.6964662447257384,0.6582278481012658,0.3201476793248945,1N / 0.5R +half@2R
1.0,1,1.0,0.0,2956.0,7.0,5.0,0.006105392994036348,0.005952831822078224,18.047541690371446,0.5172530446549392,0.016238159675236806,6.353518267929634,0.5172530446549392,0.4827469553450609,1N / 1R
1.0,1,1.0,1.0,2956.0,7.0,5.0,0.006105392994036348,0.005952831822078224,18.047541690371446,0.5172530446549392,0.016238159675236806,6.353518267929634,0.0,0.4827469553450609,1N / 1R +half@1R
1.0,1,1.0,2.0,2956.0,7.0,7.0,0.01051289574405518,0.02930503577046531,31.07611981942711,0.5172530446549392,0.016238159675236806,6.353518267929634,0.4651556156968877,0.4827469553450609,1N / 1R +half@2R
1.0,1,1.5,0.0,2502.0,7.0,7.0,0.02040729548981553,0.05768930629026488,51.05905331551846,0.43445243804956035,0.009992006394884092,8.898481215027978,0.43445243804956035,0.5655475619504396,1N / 1.5R
1.0,1,1.5,1.0,2502.0,7.0,7.0,0.013861032621290993,0.034957059694096154,34.68030361847006,0.4348521183053557,0.009992006394884092,8.898481215027978,0.0,0.48041566746602715,1N / 1.5R +half@1R
