market,block,family,reading,keep,n,pct,pf,base_pct,base_n,edge,p
US100,validation,expansion,atr/sma250 >= 1.1,0.23249579478553406,109,0.046401793615689496,1.0885503196386874,0.09239415223363734,161,-0.04599235861794784,0.98375
US100,test,expansion,atr/sma250 >= 1.1,0.23249579478553406,100,0.234024597052808,1.625524448743402,0.16184404756652143,134,0.07218054948628658,0.0725
US100,research,expansion,atr/sma250 <= 1.1,0.7675042052144659,380,0.25539171611678124,1.9222358549666383,0.31170427832434616,364,-0.05631256220756492,0.93125
US100,validation,expansion,atr/sma250 <= 1.1,0.7675042052144659,148,0.1374134224905958,1.336005242028412,0.09239415223363734,161,0.045019270256958455,0.02
US100,test,expansion,atr/sma250 <= 1.1,0.7675042052144659,128,0.1978071189768692,1.62177175824864,0.16184404756652143,134,0.03596307141034777,0.0375
US100,research,expansion,atr/sma250 >= 1.2,0.1483389402859546,164,0.27943726165583327,1.8449924617780602,0.31170427832434616,364,-0.03226701666851289,0.21
US100,validation,expansion,atr/sma250 >= 1.2,0.1483389402859546,79,0.27927577337534715,1.5445259710898487,0.09239415223363734,161,0.1868816211417098,0.08375
US100,test,expansion,atr/sma250 >= 1.2,0.1483389402859546,79,0.3372686773440783,1.8460542588844306,0.16184404756652143,134,0.17542462977755685,0.0025
US100,research,expansion,atr/sma250 <= 1.2,0.8516610597140454,383,0.24486323211230102,1.8502295169960081,0.31170427832434616,364,-0.06684104621204515,0.99625
US100,validation,expansion,atr/sma250 <= 1.2,0.8516610597140454,159,0.0808840919260948,1.1883383230927,0.09239415223363734,161,-0.011510060307542536,0.81625
US100,test,expansion,atr/sma250 <= 1.2,0.8516610597140454,131,0.17531526852755372,1.5291940473445669,0.16184404756652143,134,0.013471220961032287,0.2225
US100,research,level,atr pct100 >= 0.2,0.6930719091673675,350,0.281261195913447,1.898361611780213,0.31170427832434616,364,-0.030443082410899158,0.56375
US100,validation,level,atr pct100 >= 0.2,0.6930719091673675,148,0.11963505081036764,1.257902791616265,0.09239415223363734,161,0.027240898576730302,0.2875
US100,test,level,atr pct100 >= 0.2,0.6930719091673675,132,0.1601625667743391,1.4374188434591018,0.16184404756652143,134,-0.0016814807921823327,0.64375
US100,research,level,atr pct100 <= 0.2,0.3205950378469302,295,0.24140489416692962,1.945503806178672,0.31170427832434616,364,-0.07029938415741654,0.70625
US100,validation,level,atr pct100 <= 0.2,0.3205950378469302,108,-0.012335184792650533,0.9642448500715763,0.09239415223363734,161,-0.10472933702628787,1.0
US100,test,level,atr pct100 <= 0.2,0.3205950378469302,133,-0.09549576827649085,0.6621289738479345,0.16184404756652143,134,-0.2573398158430123,1.0
US100,research,normalised,atr/price pct100 >= 0.2,0.6828742640874684,348,0.2858582527492215,1.9146937136865019,0.31170427832434616,364,-0.025846025575124665,0.485
US100,validation,normalised,atr/price pct100 >= 0.2,0.6828742640874684,147,0.12292693785470594,1.2646127472041164,0.09239415223363734,161,0.030532785621068606,0.2575
US100,test,normalised,atr/price pct100 >= 0.2,0.6828742640874684,132,0.15279160381614235,1.4090534914871948,0.16184404756652143,134,-0.009052443750379086,0.75625
US100,research,normalised,atr/price pct100 <= 0.2,0.3311606391925988,288,0.2763983652107381,2.0955188420102027,0.31170427832434616,364,-0.03530591311360809,0.34875
US100,validation,normalised,atr/price pct100 <= 0.2,0.3311606391925988,110,0.03445576288129936,1.0982453910683434,0.09239415223363734,161,-0.05793838935233798,0.9975
US100,test,normalised,atr/price pct100 <= 0.2,0.3311606391925988,132,-0.09574586808638118,0.6631162725001697,0.16184404756652143,134,-0.2575899156529026,1.0
US100,research,level,atr pct100 >= 0.4,0.4930613961312027,299,0.29992250569650836,1.9445132134395438,0.31170427832434616,364,-0.011781772627837805,0.19125
US100,validation,level,atr pct100 >= 0.4,0.4930613961312027,123,0.2163622546805411,1.4323755594487682,0.09239415223363734,161,0.12396810244690376,0.00375
US100,test,level,atr pct100 >= 0.4,0.4930613961312027,112,0.24571350834145048,1.6559568565717036,0.16184404756652143,134,0.08386946077492904,0.00625
US100,research,level,atr pct100 <= 0.4,0.5171888141295206,349,0.26130790683963184,1.9987695652989144,0.31170427832434616,364,-0.05039637148471432,0.66625
US100,validation,level,atr pct100 <= 0.4,0.5171888141295206,130,0.0969101702857967,1.264346706410201,0.09239415223363734,161,0.004516018052159357,0.83
US100,test,level,atr pct100 <= 0.4,0.5171888141295206,151,-0.011079486065061189,0.962602099061648,0.16184404756652143,134,-0.1729235336315826,1.0
US100,research,normalised,atr/price pct100 >= 0.4,0.48181244743481916,297,0.23353716154335485,1.7377859706979704,0.31170427832434616,364,-0.07816711678099131,0.8725
US100,validation,normalised,atr/price pct100 >= 0.4,0.48181244743481916,125,0.17487707043232142,1.3483684819336759,0.09239415223363734,161,0.08248291819868409,0.08125
US100,test,normalised,atr/price pct100 >= 0.4,0.48181244743481916,111,0.25343274552651,1.6804349573039072,0.16184404756652143,134,0.09158869795998859,0.0025
US100,research,normalised,atr/price pct100 <= 0.4,0.5272813288477712,351,0.25296388408441267,1.947254894444081,0.31170427832434616,364,-0.05874039423993349,0.76625
US100,validation,normalised,atr/price pct100 <= 0.4,0.5272813288477712,133,0.08302511663856683,1.2275003117325678,0.09239415223363734,161,-0.009369035595070505,0.9225
US100,test,normalised,atr/price pct100 <= 0.4,0.5272813288477712,149,-0.008173184587456443,0.9724976382209107,0.16184404756652143,134,-0.17001723215397788,1.0
US100,research,level,atr pct100 >= 0.6,0.28874053826745166,236,0.25124692497192164,1.7750755509263396,0.31170427832434616,364,-0.060457353352424525,0.57
US100,validation,level,atr pct100 >= 0.6,0.28874053826745166,112,0.19543611776670552,1.3926462853172268,0.09239415223363734,161,0.10304196553306819,0.22
US100,test,level,atr pct100 >= 0.6,0.28874053826745166,98,0.25940615561882646,1.688569376372337,0.16184404756652143,134,0.09756210805230503,0.00875
US100,research,level,atr pct100 <= 0.6,0.720405803195963,374,0.2479162179541817,1.8803467337217687,0.31170427832434616,364,-0.06378806037016446,0.935
US100,validation,level,atr pct100 <= 0.6,0.720405803195963,153,0.07661733896454323,1.1842058319479316,0.09239415223363734,161,-0.01577681326909411,0.89875
US100,test,level,atr pct100 <= 0.6,0.720405803195963,143,0.07157253668113019,1.2225638668563756,0.16184404756652143,134,-0.09027151088539125,1.0
US100,research,normalised,atr/price pct100 >= 0.6,0.2802249789739277,236,0.22469855472814892,1.688591283891757,0.31170427832434616,364,-0.08700572359619724,0.81
US100,validation,normalised,atr/price pct100 >= 0.6,0.2802249789739277,111,0.2001926042788595,1.4010033492243317,0.09239415223363734,161,0.10779845204522215,0.2025
US100,test,normalised,atr/price pct100 >= 0.6,0.2802249789739277,96,0.2839793285187852,1.7771488470935384,0.16184404756652143,134,0.12213528095226378,0.00375
US100,research,normalised,atr/price pct100 <= 0.6,0.7300777964676198,376,0.24109690965002928,1.8441057685674902,0.31170427832434616,364,-0.07060736867431688,0.96875
US100,validation,normalised,atr/price pct100 <= 0.6,0.7300777964676198,156,0.05821703416613703,1.1381886058874122,0.09239415223363734,161,-0.03417711806750031,0.9675
US100,test,normalised,atr/price pct100 <= 0.6,0.7300777964676198,143,0.06933298948664603,1.214198695555117,0.16184404756652143,134,-0.0925110580798754,1.0
US100,research,level,atr pct100 >= 0.8,0.12132043734230445,175,0.16335778732802828,1.5127875276321407,0.31170427832434616,364,-0.1483464909963179,0.91625
US100,validation,level,atr pct100 >= 0.8,0.12132043734230445,76,0.23410949197645622,1.4463653268983419,0.09239415223363734,161,0.14171533974281889,0.25125
US100,test,level,atr pct100 >= 0.8,0.12132043734230445,66,0.33121909410188466,1.7824839663898482,0.16184404756652143,134,0.16937504653536323,0.00625
US100,research,level,atr pct100 <= 0.8,0.8854604709840201,371,0.2705319539035059,1.8970618230745158,0.31170427832434616,364,-0.04117232442084029,0.9325
US100,validation,level,atr pct100 <= 0.8,0.8854604709840201,158,0.0901069069996209,1.202954867646867,0.09239415223363734,161,-0.0022872452340164384,0.73125
US100,test,level,atr pct100 <= 0.8,0.8854604709840201,131,0.1705469866845901,1.4820373782392382,0.16184404756652143,134,0.008702939118068659,0.28
US100,research,normalised,atr/price pct100 >= 0.8,0.11532800672834315,173,0.1670044109794996,1.5283868342366513,0.31170427832434616,364,-0.14469986734484655,0.8975
US100,validation,normalised,atr/price pct100 >= 0.8,0.11532800672834315,70,0.311593619225296,1.6103587537161932,0.09239415223363734,161,0.21919946699165865,0.0575
US100,test,normalised,atr/price pct100 >= 0.8,0.11532800672834315,66,0.27450511281432616,1.6531453460883003,0.16184404756652143,134,0.11266106524780473,0.06875
US100,research,normalised,atr/price pct100 <= 0.8,0.8916631623212784,375,0.26228482807358144,1.8632217592629214,0.31170427832434616,364,-0.04941945025076472,0.9825
US100,validation,normalised,atr/price pct100 <= 0.8,0.8916631623212784,155,0.0992079929149174,1.2228336107377522,0.09239415223363734,161,0.006813840681280062,0.38375
US100,test,normalised,atr/price pct100 <= 0.8,0.8916631623212784,130,0.17140486431658272,1.4811543760962467,0.16184404756652143,134,0.00956081675006129,0.24125
US100,research,level,atr pct250 >= 0.2,0.720405803195963,342,0.25095419761234067,1.7660787800531872,0.31170427832434616,364,-0.060750080712005494,0.91375
US100,validation,level,atr pct250 >= 0.2,0.720405803195963,150,0.11063713013057959,1.2362283299151549,0.09239415223363734,161,0.01824297789694225,0.3825
US100,test,level,atr pct250 >= 0.2,0.720405803195963,126,0.18457099473621116,1.480174118318535,0.16184404756652143,134,0.022726947169689732,0.19125
US100,research,level,atr pct250 <= 0.2,0.28469301934398655,276,0.199841955907652,1.834122963871822,0.31170427832434616,364,-0.11186232241669417,0.945
US100,validation,level,atr pct250 <= 0.2,0.28469301934398655,95,0.16432200882094206,1.5190434189749782,0.09239415223363734,161,0.07192785658730472,0.48875
US100,test,level,atr pct250 <= 0.2,0.28469301934398655,104,-0.020329611631509318,0.9166082127001491,0.16184404756652143,134,-0.18217365919803075,1.0
US100,research,normalised,atr/price pct250 >= 0.2,0.7127838519764508,341,0.2570707364665304,1.8031722101775687,0.31170427832434616,364,-0.05463354185781577,0.87
US100,validation,normalised,atr/price pct250 >= 0.2,0.7127838519764508,150,0.10815380773552752,1.2297080506196647,0.09239415223363734,161,0.01575965550189018,0.45
US100,test,normalised,atr/price pct250 >= 0.2,0.7127838519764508,126,0.18457099473621116,1.480174118318535,0.16184404756652143,134,0.022726947169689732,0.19625
US100,research,normalised,atr/price pct250 <= 0.2,0.2917367535744323,275,0.191812266640501,1.7948935148444154,0.31170427832434616,364,-0.11989201168384517,0.9675
US100,validation,normalised,atr/price pct250 <= 0.2,0.2917367535744323,98,0.10527090093355829,1.327472011889143,0.09239415223363734,161,0.012876748699920948,0.87
US100,test,normalised,atr/price pct250 <= 0.2,0.2917367535744323,103,0.04641696355961131,1.191910920217591,0.16184404756652143,134,-0.11542708400691012,0.99
US100,research,level,atr pct250 >= 0.4,0.49989486963835156,318,0.19963998966130891,1.6078607972238228,0.31170427832434616,364,-0.11206428866303725,0.99125
US100,validation,level,atr pct250 >= 0.4,0.49989486963835156,132,0.16939558536953225,1.3394805845261337,0.09239415223363734,161,0.07700143313589491,0.08875
US100,test,level,atr pct250 >= 0.4,0.49989486963835156,125,0.18385596629339976,1.4943240315605875,0.16184404756652143,134,0.022011918726878327,0.31375
US100,research,level,atr pct250 <= 0.4,0.5043629100084104,343,0.2307277830924942,1.908820979944,0.31170427832434616,364,-0.08097649523185196,0.90625
US100,validation,level,atr pct250 <= 0.4,0.5043629100084104,129,0.11377446280807124,1.318502199848544,0.09239415223363734,161,0.021380310574433903,0.67375
US100,test,level,atr pct250 <= 0.4,0.5043629100084104,131,0.09093632992331996,1.3240207141756482,0.16184404756652143,134,-0.07090771764320147,0.98625
US100,research,normalised,atr/price pct250 >= 0.4,0.488645920941968,315,0.22618907931823354,1.6927683370018327,0.31170427832434616,364,-0.08551519900611262,0.93
US100,validation,normalised,atr/price pct250 >= 0.4,0.488645920941968,132,0.16937088698535002,1.3394142871528023,0.09239415223363734,161,0.07697673475171268,0.0975
US100,test,normalised,atr/price pct250 >= 0.4,0.488645920941968,123,0.191158632716415,1.5115725379428981,0.16184404756652143,134,0.029314585149893574,0.2425
US100,research,normalised,atr/price pct250 <= 0.4,0.5154015979814971,348,0.22292457211160546,1.8726242714993073,0.31170427832434616,364,-0.0887797062127407,0.94875
US100,validation,normalised,atr/price pct250 <= 0.4,0.5154015979814971,129,0.13431568698080773,1.3792663089089474,0.09239415223363734,161,0.04192153474717039,0.4
US100,test,normalised,atr/price pct250 <= 0.4,0.5154015979814971,134,0.06883738096990971,1.2412167815664232,0.16184404756652143,134,-0.09300666659661172,0.99875
US100,research,level,atr pct250 >= 0.6,0.29804457527333894,258,0.22488147994190436,1.6624780570137374,0.31170427832434616,364,-0.08682279838244181,0.8375
US100,validation,level,atr pct250 >= 0.6,0.29804457527333894,119,0.07710692948555817,1.150326643186778,0.09239415223363734,161,-0.015287222748079171,0.96375
US100,test,level,atr pct250 >= 0.6,0.29804457527333894,110,0.17148327151740267,1.444497652386597,0.16184404756652143,134,0.009639223950881237,0.43875
US100,research,level,atr pct250 <= 0.6,0.7064760302775441,379,0.23895915941448329,1.8987218066371274,0.31170427832434616,364,-0.07274511890986288,0.9625
US100,validation,level,atr pct250 <= 0.6,0.7064760302775441,145,0.15147979615716825,1.3845138169595754,0.09239415223363734,161,0.05908564392353091,0.01375
US100,test,level,atr pct250 <= 0.6,0.7064760302775441,134,0.16568918022345305,1.5292816723026705,0.16184404756652143,134,0.0038451326569316213,0.555
US100,research,normalised,atr/price pct250 >= 0.6,0.283851976450799,253,0.238306007103364,1.7067549577367702,0.31170427832434616,364,-0.07339827122098216,0.70125
US100,validation,normalised,atr/price pct250 >= 0.6,0.283851976450799,116,0.09294755564360437,1.181414832283927,0.09239415223363734,161,0.0005534034099670265,0.92
US100,test,normalised,atr/price pct250 >= 0.6,0.283851976450799,110,0.18063558882754258,1.4795989187719198,0.16184404756652143,134,0.018791541261021144,0.36375
US100,research,normalised,atr/price pct250 <= 0.6,0.7205634987384356,373,0.25917552833004703,1.967003024724844,0.31170427832434616,364,-0.05252874999429913,0.8575
US100,validation,normalised,atr/price pct250 <= 0.6,0.7205634987384356,145,0.14685969972541588,1.3681355207497452,0.09239415223363734,161,0.05446554749177854,0.01875
US100,test,normalised,atr/price pct250 <= 0.6,0.7205634987384356,133,0.16821655449881048,1.5360150260031376,0.16184404756652143,134,0.0063725069322890515,0.4775
US100,research,level,atr pct250 >= 0.8,0.1202165685449958,151,0.32537565819585273,1.9761531388185365,0.31170427832434616,364,0.013671379871506573,0.045
