tf,entry_n,exit_n,stop,tp_r,chop_max,adx_min,session,vol_policy,side,n,pf,sharpe,sortino,dd,retdd,calmar,win,net,R,top1,score_norobust,market,block,trades_per_year,robust,score
30,30,30,2.5,3.0,45.0,20.0,"(570, 960)",,-1,395,1.1260546301428538,0.3623634437521304,0.7708254185618859,17.74186249884095,1.4615566092842147,0.2270729134029729,0.3316455696202531,25.930736396192746,0.065647433914412,0.345532135969695,0.12594892550435455,US30,train,61.36868064118372,1.0,0.27594892550435457
30,30,30,2.5,3.0,45.0,,"(570, 960)",,-1,395,1.1260546301428538,0.3623634437521304,0.7708254185618859,17.74186249884095,1.4615566092842147,0.2270729134029729,0.3316455696202531,25.930736396192746,0.065647433914412,0.345532135969695,0.12594892550435455,US30,train,61.36868064118372,1.0,0.27594892550435457
30,20,30,2.5,3.0,45.0,20.0,"(570, 960)",,-1,408,1.1218582396665389,0.3558092897983193,0.7710424416217901,19.52592270313485,1.3158381850712586,0.2044335527977541,0.3406862745098039,25.692954691534645,0.062972928165526,0.4648883817932018,0.11851625914596203,US30,train,63.38840937114673,1.0,0.26851625914596206
30,20,30,2.5,3.0,45.0,,"(570, 960)",,-1,409,1.116206083746987,0.340776919817637,0.7394077206522944,20.59459000612201,1.1957229017319837,0.1857719921309863,0.3398533007334963,24.62542292210072,0.0602088580002462,0.4850416647794432,0.1108274401307344,US30,train,63.543773119605426,1.0,0.26082744013073433
30,30,30,2.5,3.0,45.0,25.0,"(570, 960)",,-1,391,1.0997192630884465,0.2886839939890468,0.6028977780197087,21.38264025730762,0.9547518885987586,0.1483338322607195,0.3273657289002558,20.415116168892297,0.0522125733219751,0.4388857090069523,0.09181372746036176,US30,train,60.74722564734895,0.8333333333333334,0.21681372746036173
30,30,30,3.0,2.0,45.0,20.0,"(570, 960)",,-1,405,1.08967407578211,0.28486777260794,0.4697547875878247,15.911868423566943,1.0130108301274297,0.1573851597978497,0.3407407407407407,16.118895040635987,0.0397997408410765,0.493660191757487,0.0916898218324455,US30,train,62.92231812577065,0.8333333333333334,0.2166898218324455
30,30,30,3.0,2.0,45.0,,"(570, 960)",,-1,405,1.08967407578211,0.28486777260794,0.4697547875878247,15.911868423566943,1.0130108301274297,0.1573851597978497,0.3407407407407407,16.118895040635987,0.0397997408410765,0.493660191757487,0.0916898218324455,US30,train,62.92231812577065,0.8333333333333334,0.2166898218324455
30,20,20,2.5,3.0,45.0,20.0,"(570, 960)",,-1,424,1.1142643330816453,0.3335212336980686,0.6345132592307146,17.985862782735055,1.2680566071827817,0.1970100277497293,0.3561320754716981,22.807092137530077,0.0537903116451181,0.5237123635931926,0.08998875320139867,US30,train,65.87422934648582,1.0,0.20998875320139865
30,30,30,3.0,2.0,45.0,25.0,"(570, 960)",,-1,399,1.0820654552567253,0.2598922856994727,0.4234941092323893,15.911868423566943,0.9157192018742126,0.1422695677387802,0.3408521303258145,14.57080345315621,0.0365183043938752,0.4096201715130486,0.08336262579125203,US30,train,61.9901356350185,0.8333333333333334,0.20836262579125203
30,30,20,2.5,3.0,45.0,,"(570, 960)",,-1,409,1.1084314281252468,0.3104474859861985,0.5718475623650087,16.021575724959693,1.2991650752601436,0.2018431559590358,0.3569682151589242,20.814671632503348,0.0508916176833822,0.5738431208965974,0.08789740960040926,US30,train,63.543773119605426,1.0,0.20789740960040928
30,30,20,2.5,3.0,45.0,20.0,"(570, 960)",,-1,409,1.1084314281252468,0.3104474859861985,0.5718475623650087,16.021575724959693,1.2991650752601436,0.2018431559590358,0.3569682151589242,20.814671632503348,0.0508916176833822,0.5738431208965974,0.08789740960040926,US30,train,63.543773119605426,1.0,0.20789740960040928
30,20,20,2.5,3.0,45.0,,"(570, 960)",,-1,425,1.108335924283049,0.3176525075942324,0.6049637442338374,17.985862782735055,1.208702670019496,0.1877885775862595,0.3552941176470588,21.739560368096143,0.0511519067484615,0.5494295159511374,0.08565980070137343,US30,train,66.02959309494452,1.0,0.20565980070137344
30,20,30,2.5,3.0,45.0,25.0,"(570, 960)",,-1,401,1.109071899648333,0.3172857014206983,0.6674473506012727,21.785525608558643,1.0378412437826623,0.1612429059391066,0.3366583541147132,22.609916994045548,0.0563838329028567,0.5282795214674698,0.080275755877377,US30,train,62.30086313193588,1.0,0.200275755877377
30,20,20,2.5,3.0,45.0,25.0,"(570, 960)",,-1,417,1.0963746519356394,0.2807815053204054,0.5216597111634147,17.985862782735047,1.0517248903317356,0.1633999213092462,0.354916067146283,18.916179562693664,0.0453625409177306,0.6314359667842315,0.07528141463022237,US30,train,64.78668310727497,0.8333333333333334,0.17528141463022237
30,20,20,2.5,2.0,40.0,,"(480, 720)","(2.5, 1.5)",-1,282,1.0654465862580131,0.188815374298405,0.3514723270072079,14.197856522583084,0.7968499220585807,0.1238015908500384,0.3687943262411347,11.313560863419244,0.0401190101539689,0.3501883808642384,0.06699177446875978,US30,train,43.81257706535142,0.7142857142857143,0.1741346316116169
