tf,entry_n,exit_n,stop,tp_r,chop_max,adx_min,session,vol_policy,side,n,pf,sharpe,sortino,dd,retdd,calmar,win,net,R,top1,score_norobust,market,block,trades_per_year,robust,score
60,55,20,1.5,2.0,45.0,,"(570, 960)",,1,101,2.5758533461786155,2.816053131096872,5.743929490655943,4.827351830689949,13.04250394533479,5.943419519393068,0.5346534653465347,62.96075529729278,0.623373814824681,0.0315315555938916,0.8285395319613016,NQ,train,46.0253164556962,1.0,0.9785395319613016
60,55,30,1.5,2.0,45.0,,"(570, 960)",,1,101,2.4354842880050267,2.7880512138107005,12.63764296931666,5.179543295440482,12.51563771193277,5.703328577589616,0.5544554455445545,64.82528739900343,0.6418345287030043,0.0306246317686285,0.8123694992122537,NQ,train,46.0253164556962,1.0,0.9623694992122537
60,55,20,1.5,2.0,50.0,,"(570, 960)",,1,112,2.4172630477476167,2.804330003244422,6.498664642611551,4.827351830689949,13.470530379338744,6.138469539951832,0.5357142857142857,65.02698948706546,0.5805981204202274,0.0304775449834651,0.8106244432613725,NQ,train,51.0379746835443,1.0,0.9606244432613725
60,55,30,1.5,2.0,50.0,,"(570, 960)",,1,112,2.3525741916892304,2.8491355350759986,12.825111194752946,5.721786581164096,12.041621618172362,5.487321243724114,0.5446428571428571,68.89958899031411,0.6151749016992332,0.0287964453190701,0.8029139840967126,NQ,train,51.0379746835443,1.0,0.9529139840967126
60,55,20,2.5,2.0,50.0,,"(570, 960)","(2.5, 1.5)",1,98,2.3808011999435386,2.442352953458367,3.9284531585348055,3.5940242562375357,13.257722381990003,6.041493743691647,0.5204081632653061,47.64857582333535,0.4862099573809729,0.0416698470717636,0.7611014178921838,NQ,train,44.65822784810126,1.0,0.9111014178921838
60,55,20,3.0,2.0,50.0,,"(570, 960)","(2.5, 1.5)",1,98,2.3808011999435386,2.442352953458367,3.9284531585348055,3.5940242562375357,13.257722381990003,6.041493743691647,0.5204081632653061,47.64857582333535,0.4862099573809729,0.0416698470717636,0.7611014178921838,NQ,train,44.65822784810126,1.0,0.9111014178921838
60,55,20,2.0,2.0,50.0,,"(570, 960)","(2.5, 1.5)",1,98,2.3808011999435386,2.442352953458367,3.9284531585348055,3.5940242562375357,13.257722381990003,6.041493743691647,0.5204081632653061,47.64857582333535,0.4862099573809729,0.0416698470717636,0.7611014178921838,NQ,train,44.65822784810126,1.0,0.9111014178921838
60,55,20,1.5,2.0,50.0,,"(570, 960)","(2.5, 1.5)",1,98,2.3808011999435386,2.442352953458367,3.9284531585348055,3.5940242562375357,13.257722381990003,6.041493743691647,0.5204081632653061,47.64857582333535,0.4862099573809729,0.0416698470717636,0.7611014178921838,NQ,train,44.65822784810126,1.0,0.9111014178921838
60,55,10,3.0,3.0,50.0,,"(570, 960)",,1,102,2.5713878676852784,2.225538982871885,2.6696375937416224,2.0750391460219824,13.539547068628169,6.169920183172329,0.5882352941176471,28.09509018681063,0.2754420606550061,0.1061635285017478,0.7596462146683864,NQ,train,46.48101265822785,1.0,0.9096462146683865
60,55,10,3.0,0.0,50.0,,"(570, 960)",,1,102,2.487877308123644,2.220521311066977,2.527761145625383,2.0750391460219824,12.819995152029888,5.842023107254125,0.5882352941176471,26.601991792274053,0.260803841100726,0.1120064868174165,0.7566362812492093,NQ,train,46.48101265822785,1.0,0.9066362812492094
