tf,entry_n,exit_n,stop,tp_r,chop_max,adx_min,session,vol_policy,side,n,pf,sharpe,sortino,dd,retdd,calmar,win,net,R,top1,score_norobust,market,block,trades_per_year
15,20,10,1.5,0.0,50.0,25.0,"(480, 720)","(2.5, 1.5)",-1,766,0.9280903572574646,-0.2564072230968728,-0.7428722957119065,74.75605273867814,-0.48438223539565,-0.0752554397778691,0.2741514360313316,-36.21050393491602,-0.0472721983484543,,0.0,US30,train,119.00863131935881
15,20,10,1.5,0.0,50.0,25.0,"(570, 960)",,-1,889,0.8921408211687154,-0.4538028974989906,-1.250198350510084,71.87017985086597,-0.8657109536630861,-0.1345000988428469,0.2924634420697413,-62.21880193863069,-0.06998740375549,,0.0,US30,train,138.11837237977804
15,20,10,1.5,0.0,50.0,25.0,"(570, 960)","(2.5, 1.5)",-1,874,0.8972199891114168,-0.4288825196700375,-1.1018209108572394,68.16087828538147,-0.7980574284856371,-0.1239891935748338,0.3043478260869565,-54.39629524775404,-0.0622383240820984,,0.0,US30,train,135.78791615289765
15,20,10,1.5,0.0,45.0,,,,-1,1707,0.765663179183777,-1.3782257854064723,-3.3390958235224435,324.05308470217204,-0.8961150313916577,-0.1392237903271872,0.252489748096075,-290.3888401704504,-0.1701164851613652,,0.0,US30,train,265.2059186189889
15,20,10,1.5,0.0,45.0,,,"(2.5, 1.5)",-1,1643,0.8032757488512214,-1.130011334907936,-2.71009291211415,237.00262698249009,-0.8249498756449936,-0.1281673049707388,0.2726719415702982,-195.515287656742,-0.1189989577947303,,0.0,US30,train,255.26263871763254
15,20,10,1.5,0.0,45.0,,"(480, 720)",,-1,640,0.8766045594933247,-0.4032239952900837,-1.277051771307736,84.68657659936125,-0.6867961749045374,-0.106703228160261,0.246875,-58.162416874201405,-0.0908787763659396,,0.0,US30,train,99.4327990135635
15,20,10,1.5,0.0,45.0,,"(480, 720)","(2.5, 1.5)",-1,622,0.9072140295065956,-0.311289277253054,-0.8611387144514663,66.5545308387548,-0.5721372589254067,-0.0888893891795329,0.270096463022508,-38.07832684315162,-0.0612191749889897,,0.0,US30,train,96.63625154130702
15,20,10,1.5,0.0,45.0,,"(570, 960)",,-1,736,0.9023317597539232,-0.3690674569071477,-0.963316571240163,65.33691038998771,-0.7077510727790346,-0.109958859642612,0.3057065217391304,-46.24226842058145,-0.062829169049703,,0.0,US30,train,114.34771886559803
15,20,10,1.5,0.0,45.0,,"(570, 960)","(2.5, 1.5)",-1,725,0.9060069512334183,-0.3547941033418887,-0.8798862154389901,64.88028259436058,-0.6356213583373559,-0.0987525168316977,0.3172413793103448,-41.23929335193898,-0.0568817839337089,,0.0,US30,train,112.6387176325524
15,20,10,1.5,0.0,45.0,20.0,,,-1,1698,0.7689662189970949,-1.35346540653343,-3.2987475475814523,317.0983208149485,-0.8977340411901924,-0.1394753257582789,0.2532391048292108,-284.66995699982783,-0.1676501513544333,,0.0,US30,train,263.80764488286064
15,20,10,1.5,0.0,45.0,20.0,,"(2.5, 1.5)",-1,1636,0.8035777675152233,-1.126119227260843,-2.693231431321833,235.61682329681307,-0.8270674804724824,-0.1284963039944917,0.2720048899755501,-194.87101240102527,-0.1191143107585729,,0.0,US30,train,254.1750924784217
15,20,10,1.5,0.0,45.0,20.0,"(480, 720)",,-1,637,0.8811016570702529,-0.3864363634492984,-1.2232041633938402,83.32729496600642,-0.6687641371726202,-0.1039017031858818,0.2480376766091051,-55.7263065208697,-0.0874824278192616,,0.0,US30,train,98.96670776818742
15,20,10,1.5,0.0,45.0,20.0,"(480, 720)","(2.5, 1.5)",-1,619,0.9125140032474802,-0.291733248237116,-0.8056569347685154,65.19524920539999,-0.5471744278562594,-0.0850110701724891,0.27140549273021,-35.673173182910986,-0.057630328243798,,0.0,US30,train,96.17016029593094
15,20,10,1.5,0.0,45.0,20.0,"(570, 960)",,-1,734,0.9053751887745192,-0.3563955532338729,-0.9249609447398598,64.46905659099274,-0.6925914621310894,-0.1076036057071729,0.3065395095367847,-44.6507181665676,-0.0608320410988659,,0.0,US30,train,114.03699136868063
15,20,10,1.5,0.0,45.0,20.0,"(570, 960)","(2.5, 1.5)",-1,723,0.90924105066122,-0.3413974037292632,-0.841388929510063,64.01242879536565,-0.619859307601977,-0.0963036655460531,0.318118948824343,-39.67869979101621,-0.0548806359488467,,0.0,US30,train,112.32799013563502
15,20,10,1.5,0.0,45.0,25.0,,,-1,1642,0.7718999202546043,-1.3134760227763551,-3.2330814597957174,300.9020287101276,-0.898765958759191,-0.1396356483398989,0.2557856272838002,-270.4405003262434,-0.1647018881402213,,0.0,US30,train,255.10727496917386
15,20,10,1.5,0.0,45.0,25.0,,"(2.5, 1.5)",-1,1584,0.8080701989644375,-1.0779608882336635,-2.592794749781808,223.3088851964931,-0.8269624145043025,-0.1284799805518398,0.273989898989899,-184.668054882356,-0.1165833679812853,,0.0,US30,train,246.09617755856965
15,20,10,1.5,0.0,45.0,25.0,"(480, 720)",,-1,626,0.8882063328800173,-0.3574694072603172,-1.1210567279629229,79.01013906005142,-0.6509637379767585,-0.1011361664427516,0.2492012779552715,-51.43273546059456,-0.0821609192661255,,0.0,US30,train,97.25770653514179
15,20,10,1.5,0.0,45.0,25.0,"(480, 720)","(2.5, 1.5)",-1,608,0.9223965290466696,-0.254427656489567,-0.697506494603173,63.74475890087543,-0.4870826363919002,-0.0756749841989882,0.2730263157894737,-31.04896522160445,-0.0510673770092178,,0.0,US30,train,94.46115906288533
15,20,10,1.5,0.0,45.0,25.0,"(570, 960)",,-1,720,0.9040395206735246,-0.357438144215939,-0.9292973767417552,61.267240626205805,-0.7252300868602586,-0.1126744647896332,0.3055555555555556,-44.4328462410316,-0.0617122864458772,,0.0,US30,train,111.86189889025894
15,20,10,1.5,0.0,45.0,25.0,"(570, 960)","(2.5, 1.5)",-1,709,0.9121215293983868,-0.3263262464076565,-0.8053623581760151,59.23141266446673,-0.635123197593747,-0.0986751207112356,0.3173483779971791,-37.61924420945088,-0.0530595828059956,,0.0,US30,train,110.15289765721332
15,20,10,1.5,0.0,40.0,,,,-1,1191,0.7416088683758189,-1.3116093635996358,-3.102876753747085,246.59585611075065,-0.8910844831186845,-0.1384422254906957,0.2577665827036104,-219.7377409816577,-0.1844985230744397,,0.0,US30,train,185.03822441430333
15,20,10,1.5,0.0,40.0,,,"(2.5, 1.5)",-1,1155,0.7961011035111726,-0.9971658866941276,-2.313740523860667,170.96993428680878,-0.8506621662154563,-0.132162062815225,0.2787878787878788,-145.43765465813098,-0.1259200473230571,,0.0,US30,train,179.44512946979037
15,20,10,1.5,0.0,40.0,,"(480, 720)",,-1,438,0.8194069965740015,-0.5244410715892167,-1.3370432764152456,75.48630149741406,-0.7567593364831657,-0.1175729671971379,0.2648401826484018,-57.12496343475127,-0.1304222909469207,,0.0,US30,train,68.04932182490752
15,20,10,1.5,0.0,40.0,,"(480, 720)","(2.5, 1.5)",-1,428,0.893436793760063,-0.2953700520367476,-0.7176701536005459,46.743545897945296,-0.6426896032554006,-0.0998506658571892,0.2897196261682243,-30.04159096790107,-0.0701906331025725,,0.0,US30,train,66.4956843403206
15,20,10,1.5,0.0,40.0,,"(570, 960)",,-1,502,0.9062381934541608,-0.2870752474500526,-0.6971466068140085,47.939053651868406,-0.627799330000424,-0.0975372571887218,0.3127490039840637,-30.096105763497363,-0.0599524019193174,,0.0,US30,train,77.99260172626387
15,20,10,1.5,0.0,40.0,,"(570, 960)","(2.5, 1.5)",-1,496,0.9365683208276666,-0.1931574131462362,-0.444426260012835,47.12510090739718,-0.4029585005320101,-0.0626051431159473,0.3286290322580645,-18.98945999906444,-0.038285201611017,,0.0,US30,train,77.06041923551172
15,20,10,1.5,0.0,40.0,20.0,,,-1,1186,0.744946623007441,-1.290091750591112,-3.0591751995024064,242.78558127120783,-0.8893751639266807,-0.1381766592537136,0.2588532883642496,-215.92746614211492,-0.1820636308112267,,0.0,US30,train,184.26140567200986
15,20,10,1.5,0.0,40.0,20.0,,"(2.5, 1.5)",-1,1150,0.8002374052421128,-0.9730031394982396,-2.264474484550386,167.2830852835105,-0.8473708230248997,-0.1316507073996761,0.28,-141.7508056548328,-0.1232615701346372,,0.0,US30,train,178.6683107274969
15,20,10,1.5,0.0,40.0,20.0,"(480, 720)",,-1,436,0.8235317108043503,-0.5100851866868861,-1.2880714948504943,73.90199737369716,-0.7515447658360875,-0.1167628119548051,0.2660550458715596,-55.54065931103438,-0.1273868332821889,,0.0,US30,train,67.73859432799013
15,20,10,1.5,0.0,40.0,20.0,"(480, 720)","(2.5, 1.5)",-1,426,0.8984861298645023,-0.2799166671744433,-0.6738684876672483,45.159241774228406,-0.6301542215091898,-0.0979031219607372,0.2910798122065727,-28.457286844184186,-0.0668011428267234,,0.0,US30,train,66.1849568434032
15,20,10,1.5,0.0,40.0,20.0,"(570, 960)",,-1,501,0.908331832180902,-0.2800608291341699,-0.6793585297302379,47.19920728280549,-0.6219650940012471,-0.096630828414497,0.313373253493014,-29.356259394434463,-0.0585953281326037,,0.0,US30,train,77.83723797780517
15,20,10,1.5,0.0,40.0,20.0,"(570, 960)","(2.5, 1.5)",-1,495,0.9388886480121998,-0.1856646403293352,-0.4266082134384739,46.38525453833429,-0.3934356685467675,-0.0611256402427776,0.3292929292929293,-18.249613630001534,-0.0368679063232354,,0.0,US30,train,76.90505548705302
15,20,10,1.5,0.0,40.0,25.0,,,-1,1167,0.7496759574446203,-1.251719979712467,-2.9974476304591096,235.9121651422568,-0.8837409683446329,-0.1373013095085372,0.260497000856898,-208.48524526709696,-0.1786505957730051,,0.0,US30,train,181.30949445129468
15,20,10,1.5,0.0,40.0,25.0,,"(2.5, 1.5)",-1,1131,0.8082033490573427,-0.9225981325526768,-2.1602421204815294,159.11381171588675,-0.8410956167591751,-0.1306757678318817,0.2829354553492484,-133.82992960007704,-0.1183288502211114,,0.0,US30,train,175.71639950678176
15,20,10,1.5,0.0,40.0,25.0,"(480, 720)",,-1,434,0.8293577870332933,-0.4900858906335814,-1.232614160212899,72.7687717282085,-0.7328653448908915,-0.1138607070977217,0.2672811059907834,-53.32971098988008,-0.1228795184098619,,0.0,US30,train,67.42786683107275
15,20,10,1.5,0.0,40.0,25.0,"(480, 720)","(2.5, 1.5)",-1,424,0.904197981196504,-0.2626320677257214,-0.630679455022179,44.03502663330801,-0.6060275225921814,-0.0941547075790565,0.2924528301886792,-26.68643809786438,-0.0629397124949631,,0.0,US30,train,65.87422934648582
15,20,10,1.5,0.0,40.0,25.0,"(570, 960)",,-1,496,0.910750647920771,-0.271408288032968,-0.6667752776218648,47.52745960386582,-0.5960576417156629,-0.092605749514394,0.314516129032258,-28.329105488216697,-0.0571151320326949,,0.0,US30,train,77.06041923551172
15,20,10,1.5,0.0,40.0,25.0,"(570, 960)","(2.5, 1.5)",-1,490,0.940301248451806,-0.1808176059806876,-0.4213882880906706,45.58083753344297,-0.3880260443657989,-0.0602851807522696,0.3306122448979592,-17.68655208698201,-0.0360950042591469,,0.0,US30,train,76.12823674475955
15,20,10,1.5,0.0,35.0,,,,-1,687,0.7042790654606379,-1.2002563474890449,-2.7105082662003857,160.26075817009217,-0.896612910339488,-0.1393011426668008,0.2576419213973799,-143.69186479609922,-0.2091584640409013,,0.0,US30,train,106.73489519112206
15,20,10,1.5,0.0,35.0,,,"(2.5, 1.5)",-1,679,0.7271268308134134,-1.1127485715611296,-2.323563832902368,139.51750337097684,-0.853693867867466,-0.1326330793480896,0.2709867452135493,-119.10523708798144,-0.1754127203063055,,0.0,US30,train,105.49198520345253
15,20,10,1.5,0.0,35.0,,"(480, 720)",,-1,233,0.7017904172692315,-0.7195738132643001,-1.438424563505745,56.66411105880413,-0.8806114536761969,-0.1368150963787926,0.2446351931330472,-49.89906521076296,-0.2141590781577809,,0.0,US30,train,36.19975339087546
15,20,10,1.5,0.0,35.0,,"(480, 720)","(2.5, 1.5)",-1,232,0.7808351549014739,-0.5009958146163828,-0.986578046821158,44.36105963249483,-0.7812183030318179,-0.1213730039235623,0.2586206896551724,-34.65567172679089,-0.1493778953740986,,0.0,US30,train,36.04438964241677
15,20,10,1.5,0.0,35.0,,"(570, 960)",,-1,279,0.7660107038621667,-0.6174775874854718,-1.038686456725613,47.74686522098135,-0.875143079573714,-0.1359655092802564,0.2939068100358423,-41.78533866948067,-0.149768238958712,,0.0,US30,train,43.346485819975335
15,20,10,1.5,0.0,35.0,,"(570, 960)","(2.5, 1.5)",-1,278,0.8075786119275715,-0.4918901075587313,-0.8169773237455963,40.79893910855724,-0.8068339264202998,-0.125352743192303,0.3057553956834532,-32.917968234739966,-0.1184099576789207,,0.0,US30,train,43.191122071516645
15,20,10,1.5,0.0,35.0,20.0,,,-1,685,0.7054237404063686,-1.1937197025455737,-2.7000946168322297,159.47229353844176,-0.8961017427770362,-0.1392217257582078,0.2583941605839416,-142.90340016444875,-0.2086181024298522,,0.0,US30,train,106.42416769420468
15,20,10,1.5,0.0,35.0,20.0,,"(2.5, 1.5)",-1,677,0.7284426844344732,-1.1054469333341184,-2.3102420299783097,138.72903873932634,-0.8528623389271063,-0.1325038898949634,0.2717872968980798,-118.316772456331,-0.1747662813239748,,0.0,US30,train,105.18125770653513
15,20,10,1.5,0.0,35.0,20.0,"(480, 720)",,-1,232,0.7037826808223632,-0.7128364273129033,-1.4296258936891593,56.19043762314854,-0.8796050336284588,-0.136658735187652,0.2456896551724137,-49.425391775107386,-0.2130404817892559,,0.0,US30,train,36.04438964241677
15,20,10,1.5,0.0,35.0,20.0,"(480, 720)","(2.5, 1.5)",-1,231,0.7831812081199867,-0.4942161511424298,-0.9756094860142572,43.88738619683926,-0.7788570077476401,-0.1210061442369946,0.2597402597402597,-34.18199829113531,-0.1479740185763433,,0.0,US30,train,35.88902589395808
15,20,10,1.5,0.0,35.0,20.0,"(570, 960)",,-1,279,0.7660107038621667,-0.6174775874854718,-1.038686456725613,47.74686522098135,-0.875143079573714,-0.1359655092802564,0.2939068100358423,-41.78533866948067,-0.149768238958712,,0.0,US30,train,43.346485819975335
15,20,10,1.5,0.0,35.0,20.0,"(570, 960)","(2.5, 1.5)",-1,278,0.8075786119275715,-0.4918901075587313,-0.8169773237455963,40.79893910855724,-0.8068339264202998,-0.125352743192303,0.3057553956834532,-32.917968234739966,-0.1184099576789207,,0.0,US30,train,43.191122071516645
15,20,10,1.5,0.0,35.0,25.0,,,-1,683,0.707923653039917,-1.179770166515107,-2.6647332074590144,157.7591915189917,-0.8949735149219604,-0.1390464400495277,0.2591508052708638,-141.19029814499874,-0.2067207879136145,,0.0,US30,train,106.11344019728729
15,20,10,1.5,0.0,35.0,25.0,,"(2.5, 1.5)",-1,675,0.7305277079510122,-1.0940122088692523,-2.283283868696816,137.48550070750974,-0.8515314983910854,-0.1322971255206865,0.2725925925925926,-117.0732344245144,-0.1734418287770583,,0.0,US30,train,104.87053020961775
15,20,10,1.5,0.0,35.0,25.0,"(480, 720)",,-1,232,0.7037826808223632,-0.7128364273129033,-1.4296258936891593,56.19043762314854,-0.8796050336284588,-0.136658735187652,0.2456896551724137,-49.425391775107386,-0.2130404817892559,,0.0,US30,train,36.04438964241677
15,20,10,1.5,0.0,35.0,25.0,"(480, 720)","(2.5, 1.5)",-1,231,0.7831812081199867,-0.4942161511424298,-0.9756094860142572,43.88738619683926,-0.7788570077476401,-0.1210061442369946,0.2597402597402597,-34.18199829113531,-0.1479740185763433,,0.0,US30,train,35.88902589395808
15,20,10,1.5,0.0,35.0,25.0,"(570, 960)",,-1,278,0.7683305739240821,-0.609618787135292,-1.0254488536823074,48.30375613009364,-0.8538910826733307,-0.1326637193795803,0.2949640287769784,-41.24614661911419,-0.1483674338817057,,0.0,US30,train,43.191122071516645
15,20,10,1.5,0.0,35.0,25.0,"(570, 960)","(2.5, 1.5)",-1,277,0.8101320162996051,-0.4839235727413885,-0.8034238979835996,40.79893910855725,-0.7936180913484172,-0.1232994815165235,0.3068592057761732,-32.3787761843735,-0.1168908887522509,,0.0,US30,train,43.035758323057955
15,20,10,1.5,2.0,,,,,-1,3629,0.7314008210455163,-3.3652697506982143,-5.5784073329342405,679.960441238446,-0.9729647434214024,-0.1511634496560994,0.2992559933866078,-661.5775362462682,-0.1823029860144029,,0.0,US30,train,563.8150431565967
15,20,10,1.5,2.0,,,,"(2.5, 1.5)",-1,3251,0.7818530709624326,-2.417400473342151,-4.372081898973248,422.7661995334414,-0.9539872097339376,-0.1482150288859138,0.2903721931713319,-403.3135470627288,-0.1240583042333832,,0.0,US30,train,505.08754623921084
15,20,10,1.5,2.0,,,"(480, 720)",,-1,1302,0.794937131237257,-1.492887414127149,-3.2314875317066187,192.4651436992359,-0.9513773069749868,-0.1478095446101706,0.3064516129032258,-183.10697009913287,-0.14063515368597,,0.0,US30,train,202.28360049321824
15,20,10,1.5,2.0,,,"(480, 720)","(2.5, 1.5)",-1,1205,0.8590942818221627,-0.9282132580234184,-2.0374282507341763,115.0492877783694,-0.9056453556944664,-0.1407044572348986,0.3103734439834025,-104.1938531524364,-0.0864679279273331,,0.0,US30,train,187.21331689272503
15,20,10,1.5,2.0,,,"(570, 960)",,-1,1492,0.8572420974273048,-1.0825629775038792,-2.4210665288533986,144.3631752715483,-0.8989463853143491,-0.1396636800858298,0.3183646112600536,-129.77475458286017,-0.0869803985139813,,0.0,US30,train,231.8027127003699
15,20,10,1.5,2.0,,,"(570, 960)","(2.5, 1.5)",-1,1428,0.8733518025128756,-0.906133258449142,-1.9269771896920889,121.25139782550966,-0.8381662474367715,-0.1302206500333331,0.315126050420168,-101.62882911187054,-0.0711686478374443,,0.0,US30,train,221.85943279901355
15,20,10,1.5,2.0,,20.0,,,-1,3510,0.7346448931298372,-3.3024879219476757,-5.4264043453285975,648.719979998961,-0.9751497693678348,-0.1515029234776167,0.3011396011396011,-632.5991388802933,-0.1802276748946704,,0.0,US30,train,545.3267570900123
15,20,10,1.5,2.0,,20.0,,"(2.5, 1.5)",-1,3143,0.7944925976932493,-2.246611639644499,-4.075205727084991,389.03030700661367,-0.9499029328101442,-0.1475804803132899,0.2962138084632517,-369.5410295776131,-0.1175758923250439,,0.0,US30,train,488.308261405672
15,20,10,1.5,2.0,,20.0,"(480, 720)",,-1,1259,0.802148579940653,-1.420213710260701,-3.079238571992434,180.57764980968665,-0.9492792656632362,-0.1474835850475558,0.3105639396346306,-171.41861880653235,-0.1361545820544339,,0.0,US30,train,195.60295930949445
