tf,entry_n,exit_n,stop,tp_r,chop_max,adx_min,session,vol_policy,side,n,pf,sharpe,sortino,dd,retdd,calmar,win,net,R,top1,score_norobust,market,block,trades_per_year
15,20,10,1.5,0.0,,,,,1,1141,0.834732735591444,-1.3802555955195197,-3.0093292237935048,136.1092030504243,-0.9353077436590692,-0.4262161869838796,0.2778264680105171,-127.30399159632644,-0.1115722976304351,,0.0,NQ,train,519.9493670886076
15,20,10,1.5,0.0,,,,"(2.5, 1.5)",1,1083,0.9065159398256336,-0.7282236011899811,-1.58956788588938,75.39081183697195,-0.7338156875919248,-0.3343970221937885,0.296398891966759,-55.322960426261,-0.0510830659522262,,0.0,NQ,train,493.5189873417721
15,20,10,1.5,0.0,,,"(480, 720)",,1,495,0.9136121216235542,-0.4823812124882226,-1.4432011866541292,69.5200027938381,-0.4653621349191711,-0.2120637576846855,0.2464646464646464,-32.35197691972724,-0.0653575291307621,,0.0,NQ,train,225.56962025316454
15,20,10,1.5,0.0,,,"(480, 720)","(2.5, 1.5)",1,472,0.9534291308095983,-0.2464133677062038,-0.7098808318944814,51.15025196365744,-0.2895673482715785,-0.1319547409845168,0.2605932203389831,-14.811442824539387,-0.031380175475719,,0.0,NQ,train,215.0886075949367
15,20,10,1.5,0.0,,,"(570, 960)",,1,504,0.948961060409958,-0.2946883759621969,-0.7776959987899412,43.199364083242656,-0.3536247171065284,-0.1611454407067724,0.3174603174603174,-15.276362903118606,-0.030310243855394,,0.0,NQ,train,229.67088607594934
15,20,10,1.5,0.0,,,"(570, 960)","(2.5, 1.5)",1,496,0.9548682081572262,-0.2616111817188248,-0.6752821911820484,37.53094495582029,-0.3335529934815949,-0.1519988324726255,0.3245967741935484,-12.518559038206824,-0.0252390303189653,,0.0,NQ,train,226.02531645569618
15,20,10,1.5,0.0,,20.0,,,1,317,0.927816502585271,-0.3109250838820521,-0.6402177349227222,35.109244985787115,-0.4063963042309884,-0.1851932525609567,0.2807570977917981,-14.268267406564243,-0.0450103072762278,,0.0,NQ,train,144.45569620253164
15,20,10,1.5,0.0,,20.0,,"(2.5, 1.5)",1,312,1.0171115563855355,0.0667912436538419,0.1414153950370915,25.23837868702536,0.107501007101272,0.0489878007043771,0.3012820512820512,2.7131511264585058,0.0086959972001875,9.985640664510685,0.008688211459632807,NQ,train,142.1772151898734
15,20,10,1.5,0.0,,20.0,"(480, 720)",,1,134,1.111249290082906,0.275491316475943,0.6723083030964032,16.89875768301146,0.5344836490150909,0.2435621691714338,0.2761194029850746,9.03210967023777,0.067403803509237,1.0924778842035654,0.0606158860528359,NQ,train,61.0632911392405
15,20,10,1.5,0.0,,20.0,"(480, 720)","(2.5, 1.5)",1,134,1.025821875436449,0.0689853684494602,0.1442089614211884,16.36470363487979,0.118234958655719,0.0538792216658972,0.2835820895522388,1.9348800576831076,0.0144394034155455,5.099737331652209,0.01004755719480179,NQ,train,61.0632911392405
15,20,10,1.5,0.0,,20.0,"(570, 960)",,1,123,0.755836145983069,-0.8031735358425619,-1.2217095004958691,25.54657991306996,-0.6478379778278786,-0.2952173063519446,0.2601626016260163,-16.550044671301542,-0.1345532087097686,,0.0,NQ,train,56.0506329113924
15,20,10,1.5,0.0,,20.0,"(570, 960)","(2.5, 1.5)",1,123,0.7366880768639289,-0.9158166054669734,-1.246767069035246,21.093095335308792,-0.7850704071885346,-0.3577536032757878,0.2682926829268293,-16.559564943757454,-0.1346306092988411,,0.0,NQ,train,56.0506329113924
15,20,10,1.5,0.0,,25.0,,,1,73,1.5480392627916235,0.7701650404472407,1.414212873318181,6.611030516364398,3.189540046792925,1.4534612871461428,0.3287671232876712,21.08614658251436,0.2888513230481419,0.4729661862328974,0.24803387819248301,NQ,train,33.265822784810126
15,20,10,1.5,0.0,,25.0,,"(2.5, 1.5)",1,73,1.5440094471923342,0.7223781005464422,1.3217643077996517,6.25760346873608,3.0311990251670378,1.381305884886245,0.3287671232876712,18.96804153431468,0.2598361854015709,0.5257809201565514,0.19071264975007793,NQ,train,33.265822784810126
15,20,10,1.5,0.0,,25.0,"(480, 720)",,1,43,1.0539125952355115,0.0816900855582685,0.1187882689322437,11.072369327782408,0.1273153489468331,0.0580171210390632,0.2790697674418604,1.4096825646348297,0.0327833154566239,4.337302884908719,0.0048780250753724585,NQ,train,19.594936708860757
15,20,10,1.5,0.0,,25.0,"(480, 720)","(2.5, 1.5)",1,43,0.971388641210592,-0.0465648115744932,-0.0631325601828245,11.072369327782408,-0.0649140589334265,-0.0295810901468779,0.2790697674418604,-0.7187524350763317,-0.0167151729087519,,0.0,NQ,train,19.594936708860757
15,20,10,1.5,0.0,50.0,,,,1,898,0.8256204121897927,-1.344598608075682,-2.9022135159407614,108.90913380054904,-0.982339723252503,-0.4476484814821532,0.2783964365256124,-106.98576835730115,-0.1191378266785091,,0.0,NQ,train,409.21518987341767
15,20,10,1.5,0.0,50.0,,,"(2.5, 1.5)",1,855,0.8907723984922419,-0.7876735078241611,-1.6754078438432636,61.91349846722847,-0.858214469634359,-0.3910850747700876,0.2994152046783626,-53.135060250260175,-0.0621462692985499,,0.0,NQ,train,389.6202531645569
15,20,10,1.5,0.0,50.0,,"(480, 720)",,1,367,0.8873670546101452,-0.5624430105919952,-1.3367607037893676,40.6096144737374,-0.7654672937877041,-0.3488205389412322,0.2534059945504087,-31.085331692973742,-0.0847011762751328,,0.0,NQ,train,167.2405063291139
15,20,10,1.5,0.0,50.0,,"(480, 720)","(2.5, 1.5)",1,346,0.9674375052228944,-0.1494279993046793,-0.3741537147295474,29.876307014027784,-0.2594011380879954,-0.1182081135590865,0.2716763005780346,-7.749948041305167,-0.0223986937609975,,0.0,NQ,train,157.67088607594934
15,20,10,1.5,0.0,50.0,,"(570, 960)",,1,392,0.9582104705377984,-0.2135337416573919,-0.5695527161182075,29.7427816940221,-0.3350698603323393,-0.1526900629362559,0.3163265306122449,-9.965909708111244,-0.0254232390513041,,0.0,NQ,train,178.63291139240505
15,20,10,1.5,0.0,50.0,,"(570, 960)","(2.5, 1.5)",1,386,0.9641410112049388,-0.1841562377455001,-0.4788214524596798,27.142766052509717,-0.2968903109895925,-0.1352917872863965,0.3238341968911917,-8.058424254447363,-0.0208767467731797,,0.0,NQ,train,175.89873417721518
15,20,10,1.5,0.0,50.0,20.0,,,1,191,1.1160983421610118,0.3449541501361857,0.8255181910043694,26.31360262502161,0.5343352838869574,0.2434945597459552,0.2827225130890052,14.060286328729507,0.073614064548322,0.7093052088919177,0.06787018450952186,NQ,train,87.03797468354429
15,20,10,1.5,0.0,50.0,20.0,,"(2.5, 1.5)",1,189,1.1908894863538375,0.5219656615878504,1.231648314304371,22.10233243185592,0.8657536438040024,0.3945206478094187,0.3068783068783068,19.13517483944664,0.1012443113198235,0.521188565830113,0.10696322949987479,NQ,train,86.12658227848101
15,20,10,1.5,0.0,50.0,20.0,"(480, 720)",,1,76,1.2030438616234136,0.3595022921353094,0.8299039304237151,14.139465706966917,0.7378261558607901,0.3362245773542841,0.25,10.43246762849687,0.1372693109012746,0.945833758015469,0.07222684825710395,NQ,train,34.63291139240506
15,20,10,1.5,0.0,50.0,20.0,"(480, 720)","(2.5, 1.5)",1,76,1.1413493316481624,0.2667362642520874,0.541905477577902,14.104433768137715,0.4861114735069222,0.2215191524841671,0.2631578947368421,6.856327082010218,0.0902148300264502,1.439164139109724,0.035566625352228404,NQ,train,34.63291139240506
15,20,10,1.5,0.0,50.0,20.0,"(570, 960)",,1,68,0.6685082939637677,-0.8693652768801321,-0.9607549656005148,19.04021237178964,-0.7486143350075906,-0.3411407096237121,0.2058823529411764,-14.253775923110595,-0.2096143518104499,,0.0,NQ,train,30.987341772151897
15,20,10,1.5,0.0,50.0,20.0,"(570, 960)","(2.5, 1.5)",1,68,0.7059120463106702,-0.776087032239671,-0.8152958476720742,16.740265678209994,-0.7142350139693492,-0.3254741835809692,0.2205882352941176,-11.956483890526933,-0.1758306454489255,,0.0,NQ,train,30.987341772151897
15,20,10,1.5,0.0,50.0,25.0,,,1,52,1.7462454233457332,0.7970368357347701,1.6907653421117796,7.336423764268158,2.8150885356370074,1.2828251554801553,0.3269230769230769,20.65268243136619,0.3971669698339652,0.4828929299921421,0.16179348424884063,NQ,train,23.696202531645568
15,20,10,1.5,0.0,50.0,25.0,,"(2.5, 1.5)",1,52,1.7962484292215488,0.7976216533155008,1.618660259671075,6.485949390930637,3.1161867984163902,1.4200344904175954,0.3269230769230769,20.21142986721488,0.3886813436002861,0.4934353678587083,0.17187605093134595,NQ,train,23.696202531645568
15,20,10,1.5,0.0,50.0,25.0,"(480, 720)",,1,34,1.3088820675901325,0.3670876661927119,0.5033840432214159,10.832702481549388,0.5672361442457083,0.258487356871462,0.3235294117647059,6.144700387394991,0.1807264819822056,0.995039606314842,0.024549077181083522,NQ,train,15.493670886075948
15,20,10,1.5,0.0,50.0,25.0,"(480, 720)","(2.5, 1.5)",1,34,1.1754772009889722,0.2286038155029466,0.2847939743532246,10.83270248154939,0.3153466051620855,0.1437022504536086,0.3235294117647059,3.4160559522875,0.1004722338908088,1.789847806884396,0.01004116818674767,NQ,train,15.493670886075948
15,20,10,1.5,0.0,45.0,,,,1,699,0.8926476295015071,-0.6902917289265689,-1.5535484743197818,70.57662006147305,-0.7072778533436784,-0.3223038319034483,0.284692417739628,-49.91728033333105,-0.0714124182164964,,0.0,NQ,train,318.53164556962025
15,20,10,1.5,0.0,45.0,,,"(2.5, 1.5)",1,671,0.9786604344841968,-0.1265748368838162,-0.2823245100006326,51.0221079844002,-0.1541921924978838,-0.0702647965813141,0.3070044709388971,-7.86721069597845,-0.0117246061042897,,0.0,NQ,train,305.77215189873414
15,20,10,1.5,0.0,45.0,,"(480, 720)",,1,272,0.945030699193082,-0.2292355930176724,-0.6251561607627397,27.45056105324777,-0.3973042455835303,-0.181050035962115,0.2647058823529412,-10.906224450105247,-0.0400964134195045,,0.0,NQ,train,123.94936708860759
15,20,10,1.5,0.0,45.0,,"(480, 720)","(2.5, 1.5)",1,261,1.0295850020225743,0.1137004209978469,0.3103250162474464,24.558270254372964,0.2127707183275138,0.0969588083517784,0.2835249042145594,5.225280802904152,0.0200202329613185,3.95639516843742,0.015508011822257294,NQ,train,118.93670886075948
15,20,10,1.5,0.0,45.0,,"(570, 960)",,1,303,0.9921326140441938,-0.0344439067689489,-0.0804380694669949,26.55566107549582,-0.054040348745953,-0.0246259817070165,0.3267326732673267,-1.4350771856991251,-0.0047362283356406,,0.0,NQ,train,138.07594936708858
15,20,10,1.5,0.0,45.0,,"(570, 960)","(2.5, 1.5)",1,298,1.0203101152672454,0.0884224065008637,0.1979602205445098,24.614092531170343,0.1422885009643889,0.0648403295533924,0.3355704697986577,3.50230232885899,0.0117526923787214,3.9698185098503775,0.01123892588959022,NQ,train,135.79746835443038
15,20,10,1.5,0.0,45.0,20.0,,,1,111,1.0519860454272003,0.1149212940104398,0.2439288645892749,25.51703394456908,0.1470360868206955,0.0670037863993043,0.2702702702702703,3.751924818480295,0.0338011244908134,2.854423879963491,0.01662423664131208,NQ,train,50.58227848101265
15,20,10,1.5,0.0,45.0,20.0,,"(2.5, 1.5)",1,110,1.2421018550708407,0.4895210269459465,1.096963231097707,17.558523292622162,0.8032821491392579,0.3660526249242187,0.3,14.10444832620925,0.1282222575109931,0.7056999789545114,0.11012995476541246,NQ,train,50.12658227848101
15,20,10,1.5,0.0,45.0,20.0,"(480, 720)",,1,45,1.0494953992152154,0.0715910393331032,0.1571641085830742,9.276336607109537,0.1652590015080978,0.0753078994214116,0.2666666666666666,1.5329981253439384,0.034066625007643,6.436655009099968,0.005110474582126146,NQ,train,20.50632911392405
15,20,10,1.5,0.0,45.0,20.0,"(480, 720)","(2.5, 1.5)",1,45,1.058480493822687,0.0854907688103729,0.1765439887846052,9.24130466828034,0.1864902801324359,0.0849829124654138,0.2888888888888888,1.723413496376788,0.0382980776972619,5.725486125750188,0.00598776762685042,NQ,train,20.50632911392405
15,20,10,1.5,0.0,45.0,20.0,"(570, 960)",,1,37,0.5227729126400201,-1.0345875152652455,-1.0206246636403515,15.001403755243365,-0.7837376327533503,-0.3571462630268431,0.1891891891891892,-11.757164667111653,-0.3177612072192338,,0.0,NQ,train,16.860759493670884
15,20,10,1.5,0.0,45.0,20.0,"(570, 960)","(2.5, 1.5)",1,37,0.6354551519087037,-0.733359543144011,-0.7410774652155231,14.633841077349851,-0.5771224647506272,-0.2629925155825642,0.2162162162162162,-8.44551843132912,-0.228257254900787,,0.0,NQ,train,16.860759493670884
15,20,10,1.5,0.0,45.0,25.0,,,1,31,1.4212980868855212,0.4664293553818856,0.5619258431210126,7.79951313024859,0.8619810714709849,0.3928015009234867,0.3870967741935484,6.723032684963695,0.216872022095603,0.8864049557918302,0.029073160282366686,NQ,train,14.126582278481012
15,20,10,1.5,0.0,45.0,25.0,,"(2.5, 1.5)",1,31,1.252278052126621,0.3155136208246817,0.2905097690511305,7.752327780620231,0.4730756577139574,0.2155787807304109,0.3870967741935484,3.667437563631099,0.118304437536487,0.9749580277519964,0.012480483861387507,NQ,train,14.126582278481012
15,20,10,1.5,0.0,40.0,,,,1,496,0.9476306728818756,-0.2875457182972729,-0.6603840909874041,42.22298860821441,-0.396576442838219,-0.1807183790148846,0.3245967741935484,-16.744642628244314,-0.0337593601375893,,0.0,NQ,train,226.02531645569618
15,20,10,1.5,0.0,40.0,,,"(2.5, 1.5)",1,481,1.0433957096897473,0.2210649028857383,0.4995563630456391,28.428937559768126,0.3975209524351004,0.1811487884514381,0.340956340956341,11.301098335477024,0.0234950069344636,2.680087344499916,0.028207695808332843,NQ,train,219.1898734177215
15,20,10,1.5,0.0,40.0,,"(480, 720)",,1,183,1.057155407848958,0.1868510418253589,0.46974947532494,12.090416785431971,0.5965685088620951,0.271854004038423,0.2950819672131147,7.212761913206397,0.039413999525718,1.5150377772077812,0.045674488109787165,NQ,train,83.39240506329114
15,20,10,1.5,0.0,40.0,,"(480, 720)","(2.5, 1.5)",1,178,1.1288764079911595,0.3950785097759413,0.9894404952630328,11.922695114412708,1.235553487067818,0.5630370320815373,0.3146067415730337,14.731127523859058,0.0827591433924666,0.7418038272233014,0.09703193111051023,NQ,train,81.1139240506329
15,20,10,1.5,0.0,40.0,,"(570, 960)",,1,202,1.1340114011772209,0.4652826725504862,1.0003261399288592,13.82408927193955,1.1268199876501122,0.5134875893089119,0.3811881188118812,15.577260102680974,0.0771151490231731,0.817091112367472,0.10092644656453764,NQ,train,92.0506329113924
15,20,10,1.5,0.0,40.0,,"(570, 960)","(2.5, 1.5)",1,199,1.165110698958583,0.5584444248391639,1.1787482370055204,11.946182902568756,1.538471073567869,0.7010754259296618,0.3869346733668342,18.37885683515308,0.0923560644982566,0.3542863488170702,0.15971283229900052,NQ,train,90.68354430379746
15,20,10,1.5,0.0,40.0,20.0,,,1,58,1.2014564290556906,0.3077206275661251,0.5278997172278568,17.971131162939162,0.393881991104363,0.1794905275918616,0.2758620689655172,7.078504924856145,0.1220431883595887,1.51297257138173,0.027656177293502497,NQ,train,26.430379746835442
15,20,10,1.5,0.0,40.0,20.0,,"(2.5, 1.5)",1,58,1.1221253062009098,0.2106548655362925,0.2888310075064804,17.77491153799924,0.219689228422366,0.1001115471291794,0.2758620689655172,3.9049566010588648,0.0673268379492907,1.6455369252698746,0.01738195253177166,NQ,train,26.430379746835442
15,20,10,1.5,0.0,35.0,,,,1,312,1.04894469776358,0.2059929728519499,0.5298262361522205,35.42352002300582,0.2588428211991295,0.117953690673021,0.3621794871794871,9.16912385955868,0.0293882174985855,2.9592372718047133,0.02473809290404217,NQ,train,142.1772151898734
15,20,10,1.5,0.0,35.0,,,"(2.5, 1.5)",1,307,1.1051480622260113,0.4269463581999591,1.015758324866288,32.36991293260982,0.5127831189362352,0.2336733200215755,0.3745928338762215,16.59874491327804,0.0540675730074203,1.21108673251567,0.07308107652745084,NQ,train,139.89873417721518
15,20,10,1.5,0.0,35.0,,"(480, 720)",,1,109,1.0422664142208868,0.1049099607256387,0.2016395533502301,19.10638936281675,0.1643591207907421,0.0748978271957812,0.3027522935779816,3.1403093571581486,0.0288101775886068,2.861195854697679,0.01526960013252701,NQ,train,49.67088607594936
