tf,entry_n,exit_n,stop,tp_r,chop_max,adx_min,session,vol_policy,side,n,pf,sharpe,sortino,dd,retdd,calmar,win,net,R,top1,score_norobust,market,block,trades_per_year
15,20,10,1.5,0.0,,20.0,"(570, 960)","(2.5, 1.5)",1,273,1.0629539475244023,0.1410491296823273,0.2075896605532071,22.829592840675268,0.3802052797220984,0.059070117441411,0.3296703296703296,8.679931731930555,0.0317946217286833,1.776012444317169,0.02478265019442011,US30,train,42.41430332922318
15,20,10,1.5,0.0,,25.0,,,1,111,0.7012552194380154,-0.5676404675282211,-0.499691723254282,27.83348210068823,-0.7429443972467046,-0.1154266264526322,0.2522522522522522,-20.67872958257276,-0.186294861104259,,0.0,US30,train,17.24537607891492
15,20,10,1.5,0.0,,25.0,,"(2.5, 1.5)",1,111,0.7332837703875705,-0.4789909234339921,-0.3909290848079377,27.613174364858804,-0.5918138933106394,-0.0919464248546739,0.2702702702702703,-16.34186022753263,-0.1472239660138075,,0.0,US30,train,17.24537607891492
15,20,10,1.5,0.0,,25.0,"(480, 720)",,1,62,0.8743835865918507,-0.1569766793776732,-0.1239475440239928,15.027009082656114,-0.3295278458133652,-0.0511966813470826,0.2580645161290322,-4.951817932025543,-0.0798680311617023,,0.0,US30,train,9.632552404438965
15,20,10,1.5,0.0,,25.0,"(480, 720)","(2.5, 1.5)",1,62,0.9606987915908232,-0.04539975872344,-0.033361754008541,14.211885579640072,-0.0966673774821383,-0.0150186061192964,0.2903225806451613,-1.3738257080600254,-0.0221584791622584,,0.0,US30,train,9.632552404438965
15,20,10,1.5,0.0,,25.0,"(570, 960)",,1,61,0.9142715287451164,-0.1015419978374407,-0.0911137729322868,15.327258957692276,-0.2029474827012158,-0.0315306816527166,0.2786885245901639,-3.110628622173309,-0.0509939118389067,,0.0,US30,train,9.477188655980271
15,20,10,1.5,0.0,,25.0,"(570, 960)","(2.5, 1.5)",1,61,1.0119597776230802,0.0131437754578361,0.0113949418183334,14.286081207094536,0.0272339403108943,0.0042311670520008,0.3114754098360656,0.3890662828706014,0.0063781357847639,17.717960289555837,0.00032386717145842264,US30,train,9.477188655980271
15,20,10,1.5,0.0,50.0,,,,1,2337,0.959350284386128,-0.259421067553102,-0.6478490120646169,91.49889830545102,-0.6863340416058419,-0.1066314293986881,0.3025246041934104,-62.79880867646212,-0.0268715484280967,,0.0,US30,train,363.08508014796547
15,20,10,1.5,0.0,50.0,,,"(2.5, 1.5)",1,2243,0.9742240735990206,-0.1680748153027464,-0.3785195928706697,77.21186950514138,-0.3978785122552249,-0.0618158970951397,0.3250111457868925,-30.720943767150224,-0.0136963636946724,,0.0,US30,train,348.4808877928483
15,20,10,1.5,0.0,50.0,,"(480, 720)",,1,906,1.0161895674369978,0.0697245399408791,0.1991248715997305,56.56744526716637,0.182919098074623,0.0284189967415567,0.3013245033112582,10.347266068655676,0.0114208234753373,8.16652822044825,0.010465955959286082,US30,train,140.75955610357582
15,20,10,1.5,0.0,50.0,,"(480, 720)","(2.5, 1.5)",1,867,1.0515052744177082,0.2198629444981824,0.5724862589204562,38.95299834195933,0.6949812552446137,0.1079748929233308,0.3310265282583621,27.07160368323625,0.0312244563820487,2.1543733573425645,0.05100078556115798,US30,train,134.7003699136868
15,20,10,1.5,0.0,50.0,,"(570, 960)",,1,1047,1.0551133555783367,0.2554456123287976,0.6223295095842545,29.12086659332158,1.174442073115244,0.1824657228267826,0.3476599808978032,34.200770932773054,0.0326654927724671,2.285356231524534,0.0702418737162428,US30,train,162.66584463625153
15,20,10,1.5,0.0,50.0,,"(570, 960)","(2.5, 1.5)",1,1027,1.0483002458795134,0.2278071777917937,0.5148416307756717,26.06747076170541,1.0282890161594742,0.1597588360494373,0.3602726387536514,26.804893863319915,0.0261001887666211,2.486941085309687,0.06189529111839274,US30,train,159.55856966707768
15,20,10,1.5,0.0,50.0,20.0,,,1,448,0.8050438539140504,-0.5747963109251419,-1.0824158172554812,58.32890068620425,-0.948440131260719,-0.1473532139813201,0.2745535714285714,-55.32147022311701,-0.1234854246051718,,0.0,US30,train,69.60295930949445
15,20,10,1.5,0.0,50.0,20.0,,"(2.5, 1.5)",1,447,0.7888591989119887,-0.6729565744546907,-1.0395878293927467,65.06415791781012,-0.7970381490259373,-0.1238308344972479,0.2863534675615212,-51.85861599474266,-0.1160148008830932,,0.0,US30,train,69.44759556103575
15,20,10,1.5,0.0,50.0,20.0,"(480, 720)",,1,163,0.7196328768802837,-0.6255385862768966,-0.7608329057397298,32.43574555180055,-0.9162914376605172,-0.1423584724355427,0.2515337423312883,-29.72059592325006,-0.1823349443144175,,0.0,US30,train,25.324290998766955
15,20,10,1.5,0.0,50.0,20.0,"(480, 720)","(2.5, 1.5)",1,163,0.698095475327708,-0.6671564597686189,-0.7368935329124208,32.52215949980864,-0.922314292565072,-0.1432942057499372,0.2576687116564417,-29.99565253175444,-0.1840224081702726,,0.0,US30,train,25.324290998766955
15,20,10,1.5,0.0,50.0,20.0,"(570, 960)",,1,187,0.7328213963468777,-0.6559788174031613,-0.7653948956118627,36.70431055043055,-0.7982003093722759,-0.1240113920849651,0.2780748663101604,-29.297392036649757,-0.1566705456505334,,0.0,US30,train,29.053020961775584
15,20,10,1.5,0.0,50.0,20.0,"(570, 960)","(2.5, 1.5)",1,187,0.7276326061324792,-0.6617153606556758,-0.7420467031991359,35.573242912251146,-0.8040576173447724,-0.1249214054074492,0.2834224598930481,-28.60293693725147,-0.1529568820173875,,0.0,US30,train,29.053020961775584
15,20,10,1.5,0.0,50.0,25.0,,,1,80,0.5777528836420921,-0.7297981961373032,-0.5648105691600156,28.54988139991274,-0.7755489583610341,-0.120492193284205,0.2125,-22.141830781033388,-0.2767728847629173,,0.0,US30,train,12.429099876695437
15,20,10,1.5,0.0,50.0,25.0,,"(2.5, 1.5)",1,80,0.5806564487493813,-0.7033524377437371,-0.5183716103542103,28.788535967646133,-0.7151172656167226,-0.1111032989737448,0.225,-20.58717912229177,-0.2573397390286471,,0.0,US30,train,12.429099876695437
15,20,10,1.5,0.0,50.0,25.0,"(480, 720)",,1,49,0.6236696601164162,-0.4773164810833212,-0.3166883681796152,18.913083204212807,-0.6795549341524704,-0.105578201853528,0.2040816326530612,-12.852479011459026,-0.262295490029776,,0.0,US30,train,7.612823674475956
15,20,10,1.5,0.0,50.0,25.0,"(480, 720)","(2.5, 1.5)",1,49,0.6416452923981409,-0.4429893209172019,-0.2859055886392005,18.665586944018337,-0.6231574143689533,-0.0968160717761875,0.2244897959183673,-11.63159889771336,-0.2373795693410889,,0.0,US30,train,7.612823674475956
15,20,10,1.5,0.0,50.0,25.0,"(570, 960)",,1,50,0.6376420739105504,-0.4506847391537343,-0.3409203346770862,17.819480141010924,-0.6598888326261825,-0.1025228026028347,0.22,-11.75887594825714,-0.2351775189651428,,0.0,US30,train,7.768187422934648
15,20,10,1.5,0.0,50.0,25.0,"(570, 960)","(2.5, 1.5)",1,50,0.6779326067221084,-0.3869147695109167,-0.2916899324819504,16.93988461853219,-0.5847676531037396,-0.0908516945635896,0.24,-9.905896572227206,-0.1981179314445441,,0.0,US30,train,7.768187422934648
15,20,10,1.5,0.0,45.0,,,,1,1889,0.984334212689203,-0.0878434158879472,-0.2232259800634074,82.38567780567867,-0.231693679441041,-0.0359967985321469,0.3133933298041291,-19.088240824041804,-0.0101049448512661,,0.0,US30,train,293.482120838471
15,20,10,1.5,0.0,45.0,,,"(2.5, 1.5)",1,1825,0.9992286978696212,-0.0044768262370577,-0.0105640856938635,61.79883456707165,-0.011937245941202,-0.0018546152756984,0.336986301369863,-0.7377078871067901,-0.0004042234997845,,0.0,US30,train,283.5388409371147
15,20,10,1.5,0.0,45.0,,"(480, 720)",,1,693,1.088995783168426,0.3177547512088564,0.9175207122552196,31.328256438026933,1.3256253364179826,0.2059541213177137,0.329004329004329,41.52953048004829,0.059927172409882,1.459710034128082,0.08631644618515022,US30,train,107.66707768187423
15,20,10,1.5,0.0,45.0,,"(480, 720)","(2.5, 1.5)",1,669,1.1026192486445174,0.3742844247587902,0.9808675451855666,32.58181335945032,1.2434345194581926,0.1931846479059584,0.3572496263079223,40.51335143768463,0.0605580738978843,1.1048858671333326,0.09114219738327205,US30,train,103.9383477188656
15,20,10,1.5,0.0,45.0,,"(570, 960)",,1,831,1.1285692651965564,0.512145572333734,1.2738932320785843,17.41820608362341,3.461251733304932,0.5377530436454026,0.3730445246690734,60.28879599800404,0.0725496943417617,1.0627920898414749,0.17913139131502204,US30,train,129.10727496917386
15,20,10,1.5,0.0,45.0,,"(570, 960)","(2.5, 1.5)",1,821,1.096121003191982,0.4013096775890513,0.91694028235059,18.939908848936035,2.177732948247497,0.3383407539817319,0.3824604141291108,41.24606353713233,0.0502388106420613,1.2563942190130273,0.12252238476294848,US30,train,127.55363748458693
15,20,10,1.5,0.0,45.0,20.0,,,1,272,0.6585096226135382,-1.038440145862411,-1.1584130440837894,68.03959009083691,-0.839638659650836,-0.1304494095141865,0.2830882352941176,-57.1286702270626,-0.2100318758347889,,0.0,US30,train,42.25893958076448
15,20,10,1.5,0.0,45.0,20.0,,"(2.5, 1.5)",1,271,0.6489323505770725,-1.0506045945921534,-1.096562675726027,63.45402189867863,-0.828386378662274,-0.1287012129610931,0.2878228782287823,-52.56444741220302,-0.1939647505985351,,0.0,US30,train,42.10357583230579
15,20,10,1.5,0.0,45.0,20.0,"(480, 720)",,1,98,0.60578576536733,-0.7898175272407993,-0.6028329372882364,23.779144182414917,-1.0130754189125315,-0.1573951945536116,0.2653061224489796,-24.09006645398148,-0.2458170046324641,,0.0,US30,train,15.225647348951911
15,20,10,1.5,0.0,45.0,20.0,"(480, 720)","(2.5, 1.5)",1,98,0.5762851712031508,-0.8697810414870234,-0.6084472986123727,25.173372758014345,-0.982473631463632,-0.1526407861460143,0.2653061224489796,-24.73217494975402,-0.2523691321403472,,0.0,US30,train,15.225647348951911
15,20,10,1.5,0.0,45.0,20.0,"(570, 960)",,1,117,0.6485553220801727,-0.7516702409737474,-0.5807845280388387,24.06309592609465,-0.9586055747507272,-0.1489325553866727,0.282051282051282,-23.067017900515843,-0.197153999149708,,0.0,US30,train,18.177558569667077
15,20,10,1.5,0.0,45.0,20.0,"(570, 960)","(2.5, 1.5)",1,117,0.6481505314511801,-0.743751785559978,-0.5602878320533476,24.095847591803533,-0.9274481589101532,-0.1440918224693949,0.282051282051282,-22.34764948639784,-0.1910055511657934,,0.0,US30,train,18.177558569667077
15,20,10,1.5,0.0,45.0,25.0,,,1,48,0.4100408493183806,-0.927359989094566,-0.4284559133442017,21.463473300827577,-0.8555065077472308,-0.1329146978744156,0.1875,-18.362141087716928,-0.3825446059941026,,0.0,US30,train,7.457459926017262
15,20,10,1.5,0.0,45.0,25.0,,"(2.5, 1.5)",1,48,0.4195984250003765,-0.9017522724666512,-0.4187643788508079,20.754523843177434,-0.8505707846373866,-0.132147865430716,0.1875,-17.65319163006678,-0.3677748256263912,,0.0,US30,train,7.457459926017262
15,20,10,1.5,0.0,45.0,25.0,"(570, 960)",,1,33,0.4630126580705974,-0.6747224393684993,-0.2722163362057346,9.151755688424302,-1.1086318255604333,-0.1722411960796727,0.2121212121212121,-10.145927615940913,-0.3074523519982094,,0.0,US30,train,5.127003699136868
15,20,10,1.5,0.0,45.0,25.0,"(570, 960)","(2.5, 1.5)",1,33,0.4705611983356371,-0.6602056870004626,-0.2708444353279277,8.848663618283666,-1.1123527766907524,-0.1728192969951107,0.2121212121212121,-9.842835545800275,-0.2982677438121295,,0.0,US30,train,5.127003699136868
15,20,10,1.5,0.0,40.0,,,,1,1321,0.9922798028175795,-0.0363148360980705,-0.0960854280843521,59.00782804607084,-0.1084690816331842,-0.0168521631144034,0.3209689629068887,-6.400524917326154,-0.0048452118980515,,0.0,US30,train,205.23551171393342
15,20,10,1.5,0.0,40.0,,,"(2.5, 1.5)",1,1289,1.0151719629643632,0.0724418479019942,0.1729898218541861,51.593292925099874,0.1972141011183807,0.0306399219986633,0.3444530643910007,10.174924887960886,0.0078936577874017,10.247785580530586,0.010849723113324026,US30,train,200.26387176325522
15,20,10,1.5,0.0,40.0,,"(480, 720)",,1,452,1.1709527844380765,0.4718826577204583,1.3273786318290377,21.274115398162586,2.360398383693428,0.3667203407464511,0.3451327433628318,50.215387600330416,0.1110959902662177,0.7957752043650367,0.1469275751755247,US30,train,70.22441430332923
15,20,10,1.5,0.0,40.0,,"(480, 720)","(2.5, 1.5)",1,446,1.1592132440801557,0.4541785710300232,1.1328957433575515,18.39141043796284,2.276443617063679,0.3536768135018786,0.3654708520179372,41.86700890029882,0.0938722172652439,0.8144201444166783,0.14071031476166482,US30,train,69.29223181257706
15,20,10,1.5,0.0,40.0,,"(570, 960)",,1,561,1.124742925423473,0.4172064771845362,0.9695859319174196,15.207510429003612,2.622505545590666,0.4074422919166755,0.374331550802139,39.88178043468986,0.0710905177088945,0.9860006454104128,0.14281831673054707,US30,train,87.15906288532675
15,20,10,1.5,0.0,40.0,,"(570, 960)","(2.5, 1.5)",1,557,1.087019354475954,0.2935953684740817,0.6108249757228135,16.42778763877638,1.591379530552015,0.2472426890869961,0.3770197486535009,26.142844980604156,0.0469350897317848,1.3947378957721748,0.09224947608473144,US30,train,86.53760789149199
15,20,10,1.5,0.0,40.0,20.0,,,1,112,0.3652194759851198,-1.5969934999552104,-1.2146045891370985,45.10754292854021,-1.0049412066270311,-0.1561314328421774,0.25,-45.3304286185878,-0.4047359698088196,,0.0,US30,train,17.400739827373613
15,20,10,1.5,0.0,40.0,20.0,,"(2.5, 1.5)",1,111,0.3749001692440557,-1.5611549568681675,-1.0684748271083389,40.302171234066485,-0.9761064933915172,-0.1516515637081765,0.2702702702702703,-39.33921103934912,-0.3544073066608028,,0.0,US30,train,17.24537607891492
15,20,10,1.5,0.0,40.0,20.0,"(480, 720)",,1,37,0.170896398359498,-1.5289137444018503,-0.593577222835763,20.40857785674077,-1.058569632703797,-0.1644633461414037,0.1621621621621621,-21.60390076581692,-0.5838892098869438,,0.0,US30,train,5.7484586929716395
15,20,10,1.5,0.0,40.0,20.0,"(480, 720)","(2.5, 1.5)",1,37,0.2060755108049423,-1.3909092644408696,-0.4968627577170011,17.996746854586096,-1.0246268302171695,-0.1591898651138882,0.1891891891891892,-18.43994968383537,-0.4983770184820369,,0.0,US30,train,5.7484586929716395
15,20,10,1.5,0.0,40.0,20.0,"(570, 960)",,1,44,0.3771543794077001,-0.9899771550457253,-0.3869444983008001,15.344438198208096,-1.0778994247711031,-0.1674664950939075,0.2272727272727272,-16.539761107284253,-0.3759036615291876,,0.0,US30,train,6.83600493218249
15,20,10,1.5,0.0,40.0,20.0,"(570, 960)","(2.5, 1.5)",1,44,0.4014258916107512,-0.9194611666522848,-0.3464183788634473,14.490947510324048,-1.0305848067514918,-0.1601155186814894,0.2272727272727272,-14.93415033957332,-0.3394125077175754,,0.0,US30,train,6.83600493218249
15,20,10,1.5,0.0,35.0,,,,1,787,1.010904638305656,0.0396028859414176,0.0951387745314364,47.15422766582154,0.1088778037609086,0.0169156637162447,0.3392630241423126,5.1340487462965285,0.0065235689279498,15.391401283437984,0.006247570842650431,US30,train,122.27127003699137
15,20,10,1.5,0.0,35.0,,,"(2.5, 1.5)",1,778,1.0467634526501004,0.1715978670345442,0.3839513387895658,31.22544194405044,0.5879936036644625,0.0913528903350459,0.358611825192802,18.36036013469768,0.023599434620434,3.346769195981764,0.04231374866450299,US30,train,120.87299630086312
15,20,10,1.5,0.0,35.0,,"(480, 720)",,1,250,1.3306358592806016,0.6340856431204994,1.415576725443369,10.530973225174527,4.768391795362872,0.7408352234472525,0.384,50.21580632410829,0.2008632252964331,0.3662048078813478,0.316564288615359,US30,train,38.84093711467324
15,20,10,1.5,0.0,35.0,,"(480, 720)","(2.5, 1.5)",1,249,1.2503601985306667,0.5112740697373455,1.0042245294209855,9.95380731125983,3.526206402797428,0.5478446445776521,0.3895582329317269,35.09917907317626,0.1409605585268122,0.4717352814873402,0.2385103938237038,US30,train,38.68557336621455
15,20,10,1.5,0.0,35.0,,"(570, 960)",,1,326,1.1036402084225263,0.2699385781226806,0.463835674619163,32.24873117735102,0.5666076031001204,0.08803028112283,0.3895705521472393,18.272376275418985,0.0560502339736778,1.1688990529755463,0.05990814393825825,US30,train,50.64858199753391
15,20,10,1.5,0.0,35.0,,"(570, 960)","(2.5, 1.5)",1,324,1.1300362777629356,0.3288226585869796,0.5454447653932892,31.38063673745044,0.6803941774056741,0.1057085898312144,0.3950617283950617,21.351202519443863,0.06589877320816,0.9431921504719216,0.0732685329205027,US30,train,50.33785450061652
15,20,10,1.5,2.0,,,,,1,3861,0.8568193577787646,-1.6752958257031574,-2.9255775210035875,353.16249295081354,-0.9619726608445092,-0.1494556785035859,0.3499093499093499,-339.7326630543744,-0.0879908477219306,,0.0,US30,train,599.8594327990136
15,20,10,1.5,2.0,,,,"(2.5, 1.5)",1,3449,0.9081101388155594,-0.9275945852928924,-1.7159339360361818,173.84196191944164,-0.9261047548318402,-0.1438831061760935,0.3395187010727747,-160.9958675228906,-0.0466789989918499,,0.0,US30,train,535.849568434032
15,20,10,1.5,2.0,,,"(480, 720)",,1,1412,0.971708378635874,-0.1901254798495146,-0.4162249364622751,50.88066618482444,-0.4870500983819097,-0.0756699289717886,0.3739376770538243,-24.78143347105585,-0.0175505902769517,,0.0,US30,train,219.37361282367448
15,20,10,1.5,2.0,,,"(480, 720)","(2.5, 1.5)",1,1294,1.046892290853496,0.283949420340618,0.6568285644918879,28.18698881697644,1.1833025904267638,0.1838423260095835,0.3724884080370942,33.35373688345844,0.0257756853813434,0.710872394206183,0.0718703953286735,US30,train,201.0406905055487
15,20,10,1.5,2.0,,,"(570, 960)",,1,1590,1.0166998390048938,0.1150636117277515,0.2541605399009215,29.514792360671287,0.4934916118606129,0.0766707066515872,0.3723270440251572,14.565302455798978,0.0091605675822635,2.03305155704724,0.020442083373772263,US30,train,247.0283600493218
15,20,10,1.5,2.0,,,"(570, 960)","(2.5, 1.5)",1,1505,1.0406349676977116,0.2622971987268922,0.5648316725470561,26.698783404425843,1.1492013115313635,0.1785442234931588,0.374750830564784,30.68227690465799,0.0203868949532611,0.9654733825204734,0.0677571086818141,US30,train,233.8224414303329
15,20,10,1.5,2.0,,20.0,,,1,726,0.8548200015824308,-0.740197394340786,-0.9977556228839726,86.22414383737338,-0.733739320150994,-0.1139964911701914,0.3223140495867768,-63.26604467983586,-0.0871433122311788,,0.0,US30,train,112.7940813810111
15,20,10,1.5,2.0,,20.0,,"(2.5, 1.5)",1,713,0.8980718208180691,-0.4748947751842444,-0.6236866967209037,66.073474989738,-0.5574148724443911,-0.0866020640295848,0.3239831697054698,-36.83033763336248,-0.0516554525012096,,0.0,US30,train,110.77435265104809
15,20,10,1.5,2.0,,20.0,"(480, 720)",,1,255,0.9340834160371516,-0.1916812971300266,-0.2327150755704594,26.75826977872807,-0.371353476463147,-0.0576948681064815,0.3333333333333333,-9.936776506469434,-0.0389677510057624,,0.0,US30,train,39.61775585696671
15,20,10,1.5,2.0,,20.0,"(480, 720)","(2.5, 1.5)",1,252,0.9837427330175884,-0.0450193904670396,-0.0523654577935549,23.674495851320486,-0.0912910294954666,-0.0141833165430688,0.3373015873015873,-2.161269099053201,-0.0085764646787825,,0.0,US30,train,39.151664611590625
15,20,10,1.5,2.0,,20.0,"(570, 960)",,1,275,0.9734748211883506,-0.0776740301917295,-0.0963692106033632,17.41328009963412,-0.2275584276191538,-0.0353543303082779,0.3381818181818182,-3.9625386391646416,-0.0144092314151441,,0.0,US30,train,42.72503082614057
15,20,10,1.5,2.0,,20.0,"(570, 960)","(2.5, 1.5)",1,274,1.0106617578428048,0.0300931967782176,0.0349286070811016,15.282506403257422,0.0947117610615796,0.014714774221651,0.3467153284671533,1.447433094887378,0.0052826025360853,2.736781030896691,0.005281749182350399,US30,train,42.56966707768187
15,20,10,1.5,2.0,,25.0,,,1,111,0.7588784666645494,-0.5078301752220655,-0.3868887379157615,22.426329336003747,-0.7178866106485726,-0.1115335547986684,0.2792792792792792,-16.099561556312384,-0.1450410951019133,,0.0,US30,train,17.24537607891492
15,20,10,1.5,2.0,,25.0,,"(2.5, 1.5)",1,111,0.8337287365720678,-0.3262343695095004,-0.2335211508720566,19.03077930764935,-0.5168484608388366,-0.0802995142610276,0.2882882882882883,-9.836028993722149,-0.0886128738173166,,0.0,US30,train,17.24537607891492
15,20,10,1.5,2.0,,25.0,"(480, 720)",,1,62,0.8167642831685428,-0.277300942322885,-0.1747428902844489,12.72294034999492,-0.5471945377538853,-0.0850141945215654,0.2903225806451613,-6.961923463685725,-0.1122890881239633,,0.0,US30,train,9.632552404438965
15,20,10,1.5,2.0,,25.0,"(480, 720)","(2.5, 1.5)",1,62,0.9297906805284976,-0.0979480977230601,-0.0573808404991333,10.818566585527105,-0.2197783496595626,-0.0341455882331749,0.3064516129032258,-2.377686709849236,-0.0383497856427296,,0.0,US30,train,9.632552404438965
15,20,10,1.5,2.0,,25.0,"(570, 960)",,1,61,0.7907985700987976,-0.3135875070213739,-0.2144495049682135,11.948621750250709,-0.6173682415208326,-0.0959166441820282,0.2950819672131147,-7.376699598549852,-0.1209295016155713,,0.0,US30,train,9.477188655980271
15,20,10,1.5,2.0,,25.0,"(570, 960)","(2.5, 1.5)",1,61,0.9545370425663824,-0.0617664077045255,-0.0417285080126583,10.398659155763546,-0.1377521507094667,-0.0214016904924695,0.3278688524590163,-1.4324376632011164,-0.0234825846426412,,0.0,US30,train,9.477188655980271
15,20,10,1.5,2.0,50.0,,,,1,2984,0.8706177879439246,-1.294751164295574,-2.4179580750734417,247.39424394018727,-0.9524499595492044,-0.1479761959348948,0.3555630026809651,-235.63063763353733,-0.0789646908959575,,0.0,US30,train,463.6054254007398
15,20,10,1.5,2.0,50.0,,,"(2.5, 1.5)",1,2717,0.9179109699504928,-0.7277641299691125,-1.3883885152552988,139.24498410110922,-0.8203833022448537,-0.1274578250096813,0.3500184026499816,-114.23425987790012,-0.0420442620087965,,0.0,US30,train,422.1233045622688
15,20,10,1.5,2.0,50.0,,"(480, 720)",,1,1064,0.9459634832015424,-0.3220483735373053,-0.6972657301779887,66.21260166360995,-0.5486809215097813,-0.0852451246735295,0.3703007518796992,-36.329591296349584,-0.034144352722133,,0.0,US30,train,165.30702836004932
15,20,10,1.5,2.0,50.0,,"(480, 720)","(2.5, 1.5)",1,985,1.0350668970745565,0.1846889558930837,0.4130679441255084,34.23123013531758,0.570575301887611,0.0886467176792095,0.3786802030456853,19.531494468443118,0.0198289283943584,0.9110166532477434,0.041106749075687066,US30,train,153.03329223181257
15,20,10,1.5,2.0,50.0,,"(570, 960)",,1,1213,0.976059583123701,-0.1461385107278454,-0.2974632379383371,32.2319994889231,-0.5120571231728798,-0.0795551140811132,0.370156636438582,-16.504624932407694,-0.0136064508923394,,0.0,US30,train,188.45622688039458
15,20,10,1.5,2.0,50.0,,"(570, 960)","(2.5, 1.5)",1,1159,1.0001663867029895,0.0009598145522674,0.0019519862257112,26.323474781541684,0.0038515533462431,0.0005983917652609,0.3753235547886108,0.1013862673795937,8.747736616013268e-05,214.2836986062133,0.0001676179897721416,US30,train,180.06658446362516
15,20,10,1.5,2.0,50.0,20.0,,,1,451,0.7711095232763288,-0.9493428936725772,-1.2301819090852997,77.24222152919306,-0.812529453777179,-0.1262376216719168,0.3082039911308204,-62.761580067651096,-0.1391609314138605,,0.0,US30,train,70.06905055487053
15,20,10,1.5,2.0,50.0,20.0,,"(2.5, 1.5)",1,450,0.7900219792359039,-0.8321106118741722,-1.016567961918978,64.74265098800471,-0.7819066903922212,-0.1214799543642661,0.3066666666666666,-50.62271196124943,-0.1124949154694431,,0.0,US30,train,69.91368680641183
15,20,10,1.5,2.0,50.0,20.0,"(480, 720)",,1,163,0.7583909642893883,-0.6173639050426458,-0.6408701392927657,29.7859520759674,-0.8172081532793829,-0.126964521964491,0.3006134969325153,-24.34132288966952,-0.1493332692617762,,0.0,US30,train,25.324290998766955
15,20,10,1.5,2.0,50.0,20.0,"(480, 720)","(2.5, 1.5)",1,163,0.7616172226351433,-0.5997154634009221,-0.573327910201283,28.93925128932574,-0.7869306923460028,-0.1222605021400694,0.3006134969325153,-22.773185053084056,-0.139712791736712,,0.0,US30,train,25.324290998766955
15,20,10,1.5,2.0,50.0,20.0,"(570, 960)",,1,188,0.728031824676699,-0.757391730633234,-0.7912857420549784,34.372245547626974,-0.8641129599044702,-0.1342518285424947,0.2925531914893617,-29.701502838723197,-0.157986717227251,,0.0,US30,train,29.208384710234277
