stop,target,hold_h,n,pts,sd,se,t,sharpe,pf,win,mde,need_n,med_min,trigger,hold_pts
40,20,4.0,1288,-8.6789751552795,29.67105495748307,0.8267516235965612,-10.497681416728215,-3.848606319199806,0.5314873390531859,0.5566770186335404,2.3162151277190226,-1,0.0,donch20 short,-9.25955128205128
40,30,1.0,1267,-6.602549329123912,33.3099550379947,0.9358058139461062,-7.055469447536643,-2.6484789053609474,0.6617190823494778,0.48224151539068666,2.6217397353755856,-1,0.0,donch20 short,-8.054657980456033
40,30,2.0,1249,-6.965740592473977,34.25441758592025,0.9692490156011907,-7.1867399196205275,-2.703155582320792,0.6585590125294045,0.4923939151321057,2.715433714778842,-1,0.0,donch20 short,-7.7059277504105
40,30,4.0,1243,-7.289195494770714,34.669929695878324,0.9833710000946482,-7.412457245606325,-2.792994620453492,0.6512307720141457,0.49396621078037006,2.7549976577861326,-1,0.0,donch20 short,-7.789013157894724
40,40,1.0,1237,-5.087898140662891,37.49907738385175,1.0661927690280257,-4.772024617369311,-1.8237893648927208,0.7555202584278041,0.44704931285367827,2.987029901367851,-1,0.0,donch20 short,-7.071355932203399
40,40,2.0,1216,-5.674868421052629,38.671816191571466,1.108990386462105,-5.117148435485148,-1.9607334320643355,0.742047482037516,0.44819078947368424,3.106931073741621,-1,0.0,donch20 short,-7.346849315068486
40,40,4.0,1210,-5.932148760330575,39.2987334018784,1.1297591519061179,-5.250808325227475,-2.0190413724314453,0.7381229744653574,0.4487603305785124,3.1651165400080234,-1,0.0,donch20 short,-7.489312714776617
40,50,1.0,1218,-4.274400656814448,40.959232829674235,1.1736218043174498,-3.642059683187581,-1.4019476344797612,0.8037550336063785,0.41625615763546797,3.288001498630838,-1,15.0,donch20 short,-4.705798611111122
40,50,2.0,1194,-4.922328308207702,42.638400380765106,1.233953346022243,-3.9890716485151243,-1.5333799094767273,0.7893240745652962,0.4103852596314908,3.4570254540569527,-1,15.0,donch20 short,-4.986309314586988
40,50,4.0,1185,-5.035147679324892,43.50350477686722,1.2637613564814314,-3.9842551392327477,-1.5290790123026383,0.7912913690228421,0.4109704641350211,3.5405351355407717,-1,15.0,donch20 short,-5.064250440917092
40,75,1.0,1180,-2.453559322033899,49.011980611578636,1.4267939179490523,-1.7196311893176364,-0.6701137112581684,0.8957985044249284,0.36694915254237287,3.9972847498195523,-1,15.0,donch20 short,-2.446936936936961
40,75,2.0,1155,-3.091731601731603,51.43705746717152,1.5135094051169884,-2.0427567818732015,-0.799430793238826,0.8792738206804034,0.3523809523809524,4.240225576850707,-1,15.0,donch20 short,-2.2094085027726464
40,75,4.0,1142,-3.0334325744308237,53.05704292039735,1.5700373693102174,-1.9320766713747308,-0.756110178207684,0.8865777802224715,0.3467600700525394,4.398593485744477,-1,15.0,donch20 short,-2.4123048327137346
40,100,1.0,1152,-2.467083333333333,53.62254958160442,1.579869518069348,-1.5615741079353118,-0.5837437507852735,0.8989311613272145,0.34375,4.426139088370345,-1,30.0,donch20 short,-1.473241252302066
40,100,2.0,1117,-3.2210653536257836,57.63713343467485,1.7245499849127053,-1.8677715240528852,-0.7025672945023194,0.8814481922145072,0.3115487914055506,4.831473745628378,-1,15.0,donch20 short,-1.3207400379506875
40,100,4.0,1100,-3.5436363636363644,59.98136073428509,1.808506072459817,-1.959427406741594,-0.7376172850140192,0.8771511161032257,0.29454545454545455,5.066683879470964,-1,15.0,donch20 short,-1.889999999999979
40,150,1.0,1130,-2.4908849557522106,60.479054482546154,1.7991433632937321,-1.3844838641385928,-0.518748656963297,0.9015554153440225,0.32035398230088497,5.04045345186977,-1,30.0,donch20 short,-2.2473584905660786
40,150,2.0,1089,-3.131138659320476,66.64501766512345,2.019545989852226,-1.550417111100098,-0.5813036068436094,0.8903485598683594,0.27548209366391185,5.657930192469319,-1,30.0,donch20 short,-2.1284615384615764
40,150,4.0,1069,-3.343320860617398,70.79354882312933,2.165233965277169,-1.5440921924524786,-0.5820561801414894,0.8909793437853364,0.2488306828811974,6.066087470876645,-1,30.0,donch20 short,-2.92147410358564
40,0,1.0,1108,-2.0427075812274356,72.1246552261294,2.166775268577682,-0.9427408605084886,-0.34950441810219285,0.9207735164024288,0.30685920577617326,6.070405563419992,-1,45.0,donch20 short,-0.7372656250000993
40,0,2.0,1042,-3.1422072936660266,85.30432181203349,2.642634954127846,-1.1890432648511815,-0.46214571190977843,0.8935668362872276,0.2495201535508637,7.403567024353216,-1,45.0,donch20 short,-1.0912526096034374
40,0,4.0,1013,-1.604906219151037,103.65730320066253,3.2568306996456045,-0.492781592646396,-0.1934571685817854,0.9502851060199309,0.2073050345508391,9.124288746023643,-1,45.0,donch20 short,-5.445982905982953
50,20,1.0,1294,-7.273771251931991,31.95115010748836,0.8882175651048471,-8.189177446714172,-3.011957462748052,0.5914347787397424,0.6020092735703245,2.488417200866033,-1,0.0,donch20 short,-10.219146537842187
50,20,2.0,1278,-7.593599374021907,32.8595907512639,0.9191718666572988,-8.261348774345246,-3.047730510094201,0.5894299346700549,0.6197183098591549,2.5751383145323925,-1,0.0,donch20 short,-9.98593495934959
50,20,4.0,1272,-7.7687735849056585,33.32529780142604,0.9343949516932274,-8.314228978685916,-3.0774775144431814,0.5876493599974966,0.6265723270440252,2.617787084543127,-1,0.0,donch20 short,-9.995691056910566
50,30,1.0,1250,-5.577199999999999,36.89052784924603,1.043421696150122,-5.345106413426141,-2.029556626042169,0.7220346038310302,0.5408,2.923234800192543,-1,0.0,donch20 short,-8.86013201320133
50,30,2.0,1228,-5.81117263843648,38.20158909711406,1.0901399252538766,-5.330666737192612,-2.021918661931674,0.7239689625028044,0.5602605863192183,3.054119900266037,-1,0.0,donch20 short,-8.458833333333324
50,30,4.0,1221,-6.31211302211302,38.89262649731111,1.1130365883740085,-5.671074148006346,-2.157152944289638,0.7105085629417728,0.5626535626535627,3.118266853207511,-1,0.0,donch20 short,-8.372470784641056
50,40,1.0,1219,-4.240779327317472,41.40529232055693,1.1859162015940492,-3.5759519278151597,-1.3553042307670096,0.8058830155946662,0.4995898277276456,3.3224453003065673,-1,15.0,donch20 short,-7.728687392055279
50,40,2.0,1193,-4.896035205364625,43.01087380604075,1.2452542823163175,-3.9317553650628136,-1.4942930880088505,0.7898797873101993,0.5079631181894384,3.488685990129268,-1,15.0,donch20 short,-8.033356643356637
50,40,4.0,1186,-5.390337268128159,44.028596958080826,1.2784757702793998,-4.21622168635245,-1.6101627922194555,0.7787127489375135,0.5092748735244519,3.5817588197303576,-1,15.0,donch20 short,-7.861177504393657
50,50,1.0,1197,-3.990083542188803,45.00419276260548,1.3007861404946819,-3.067440079482547,-1.187559564533442,0.8289022637950063,0.4594820384294068,3.64426322313612,-1,15.0,donch20 short,-5.259026548672576
50,50,2.0,1165,-4.725193133047209,47.23930411387153,1.3840141447721828,-3.4141219949923305,-1.322087415550408,0.8131758560291539,0.46008583690987126,3.877433569653009,-1,15.0,donch20 short,-5.534524236983834
50,50,4.0,1156,-4.988961937716261,48.59571925239326,1.4292858603645076,-3.490527735609122,-1.351748052596119,0.8118202751218612,0.46453287197231835,4.004266138855081,-1,15.0,donch20 short,-5.3170758122743536
50,75,1.0,1154,-1.3740554592720982,53.41624050686871,1.5724267168293247,-0.873843877470343,-0.33808467227926614,0.9451473348549622,0.4124783362218371,4.405287446434942,-1,15.0,donch20 short,-3.8938602941176743
50,75,2.0,1118,-1.1898211091234363,56.98020498418367,1.7041315049261672,-0.6981979416987459,-0.27136617420338305,0.9566347903589978,0.41144901610017887,4.774269633921757,-1,15.0,donch20 short,-3.0788257575757596
50,75,4.0,1105,-1.1642081447963815,59.3571656276777,1.7856322280110823,-0.6519865213751932,-0.25401868953866813,0.9601891806915127,0.4099547511312217,5.002600854981973,-1,15.0,donch20 short,-3.1869465648854693
50,100,1.0,1123,-0.30691896705253835,58.86190884115047,1.7564850739927491,-0.17473474246773207,-0.06559276866205788,0.9880977910105118,0.3935886019590383,4.920942619134149,-1,30.0,donch20 short,-2.8706390977444065
50,100,2.0,1077,-0.23800371402042858,64.31378618251375,1.9597299316357402,-0.12144720054450182,-0.046243560502404926,0.9918183196482575,0.3732590529247911,5.490350407964228,-1,30.0,donch20 short,-2.2925341130604515
50,100,4.0,1060,-0.6145283018867936,67.49188292582052,2.0729967053630136,-0.2964444180238966,-0.11319081638988633,0.9804988743593426,0.3584905660377358,5.8076769269419035,-1,30.0,donch20 short,-2.3787795275590256
50,150,1.0,1103,-0.6390480507706241,66.01408182076949,1.9876908151533106,-0.32150274373599413,-0.12120789990692699,0.9763252973402524,0.3680870353581142,5.568685205912431,-1,45.0,donch20 short,-4.241063829787284
50,150,2.0,1049,-0.6818017159199229,73.9031884873844,2.281788736190989,-0.2988014206162051,-0.11207250788460338,0.9780419003315161,0.330791229742612,6.392625594169347,-1,45.0,donch20 short,-4.49426829268297
50,150,4.0,1026,-0.3094931773879129,79.72711758355436,2.4890429042354136,-0.12434224290038233,-0.04638370171278786,0.9909111933659783,0.3060428849902534,6.973265807754908,-1,45.0,donch20 short,-5.812886597938123
50,0,1.0,1080,-1.144629629629629,77.07021807564742,2.345172052881916,-0.48807917023530356,-0.18344736109196602,0.9587941299801536,0.35,6.57019935728562,-1,60.0,donch20 short,-2.2976000000001076
50,0,2.0,1002,-1.9397005988023965,92.33299877209629,2.916910339792288,-0.6649846491135281,-0.25833000466784034,0.9404105204291368,0.29740518962075846,8.17197289052295,-1,75.0,donch20 short,-2.701879049676129
50,0,4.0,967,-0.07800413650465328,113.86781565425596,3.661742093898073,-0.021302466013278044,-0.008364373083549422,0.9978667184031528,0.25232678386763185,10.25868252280687,-1,75.0,donch20 short,-5.3879820627803126
75,20,1.0,1285,-5.859649805447471,37.72573817884748,1.0524129477346307,-5.567823750230979,-2.1177920780328834,0.6714201679718834,0.6840466926070039,2.9484245577240373,-1,0.0,donch20 short,-7.567235772357725
75,20,2.0,1261,-6.131395717684376,39.36693761391716,1.1085979947463493,-5.5307656578318625,-2.1134494301969378,0.6720621088032291,0.7137192704203014,3.1058317549110503,-1,0.0,donch20 short,-7.266935749588139
75,20,4.0,1254,-6.467033492822966,40.40693541732789,1.1410564894593282,-5.667583991295005,-2.166396596205467,0.6650488384224503,0.726475279106858,3.19676699390113,-1,0.0,donch20 short,-7.1351400329489305
75,30,1.0,1239,-4.683866020984665,43.511940995474646,1.2361546409583744,-3.789061550869821,-1.4577407185037279,0.7785531205628562,0.6150121065375302,3.463192569410725,-1,15.0,donch20 short,-6.65231155778895
75,30,2.0,1208,-4.3222847682119205,45.55481180897526,1.310692425740432,-3.297710952873013,-1.281265475255697,0.804333553183835,0.652317880794702,3.672016525447024,-1,15.0,donch20 short,-6.422711864406772
75,30,4.0,1198,-5.018714524207012,47.020417472965605,1.3584950856024411,-3.6943192341261963,-1.4333762756051978,0.7842338810247097,0.6619365609348915,3.8059397507029105,-1,15.0,donch20 short,-6.28558573853989
75,40,1.0,1202,-3.3865058236272887,48.645934896475055,1.403118401826506,-2.4135567028548075,-0.9230956996215317,0.8563006538624198,0.5723793677204659,3.930955773819431,-1,15.0,donch20 short,-6.19070546737213
75,40,2.0,1164,-2.936048109965636,50.97532129136399,1.4941131277288568,-1.9650775135271106,-0.7565631747202971,0.8814058375411686,0.602233676975945,4.185885252833699,-1,15.0,donch20 short,-6.848392857142853
75,40,4.0,1154,-3.5170363951473145,52.791843739007724,1.5540461990248147,-2.26314790213721,-0.8711989680165008,0.866035350618058,0.610051993067591,4.353792859452565,-1,15.0,donch20 short,-6.571867145421891
75,50,1.0,1177,-3.206737468139338,52.64198358349862,1.534419164142399,-2.089870579745798,-0.8203560277069021,0.8741102769598587,0.5276125743415463,4.298806048650602,-1,15.0,donch20 short,-2.9285036496350267
75,50,2.0,1133,-2.9237157987643436,55.95713111854554,1.6624189680278227,-1.758711765802838,-0.6907619459085595,0.8936990628707415,0.5489849955869374,4.657408407137363,-1,15.0,donch20 short,-4.016111111111111
75,50,4.0,1119,-3.1425469168900815,58.38699978935265,1.7454246954971606,-1.8004482949033613,-0.705066317503568,0.892868469420303,0.5647899910634495,4.889956026234174,-1,15.0,donch20 short,-3.5134636871508276
75,75,1.0,1127,-0.22345164152618016,61.568356564737826,1.8339842562219084,-0.12183945460169913,-0.047761068014604606,0.9919408004219212,0.4782608695652174,5.138063182483205,-1,45.0,donch20 short,-1.9993155893536296
75,75,2.0,1080,0.15351851851851236,66.67750220227796,2.0289317796826687,0.07566470201502938,0.02967701869683112,1.0049377451003751,0.4888888888888889,5.684225282518603,1480623,45.0,donch20 short,-1.9545669291338783
75,75,4.0,1060,0.29773584905659584,70.38694375619065,2.161917791914694,0.13771839529240712,0.053934118513784546,1.008811460706218,0.4990566037735849,6.056796928603635,438661,30.0,donch20 short,-1.0176341948309942
75,100,1.0,1092,1.1330769230769187,67.42413014501999,2.0403469965005336,0.5553354037427438,0.2129497520256049,1.03951388456435,0.4551282051282051,5.716205985217087,27791,60.0,donch20 short,-0.6315354330709158
75,100,2.0,1033,1.6935430784123848,74.97359173461993,2.33269606192448,0.7260024595811284,0.2798482838802203,1.0508417782401849,0.4482090997095837,6.535246805437957,15382,60.0,donch20 short,-0.027474120082863773
75,100,4.0,1009,1.3353716551040546,79.90480689648348,2.5155173852952815,0.5308536776211957,0.20369407265253825,1.0360834129152474,0.44301288404360756,7.047436322549445,28102,60.0,donch20 short,-0.0885324947588901
75,150,1.0,1067,0.72405810684161,75.39616935746129,2.3081661707853294,0.31369409880713084,0.12100664549868251,1.0238479843410881,0.42924086223055297,6.466524225020592,85105,60.0,donch20 short,-1.5665784114053487
75,150,2.0,996,1.4750602409638534,86.41338664264724,2.7381129342696777,0.5387141715384681,0.2062472910362578,1.0407358268486133,0.4026104417670683,7.671056722173855,26937,90.0,donch20 short,-0.9655458515284537
75,150,4.0,963,2.752575285565939,94.48043310397586,3.0445894060817102,0.9040875200010684,0.34145821924433833,1.0678973971208672,0.3904465212876428,8.529676675301861,9247,90.0,donch20 short,-0.6851002227171393
75,0,1.0,1045,-0.2545933014354102,85.38021616401956,2.6411867189610025,-0.09639352629168256,-0.03671319565334667,0.9918606934976714,0.41244019138755983,7.399509670117435,-1,60.0,donch20 short,0.5527061310781076
75,0,2.0,949,-0.5418440463645964,105.47419950317904,3.4238374013574373,-0.15825636058236098,-0.062179168311789136,0.9858614231952285,0.3667017913593256,9.592172252865314,-1,120.0,donch20 short,0.39103044496475275
75,0,4.0,896,2.4800892857142824,132.00274518219112,4.409902201655211,0.5623909946990222,0.2199797451537951,1.05545039094452,0.3236607142857143,12.354716821481075,22235,195.0,donch20 short,-2.1175184275185126
100,20,1.0,1279,-5.557396403440187,42.28647503165194,1.1824048758955017,-4.700079064906814,-1.7884859350352762,0.6934222540823278,0.7177482408131353,3.3126080221335363,-1,0.0,donch20 short,-7.886726677577738
100,20,2.0,1253,-5.504684756584197,44.14432517920666,1.2470944508958968,-4.414007898623638,-1.6933422148164547,0.7072639796551531,0.7557861133280128,3.4938413792206533,-1,0.0,donch20 short,-7.706777408637864
100,20,4.0,1244,-5.84385852090032,45.68200794561202,1.295194509825502,-4.511954364049649,-1.733050509550855,0.7005221056586303,0.7733118971061094,3.6285977933081983,-1,0.0,donch20 short,-7.493820598006639
100,30,1.0,1234,-4.289189627228525,48.40950453276262,1.3780756463711281,-3.1124486079724303,-1.1904707244843082,0.8025367590548972,0.6499189627228525,3.860796360314827,-1,15.0,donch20 short,-7.688650927487355
100,30,2.0,1200,-3.3449999999999998,50.64577445742135,1.4620175758154643,-2.287934191307017,-0.8832878330428818,0.8501471089479798,0.6975,4.0959668290259605,-1,15.0,donch20 short,-7.568974358974341
100,30,4.0,1188,-4.151111111111111,52.97800471357543,1.537047812958187,-2.7007039573622134,-1.0422825799491444,0.8257942815964052,0.7138047138047138,4.306170432316524,-1,15.0,donch20 short,-7.529897260273959
100,40,1.0,1193,-3.6051718357082985,54.14781762777223,1.5676919767576616,-2.299668486640215,-0.8749778907939162,0.8551313207864931,0.6018440905280805,4.392022668638564,-1,15.0,donch20 short,-7.343654188948305
100,40,2.0,1153,-2.9422116218560284,57.08583888099433,1.6811781378734154,-1.7500891521095683,-0.6683970293596841,0.8873241916010539,0.6400693842150911,4.709963820080847,-1,15.0,donch20 short,-7.678929219600705
100,40,4.0,1141,-3.9017440841367232,59.850508232092004,1.771842115841699,-2.202083384999138,-0.842632493573025,0.861734516880328,0.6520595968448729,4.96396668057211,-1,15.0,donch20 short,-6.802408759124068
100,50,1.0,1166,-4.0627272727272725,58.47331494178281,1.7124127002027112,-2.372516433828327,-0.9228052951291763,0.851629010197111,0.5514579759862779,4.79747010819683,-1,30.0,donch20 short,-4.1890791896869075
100,50,2.0,1120,-3.6435714285714287,62.68633339684338,1.8731124772545318,-1.9451962830934229,-0.7564280428867043,0.8772386025753178,0.5821428571428572,5.24768422813926,-1,30.0,donch20 short,-5.035676691729306
100,50,4.0,1104,-3.8941666666666683,66.14473553377839,1.9907226035916257,-1.9561573569521356,-0.7601021637796204,0.8784591832840243,0.6059782608695652,5.577179019585661,-1,30.0,donch20 short,-4.101720226843077
100,75,1.0,1113,-0.9360017969451977,67.48646630051252,2.0228752751746804,-0.4627086051384812,-0.17885620619169387,0.9686786131123072,0.5022461814914645,5.6672574690155875,-1,45.0,donch20 short,-3.952042389210022
100,75,2.0,1065,-0.9895305164319317,74.00002444729617,2.2675509773608136,-0.43638732990410617,-0.17008936253496584,0.971046637209158,0.5201877934272301,6.352737299491669,-1,45.0,donch20 short,-3.5489178356713453
100,75,4.0,1043,-0.747334611697036,78.74040081879097,2.4381221891660383,-0.3065205735044241,-0.11902890178467262,0.9800419864147142,0.538830297219559,6.830607085120803,-1,45.0,donch20 short,-3.325091277890435
100,100,1.0,1079,0.20026876737719745,73.43671721848351,2.2356434025533805,0.08957992457494153,0.03380502726112371,1.0064321554790303,0.4782205746061168,6.263345509565331,1055377,60.0,donch20 short,-3.2237325349301806
100,100,2.0,1018,0.1589194499017628,82.61799073524008,2.589409516384849,0.06137285311426326,0.02349516495569551,1.0042875755188925,0.4774066797642436,7.254451424744843,2121303,75.0,donch20 short,-2.9469620253164965
100,100,4.0,993,-0.6686505538771469,88.9233973267372,2.8218987187318105,-0.23695058558928192,-0.09100152780814907,0.9840409128721863,0.4773413897280967,7.905789737410966,-1,75.0,donch20 short,-4.050944206008557
100,150,1.0,1055,-0.751611374407583,81.13157371558863,2.4978345604810666,-0.30090518655600135,-0.11417738963571929,0.9773026392998811,0.4483412322274882,6.997896381935459,-1,60.0,donch20 short,-4.309294605809181
100,150,2.0,982,-0.24723014256619222,94.36013496173005,3.0111529059160094,-0.08210481177507106,-0.031597236774455896,0.9938934193154382,0.43075356415478616,8.4360014706922,-1,120.0,donch20 short,-6.072405345211653
100,150,4.0,948,1.2384810126582293,104.38016492105595,3.3901101554341384,0.3653217612038418,0.13993171273669386,1.0268546762379303,0.42616033755274263,9.49768249923894,55752,120.0,donch20 short,-7.241945080091535
100,0,1.0,1034,-2.3025725338491325,90.29747995011162,2.8081180474500553,-0.8199699923370425,-0.30809654515611556,0.9328133800948849,0.43133462282398455,7.867182012452326,-1,60.0,donch20 short,-1.893239740820839
100,0,2.0,934,-3.181862955032123,113.05869288387966,3.699393438997865,-0.8601039623117414,-0.3371378583285828,0.9265227892689538,0.39079229122055675,10.364165974680517,-1,120.0,donch20 short,-3.9794484412471274
100,0,4.0,878,0.2020273348519353,141.3533037916219,4.770442940233236,0.042349806377111346,0.016526960469392653,1.0039342973670506,0.357630979498861,13.3648024252088,3842371,240.0,donch20 short,-7.296582278481083
150,20,1.0,1273,-4.2632914375490945,47.27523029345739,1.3250109010503068,-3.2175519719646664,-1.2394707529895714,0.755473844135341,0.7517674783974863,3.7121309542210845,-1,0.0,donch20 short,-4.500561056105606
150,20,2.0,1246,-4.615040128410912,50.57114245094299,1.4326620063339823,-3.221304193178313,-1.2463474088458983,0.7513669684388761,0.7929373996789727,4.013724699497352,-1,0.0,donch20 short,-4.082785234899326
150,20,4.0,1237,-4.945618431689568,53.03997464705077,1.5080594346160596,-3.279458566531023,-1.2707209911107478,0.7446170171554142,0.8156831042845594,4.224957020056153,-1,0.0,donch20 short,-4.5948657718120725
150,30,1.0,1228,-2.8071009771986946,53.83842409875337,1.5363605810637693,-1.8271107784183516,-0.6997760615479708,0.8676182053002335,0.6848534201954397,4.3042450935997065,-1,15.0,donch20 short,-5.74025553662692
150,30,2.0,1192,-2.1633221476510043,57.4565573242098,1.6641844999753563,-1.2999292732765142,-0.4994966109867285,0.9026610905953056,0.7374161073825504,4.66235469534368,-1,15.0,donch20 short,-5.510797227036382
150,30,4.0,1180,-3.3874576271186414,61.63101088968837,1.7941480918990935,-1.8880590974700648,-0.7280191332239982,0.8608801941523877,0.7601694915254237,5.026458773370088,-1,15.0,donch20 short,-6.406493055555536
150,40,1.0,1186,-2.8515514333895426,60.86648601337471,1.767404209228781,-1.6134121546727769,-0.6150227312054692,0.8873218132114352,0.633220910623946,4.951533507005992,-1,30.0,donch20 short,-7.636402877697878
150,40,2.0,1143,-2.6390813648293943,65.86168516784524,1.9480931684934062,-1.3546997687335336,-0.5177683459387651,0.9032225464032693,0.6797900262467191,5.457749024357983,-1,30.0,donch20 short,-8.917941176470583
150,40,4.0,1131,-4.217497789566752,70.69026328178758,2.101978631426769,-2.0064418003640805,-0.7694018193609228,0.8608870003441376,0.6993810786914235,5.888872262594563,-1,30.0,donch20 short,-9.224935304990735
150,50,1.0,1159,-3.7783520276100067,66.10286374112339,1.9416840210495745,-1.9459149823809252,-0.7571424184006947,0.8672230081980681,0.5806729939603106,5.439793251618638,-1,45.0,donch20 short,-4.976802973977707
150,50,2.0,1109,-3.9166907123534696,72.71816080946805,2.183620249817209,-1.7936684332732928,-0.6988679426866052,0.8766958679187434,0.6212804328223624,6.11759821386004,-1,45.0,donch20 short,-5.300325047801135
150,50,4.0,1093,-4.717264409881059,78.15574211279682,2.3640181699341043,-1.9954433810517413,-0.7783087076878015,0.8657391084254147,0.6541628545288197,6.622998360237858,-1,45.0,donch20 short,-4.862936660268682
150,75,1.0,1105,-0.680950226244346,75.21860116690334,2.262789285324396,-0.30093399799121123,-0.11532070616967048,0.9783027499523492,0.530316742081448,6.3393970134692355,-1,60.0,donch20 short,-4.430466926070064
150,75,2.0,1054,-2.05565464895636,85.63352600233111,2.6376885933260494,-0.7793394012309234,-0.30019513592365393,0.945794783924418,0.5569259962049335,7.389709373047449,-1,75.0,donch20 short,-2.639897750511248
150,75,4.0,1032,-2.7861240310077533,92.59593805572213,2.8823856506660976,-0.9666034905370491,-0.37239201894447116,0.9346410220739533,0.5852713178294574,8.07524903180707,-1,75.0,donch20 short,-2.470165289256196
150,100,1.0,1070,-0.12364485981308514,81.15060309325793,2.4808463249914974,-0.04983978998115045,-0.01882187135513347,0.9962625915071842,0.5009345794392523,6.95030239250606,-1,60.0,donch20 short,-3.4336363636364227
150,100,2.0,1004,-1.8039442231075713,94.62641454578896,2.986383162325727,-0.6040565208995823,-0.23164591434394988,0.9568018958738606,0.5059760956175299,8.366606923193219,-1,105.0,donch20 short,-2.137619047619093
150,100,4.0,979,-4.336986721144025,104.03243869696637,3.3248911601742956,-1.3043996065473233,-0.5023315454771936,0.911503829009935,0.515832482124617,9.314965926178784,-1,105.0,donch20 short,-3.9430837004405292
150,150,1.0,1043,-1.3743720038350888,89.35666083815772,2.766844660096073,-0.49672900819353066,-0.1924726458011162,0.9613710115105207,0.46883988494726747,7.751551100539959,-1,60.0,donch20 short,-4.339473684210616
150,150,2.0,963,-2.216272066458977,106.69802027926413,3.4382956504299607,-0.6445844952809195,-0.25289815228490403,0.9515424203338066,0.45898234683281414,9.632678269746691,-1,120.0,donch20 short,-6.056666666666762
150,150,4.0,929,-1.2480193756727578,120.46562574331348,3.9523489746428866,-0.31576649321193156,-0.12261332998460779,0.9768751482189689,0.46932185145317545,11.072842464183458,-1,165.0,donch20 short,-8.309148936170233
150,0,1.0,1023,-3.1658553274682304,99.0600799808812,3.0971401442518616,-1.0221866560813855,-0.3900472125698512,0.9143684272591562,0.4506353861192571,8.676902046560281,-1,60.0,donch20 short,-3.4455798687091095
150,0,2.0,914,-6.344704595185993,125.64751572931628,4.156050427030781,-1.5266187710140127,-0.5991268275432703,0.8727921472831894,0.4179431072210066,11.643529442101526,-1,120.0,donch20 short,-7.199158415841728
150,0,4.0,857,-6.333173862310379,154.9861970134153,5.294227638020039,-1.1962413207980023,-0.4654234845643033,0.897615197121961,0.3920653442240373,14.832229892002076,-1,240.0,donch20 short,-14.73368421052646
20,20,1.0,1956,-5.289999999999997,19.316796290426403,0.43676786179274424,-12.111696996859665,-4.645397522463283,0.5755875168938668,0.41973415132924335,1.2236423853453602,-1,0.0,donch10 long,-6.534481236203087
20,20,2.0,1940,-5.403917525773193,19.679770313207687,0.44680616866952444,-12.094545475647058,-4.646342032350444,0.5783544901490297,0.4195876288659794,1.2517655575062294,-1,0.0,donch10 long,-6.555193370165743
20,20,4.0,1935,-5.396459948320412,19.748889844188547,0.448954369485417,-12.020063318474286,-4.610450039950478,0.580556026417923,0.4222222222222222,1.2577839251575722,-1,0.0,donch10 long,-6.555193370165743
20,30,1.0,1906,-4.2711122770199355,23.09925314994026,0.5290984512200295,-8.072433905582841,-3.1857778166447557,0.6852768171775301,0.36253934942287513,1.4823143998645,-1,0.0,donch10 long,-5.838532731376973
20,30,2.0,1875,-4.310799999999998,23.723462270780104,0.5478698931257929,-7.868291457676836,-3.0832951056599134,0.6935416541072872,0.3605333333333333,1.5349041940303532,-1,0.0,donch10 long,-5.817809307604992
20,30,4.0,1867,-4.424440278521691,23.886199196451653,0.5528087273623438,-8.00356445100341,-3.1324014627975085,0.6898903898430503,0.3588644884841993,1.5487407590221842,-1,0.0,donch10 long,-5.83143019296254
20,40,1.0,1863,-3.0667042404723546,26.446926251342532,0.6127294812121508,-5.004988880909653,-1.9944653043217966,0.7822011096430068,0.3376274825550188,1.7166138572659893,-1,0.0,donch10 long,-4.502802768166087
20,40,2.0,1825,-3.0138356164383535,27.47322074469971,0.6430994546264374,-4.686422286252794,-1.854340510454941,0.795759415527149,0.3287671232876712,1.8016979258579384,-1,0.0,donch10 long,-4.368463329452851
20,40,4.0,1810,-3.137513812154694,27.81038133525405,0.6536837012058935,-4.799743065899785,-1.8996400633599722,0.7917242011644434,0.32320441988950277,1.8313505946198054,-1,0.0,donch10 long,-4.434522144522142
20,50,1.0,1827,-2.4558456486042672,29.29321447776884,0.6853268667635305,-3.5834661789957925,-1.4290230793679872,0.8316383332801751,0.31308155446086483,1.9200016195003828,-1,0.0,donch10 long,-3.63312573443008
20,50,2.0,1781,-2.3905053340819746,30.622869194803123,0.7256278110889414,-3.2943959665693776,-1.3117978175965925,0.8446490739311597,0.29983155530600786,2.0329081493984478,-1,0.0,donch10 long,-3.6519500594530316
20,50,4.0,1765,-2.441274787535409,31.2435626896453,0.7436835849525857,-3.2826794041595724,-1.2988889961714256,0.8453174315984162,0.2906515580736544,2.083492938556424,-1,0.0,donch10 long,-3.889999999999998
20,75,1.0,1775,-1.6173239436619709,34.365769333891265,0.815693294303659,-1.9827598865363334,-0.7903249328868961,0.8933797981876332,0.28507042253521125,2.2852342758350024,-1,15.0,donch10 long,-1.7442475728155185
20,75,2.0,1712,-1.1305373831775694,37.320162715656664,0.90196907685867,-1.2534103576088715,-0.5009202625817465,0.9306904846058235,0.2564252336448598,2.5269432329222496,-1,15.0,donch10 long,-1.8059851301115253
20,75,4.0,1687,-1.1358802608180194,38.69513050850037,0.9421038410622923,-1.2056847783756297,-0.48085730919577835,0.9329988104870153,0.23770005927682275,2.639384195047567,-1,15.0,donch10 long,-1.7459006211180121
