tf,median_extra_delay_min,n,pct,pf,win,mde,ratio,p_entry
0.5,0.0,54,0.024955626081294518,1.6006367294640222,0.6851851851851852,0.05234011037361229,0.47679735298907794,0.095
1.0,0.5,55,0.024154556624314722,1.5391185904072235,0.6545454545454545,0.053302364377507946,0.4531610728042534,0.105
2.0,0.5,55,0.02846593779149928,1.646060310407658,0.6545454545454545,0.05376244834036189,0.5294762175131191,0.07
3.0,2.5,55,-0.004449225450205406,0.927348115265844,0.6,0.055184331989688466,-0.08062479493340195,0.57
4.0,1.25,55,0.004268107482735974,1.078318940504932,0.6363636363636364,0.054356747800874274,0.07852028782831863,0.45
5.0,2.5,56,-0.010670078212698898,0.7980386281146691,0.6428571428571429,0.04874304845069802,-0.2189046141316198,0.7
15.0,4.25,55,-0.017674004876536305,0.7449965213989094,0.5272727272727272,0.05473209989704539,-0.32291845022906573,0.84
