tf,reading,block,n,pct,pf,win,hit,null_med,p_entry,mde,per_mde,boot_p
0.5,7-bar (TradingView),ALL,39,0.05928969583187051,3.1489304055578042,0.7948717948717948,0.46153846153846156,0.011940994997321932,0.0125,0.0595075289215467,0.9963394028684442,0.00425
0.5,7-bar (TradingView),research,20,0.0468063937254698,3.2797642323043292,0.8,0.35,0.007144909024362094,0.1,0.07483555541029112,0.6254566224417056,0.03425
0.5,7-bar (TradingView),holdout,19,0.07243001383860814,3.0681913197531787,0.7894736842105263,0.5789473684210527,0.010045665067211412,0.0075,0.09473901597235618,0.7645214919663346,0.0215
