trig,fill,ex,side,px_in,px_out,r,reason,amb,pts,risk,year
4257,4258,4271,-1,5045.35,5061.05,-1.1893939393939421,1,0,-15.699999999999818,13.199999999999816,2017
4278,4279,4361,1,5063.55,5082.8,1.8333333333333333,2,0,19.25,10.5,2017
4490,4491,4508,1,5176.35,5164.05,-1.4819277108433628,1,0,-12.300000000000182,8.300000000000182,2017
4886,4887,4888,-1,5139.85,5149.85,-1.3333333333333333,1,0,-10.0,7.5,2017
5034,5035,5051,1,5146.95,5160.899999999999,1.7222222222222034,2,0,13.949999999998909,8.099999999999454,2017
5484,5485,5505,-1,5218.15,5226.65,-1.5454545454545454,1,0,-8.5,5.5,2017
6212,6213,6303,1,5350.55,5335.55,-1.2,1,0,-15.0,12.5,2017
6789,6790,6845,-1,5353.65,5363.05,-1.593220338982996,1,0,-9.400000000000546,5.900000000000546,2017
6847,6848,6857,-1,5352.15,5364.75,-1.2475247524752386,1,0,-12.600000000000364,10.100000000000364,2017
6872,6873,7027,-1,5353.95,5370.95,-1.2592592592592593,1,0,-17.0,13.5,2017
7271,7272,7300,1,5386.85,5376.35,-1.5,1,0,-10.5,7.0,2017
7959,7960,7967,-1,5324.95,5335.95,-1.5714285714285714,1,0,-11.0,7.0,2017
8108,8109,8117,-1,5359.95,5372.95,-1.3,1,0,-13.0,10.0,2017
8232,8233,8235,-1,5320.05,5333.05,-1.4444444444444444,1,0,-13.0,9.0,2017
8988,8989,8993,1,5433.65,5420.85,-1.242718446601959,1,0,-12.799999999999272,10.299999999999272,2017
9174,9175,9253,1,5423.15,5406.75,-1.1798561151079183,1,0,-16.399999999999636,13.899999999999636,2017
9273,9274,9275,1,5398.15,5383.65,-1.2083333333333333,1,0,-14.5,12.0,2017
9282,9283,9319,-1,5395.65,5407.95,-1.5769230769230635,1,0,-12.300000000000182,7.800000000000182,2017
9552,9553,9561,-1,5391.85,5378.500000000002,1.6084337349397246,2,0,13.349999999998545,8.299999999999272,2017
9572,9573,9577,-1,5378.15,5390.15,-1.3333333333333333,1,0,-12.0,9.0,2017
9600,9601,9663,1,5394.55,5412.7,1.7794117647058785,2,0,18.149999999999636,10.199999999999818,2017
9781,9782,9821,-1,5444.65,5456.85,-1.402298850574679,1,0,-12.200000000000728,8.700000000000728,2017
10297,10298,10308,1,5602.75,5611.9,1.6052631578947243,2,0,9.149999999999636,5.699999999999818,2017
10564,10565,10581,-1,5615.55,5630.75,-1.4205607476635584,1,0,-15.199999999999818,10.699999999999818,2017
11368,11369,11386,-1,5560.95,5587.95,-1.125,1,0,-27.0,24.0,2017
11402,11403,11472,1,5621.75,5647.5,1.8392857142857142,2,0,25.75,14.0,2017
11599,11600,11634,-1,5690.55,5706.25,-1.4017857142857209,1,0,-15.699999999999818,11.199999999999818,2017
11767,11768,11768,1,5721.05,5712.25,-1.3968253968253854,1,0,-8.800000000000182,6.300000000000182,2017
11933,11934,12184,1,5788.15,5812.9,1.8333333333333333,2,0,24.75,13.5,2017
13119,13120,13122,-1,5744.35,5701.700000000001,1.9211711711711705,2,0,42.649999999999636,22.199999999999818,2017
13220,13221,13229,-1,5698.15,5711.45,-1.5113636363636258,1,0,-13.300000000000182,8.800000000000182,2017
13465,13466,13468,-1,5751.05,5770.55,-1.1470588235294117,1,0,-19.5,17.0,2017
13630,13631,13633,-1,5785.75,5796.35,-1.492957746478848,1,0,-10.600000000000364,7.100000000000364,2017
13820,13821,13886,-1,5814.85,5763.000000000002,1.8992673992673965,2,0,51.849999999998545,27.299999999999272,2017
13974,13975,13994,-1,5656.55,5675.55,-1.2666666666666666,1,0,-19.0,15.0,2017
14131,14132,14154,-1,5630.35,5647.35,-1.36,1,0,-17.0,12.499999999999998,2017
14158,14159,14167,1,5643.65,5668.4,1.7678571428571428,2,0,24.75,14.0,2017
14172,14173,14178,-1,5668.45,5654.8,1.664634146341456,2,0,13.649999999999636,8.199999999999818,2017
14427,14428,14430,-1,5599.45,5626.25,-1.1028806584362132,1,0,-26.800000000000182,24.300000000000182,2017
14648,14649,14655,1,5669.75,5679.4,1.4402985074626713,2,0,9.649999999999636,6.699999999999818,2017
14959,14960,14969,-1,5801.35,5793.1,1.5,2,0,8.25,5.5,2017
15433,15434,15447,1,5928.35,5912.65,-1.189393939393929,1,0,-15.700000000000728,13.200000000000728,2017
15784,15785,15820,1,5947.35,5958.500000000002,1.5486111111111567,2,0,11.150000000001455,7.200000000000728,2017
15892,15893,15894,-1,5986.25,5971.0,1.7941176470588236,2,0,15.25,8.5,2017
16181,16182,16248,1,5933.85,5890.05,-1.0735294117647056,1,0,-43.80000000000018,40.80000000000018,2017
16402,16403,16428,1,5899.75,5887.55,-1.4022988505747211,1,1,-12.199999999999818,8.699999999999818,2017
16676,16677,16685,-1,5897.85,5882.700000000001,1.6467391304347756,2,0,15.149999999999636,9.199999999999818,2017
16891,16892,16915,1,5831.05,5856.3,1.8035714285714286,2,0,25.25,14.0,2017
16918,16919,16973,1,5867.75,5889.200000000001,1.7727272727272796,2,0,21.450000000000728,12.100000000000364,2017
17429,17430,17465,-1,5778.45,5808.05,-1.1340996168582356,1,0,-29.600000000000364,26.100000000000367,2017
17606,17607,17611,-1,5848.25,5860.25,-1.3333333333333333,1,0,-12.0,9.0,2017
17747,17748,17768,1,5848.95,5834.15,-1.4368932038834874,1,0,-14.800000000000182,10.300000000000182,2017
17816,17817,17821,-1,5826.55,5808.7,1.7330097087378689,2,0,17.850000000000364,10.300000000000182,2017
17988,17989,17994,-1,5851.15,5865.15,-1.2173913043478262,1,0,-14.0,11.5,2017
18061,18062,18065,-1,5867.35,5882.85,-1.24,1,0,-15.5,12.5,2017
18465,18466,18505,1,5947.55,5960.8,1.65625,2,0,13.25,8.0,2017
18587,18588,18593,-1,5955.45,5967.45,-1.411764705882353,1,0,-12.0,8.5,2017
18767,18768,19069,1,5990.45,5958.55,-1.1232394366197198,1,0,-31.899999999999636,28.39999999999964,2017
19761,19762,19766,1,5891.45,5903.2,1.6785714285714286,2,0,11.75,7.0,2017
19780,19781,19791,1,5903.45,5881.95,-1.131578947368421,1,0,-21.5,19.0,2017
19950,19951,19951,1,5935.35,5919.05,-1.1811594202898528,1,0,-16.300000000000182,13.80000000000018,2017
20040,20041,20043,-1,5932.15,5956.65,-1.1136363636363635,1,0,-24.5,22.000000000000004,2017
20056,20057,20064,-1,5972.15,5981.65,-1.3571428571428572,1,0,-9.5,7.0,2017
20318,20319,20328,1,5998.75,5985.45,-1.2314814814814776,1,0,-13.300000000000182,10.800000000000182,2017
20498,20499,20506,-1,6042.85,6063.85,-1.135135135135135,1,0,-21.0,18.5,2017
20677,20678,20792,-1,6065.45,6085.45,-1.1428571428571428,1,0,-20.0,17.5,2017
20825,20826,20861,-1,6075.75,6085.05,-1.60344827586205,1,0,-9.300000000000182,5.800000000000182,2017
20878,20879,20883,-1,6079.85,6067.200000000001,1.7569444444444382,2,0,12.649999999999636,7.199999999999818,2017
20951,20952,21075,1,6102.75,6121.799999999999,1.7477064220183403,2,0,19.049999999999272,10.899999999999636,2017
21298,21299,21313,-1,6078.85,6091.65,-1.3061224489796146,1,0,-12.799999999999272,9.799999999999272,2017
21581,21582,21586,1,6081.45,6071.45,-1.4285714285714286,1,0,-10.0,7.0,2017
21794,21795,21867,1,6098.35,6192.1,1.838235294117647,2,0,93.75,51.0,2017
22298,22299,22310,1,6259.05,6283.900000000001,1.8684210526315808,2,0,24.850000000000364,13.300000000000182,2017
22628,22629,22637,-1,6330.15,6314.299999999999,1.704301075268823,2,0,15.850000000000364,9.300000000000182,2017
22726,22727,22736,1,6299.05,6288.05,-1.375,1,0,-11.0,8.0,2017
22827,22828,22849,1,6319.25,6306.25,-1.368421052631579,1,0,-13.0,9.5,2017
22905,22906,22910,-1,6295.55,6265.8,1.859375,2,0,29.75,16.0,2017
22921,22922,22930,-1,6268.05,6297.25,-1.0936329588014988,1,0,-29.199999999999818,26.699999999999818,2017
23179,23180,23187,1,6336.45,6323.35,-1.2358490566037856,1,0,-13.099999999999454,10.599999999999454,2017
23205,23206,23242,-1,6287.85,6312.55,-1.1932367149758472,1,0,-24.699999999999818,20.699999999999818,2017
23660,23661,23673,-1,6409.25,6422.75,-1.2857142857142858,1,0,-13.5,10.5,2017
23962,23963,23978,-1,6347.05,6360.85,-1.483870967741926,1,0,-13.800000000000182,9.300000000000182,2017
24123,24124,24128,-1,6306.75,6268.5,1.9125,2,0,38.25,20.0,2017
24374,24375,24381,1,6333.05,6320.85,-1.2577319587628915,1,0,-12.199999999999818,9.699999999999818,2017
24501,24502,24511,-1,6355.05,6365.35,-1.775862068965493,1,0,-10.300000000000182,5.800000000000182,2017
24651,24652,24670,-1,6386.75,6372.5,1.6764705882352942,2,0,14.25,8.5,2017
24743,24744,24768,1,6410.35,6400.05,-1.775862068965493,1,0,-10.300000000000182,5.800000000000182,2017
24799,24800,24802,1,6418.75,6405.25,-1.2857142857142858,1,0,-13.5,10.5,2017
24826,24827,24849,-1,6388.55,6409.35,-1.3594771241830024,1,0,-20.800000000000182,15.30000000000018,2017
24984,24985,25062,1,6519.95,6507.05,-1.303030303030314,1,0,-12.899999999999636,9.899999999999636,2017
25148,25149,25150,-1,6508.05,6495.3,1.7,2,0,12.75,7.5,2017
25581,25582,25587,-1,6451.05,6433.3,1.775,2,0,17.75,10.0,2017
25598,25599,25616,-1,6420.25,6401.0,1.75,2,0,19.25,11.0,2017
25726,25727,25728,1,6530.25,6552.9,1.8565573770491781,2,0,22.649999999999636,12.199999999999818,2018
25817,25818,25821,1,6602.75,6585.55,-1.1700680272108865,1,0,-17.199999999999818,14.699999999999816,2018
25924,25925,25926,1,6654.35,6669.200000000001,1.6875000000000064,2,0,14.850000000000364,8.800000000000182,2018
26070,26071,26075,1,6702.55,6689.95,-1.3124999999999882,1,0,-12.600000000000364,9.600000000000364,2018
26099,26100,26146,-1,6672.05,6652.300000000001,1.3715277777777493,2,0,19.74999999999909,14.399999999999636,2018
26163,26164,26179,-1,6626.95,6664.85,-1.0706214689265525,1,0,-37.900000000000546,35.400000000000546,2018
26498,26499,26502,1,6841.45,6804.65,-1.0728862973760929,1,0,-36.80000000000018,34.30000000000018,2018
26590,26591,26601,1,6778.75,6811.6,1.8988439306358391,2,0,32.850000000000364,17.300000000000182,2018
26777,26778,26784,1,6841.65,6825.65,-1.28,1,0,-16.0,12.5,2018
27003,27004,27005,1,6983.65,6973.75,-1.546875000000031,1,0,-9.899999999999636,6.399999999999636,2018
27268,27269,27271,-1,7005.95,7020.65,-1.312500000000005,1,0,-14.699999999999818,11.199999999999818,2018
27538,27539,27541,-1,6952.15,6931.299999999999,1.7669491525423764,2,0,20.850000000000364,11.800000000000182,2018
27638,27639,27653,-1,6840.35,6782.1,1.9416666666666667,2,0,58.25,30.0,2018
28485,28486,28498,-1,6833.45,6804.399999999999,1.8270440251572386,2,0,29.05000000000109,15.900000000000546,2018
28685,28686,28751,-1,6784.95,6830.15,-1.0585480093676818,1,0,-45.19999999999982,42.69999999999982,2018
28768,28769,28769,1,6854.65,6837.45,-1.1700680272108865,1,0,-17.199999999999818,14.699999999999816,2018
28896,28897,28919,-1,6812.15,6827.75,-1.3448275862068857,1,0,-15.600000000000364,11.600000000000364,2018
28944,28945,28948,1,6860.85,6891.500000000002,1.8919753086419802,2,0,30.650000000001455,16.200000000000728,2018
29170,29171,29180,-1,6922.75,6935.45,-1.3804347826087031,1,0,-12.699999999999818,9.199999999999818,2018
29324,29325,29330,-1,6763.45,6775.85,-1.5696202531645176,1,0,-12.400000000000546,7.900000000000546,2018
29428,29429,29438,1,6820.75,6801.45,-1.2215189873417696,1,0,-19.300000000000182,15.800000000000182,2018
29443,29444,29448,-1,6797.45,6770.099999999999,1.8479729729729748,2,0,27.350000000000364,14.800000000000182,2018
29605,29606,29628,1,6870.45,6917.8,1.9092741935483877,2,0,47.350000000000364,24.800000000000182,2018
29722,29723,29725,1,6968.25,6949.25,-1.1515151515151516,1,0,-19.0,16.5,2018
29901,29902,29963,1,7145.85,7176.000000000002,1.8611111111111174,2,0,30.150000000001455,16.200000000000728,2018
30776,30777,30792,1,6722.45,6778.099999999999,1.9058219178082185,2,0,55.649999999999636,29.199999999999818,2018
30998,30999,31023,1,6485.95,6524.099999999999,1.8429951690821242,2,0,38.149999999999636,20.699999999999818,2018
31233,31234,31235,-1,6374.55,6405.85,-1.086805555555555,1,0,-31.300000000000182,28.800000000000185,2018
31360,31361,31366,1,6615.55,6603.55,-1.6,1,0,-12.0,7.5,2018
31804,31805,31806,-1,6594.95,6609.45,-1.45,1,0,-14.5,10.0,2018
31951,31952,31973,-1,6665.85,6607.7,1.8286163522012646,2,0,58.150000000000546,31.800000000000182,2018
32064,32065,32068,-1,6679.35,6693.75,-1.3457943925233533,1,0,-14.399999999999636,10.699999999999818,2018
32080,32081,32105,1,6713.25,6736.9,1.72627737226277,2,0,23.649999999999636,13.699999999999818,2018
32344,32345,32363,-1,6766.65,6783.55,-1.3100775193798317,1,0,-16.900000000000546,12.900000000000547,2018
32653,32654,32661,-1,6496.45,6517.45,-1.2727272727272727,1,0,-21.0,16.5,2018
32800,32801,32803,-1,6655.05,6678.55,-1.146341463414634,1,0,-23.5,20.5,2018
32854,32855,32865,1,6747.25,6763.5,1.7105263157894737,2,0,16.25,9.5,2018
32933,32934,32935,-1,6695.25,6708.25,-1.5294117647058822,1,0,-13.0,8.5,2018
33053,33054,33080,1,6622.75,6708.9,1.9490950226244341,2,0,86.14999999999964,44.19999999999982,2018
33209,33210,33228,1,6643.05,6627.25,-1.3389830508474525,1,0,-15.800000000000182,11.80000000000018,2018
33362,33363,33372,1,6790.45,6803.3,1.5481927710843473,2,0,12.850000000000364,8.300000000000182,2018
33406,33407,33408,-1,6804.45,6818.65,-1.3271028037383232,1,0,-14.199999999999818,10.699999999999818,2018
33871,33872,33880,-1,6968.05,6977.35,-1.4761904761904625,1,0,-9.300000000000182,6.300000000000182,2018
33893,33894,33968,-1,6973.85,6930.1,1.9021739130434783,2,0,43.75,23.0,2018
34002,34003,34024,-1,6876.95,6892.45,-1.4090909090909092,1,0,-15.5,11.0,2018
34157,34158,34172,1,6921.85,6900.15,-1.1302083333333284,1,0,-21.700000000000728,19.200000000000728,2018
34221,34222,34223,1,6930.05,6914.55,-1.4090909090909092,1,0,-15.5,11.0,2018
34525,34526,34529,-1,6864.55,6886.05,-1.131578947368421,1,0,-21.5,19.0,2018
34627,34628,34657,1,6953.85,6978.500000000002,1.7992700729927114,2,0,24.650000000001455,13.700000000000728,2018
34664,34665,34667,1,6990.75,6978.75,-1.6,1,0,-12.0,7.5,2018
34706,34707,34842,1,6974.25,6939.05,-1.1104100946372246,1,0,-35.19999999999982,31.699999999999818,2018
34869,34870,34870,-1,6915.65,6936.65,-1.135135135135135,1,0,-21.0,18.5,2018
34916,34917,34922,-1,6914.05,6938.55,-1.225,1,0,-24.5,20.0,2018
35230,35231,35238,-1,7100.65,7113.75,-1.2970297029702864,1,0,-13.100000000000364,10.100000000000364,2018
35423,35424,35430,-1,7156.35,7188.15,-1.0853242320819134,1,0,-31.799999999999272,29.299999999999272,2018
35526,35527,35584,-1,7141.95,7098.399999999999,1.901746724890832,2,0,43.55000000000109,22.900000000000546,2018
35605,35606,35610,1,7120.55,7107.05,-1.2272727272727273,1,0,-13.5,11.0,2018
35758,35759,35769,1,7183.15,7170.15,-1.4444444444444444,1,0,-13.0,9.0,2018
35888,35889,35900,1,7256.55,7237.85,-1.1543209876543228,1,0,-18.699999999999818,16.199999999999818,2018
36066,36067,36085,-1,7224.65,7263.95,-1.0679347826086953,1,0,-39.30000000000018,36.80000000000018,2018
36250,36251,36252,1,7199.45,7152.15,-1.0558035714285712,1,0,-47.30000000000018,44.80000000000018,2018
36342,36343,36346,1,7284.75,7257.55,-1.1012145748987863,1,0,-27.199999999999818,24.699999999999815,2018
36732,36733,36748,-1,7072.95,7092.95,-1.2121212121212122,1,0,-20.0,16.5,2018
37120,37121,37123,1,7118.55,7085.85,-1.1595744680851074,1,0,-32.69999999999982,28.199999999999818,2018
37189,37190,37307,1,7014.45,7039.599999999999,1.7711267605633774,2,0,25.149999999999636,14.199999999999818,2018
37330,37331,37377,1,7067.85,7116.1,1.892156862745098,2,0,48.25,25.5,2018
37379,37380,37382,-1,7115.95,7134.25,-1.3260869565217348,1,0,-18.300000000000182,13.800000000000182,2018
37436,37437,37440,1,7212.45,7195.75,-1.1760563380281712,1,0,-16.699999999999818,14.199999999999818,2018
37597,37598,37602,-1,7282.35,7297.85,-1.1923076923076923,1,0,-15.5,13.0,2018
37791,37792,37836,1,7350.55,7394.8,1.8829787234042554,2,0,44.25,23.5,2018
37919,37920,37986,-1,7381.65,7359.799999999999,1.7764227642276456,2,0,21.850000000000364,12.300000000000182,2018
38399,38400,38421,-1,7317.85,7333.75,-1.336134453781523,1,0,-15.899999999999636,11.899999999999636,2018
38425,38426,38426,-1,7321.15,7332.65,-1.2777777777777777,1,1,-11.5,9.0,2018
38646,38647,38650,-1,7396.35,7410.95,-1.4455445544554697,1,0,-14.599999999999454,10.099999999999454,2018
38798,38799,38806,-1,7364.05,7302.8,1.9444444444444444,2,0,61.25,31.5,2018
39347,39348,39411,1,7406.75,7460.0,1.9017857142857142,2,0,53.25,28.0,2018
39531,39532,39680,1,7464.05,7439.85,-1.1690821256038662,1,0,-24.199999999999818,20.699999999999818,2018
39991,39992,40036,-1,7359.95,7401.45,-1.0921052631578947,1,0,-41.5,38.0,2018
40176,40177,40182,-1,7317.05,7354.55,-1.0714285714285714,1,0,-37.5,35.0,2018
40387,40388,40436,-1,7355.25,7387.05,-1.1648351648351638,1,0,-31.800000000000182,27.300000000000182,2018
40684,40685,40704,1,7520.05,7509.05,-1.5714285714285714,1,0,-11.0,7.0,2018
40727,40728,40768,1,7538.05,7580.900000000001,1.8793859649122817,2,0,42.850000000000364,22.800000000000182,2018
40834,40835,40843,1,7581.45,7564.45,-1.1724137931034482,1,0,-17.0,14.500000000000002,2018
40999,41000,41002,-1,7640.95,7655.65,-1.2564102564102604,1,0,-14.699999999999818,11.699999999999818,2018
41004,41005,41023,1,7656.45,7636.65,-1.1445086705202296,1,0,-19.800000000000182,17.300000000000182,2018
41405,41406,41427,-1,7521.25,7535.75,-1.380952380952381,1,0,-14.5,10.5,2018
41556,41557,41562,1,7452.45,7430.15,-1.1262626262626252,1,0,-22.300000000000182,19.800000000000182,2018
41697,41698,41703,-1,7468.55,7454.8,1.6176470588235294,2,0,13.75,8.5,2018
41942,41943,41969,1,7570.65,7580.9,1.4642857142857142,2,0,10.25,7.000000000000001,2018
41983,41984,41997,-1,7583.95,7571.7,1.6333333333333333,2,0,12.25,7.5,2018
42105,42106,42107,-1,7468.55,7485.25,-1.1760563380281712,1,0,-16.699999999999818,14.199999999999818,2018
42206,42207,42274,-1,7501.35,7518.35,-1.1724137931034482,1,1,-17.0,14.500000000000002,2018
42527,42528,42545,1,7498.15,7486.85,-1.4487179487179906,1,0,-11.299999999999272,7.799999999999272,2018
42556,42557,42575,1,7517.15,7555.4,1.9125,2,0,38.25,20.0,2018
42771,42772,42786,1,7584.25,7570.05,-1.4639175257732047,1,0,-14.199999999999818,9.699999999999818,2018
42908,42909,42918,-1,7603.25,7619.05,-1.2343749999999967,1,0,-15.800000000000182,12.800000000000182,2018
43332,43333,43356,-1,7495.95,7470.2,1.7758620689655173,2,0,25.75,14.5,2018
43516,43517,43532,1,7377.55,7359.55,-1.3333333333333333,1,0,-18.0,13.5,2018
43539,43540,43547,-1,7354.25,7339.0,1.6944444444444444,2,0,15.25,9.0,2018
43725,43726,43729,-1,6947.45,6980.65,-1.1178451178451185,1,0,-33.19999999999982,29.699999999999818,2018
44007,44008,44018,1,7113.85,7144.1,1.8333333333333333,2,0,30.25,16.5,2018
44136,44137,44138,-1,7258.55,7295.25,-1.0890207715133535,1,0,-36.69999999999982,33.69999999999982,2018
44165,44166,44174,1,7268.15,7255.15,-1.5294117647058822,1,0,-13.0,8.5,2018
44296,44297,44304,1,7213.45,7155.45,-1.045045045045045,1,0,-58.0,55.5,2018
44496,44497,44499,-1,7042.15,7082.85,-1.0654450261780093,1,0,-40.70000000000073,38.20000000000073,2018
44809,44810,44810,-1,6893.45,6912.45,-1.3103448275862069,1,0,-19.0,14.5,2018
44879,44880,44930,1,6742.45,6706.95,-1.126984126984127,1,0,-35.5,31.5,2018
45008,45009,45020,1,6886.95,6932.8,1.8868312757201655,2,0,45.850000000000364,24.300000000000182,2018
45031,45032,45113,1,6978.75,6939.05,-1.0817438692098096,1,0,-39.69999999999982,36.69999999999982,2018
45206,45207,45217,-1,6995.55,6911.8,1.947674418604651,2,0,83.75,43.0,2018
45234,45235,45258,-1,6944.95,6973.65,-1.185950413223142,1,0,-28.699999999999818,24.199999999999815,2018
45327,45328,45333,1,6953.45,6937.95,-1.4090909090909092,1,0,-15.5,11.0,2018
45382,45383,45384,1,6931.75,6953.5,1.8125,2,0,21.75,12.0,2018
45422,45423,45457,1,7026.45,7109.2,1.9244186046511629,2,0,82.75,43.0,2018
45547,45548,45551,-1,7188.95,7164.099999999999,1.800724637681162,2,0,24.850000000000364,13.800000000000182,2018
45569,45570,45583,1,7191.45,7148.55,-1.0618811881188124,1,0,-42.899999999999636,40.399999999999636,2018
45751,45752,45752,1,7001.75,6981.15,-1.1381215469613233,1,0,-20.600000000000364,18.100000000000364,2018
45799,45800,45844,1,6847.45,6909.3,1.9148606811145517,2,0,61.850000000000364,32.30000000000018,2018
45884,45885,45906,-1,6857.95,6828.099999999999,1.7767857142857166,2,0,29.850000000000364,16.800000000000182,2018
45927,45928,45932,1,6837.75,6870.200000000001,1.8437500000000033,2,0,32.45000000000073,17.600000000000364,2018
45965,45966,45970,1,6779.05,6751.85,-1.1982378854625566,1,0,-27.199999999999818,22.699999999999818,2018
45989,45990,45994,1,6763.55,6785.8,1.7115384615384615,2,0,22.25,13.0,2018
46021,46022,46026,-1,6779.35,6745.9000000000015,1.8480662983425369,2,0,33.44999999999891,18.099999999999454,2018
46111,46112,46113,-1,6810.65,6831.85,-1.1977401129943421,1,0,-21.200000000000728,17.700000000000728,2018
46242,46243,46282,-1,6638.25,6594.5,1.8617021276595744,2,0,43.75,23.5,2018
46289,46290,46292,-1,6575.75,6604.05,-1.1411290322580634,1,0,-28.300000000000182,24.800000000000185,2018
46343,46344,46373,1,6549.75,6592.0,1.8369565217391304,2,0,42.25,23.0,2018
46703,46704,46794,1,6669.05,6758.3,1.9615384615384615,2,0,89.25,45.5,2018
46834,46835,46864,-1,6896.25,6881.9,1.630681818181826,2,0,14.350000000000364,8.800000000000182,2018
47161,47162,47162,-1,7023.15,7038.15,-1.2,1,0,-15.0,12.5,2018
47395,47396,47403,-1,6785.65,6799.95,-1.3240740740740686,1,0,-14.300000000000182,10.800000000000182,2018
47411,47412,47427,-1,6772.45,6643.2,1.9732824427480915,2,0,129.25,65.5,2018
47513,47514,47589,1,6644.95,6803.7,1.9720496894409938,2,0,158.75,80.5,2018
47609,47610,47613,-1,6670.45,6714.85,-1.0596658711217175,1,0,-44.400000000000546,41.90000000000055,2018
47632,47633,47665,1,6753.75,6791.5,1.8414634146341464,2,0,37.75,20.5,2018
47813,47814,47819,-1,6729.65,6681.4,1.8557692307692308,2,0,48.25,26.0,2018
47825,47826,47844,-1,6692.65,6676.999999999998,1.613402061855699,2,0,15.650000000001455,9.700000000000728,2018
48089,48090,48128,1,6481.15,6520.9,1.8488372093023255,2,0,39.75,21.5,2018
48366,48367,48395,1,6051.05,6101.900000000001,1.8626373626373636,2,0,50.850000000000364,27.300000000000182,2018
48397,48398,48411,-1,6082.55,6055.400000000001,1.7861842105263133,2,0,27.149999999999636,15.199999999999818,2018
48471,48472,48476,-1,6206.55,6172.8,1.8243243243243243,2,0,33.75,18.5,2018
48629,48630,48635,-1,6321.45,6335.05,-1.4945054945054748,1,0,-13.600000000000364,9.100000000000364,2018
48635,48636,48683,1,6343.05,6316.45,-1.1515151515151492,1,0,-26.600000000000364,23.100000000000364,2018
48683,48684,48716,-1,6310.05,6230.000000000001,1.9335748792270526,2,0,80.04999999999927,41.399999999999636,2018
48739,48740,48742,1,6184.55,6204.3,1.7954545454545454,2,0,19.75,11.0,2019
48808,48809,48824,-1,6182.95,6210.25,-1.1716738197424879,1,0,-27.300000000000182,23.300000000000182,2019
48844,48845,48859,-1,6212.25,6141.6,1.9516574585635356,2,0,70.64999999999964,36.19999999999982,2019
48874,48875,48892,1,6156.15,6200.999999999998,1.8456790123456743,2,0,44.849999999998545,24.299999999999272,2019
48951,48952,48960,1,6426.95,6460.7,1.8243243243243243,2,0,33.75,18.5,2019
49177,49178,49203,1,6567.55,6598.400000000001,1.8363095238095255,2,0,30.850000000000364,16.800000000000182,2019
49239,49240,49269,-1,6558.35,6529.500000000002,1.7699386503067382,2,0,28.849999999998545,16.299999999999272,2019
49312,49313,49386,1,6606.65,6571.65,-1.0769230769230769,1,0,-35.0,32.5,2019
49394,49395,49419,1,6586.85,6565.95,-1.20114942528735,1,0,-20.900000000000546,17.400000000000546,2019
49465,49466,49474,1,6527.75,6544.0,1.7105263157894737,2,0,16.25,9.5,2019
49578,49579,49590,1,6656.25,6626.45,-1.091575091575091,1,0,-29.800000000000182,27.300000000000182,2019
49721,49722,49750,-1,6625.25,6642.95,-1.291970802919712,1,0,-17.699999999999818,13.699999999999818,2019
49759,49760,49774,1,6679.85,6713.300000000001,1.9005681818181839,2,0,33.45000000000073,17.600000000000364,2019
50844,50845,50935,1,6908.95,6980.2,1.952054794520548,2,0,71.25,36.5,2019
51243,51244,51250,-1,6908.15,6894.9,1.5588235294117647,2,0,13.25,8.5,2019
