tf,reading,k,w,block,n,per_yr,pts,pf,win,sharpe,dd,ret_dd,total,hold
5,carry k3/w20,3,20,research,380,192.67605633802816,2.3098236060559962,1.1181786164881566,0.5236842105263158,0.5505298690104634,718.1901207392008,1.2221457034216336,877.7329703012786,100.0
5,carry k3/w20,3,20,LOCKED,179,167.68773234200745,11.411132143533422,1.4673597062364419,0.6033519553072626,1.7513367788713232,873.9440798680882,2.337212071967795,2042.5926536924826,90.0
5,matched-min,2,10,research,513,260.112676056338,-1.1376488039140402,0.9445953321918888,0.5126705653021443,-0.35176834538242086,1476.4554550200744,-0.3952803550039833,-583.6138364079027,90.0
5,matched-min,2,10,LOCKED,236,221.08550185873605,8.30519493064173,1.331346794899844,0.5635593220338984,1.5242708740393165,764.248000834503,2.564646556472824,1960.026003631448,100.0
10,carry k3/w20,3,20,research,176,89.2394366197183,-7.493889069801466,0.6961547116581264,0.4318181818181818,-1.3382232068913442,1428.4544762850624,-0.9233227226919716,-1318.924476285058,50.0
10,carry k3/w20,3,20,LOCKED,92,86.18587360594796,5.965370103184572,1.2170206645314934,0.4891304347826087,0.6572408293505052,743.0635845194049,0.7385828897104949,548.8140494929806,50.0
10,matched-min,2,10,research,277,140.4507042253521,-3.279648846871578,0.8762835293857997,0.4620938628158845,-0.590218971528586,1740.9486289477964,-0.5218205267392,-908.4627305834272,50.0
10,matched-min,2,10,LOCKED,136,127.40520446096654,10.630545409636166,1.3516718523672702,0.5514705882352942,1.2405731779527582,562.660593330237,2.569496056500932,1445.7541757105187,60.0
