stop,tgt,be,arm,tr,n_r,pts_r,pf_r,sh_r,dd_r,n_l,pts_l,pf_l,sh_l,dd_l
2.0,1.5,1.0,1.5,0.75,185,-4.346697590984946,0.7780150000118745,-0.9801379080582231,921.1785807528613,96,1.667812166189292,1.0773230421762334,0.2674922188601111,569.1143948209564
2.0,1.5,1.0,1.5,1.0,185,-4.346697590984946,0.7780150000118745,-0.9801379080582231,921.1785807528613,96,1.667812166189292,1.0773230421762334,0.2674922188601111,569.1143948209564
2.0,1.5,1.0,1.5,1.5,185,-4.346697590984946,0.7780150000118745,-0.9801379080582231,921.1785807528613,96,1.667812166189292,1.0773230421762334,0.2674922188601111,569.1143948209564
2.0,1.5,1.5,0.0,1.0,184,-3.5132837403689545,0.8306981441928641,-0.7459354380603509,953.6576810818126,95,2.5427304829408133,1.100231178241648,0.3534060077337843,832.7202984606008
2.0,1.5,1.5,1.0,0.75,185,-4.129717506878596,0.7890961306770646,-0.9394300745070274,901.6517782760748,97,2.30147655298503,1.107812433993029,0.37654683349896956,550.4130419178089
2.0,1.5,1.5,1.0,1.0,185,-3.9761233098455655,0.7969401564260075,-0.8871067172749892,884.0335936547378,96,1.164146897505162,1.0539721327616856,0.18700086805654093,588.1168921375855
2.0,1.5,1.5,1.0,1.5,185,-3.372792635999955,0.832464487452341,-0.7278158436717332,931.1801105139166,96,2.983930115833067,1.1282252682687384,0.43248182394308826,752.3143064227911
2.0,1.5,1.5,1.5,0.75,184,-3.5132837403689545,0.8306981441928641,-0.7459354380603509,953.6576810818126,95,2.5427304829408133,1.100231178241648,0.3534060077337843,832.7202984606008
2.0,1.5,1.5,1.5,1.0,184,-3.5132837403689545,0.8306981441928641,-0.7459354380603509,953.6576810818126,95,2.5427304829408133,1.100231178241648,0.3534060077337843,832.7202984606008
2.0,1.5,1.5,1.5,1.5,184,-3.5132837403689545,0.8306981441928641,-0.7459354380603509,953.6576810818126,95,2.5427304829408133,1.100231178241648,0.3534060077337843,832.7202984606008
2.0,2.0,0.0,0.0,1.0,183,-4.3049119152406705,0.8029316418447563,-0.8730917330253267,1022.7887406635932,95,4.29363128674324,1.166039956505811,0.540882408945543,889.2783277575437
2.0,2.0,0.0,1.0,0.75,185,-4.789180602044876,0.755417478756059,-1.120014337309201,991.5911735788725,97,0.8530458342535273,1.0399608449537332,0.1489805176044245,500.2690879505667
2.0,2.0,0.0,1.0,1.0,185,-4.956946697752697,0.7468496969000248,-1.134921010000743,1044.803481162118,96,1.0937022915535681,1.0507061827059734,0.16585516142615006,566.2606289114727
2.0,2.0,0.0,1.0,1.5,184,-4.754542548953446,0.7652848576115053,-1.0297152197523358,1118.9565709805913,96,4.067779053762542,1.1746977471564746,0.5450861420166149,718.5916786325721
2.0,2.0,0.0,1.5,0.75,184,-3.8463690999939577,0.8146470724053124,-0.8200664688835011,1031.723216789219,95,-0.005798614677143189,0.9997714260378134,-0.0008765956511041721,852.9434297242036
2.0,2.0,0.0,1.5,1.0,184,-4.283540305033306,0.7935802011281208,-0.917845423467885,1114.8544697197694,95,1.0442189857997604,1.0411617747107669,0.14455462534700556,861.7250633899312
2.0,2.0,0.0,1.5,1.5,183,-5.072387891643043,0.7570754585651844,-1.082598361970213,1172.3677261438338,95,3.233389739988123,1.127386721784846,0.4170631288973249,865.5238843599692
2.0,2.0,1.0,0.0,1.0,184,-6.221542230359628,0.6839845245837348,-1.4576685519237977,1250.3565325867419,96,1.806188349674688,1.083738433362805,0.2720580017745531,535.3917670307372
2.0,2.0,1.0,1.0,0.75,185,-4.789180602044876,0.755417478756059,-1.120014337309201,991.5911735788725,97,0.8530458342535273,1.0399608449537332,0.1489805176044245,500.2690879505667
2.0,2.0,1.0,1.0,1.0,185,-5.667922993572235,0.7105402758475022,-1.33753597795904,1154.1585160114341,96,1.8980304558209096,1.0879964134825473,0.28714837330110304,534.4032904711378
2.0,2.0,1.0,1.0,1.5,184,-6.18633932022939,0.6857726124836381,-1.4491757151458875,1243.8791971227781,96,1.806188349674688,1.083738433362805,0.2720580017745531,535.3917670307372
2.0,2.0,1.0,1.5,0.75,185,-5.114725759684916,0.7387919509151669,-1.1901209927784986,1051.8170277422798,96,0.01219830254739307,1.0005655372238385,0.002094396036807951,536.6665404538169
2.0,2.0,1.0,1.5,1.0,185,-5.4775109191049,0.7202645834312723,-1.280867729218829,1118.9322822349773,96,1.5973675602376989,1.0740570921205215,0.24189922458034296,547.2581315948437
2.0,2.0,1.0,1.5,1.5,184,-6.18633932022939,0.6857726124836381,-1.4491757151458875,1243.8791971227781,96,1.806188349674688,1.083738433362805,0.2720580017745531,535.3917670307372
2.0,2.0,1.5,0.0,1.0,183,-5.184286504399876,0.7515318342157519,-1.112851619010411,1223.8132629500274,95,3.3811166338604672,1.133279286286103,0.43582455794043706,862.6957349904734
2.0,2.0,1.5,1.0,0.75,185,-4.789180602044876,0.755417478756059,-1.120014337309201,991.5911735788725,97,0.8530458342535273,1.0399608449537332,0.1489805176044245,500.2690879505667
2.0,2.0,1.5,1.0,1.0,185,-4.956946697752697,0.7468496969000248,-1.134921010000743,1044.803481162118,96,1.0937022915535681,1.0507061827059734,0.16585516142615006,566.2606289114727
2.0,2.0,1.5,1.0,1.5,184,-4.802204729998771,0.7627512114714894,-1.0458425618966032,1158.694502964624,96,4.184507236558134,1.1798163972182516,0.5603440817999584,718.5916786325721
2.0,2.0,1.5,1.5,0.75,184,-3.8463690999939577,0.8146470724053124,-0.8200664688835011,1031.723216789219,95,-0.005798614677143189,0.9997714260378134,-0.0008765956511041721,852.9434297242036
2.0,2.0,1.5,1.5,1.0,184,-4.283540305033306,0.7935802011281208,-0.917845423467885,1114.8544697197694,95,1.0442189857997604,1.0411617747107669,0.14455462534700556,861.7250633899312
2.0,2.0,1.5,1.5,1.5,183,-5.120180698373765,0.7546042438956394,-1.098788661949951,1212.0819004472492,95,3.3811166338604672,1.133279286286103,0.43582455794043706,862.6957349904734
2.0,3.0,0.0,0.0,1.0,180,-5.573040879189907,0.7527602588589315,-1.0864382249057956,1146.8102906433498,95,6.128532605482915,1.2315121449253583,0.6501122929601246,882.0157270017555
2.0,3.0,0.0,1.0,0.75,185,-4.587278777001626,0.7657285656655287,-1.0496736456333935,1015.1014186408354,97,1.61958075538226,1.0758690950205678,0.26841474616421573,528.36069075778
2.0,3.0,0.0,1.0,1.0,185,-4.7023514458959434,0.7598518268613115,-1.0492658355117694,1064.9728910219417,96,4.150673440833721,1.1924333591226077,0.5150744680414334,538.5086109946711
2.0,3.0,0.0,1.0,1.5,183,-5.174085620645289,0.7409045143211179,-1.1125755020808616,1186.2784353798859,96,6.089925001734273,1.261542272599787,0.6961439744253034,712.7199521352629
2.0,3.0,0.0,1.5,0.75,184,-4.030455561759364,0.8057761180762495,-0.863398928336217,1133.0624648293917,95,1.163007836094894,1.0458442790134965,0.16669212039755246,814.251266097657
2.0,3.0,0.0,1.5,1.0,184,-4.534656748873274,0.7814791346878308,-0.9727687624069559,1176.9173068687242,95,3.8038570785380443,1.1499431730584933,0.4420805469028112,833.973045473129
2.0,3.0,0.0,1.5,1.5,182,-5.495982548029287,0.7331465926294011,-1.164655074163196,1239.6895905431284,95,5.868176067787988,1.2311901045787768,0.6432661166616709,859.65215786266
2.0,3.0,1.0,0.0,1.0,183,-5.339311752505889,0.7247423063925424,-1.1508409655955514,1089.9919779165616,96,4.6497280701942785,1.215570510257834,0.5744345329538156,528.1291662749496
2.0,3.0,1.0,1.0,0.75,185,-4.587278777001626,0.7657285656655287,-1.0496736456333935,1015.1014186408354,97,1.61958075538226,1.0758690950205678,0.26841474616421573,528.36069075778
2.0,3.0,1.0,1.0,1.0,185,-5.418876118547706,0.7232590512838296,-1.2402588551329983,1121.9928210672022,96,4.955001605101063,1.2297235898991816,0.6140058479211559,506.65127255433583
2.0,3.0,1.0,1.0,1.5,183,-5.966102924058872,0.692429322949645,-1.3347771178186678,1201.3268351027775,96,4.635239796668455,1.2148988054893903,0.5726266655275494,529.5200405334286
2.0,3.0,1.0,1.5,0.75,185,-5.041112387458157,0.7425513715076587,-1.1536933242476428,1078.4461234924056,96,1.2180375332913596,1.0564706083024422,0.19662993971786114,497.9743768272698
2.0,3.0,1.0,1.5,1.0,185,-5.412149727251169,0.7236025667782083,-1.2362919912862251,1118.2458649620637,96,4.654338709517852,1.2157842685371556,0.577096240556027,519.506113678042
2.0,3.0,1.0,1.5,1.5,183,-5.966102924058872,0.692429322949645,-1.3347771178186678,1201.3268351027775,96,4.635239796668455,1.2148988054893903,0.5726266655275494,529.5200405334286
2.0,3.0,1.5,0.0,1.0,182,-5.087003927646602,0.7528170143924903,-1.0487518223778551,1175.1549916829952,95,5.433781715420599,1.21419271420958,0.5966108254412991,855.4331342346852
2.0,3.0,1.5,1.0,0.75,185,-4.587278777001626,0.7657285656655287,-1.0496736456333935,1015.1014186408354,97,1.61958075538226,1.0758690950205678,0.26841474616421573,528.36069075778
2.0,3.0,1.5,1.0,1.0,185,-4.7023514458959434,0.7598518268613115,-1.0492658355117694,1064.9728910219417,96,4.150673440833721,1.1924333591226077,0.5150744680414334,538.5086109946711
2.0,3.0,1.5,1.0,1.5,183,-5.097968003756696,0.7445176551486882,-1.0980845023236285,1203.3170021609665,96,6.206653184529866,1.2667119331697783,0.7091425263486106,712.7199521352629
2.0,3.0,1.5,1.5,0.75,184,-4.030455561759364,0.8057761180762495,-0.863398928336217,1133.0624648293917,95,1.163007836094894,1.0458442790134965,0.16669212039755246,814.251266097657
2.0,3.0,1.5,1.5,1.0,184,-4.534656748873274,0.7814791346878308,-0.9727687624069559,1176.9173068687242,95,3.8038570785380443,1.1499431730584933,0.4420805469028112,833.973045473129
2.0,3.0,1.5,1.5,1.5,182,-5.419316165769782,0.7366696057524497,-1.1503337536122882,1256.7043996435914,95,6.0159029616603314,1.2371391880028322,0.6591516870937858,856.8240084931642
2.0,4.0,0.0,0.0,1.0,180,-6.269501280055432,0.7218628201073201,-1.2250897218849581,1303.2587982644304,94,4.290225208592442,1.160362056241231,0.4989746007767809,815.2319605679951
2.0,4.0,0.0,1.0,0.75,185,-4.713579893479997,0.7592783922285498,-1.0839797863438054,999.8908651909039,97,2.283430107148476,1.1069670500815405,0.35740465046660924,528.36069075778
2.0,4.0,0.0,1.0,1.0,185,-4.956420805662713,0.7468765541067076,-1.1180788532039254,1087.1966807124224,96,4.256004183373712,1.19731669887332,0.5595131448442561,476.3101113812726
2.0,4.0,0.0,1.0,1.5,183,-5.36154759749645,0.7315172417671478,-1.14363050064186,1217.2642047290617,96,5.853755583670426,1.251399571942324,0.7253114799262158,645.9361857015026
2.0,4.0,0.0,1.5,0.75,184,-3.988499426342041,0.8077979449805297,-0.850484858769859,1117.8519113794603,95,1.813677035882282,1.0714928253214058,0.24914978224031237,795.1225191750598
2.0,4.0,0.0,1.5,1.0,184,-4.790106920377907,0.7691692299667725,-1.0380687786404295,1199.1410965592052,95,4.456636426698252,1.175674898712028,0.5364920583815603,767.1892790393687
2.0,4.0,0.0,1.5,1.5,182,-5.684474535742268,0.7239945022172323,-1.1951131651769353,1270.6753598923042,95,5.565983072617086,1.2192845261930094,0.6589240209682253,792.8683914288997
2.0,4.0,1.0,0.0,1.0,183,-6.30190063381788,0.675117933880904,-1.3763270395637777,1262.7778159886757,95,2.3324026362230383,1.1070083557140178,0.3351629650010299,490.66379872750855
2.0,4.0,1.0,1.0,0.75,185,-4.713579893479997,0.7592783922285498,-1.0839797863438054,999.8908651909039,97,2.283430107148476,1.1069670500815405,0.35740465046660924,528.36069075778
2.0,4.0,1.0,1.0,1.0,185,-5.840975940288995,0.7017024955394039,-1.3667554198908216,1190.110548953468,96,5.0603323476410536,1.2346069296498938,0.6641879891069784,457.3195404427887
2.0,4.0,1.0,1.0,1.5,183,-6.323431761376077,0.674007939037532,-1.4164978884721402,1266.718012331826,96,3.858421557861057,1.1788839887970441,0.5351822835054493,492.05467298598785
2.0,4.0,1.0,1.5,0.75,185,-5.167413503936528,0.7361011980706798,-1.1885412393593424,1065.5014982282612,96,2.2200911733691813,1.1029277798265118,0.33591077339988357,478.8456299046729
2.0,4.0,1.0,1.5,1.0,185,-5.834249548992458,0.7020460110337826,-1.3623849104939874,1188.8661665636087,96,4.759669452057842,1.2206676082878678,0.6251457602838768,470.17438156649484
2.0,4.0,1.0,1.5,1.5,183,-6.323431761376077,0.674007939037532,-1.4164978884721402,1266.718012331826,96,3.858421557861057,1.1788839887970441,0.5351822835054493,492.05467298598785
2.0,4.0,1.5,0.0,1.0,182,-5.884081563991703,0.714086155774123,-1.2172058801487315,1253.1785954235766,94,3.588083351614571,1.1399488318031252,0.43552001796602474,788.6493678009248
2.0,4.0,1.5,1.0,0.75,185,-4.713579893479997,0.7592783922285498,-1.0839797863438054,999.8908651909039,97,2.283430107148476,1.1069670500815405,0.35740465046660924,528.36069075778
2.0,4.0,1.5,1.0,1.0,185,-4.956420805662713,0.7468765541067076,-1.1180788532039254,1087.1966807124224,96,4.256004183373712,1.19731669887332,0.5595131448442561,476.3101113812726
2.0,4.0,1.5,1.0,1.5,183,-5.285429980607857,0.7351230835505329,-1.1292904108003434,1234.3027715101423,96,5.970483766466018,1.256563274919565,0.7393512069887394,645.9361857015026
2.0,4.0,1.5,1.5,0.75,184,-3.988499426342041,0.8077979449805297,-0.850484858769859,1117.8519113794603,95,1.813677035882282,1.0714928253214058,0.24914978224031237,795.1225191750598
2.0,4.0,1.5,1.5,1.0,184,-4.790106920377907,0.7691692299667725,-1.0380687786404295,1199.1410965592052,95,4.456636426698252,1.175674898712028,0.5364920583815603,767.1892790393687
2.0,4.0,1.5,1.5,1.5,182,-5.607808153482763,0.7275105775801354,-1.1809369558487754,1287.6901689927672,95,5.7137099664894295,1.2252271272612152,0.6760422432002752,790.0402420594039
2.5,0.0,0.0,0.0,1.0,177,-7.613804316388263,0.6972501885836311,-1.308283253014609,1632.3183964923533,92,9.958982557371373,1.356308181752748,1.0134400566016004,676.9751199226657
2.5,0.0,0.0,1.0,0.75,181,-6.249444655618587,0.7251310004707741,-1.2640412470229716,1393.3677300086745,93,2.156792198736065,1.0819709983639512,0.2566774631349929,844.0045527167018
2.5,0.0,0.0,1.0,1.0,180,-8.0402819651563,0.6483184823572139,-1.6699007160362815,1557.8567875358453,93,3.5769510044445805,1.1359455236833136,0.4166952662236449,847.2731145186332
2.5,0.0,0.0,1.0,1.5,179,-7.96179459705491,0.6592597065061219,-1.5415845090865439,1534.6912328728329,93,6.925473578720728,1.2535612672816134,0.7461363156002069,782.8178582371065
2.5,0.0,0.0,1.5,0.75,180,-7.0003169481444045,0.7125768284952743,-1.3389954865774123,1429.2150413944344,93,9.766906668364799,1.3633955114903973,1.0263288000117792,768.6638630613377
2.5,0.0,0.0,1.5,1.0,180,-8.173521413275605,0.6644067026724858,-1.6097064346510923,1581.8398881973205,93,10.260590651043794,1.3817639212123145,1.0730634727840107,792.8601506832781
2.5,0.0,0.0,1.5,1.5,179,-7.977801766332216,0.6686735846747425,-1.4924359134161898,1537.556516173471,93,10.229384805408234,1.3806028510166757,1.0813587049963256,717.8234124840774
2.5,0.0,1.0,0.0,1.0,179,-6.440713897202992,0.7146501845692642,-1.1726022041229565,1437.5628200909657,92,3.6518269198960347,1.1372988770328678,0.41618185687132375,724.126330203594
2.5,0.0,1.0,1.0,0.75,181,-6.249444655618587,0.7251310004707741,-1.2640412470229716,1393.3677300086745,93,2.156792198736065,1.0819709983639512,0.2566774631349929,844.0045527167018
2.5,0.0,1.0,1.0,1.0,180,-7.809581237119758,0.658409320279166,-1.6210474015543102,1523.5844510069905,93,1.4373712747919645,1.0546287020527105,0.17674694877680006,833.2791659232671
2.5,0.0,1.0,1.0,1.5,179,-7.469405723494551,0.6690749537093936,-1.4640230448289073,1446.5536245055284,93,3.903537791167949,1.1483577741429905,0.4581505853361683,724.1263302035939
2.5,0.0,1.0,1.5,0.75,180,-7.093046711851828,0.6897505033846493,-1.4341833428461888,1476.8266107630004,93,4.4607473496549455,1.1695350687538866,0.5018786903693471,826.1409270615619
2.5,0.0,1.0,1.5,1.0,180,-8.018191169783806,0.6492847326051782,-1.6669142752097654,1554.5023673140784,93,3.3346756637349455,1.1267376122449408,0.38844253482075425,833.2791659232677
2.5,0.0,1.0,1.5,1.5,179,-7.469405723494551,0.6690749537093936,-1.4640230448289073,1446.5536245055284,93,3.903537791167949,1.1483577741429905,0.4581505853361683,724.1263302035939
2.5,0.0,1.5,0.0,1.0,179,-6.772776029850095,0.7186529421011044,-1.179537885669196,1497.0019418347977,92,11.05883301303261,1.4070396350355479,1.129262972368639,676.9751199226657
2.5,0.0,1.5,1.0,0.75,181,-6.249444655618587,0.7251310004707741,-1.2640412470229716,1393.3677300086745,93,2.156792198736065,1.0819709983639512,0.2566774631349929,844.0045527167018
2.5,0.0,1.5,1.0,1.0,180,-8.0402819651563,0.6483184823572139,-1.6699007160362815,1557.8567875358453,93,3.5769510044445805,1.1359455236833136,0.4166952662236449,847.2731145186332
2.5,0.0,1.5,1.0,1.5,179,-7.876764431077384,0.6628164652742395,-1.5243339840398356,1519.470833162856,93,6.9713239886234755,1.2552399810775974,0.7510319159862132,782.8178582371065
2.5,0.0,1.5,1.5,0.75,180,-7.0003169481444045,0.7125768284952743,-1.3389954865774123,1429.2150413944344,93,9.766906668364799,1.3633955114903973,1.0263288000117792,768.6638630613377
2.5,0.0,1.5,1.5,1.0,180,-8.173521413275605,0.6644067026724858,-1.6097064346510923,1581.8398881973205,93,10.260590651043794,1.3817639212123145,1.0730634727840107,792.8601506832781
2.5,0.0,1.5,1.5,1.5,179,-7.892771600354692,0.6721273435529656,-1.47581767134429,1522.3361164634941,93,10.275235215310982,1.3823087988386837,1.0861513417056754,717.8234124840774
2.5,1.5,0.0,0.0,1.0,180,-6.784833780195951,0.7214242644037365,-1.3025767983711372,1379.3897139270446,93,6.4128112524560885,1.238600296317546,0.7613313051425963,815.8972744638593
2.5,1.5,0.0,1.0,0.75,181,-6.400705542689586,0.7184781007351585,-1.3085420997400163,1399.7382530216328,93,-0.22642877772880282,0.9913943526967338,-0.030473441446746147,940.4252096217415
2.5,1.5,0.0,1.0,1.0,180,-7.182279209905086,0.6858474785312396,-1.462965560444939,1459.8683187557394,93,1.1763706428233596,1.0447091175936112,0.15432736274886363,886.6407259015641
2.5,1.5,0.0,1.0,1.5,180,-6.797758618042783,0.7125341348946941,-1.3544827850154173,1363.2770383587592,93,3.2450457865108757,1.1188103474313669,0.39202895810705485,931.3383053397116
2.5,1.5,0.0,1.5,0.75,180,-6.784833780195951,0.7214242644037365,-1.3025767983711372,1379.3897139270446,93,6.4128112524560885,1.238600296317546,0.7613313051425963,815.8972744638593
2.5,1.5,0.0,1.5,1.0,180,-6.784833780195951,0.7214242644037365,-1.3025767983711372,1379.3897139270446,93,6.4128112524560885,1.238600296317546,0.7613313051425963,815.8972744638593
2.5,1.5,0.0,1.5,1.5,180,-6.784833780195951,0.7214242644037365,-1.3025767983711372,1379.3897139270446,93,6.4128112524560885,1.238600296317546,0.7613313051425963,815.8972744638593
2.5,1.5,1.0,0.0,1.0,180,-7.160188414532591,0.6868137287792039,-1.459819541637268,1467.9044196986447,93,2.591979304975718,1.0985107102538998,0.3223050810341018,872.646777306199
2.5,1.5,1.0,1.0,0.75,181,-6.400705542689586,0.7184781007351585,-1.3085420997400163,1399.7382530216328,93,-0.22642877772880282,0.9913943526967338,-0.030473441446746147,940.4252096217415
2.5,1.5,1.0,1.0,1.0,180,-6.951578481868544,0.6959383164531917,-1.4152318642218271,1436.986503391557,93,0.6946749160327367,1.0264018000616693,0.09193101713145428,872.6467773061986
2.5,1.5,1.0,1.0,1.5,180,-7.160188414532591,0.6868137287792039,-1.459819541637268,1467.9044196986447,93,2.591979304975718,1.0985107102538998,0.3223050810341018,872.646777306199
2.5,1.5,1.0,1.5,0.75,180,-7.160188414532591,0.6868137287792039,-1.459819541637268,1467.9044196986447,93,2.591979304975718,1.0985107102538998,0.3223050810341018,872.646777306199
2.5,1.5,1.0,1.5,1.0,180,-7.160188414532591,0.6868137287792039,-1.459819541637268,1467.9044196986447,93,2.591979304975718,1.0985107102538998,0.3223050810341018,872.646777306199
2.5,1.5,1.0,1.5,1.5,180,-7.160188414532591,0.6868137287792039,-1.459819541637268,1467.9044196986447,93,2.591979304975718,1.0985107102538998,0.3223050810341018,872.646777306199
2.5,1.5,1.5,0.0,1.0,180,-6.784833780195951,0.7214242644037365,-1.3025767983711372,1379.3897139270446,93,6.4128112524560885,1.238600296317546,0.7613313051425963,815.8972744638593
2.5,1.5,1.5,1.0,0.75,181,-6.400705542689586,0.7184781007351585,-1.3085420997400163,1399.7382530216328,93,-0.22642877772880282,0.9913943526967338,-0.030473441446746147,940.4252096217415
2.5,1.5,1.5,1.0,1.0,180,-7.182279209905086,0.6858474785312396,-1.462965560444939,1459.8683187557394,93,1.1763706428233596,1.0447091175936112,0.15432736274886363,886.6407259015641
2.5,1.5,1.5,1.0,1.5,180,-6.797758618042783,0.7125341348946941,-1.3544827850154173,1363.2770383587592,93,3.2450457865108757,1.1188103474313669,0.39202895810705485,931.3383053397116
2.5,1.5,1.5,1.5,0.75,180,-6.784833780195951,0.7214242644037365,-1.3025767983711372,1379.3897139270446,93,6.4128112524560885,1.238600296317546,0.7613313051425963,815.8972744638593
2.5,1.5,1.5,1.5,1.0,180,-6.784833780195951,0.7214242644037365,-1.3025767983711372,1379.3897139270446,93,6.4128112524560885,1.238600296317546,0.7613313051425963,815.8972744638593
2.5,1.5,1.5,1.5,1.5,180,-6.784833780195951,0.7214242644037365,-1.3025767983711372,1379.3897139270446,93,6.4128112524560885,1.238600296317546,0.7613313051425963,815.8972744638593
2.5,2.0,0.0,0.0,1.0,179,-7.856274118414083,0.6914060190330662,-1.464914812524695,1515.9560307708318,93,7.285719400647607,1.2634986445030456,0.7799792518820297,700.5046992199821
2.5,2.0,0.0,1.0,0.75,181,-5.804367972296654,0.7447067851044531,-1.1595216650644082,1355.881294180104,93,0.6536581247308813,1.0248429167651378,0.08089992409110104,898.685355600642
2.5,2.0,0.0,1.0,1.0,180,-7.048448643069582,0.6917012206084043,-1.4194163682529206,1462.15166168942,93,1.1980597569968698,1.045533433604896,0.14618742368166077,914.5839903920235
2.5,2.0,0.0,1.0,1.5,180,-7.035011613258755,0.7025724112965163,-1.384214899784547,1460.2037669677827,93,4.3836562790644065,1.1604981130621677,0.4839739967268604,850.0618276163037
2.5,2.0,0.0,1.5,0.75,180,-6.053366187652477,0.7514572953163584,-1.1260918775701372,1370.0766531821953,93,8.608706192833061,1.3203025580604713,0.9321375932016462,789.9561295826932
2.5,2.0,0.0,1.5,1.0,180,-6.577678721191971,0.7299297598681891,-1.236359856020149,1426.745612783783,93,7.915955645530227,1.2945275150483613,0.8613199213133775,809.724441433849
2.5,2.0,0.0,1.5,1.5,180,-6.829602045572915,0.71965140256168,-1.2840722211748463,1476.316442536068,93,8.48318426876482,1.3156322867710177,0.9111532279863273,700.5046992199821
2.5,2.0,1.0,0.0,1.0,180,-7.19935811781784,0.6851004479817554,-1.4526814580004686,1506.5589055490416,93,2.722650590139939,1.1034770003344596,0.3143366517679572,791.3702995827913
2.5,2.0,1.0,1.0,0.75,181,-5.804367972296654,0.7447067851044531,-1.1595216650644082,1355.881294180104,93,0.6536581247308813,1.0248429167651378,0.08089992409110104,898.685355600642
2.5,2.0,1.0,1.0,1.0,180,-6.81774791503304,0.7017920585303564,-1.3722614149235008,1439.2698463252377,93,0.3675583394039462,1.013969414418132,0.045497055778273954,900.5900417966577
2.5,2.0,1.0,1.0,1.5,180,-7.18596852416082,0.6856861081163536,-1.4498713237547738,1504.3744072400475,93,2.877941761484266,1.1093789932847593,0.3320959734772928,791.3702995827913
2.5,2.0,1.0,1.5,0.75,180,-6.600145829408906,0.7113099625101136,-1.3158924635225375,1431.1768957759737,93,2.957613275649763,1.1124069871550732,0.34450592572346017,880.8217299455024
2.5,2.0,1.0,1.5,1.0,180,-7.0263578476970885,0.6926674708563686,-1.416252033226789,1470.1877626323253,93,2.264862728346927,1.0860783246103622,0.2653653650140787,900.5900417966582
2.5,2.0,1.0,1.5,1.5,180,-7.18596852416082,0.6856861081163536,-1.4498713237547738,1504.3744072400475,93,2.877941761484266,1.1093789932847593,0.3320959734772928,791.3702995827913
2.5,2.0,1.5,0.0,1.0,180,-6.758433863063397,0.7225082078831403,-1.2701779468522705,1464.5126326156203,93,8.373743507323239,1.3115603443605532,0.8997099484274199,700.5046992199821
2.5,2.0,1.5,1.0,0.75,181,-5.804367972296654,0.7447067851044531,-1.1595216650644082,1355.881294180104,93,0.6536581247308813,1.0248429167651378,0.08089992409110104,898.685355600642
2.5,2.0,1.5,1.0,1.0,180,-7.048448643069582,0.6917012206084043,-1.4194163682529206,1462.15166168942,93,1.1980597569968698,1.045533433604896,0.14618742368166077,914.5839903920235
2.5,2.0,1.5,1.0,1.5,180,-6.950453837092216,0.7060769089606953,-1.3668724761135496,1446.2154587383409,93,4.429506688967153,1.1621768268581518,0.4890030665531097,850.0618276163037
2.5,2.0,1.5,1.5,0.75,180,-6.053366187652477,0.7514572953163584,-1.1260918775701372,1370.0766531821953,93,8.608706192833061,1.3203025580604713,0.9321375932016462,789.9561295826932
2.5,2.0,1.5,1.5,1.0,180,-6.577678721191971,0.7299297598681891,-1.236359856020149,1426.745612783783,93,7.915955645530227,1.2945275150483613,0.8613199213133775,809.724441433849
2.5,2.0,1.5,1.5,1.5,180,-6.745044269406377,0.7230579657730427,-1.2675803513882618,1462.3281343066262,93,8.529034678667566,1.3173382345930258,0.9160272737551772,700.5046992199821
2.5,3.0,0.0,0.0,1.0,177,-7.458679504951709,0.703418459458065,-1.317171642532513,1453.6824378629149,92,7.791982820265547,1.27877819997611,0.8391346964500329,681.9610111996071
2.5,3.0,0.0,1.0,0.75,181,-6.1195373383195575,0.7308447072567693,-1.2277641700222721,1376.568421821088,93,1.684605589833906,1.0640250841639272,0.2041910564357854,860.6744168128785
2.5,3.0,0.0,1.0,1.0,180,-7.905684823411702,0.6542057543812866,-1.627417869581134,1541.0574793482588,93,2.846401726001154,1.1081802833680134,0.3425976759617282,831.1042823498207
2.5,3.0,0.0,1.0,1.5,179,-7.812820305863536,0.6656353474605328,-1.5054324794233946,1516.5290458837253,93,5.596621070810357,1.2049082008730714,0.627000486270973,787.8037495140478
2.5,3.0,0.0,1.5,0.75,180,-6.869687923527047,0.7179402725827655,-1.3043795975858836,1412.4157332068478,93,9.29472005946264,1.3458269506259117,0.9905473253728492,785.3337271575144
2.5,3.0,0.0,1.5,1.0,180,-8.038924271531007,0.6699330720700826,-1.57058185117005,1565.040580009734,93,9.840891768639173,1.3661482615953982,1.0525269309859502,776.6913185144656
2.5,3.0,0.0,1.5,1.5,179,-7.828827475140843,0.6748606421276317,-1.4579590684321608,1519.3943291843634,93,9.398760498417829,1.3496979642245435,1.0259790854788564,722.8093037610188
2.5,3.0,1.0,0.0,1.0,179,-6.747775592680673,0.7010461028589345,-1.2819211144664986,1419.4439137307113,92,2.121344676362179,1.0797568582117993,0.25398539176708046,729.1122214805353
2.5,3.0,1.0,1.0,0.75,181,-6.1195373383195575,0.7308447072567693,-1.2277641700222721,1376.568421821088,93,1.684605589833906,1.0640250841639272,0.2041910564357854,860.6744168128785
2.5,3.0,1.0,1.0,1.0,180,-7.67498409537516,0.6642965923032387,-1.5790371963927439,1506.785142819404,93,1.318288926803668,1.050102860871606,0.16405183718788383,817.1103337544546
2.5,3.0,1.0,1.0,1.5,179,-7.3204314323031765,0.6756751205812437,-1.4277385308485742,1428.3914375164209,93,3.186152213712707,1.121092833167051,0.383053240876679,729.1122214805354
