stop,tgt,be,arm,tr,n_r,pts_r,pf_r,sh_r,dd_r,n_l,pts_l,pf_l,sh_l,dd_l
1.5,4.0,0.0,1.0,1.5,297,-0.07229221320355397,0.9957103340219945,-0.01846489008271582,1085.419129101982,151,9.871669880421276,1.4971108399735586,1.4349866311372756,515.969781094574
1.5,4.0,0.0,1.5,0.75,300,0.009098976162774382,1.000505269560052,0.002658768304007289,1009.1246405961466,150,7.558702758410606,1.3401189608643056,1.4219725515476356,433.6822091911939
1.5,4.0,0.0,1.5,1.0,300,-0.7405336273978897,0.9588778898388272,-0.2036780700371404,1148.1202860754477,150,6.319609354846423,1.2843634728786022,1.1749771383920506,474.3779662410683
1.5,4.0,0.0,1.5,1.5,296,-0.30737823551246674,0.9826761504772662,-0.07682453367977335,1169.4151307590707,150,8.924802265763162,1.4011439215988017,1.3288017815735138,482.3333474976548
1.5,4.0,1.0,0.0,1.0,298,1.2991913567039763,1.0829122418615544,0.32530064541452236,1116.6978840747402,150,14.170563359381898,1.7769903530097528,1.8087417106910852,524.9235518523906
1.5,4.0,1.0,1.0,0.75,303,0.20553327165263044,1.0128088178377843,0.06636387449132349,984.3776513647759,152,9.976074614976003,1.5542944473950453,1.9399268187161918,414.71713458101726
1.5,4.0,1.0,1.0,1.0,302,-0.024440875122891444,0.9984712304307253,-0.007157227842425075,1129.8258597904648,152,8.373202246205237,1.4652350439540538,1.6176863338128373,460.62414043285776
1.5,4.0,1.0,1.0,1.5,299,0.6403270201929628,1.0410017400747447,0.17156878550236845,1059.9993613219563,151,10.823131851127583,1.5974026543547262,1.4995261619850728,574.9964827616218
1.5,4.0,1.0,1.5,0.75,302,0.3948678684168705,1.0246988693360914,0.12399034276981512,949.5240707732048,151,7.910923653853686,1.436657970559365,1.5419166607412462,528.8582910784803
1.5,4.0,1.0,1.5,1.0,302,-0.021689573534212095,0.9986433235380106,-0.006305487246198553,1080.788957992766,151,7.312097324730027,1.4036046507406006,1.4116653855004186,547.6732944800183
1.5,4.0,1.0,1.5,1.5,299,0.6403270201929628,1.0410017400747447,0.17156878550236845,1059.9993613219563,151,10.823131851127583,1.5974026543547262,1.4995261619850728,574.9964827616218
1.5,4.0,1.5,0.0,1.0,294,0.49359671391592697,1.0279182786533851,0.11610621435364285,1235.6419620323777,149,11.75893093558734,1.5255891910546862,1.5956146747617925,407.2925959979889
