tf,cfg,block,n,per_yr,pf,win,pts,usd,dd_usd,ret_dd,pct,tot_pct
30m,"as shipped  (all hours, no flatten)",research,158,87.70440729483283,1.7843255795653203,35.44303797468354,3740.88003811848,7481.76007623696,746.4779773766886,10.022747224947944,0.11926008127089001,18.843092840800622
30m,"as shipped  (all hours, no flatten)",locked,87,91.05085959885388,1.6110867389743122,40.229885057471265,2708.7019112425583,5417.4038224851165,3126.816632172503,1.7325620462499332,0.13836748133879642,12.037970876475288
30m,as you run it (07-11 + flatten),research,76,43.57770800627944,1.3225059675963602,46.05263157894737,635.0839330711777,1270.1678661423555,536.4156122520953,2.367880123417109,0.044023157743320204,3.3457599884923357
30m,as you run it (07-11 + flatten),locked,39,41.5298833819242,1.5979366629657907,48.717948717948715,690.1315751741256,1380.2631503482512,638.7405628729227,2.1609135705114975,0.07199185923987558,2.8076825103551477
15m,"as shipped  (all hours, no flatten)",research,225,121.21128318584071,1.570288817050087,32.0,2966.5580149970056,5933.116029994011,797.984582990863,7.435126137094739,0.06966526706680078,15.674685090030174
15m,"as shipped  (all hours, no flatten)",locked,125,129.33781869688386,1.8689574945511114,39.2,2870.307665918801,5740.615331837602,697.1404105342854,8.234518104377308,0.1022427254794114,12.780340684926426
15m,as you run it (07-11 + flatten),research,87,47.2165676077266,1.151352606919311,35.63218390804598,337.0120056835814,674.0240113671628,876.0801600873781,0.7693634008330211,0.017057249776176155,1.4839807305273254
15m,as you run it (07-11 + flatten),locked,45,47.91909620991254,1.8594817500288603,46.666666666666664,827.8884946869197,1655.7769893738393,388.2340820151576,4.264893439492502,0.07963168847510567,3.583425981379755
