kind,tf,ent,exn,stop,tp,piv,win,sess,sh,eh,flat,r_pf,r_retdd,r_n,r_pyr,r_tot,r_dd,l_pf,l_retdd,l_tot,l_n
PF,15,50,50,3.58309317527855,0.0,120,450,False,5,19,False,2.3881638742462656,5.79676009680427,86,44.745726495726494,19.07860357361623,645.6796973057864,0.5684714862262533,-0.787542714595495,-7.010487989366683,52
PF,15,56,50,3.616352745314656,0.0,120,450,False,5,18,False,2.151107725906341,4.8162767045646975,79,41.10363247863248,14.99178787137537,590.9572142239116,0.5973449314892061,-0.7339317777519349,-6.29587153354793,49
PF,15,27,48,3.755341557788076,0.0,30,450,False,6,19,False,1.3418589448502938,2.6089899967655334,298,155.0491452991453,20.68804080238153,1545.468771208226,1.4574883569494694,2.7065466405632908,18.633320274583518,156
PF,15,25,49,3.8124854269887694,0.0,120,450,False,12,10,True,1.9229217071934928,7.698013234410271,120,62.43589743589743,19.571965143595808,480.8344416528707,0.7308939678238522,-0.6917078891354205,-5.038823883301044,69
PF,15,49,49,3.8938365258230903,4.0,120,450,False,4,19,False,1.65057465621988,3.3500631343817897,116,60.35470085470085,10.989265264354273,639.8557965803068,0.7794013356504671,-0.6236233360791295,-3.9943363697392655,65
PF,15,31,28,3.8190418457071313,0.0,90,450,False,7,12,False,1.7477491541900438,6.381516073431956,145,75.44337606837607,17.91852820010007,544.3711306286561,1.8196142493123513,3.9327929226558753,13.897753353911845,85
PF,15,31,49,2.901244775642509,0.0,120,450,False,6,17,False,2.1017322738784867,4.744552496383539,109,56.712606837606835,18.54903495003156,767.6444363979878,0.7619083987301074,-0.631371850015263,-4.035204467405961,70
PF,15,44,27,3.3754434701079945,0.0,30,450,False,11,15,False,1.4390991047602042,3.707498592924443,289,150.36645299145297,22.001176364174164,1143.8582831452168,1.5199400007870751,3.7286513237014804,18.456080610687046,151
PF,15,40,26,3.0305590488899545,8.0,120,450,False,7,10,False,1.6650863397459708,3.0825411641166514,115,59.83440170940171,10.452294661774678,674.776318018984,1.1952765093002493,0.6744136418600604,2.1445943457961794,62
PF,15,40,45,3.5093677049344936,0.0,120,300,False,4,17,True,2.427416647639297,6.284188816914852,85,44.225427350427346,18.15184163359843,571.776281855827,0.7161286895047411,-0.6498612956080181,-3.438484964009404,44
PF,15,43,50,3.8687078167770688,0.0,120,450,False,4,20,False,2.3186411300393934,5.505168793891437,98,50.98931623931624,20.478669777461832,739.3309658804152,0.5960878982789627,-0.8071288103625301,-6.794137410626113,55
PF,15,35,49,3.1911656677066564,0.0,120,300,False,5,17,True,2.211417566907866,4.581604092846174,85,44.225427350427346,16.125482984118833,702.9310179110302,0.6419761686676817,-0.7370496633096226,-5.002983595797148,51
PF,15,47,50,3.4232796849474765,0.0,60,450,False,6,19,False,1.7901480792960298,3.9399257509735337,156,81.16666666666666,22.588555774302794,1113.9260466310238,1.2023861872676034,0.7358749811086752,4.233911172782425,89
PF,30,38,39,3.657576165484066,0.0,150,450,False,8,19,False,1.0449067152680822,0.1677190906275635,78,40.58333333333333,0.16319138391535867,1076.7286888346953,0.9125807877387246,-0.1632083373836236,-1.6505982360109714,30
PF,15,44,43,3.687255387439547,0.0,120,450,False,11,11,True,2.2028573662999533,5.632331391586866,99,51.50961538461538,18.058525998705335,652.2410202226611,0.7113476109041408,-0.6019748064315995,-4.495620547003758,55
PF,15,44,48,3.8502603056242064,0.0,60,450,False,11,11,True,1.8690558460001978,6.863763283612767,162,84.28846153846153,24.370518159070286,697.9377568811406,1.814370428201885,3.055887015818749,18.438158390370198,91
PF,15,34,26,3.501865391257646,6.0,120,450,False,9,10,False,1.7404191817915982,3.7644638822129624,124,64.51709401709401,12.363406331606788,637.4511392095147,0.9946819686770387,-0.017538253129480902,-0.3412145455192422,74
PF,15,19,41,3.6004994673663755,0.0,150,300,False,4,16,True,1.4710825881528549,2.1184028730508033,97,50.46901709401709,7.806241500495373,830.6792521185686,0.9405684010566958,-0.14563649379748486,-1.1933470692152326,54
PF,15,38,43,3.4737396472286335,4.0,45,450,False,5,16,False,1.3954718921446412,7.58942367002767,318,165.4551282051282,20.463259924446334,490.4823030215257,1.2255763065648526,1.0554350148477016,7.265670875837057,154
PF,15,45,49,3.97952502717441,3.0,120,300,False,4,19,True,1.5863000611116886,3.074464596897808,102,53.07051282051282,8.549081753915198,521.3272382532984,0.8324087612445081,-0.5425487103334646,-1.9133463442191663,52
PF,15,51,47,3.3025412778812995,6.0,120,450,False,7,19,False,1.8390594221691756,3.4394990670414667,100,52.02991452991453,13.588296916485273,741.2098703954891,0.6228492920874333,-0.7267418457327737,-6.107929810052669,56
PF,15,25,50,2.420773147048815,0.0,120,450,False,7,18,True,1.8926838436110658,4.118091025050364,124,64.51709401709401,17.10556900135079,825.2485439785559,0.873418974208798,-0.4141500871399728,-2.029227474147697,71
PF,15,43,32,3.291766872195243,0.0,45,450,False,7,12,False,1.4907554396441187,3.796016821286301,227,118.10790598290598,19.46675193755998,999.630155768783,1.759432325945139,3.1384029593057097,18.642852992023762,112
PF,15,46,46,3.931533767135603,0.0,120,450,False,12,11,True,2.35266708262836,5.907792397353091,95,49.4284188034188,20.36676225548549,678.8585899027993,0.6535068311825069,-0.672617681150943,-5.663008334140851,54
PF,15,52,35,3.9267137051935355,6.0,120,450,False,5,11,False,1.9154031009502432,4.262864807661328,98,50.98931623931624,12.151246799938608,556.5153555530846,0.7331983509471559,-0.5371122021746383,-4.142597375658242,57
PF,30,43,30,2.1913776693659153,0.0,120,300,False,12,18,True,1.273441732537454,1.4010470983189267,83,43.184829059829056,4.896310215759518,631.8433951004463,1.116138682297841,0.18976377376445122,0.5332125885785193,30
PF,15,33,29,2.7961108507195913,0.0,120,600,False,8,10,False,1.9810037334032842,5.183518838886583,133,69.19978632478632,18.312930171770187,704.4988825110954,1.2748383471748925,0.8363447404332929,3.2009271090706735,72
PF,15,56,47,3.6911895183975574,0.0,30,300,False,10,14,True,1.4258983664750726,4.077749841095501,200,104.05982905982906,17.785713805702482,811.9055063251035,1.1133918615685592,0.5629129075639726,3.561818965725317,106
PF,15,29,50,2.915020658247437,0.0,120,450,False,4,10,True,2.047418184780965,4.488940100050927,111,57.753205128205124,18.282720361989647,802.9565427917572,0.7534437668730954,-0.6878894419990269,-4.207508889233673,71
PF,15,38,25,3.180647097523316,0.0,120,1200,False,12,20,True,1.6718757114396692,4.533632543969373,187,97.29594017094017,18.733423455294837,797.5910659911456,1.1132846176615991,0.3740774051573037,2.248310527810848,101
PF,15,57,43,3.5092704755061397,0.0,120,450,True,5,20,False,1.8665949405736801,3.7443484734590275,77,40.06303418803419,10.267192588346434,548.9374623024008,0.791984024265864,-0.36627241530757365,-3.0075655339036618,44
PF,15,49,45,3.6663369198060143,0.0,120,450,False,12,13,True,2.4267844201695725,5.7030695440322825,89,46.30662393162393,19.556653000511105,672.1415756475534,0.6530497666518162,-0.6465969219217533,-5.482004390164009,54
PF,15,53,37,3.964266590939792,0.0,45,300,False,5,16,True,1.3651749564530269,2.4439353694615376,173,90.01175213675214,13.314987260900189,1009.4510793311701,1.169224000779758,0.4664093785566805,2.777731812585226,83
PF,15,53,28,3.4001193450991036,0.0,120,1200,True,8,12,False,1.8835315044947134,3.584466709948604,103,53.590811965811966,16.665877959571763,834.2062715829438,1.1470661045512496,0.34342939639963477,1.2506919810384003,52
PF,15,42,14,3.8233986531611004,0.0,120,450,False,4,11,True,1.6480756396074423,3.230003604795405,110,57.23290598290598,9.123603850733266,558.0926008992662,1.5860991729982017,1.9456053790718384,4.6490626344536965,63
PF,15,40,33,3.4656356968466966,0.0,120,300,False,5,19,True,2.262667326451004,6.026851678511799,87,45.26602564102564,15.558987365064034,526.9360657646042,0.9611270135993842,-0.0926692136209112,-0.4577766616813689,45
PF,15,48,22,3.673719959311604,8.0,60,300,False,11,15,True,1.5624073640605094,2.308928250465874,156,81.16666666666666,15.37004229148772,1245.89483103868,1.5092756403384173,3.0041180318943748,6.744321177873093,84
PF,15,29,36,3.65017130641007,0.0,120,450,False,8,10,False,2.0578685646138135,5.112411330705417,113,58.793803418803414,17.56424044416438,690.3680808325521,0.9707218818854367,-0.10164088441063315,-0.7232837537554624,70
PF,15,45,43,3.9134002798627834,3.0,60,450,False,7,20,True,1.328606747295175,3.096465749936967,254,132.1559829059829,13.456255369226781,795.6658163555244,1.3245390919043798,2.12068058603905,7.839309474983516,129
PF,15,46,40,3.9212290426254093,0.0,120,450,False,12,10,True,2.191790188207774,5.408983627046214,95,49.4284188034188,17.42943443049345,651.6618937903867,0.7700631323866209,-0.4565073213893039,-3.5722020955280795,55
PF,15,46,48,3.70452201557761,0.0,45,450,False,5,16,False,1.6232338064904077,6.544878232476596,201,104.5801282051282,24.955685743993218,724.7787949842227,1.3648374132684684,1.3013252513887512,10.45864974843836,103
PF,15,44,49,2.8744370287783205,0.0,120,900,False,4,17,True,1.7283119623050451,4.711047015041295,141,73.36217948717949,18.156389999005242,721.5049535176568,0.79544724162454,-0.5251844115088841,-4.266896973899493,76
PF,15,46,48,2.806680222131614,0.0,90,300,False,4,17,True,1.5199384653331114,3.2906886152966126,107,55.672008547008545,9.67857877758637,565.00187444572,0.8770027802199096,-0.2521186124905914,-1.4519163620918727,47
PF,15,17,25,3.43732710597118,6.0,120,900,False,12,17,True,1.3505090745419361,2.480943759889541,257,133.71688034188034,13.80259494053331,989.0903611688618,1.2942085362426428,1.3043421142784668,6.566141590296448,125
PF,15,49,25,3.9731526597383415,0.0,30,450,False,7,10,False,1.3431326747988206,3.0609767451311813,276,143.6025641025641,17.01717447783519,1083.035544736029,1.1511066047380702,0.8740681633285142,5.463996333067078,148
PF,15,51,11,3.102818256221796,3.0,120,450,False,10,17,False,1.240729087002546,1.1294252069352004,131,68.15918803418803,3.499387377471876,641.6754351247421,1.0083857438857802,0.01715342546482897,0.03203416201459408,72
PF,15,41,42,3.0795523608562263,0.0,120,300,False,4,18,False,2.0352757086878865,4.32426275537154,85,44.225427350427346,13.563902381030722,650.441335480587,0.821389909194932,-0.42334611656480614,-1.926016029969173,45
PF,15,45,50,3.5311580164917458,0.0,120,900,False,5,15,False,1.9262321631787673,7.825887991606347,133,69.19978632478632,21.426772389854563,515.1055555728617,0.7973986983063424,-0.5595403781708229,-4.244079473302867,71
PF,15,49,41,3.747603634113458,0.0,120,600,False,11,10,False,1.9782170511831318,4.358220289777493,109,56.712606837606835,16.39417798785371,774.3391553659258,0.7700502952784614,-0.4809536873033209,-3.873635119040666,60
PF,15,57,44,3.964260834575324,0.0,120,450,False,4,12,True,1.7121392558043524,3.1826298033498195,80,41.623931623931625,9.348636291804542,587.1238673374821,0.6644255765829958,-0.583577837263345,-5.181549812802937,48
PF,15,53,47,3.9574153395290304,0.0,120,450,False,12,14,True,2.0941424360483607,4.673429663414338,82,42.664529914529915,14.770859378736525,599.6938695985749,0.6000867873628746,-0.6682773286409354,-6.457535990872739,50
PF,15,45,25,3.92922917894061,3.0,120,600,False,8,10,False,1.5291039281831684,2.2787960888926446,160,83.24786324786325,10.188542297398032,902.6449889640775,0.979681041297593,-0.09894649669670726,-0.26202424824790155,83
PF,15,41,23,3.3709520190167486,0.0,120,600,False,11,17,False,2.164239231915844,5.66062345249347,120,62.43589743589743,19.348662025664062,673.7632124317353,1.1014559120026493,0.3344381857834813,1.189911403474218,69
PF,15,37,42,3.0939397543566196,0.0,90,450,False,5,19,False,1.7437179412620265,6.195468158851473,133,69.19978632478632,15.939167802894715,517.2475589174879,1.6002741629468034,2.4340336562616693,10.417993158890344,76
PF,15,30,29,3.5865002646719546,8.0,45,600,True,9,11,True,1.1351541598823327,0.8992633955053755,120,62.43589743589743,2.2464376250009632,489.25621093526706,1.613651576316703,2.7974318882234432,4.232003667610527,62
PF,15,35,46,3.4224799020310557,3.0,120,450,False,6,18,False,1.84107186748319,5.334840639072902,145,75.44337606837607,14.186773196384614,505.98348065351104,0.9975919737928785,-0.009874796477368459,-0.13674883845519403,83
PF,15,57,44,3.5635723469559855,4.0,120,450,False,12,13,True,1.6111790651786413,3.0730442660838997,106,55.1517094017094,9.349984623938417,590.5916521309774,0.8512738813590189,-0.36305449078790053,-2.6137815315094097,60
PF,15,35,49,3.9053719650966996,0.0,120,450,False,6,16,False,2.1574261564027575,5.00311153461685,103,53.590811965811966,19.164181679133414,755.0090011415974,0.6818528503404069,-0.720807517635008,-5.925199736494941,65
PF,30,45,11,3.0011036656247816,0.0,120,300,False,11,19,True,1.3330929476931364,3.2396954519490655,81,42.14423076923077,5.326736334099316,297.0400000000002,1.0856274545098277,0.14956771393630167,0.1441850439264536,34
PF,15,60,42,2.745329597931825,0.0,120,450,False,4,20,False,1.6828174064876744,2.941040653511257,81,42.14423076923077,8.727274068462838,612.0728709428217,0.775620091187634,-0.38635732033673925,-3.0429898081791538,50
PF,15,45,49,3.611580906359886,0.0,120,450,False,12,12,True,2.362723293895922,5.824655110888159,94,48.90811965811966,20.033701557936446,676.502305355917,0.6326868725871578,-0.7348187143586649,-5.8689027408324925,55
PF,15,32,23,3.519636582822466,0.0,150,300,False,10,17,True,1.9627088975865152,4.607945473600193,81,42.14423076923077,12.907875979511257,554.050255320703,1.245545518706726,0.6049423681865514,1.5989819310178486,41
PF,15,29,46,3.9204216934563556,0.0,30,300,False,4,20,True,1.3638139788499377,3.2888244352120446,253,131.63568376068375,18.67004865396485,1102.5676877421613,1.3449581909122665,2.0970839862083324,14.130269228055946,134
PF,15,34,36,3.9941844418866745,8.0,120,450,False,11,10,True,1.5381772062735721,2.8455526022210336,118,61.39529914529914,8.836270916795574,636.5855692394616,1.040131088736691,0.14216674019589703,0.34512437977303106,69
PF,15,36,47,3.292769412732209,8.0,120,300,False,5,17,True,1.849592712021391,3.097833589459215,89,46.30662393162393,11.055283406000187,700.7685035057451,0.6347004557411302,-0.8174832813332096,-5.023927068922095,50
PF,15,33,43,3.856161736076005,3.0,120,900,False,12,11,True,1.513961921369402,4.769186647216661,241,125.39209401709401,16.265373508180435,643.7085957480579,1.035568201275248,0.1679467334041982,0.7174730113305439,116
PF,15,49,32,3.7610763959143583,4.0,120,450,False,4,12,True,1.5123136659728813,2.9488083299564694,118,61.39529914529914,8.39967033861138,559.1605481623824,0.9970210949936592,-0.008484409195785204,-0.4488421469529343,66
PF,15,45,47,3.33685609869378,6.0,120,450,False,4,12,True,1.7473435293294377,3.15046065573448,108,56.19230769230769,12.729926309707558,770.4753243881632,0.8049040507670068,-0.48197963998487275,-3.386683180452112,61
PF,15,53,44,2.774103046640416,8.0,120,450,False,12,10,True,1.474735483132657,2.237074040714001,93,48.38782051282051,6.666200461031613,595.0098626076954,0.7849064748788778,-0.4041021662940287,-3.148790108206924,53
PF,15,46,49,3.4299252747406923,0.0,120,450,False,7,20,True,2.3504430745688536,5.911992911092613,94,48.90811965811966,19.748557937157376,658.0704532906592,0.621060049076732,-0.7571734260221593,-6.036022639570284,56
PF,15,43,45,3.1587712809232604,0.0,120,450,False,12,12,True,2.354961371744926,5.303799460313481,100,52.02991452991453,20.643717740729258,769.7289338172556,0.7211239909832985,-0.5677176092906575,-4.199690069849332,56
PF,15,50,47,3.620844600152826,0.0,120,450,False,8,20,False,2.4718533425720612,6.076643136450006,87,45.26602564102564,19.636810016461645,631.6793846711499,0.6043827119103483,-0.7082503303721566,-6.251172801382299,52
PF,15,47,38,3.471108780844521,0.0,120,450,False,7,19,False,2.32174509963511,6.023316926525687,94,48.90811965811966,18.130695243947947,604.9991747829052,0.8131592259527665,-0.37127778657697685,-2.7999061315129077,55
PF,15,51,50,3.7541718947588096,0.0,120,450,False,8,19,True,2.359576637394974,5.5287719302983325,85,44.225427350427346,18.878847452592176,671.0683785684051,0.5547039634324669,-0.8050698207507572,-7.368922855081945,52
PF,15,54,35,3.883431185363171,0.0,120,900,False,9,20,False,1.75607052393588,5.611338275566315,129,67.11858974358974,17.6155321936312,591.3158755266904,0.864493344622252,-0.2997330752479216,-3.0288164699486915,70
PF,15,53,44,3.6237636487721634,0.0,120,450,False,4,20,True,1.8823264433258233,4.096556564212297,83,43.184829059829056,11.933924194405556,560.4236352663495,0.6505947656176433,-0.609666838088641,-5.457723363555375,51
PF,15,54,42,3.566186185244303,0.0,45,450,False,8,19,False,1.3376834046567836,2.6566295604861856,198,103.01923076923076,13.583542369183519,964.5976174296102,1.3011178239262844,1.191071968065814,8.644228496976979,101
PF,30,52,29,3.5992664006546504,0.0,90,900,False,12,15,True,1.2492507348080466,1.3930043031844654,111,57.753205128205124,7.122808640711317,985.7999660895432,1.3095024319433841,1.1126998694553638,4.732829665660778,55
PF,15,56,48,3.867806689287093,0.0,120,450,False,7,19,True,2.103654473721989,4.58895067005608,80,41.623931623931625,14.593217305444464,603.5651288383755,0.6091783934310353,-0.6945390202584074,-6.113962167310315,49
PF,15,45,49,3.785175794535398,0.0,30,450,False,11,11,True,1.6047960744982337,5.494837248174282,244,126.95299145299145,28.220400698222804,986.9031782770219,1.3213028560450861,1.9421551361379144,12.367291713351761,134
PF,15,33,47,3.696404798599273,6.0,120,300,False,4,17,True,1.8429824462217552,3.983362255391682,95,49.4284188034188,12.833730763258743,601.5233028004764,0.706059342224253,-0.6633551731628928,-4.1852626926401175,51
PF,15,56,49,3.4595290617689654,0.0,120,450,False,10,18,False,2.1760043261532798,4.927951898690333,80,41.623931623931625,14.998218736616666,575.7968781745761,0.6349471085975098,-0.659350396494228,-5.481821594152545,49
PF,30,45,46,3.3114970166023134,6.0,45,450,False,7,18,True,1.2626623744895993,1.6942433681601798,114,59.31410256410256,7.49047622460477,951.6087788360712,0.5685279491226198,-0.6551845550485775,-14.539340380700207,65
PF,15,52,42,3.16500585933378,0.0,120,1200,False,4,18,False,1.5380454477859766,2.905553605807356,155,80.64636752136752,15.176281383184602,981.3665720628665,0.9213489256451408,-0.1824076398236054,-1.9474661861122837,81
PF,15,48,45,3.0096102704845475,0.0,120,450,False,9,20,True,2.39823796724292,5.528545023381296,93,48.38782051282051,20.2519122239569,716.599291822923,0.7152122460793201,-0.5650452817578434,-4.152097693201629,55
PF,15,39,43,2.256487908242403,4.0,120,450,False,11,12,True,1.2954294103425636,1.2944233734850872,137,71.28098290598291,5.485618791852748,857.2590700046743,1.2174574970913672,0.8933047094492792,2.398586936622696,73
PF,15,60,49,2.8540518709406957,8.0,120,450,False,10,20,True,1.5331326732885826,2.249289844630235,87,45.26602564102564,7.605953711139893,665.4396710503382,0.7112063565572749,-0.5181823783394784,-4.130977942244235,51
PF,15,39,31,3.26082669881305,0.0,120,600,False,4,11,True,2.035313732663927,5.0866114199145755,121,62.95619658119658,18.00200738992594,713.7698037615354,1.1598133241845894,0.41215312682782007,1.8103880496491234,66
PF,15,55,50,3.375464903074768,0.0,90,450,False,8,19,True,1.6163071356599565,4.786434601963433,105,54.631410256410255,11.875680599710735,482.44494468387484,0.9342094213182782,-0.15281748960451422,-1.2845697923623134,58
PF,30,43,30,3.864312824891398,0.0,90,450,False,6,10,True,1.3251999267644154,3.1981492194521133,98,50.98931623931624,7.1391453930097875,448.0563001209456,0.9947875791157513,-0.008677906573128362,-1.5044179146708214,50
PF,15,42,50,3.9005969760113035,0.0,120,450,False,8,19,False,2.290246159278155,5.449897354475308,99,51.50961538461538,20.30608014166191,741.4869724038978,0.6310486253417736,-0.7636643832162565,-6.2531795489755275,56
PF,15,47,50,3.6052391092742857,8.0,120,450,False,8,19,True,1.7287012759825655,3.3629942404951274,102,53.07051282051282,11.454302980915548,675.8588292100475,0.7378355814128397,-0.5934887018219416,-4.490981339552018,55
PF,15,36,50,3.1928188465822993,0.0,120,450,False,6,20,True,2.1336623139934505,4.543399433646144,102,53.07051282051282,18.744565418636103,815.5565214332324,0.6681343499118191,-0.7884713971604674,-5.72680695546021,65
PF,15,44,28,3.7808141983029424,0.0,45,450,True,4,11,True,1.1419219870741346,0.9964990814996595,157,81.6869658119658,2.889093362913524,658.8512296128745,1.3255754534920086,1.4986237102782514,3.5976886527542873,79
PF,15,34,48,2.923688728020573,0.0,120,300,False,9,20,True,2.2381656597913056,5.002745736322389,87,45.26602564102564,16.444484193746405,653.6461825983419,0.6884696990026379,-0.6546437243682316,-4.111201264840993,51
PF,15,33,19,3.5762864392560996,6.0,60,300,False,8,10,False,1.4824511768943278,3.0875720005104657,191,99.37713675213675,15.377336595916315,889.2992484374886,1.8686237136949744,5.661515709641899,12.363976871529323,101
PF,15,39,43,2.8078017502615262,0.0,120,450,True,7,20,True,1.8022816700382098,2.9749566529218106,83,43.184829059829056,8.907616221862396,600.4884050221581,1.2041317949409773,0.6471717835711444,1.4585366043733745,49
PF,15,37,43,2.6583538554728436,3.0,120,450,False,8,20,True,1.3064697671810905,1.2817581422407345,145,75.44337606837607,5.276996794872307,893.944407586255,1.2681839892115494,1.1537329728606514,3.5485661146986054,79
PF,15,19,42,3.882576855152816,0.0,60,450,False,8,14,True,1.3960193898421975,2.9518407804503175,234,121.75,17.252303478287217,1111.1121578990328,1.8418296072551552,4.644620299175773,22.42488572938873,123
PF,15,52,49,2.7961807284110356,0.0,120,450,False,12,11,True,1.9270310981858383,3.962359710930003,84,43.705128205128204,13.210789355318571,628.8111480196798,0.6517252069940938,-0.6606871226368657,-4.952066245604523,53
PF,15,48,50,3.3873241832363394,0.0,60,450,False,5,19,True,1.7550435285944141,3.2675994059086393,156,81.16666666666666,22.15515240232035,1309.5499936548222,1.327144660597176,1.2231583859509738,6.942269252547072,88
PF,15,39,44,3.283665294552394,0.0,120,450,False,12,14,True,2.1174596834477883,4.4324550071872135,102,53.07051282051282,17.34922373361325,797.8568116299026,0.742781943393506,-0.598633066862002,-3.9632205125984092,60
PF,15,45,47,3.9615215640773065,0.0,120,1200,False,9,18,True,1.7002653043977407,5.170215971823666,153,79.60576923076923,19.136220792932647,695.6100998636743,0.8883258055515926,-0.2994743551558734,-2.7166882414219438,79
PF,15,41,46,3.8987985867929935,0.0,120,450,False,5,11,True,2.3595839845609783,5.733882539161762,101,52.550213675213676,21.094730204042612,730.115384410377,0.6742223270996445,-0.7037872200901608,-5.471173281010851,58
PF,15,60,21,3.5624777260670215,4.0,120,450,False,12,16,True,1.4894017512626865,1.9486297563791084,108,56.19230769230769,7.233327728015241,744.8750435177293,1.1937378616556926,0.7207650951597135,1.7215286448915212,62
PF,15,40,48,3.7485709236572764,0.0,120,450,False,5,12,True,2.314144618393745,5.539241350514828,101,52.550213675213676,20.468399306011797,733.4216753008728,0.6525146086573824,-0.7416178249167886,-5.7765309115801955,58
PF,15,48,35,2.6550706085961364,3.0,120,450,False,11,12,True,1.4081028761075325,1.8229383017518228,134,69.72008547008546,6.5715060034853225,756.960728969224,1.16305647437726,0.6645312360566661,1.9073502379687788,70
PF,15,44,21,3.9979422554072044,0.0,120,450,False,12,15,True,1.951884581661911,3.898341719970075,102,53.07051282051282,14.201152852633927,699.6779352032733,1.2224435546221772,0.7952352392272793,2.0683328552760454,58
PF,15,39,35,1.8603807830694055,4.0,90,1200,False,4,19,False,1.2730097942784182,4.129041529265857,353,183.6655982905983,12.58586706060506,559.1541856045851,1.4655435993208397,2.3578392468304417,13.035823233266445,174
PF,15,37,26,3.0614076791735387,0.0,120,450,False,7,12,True,2.3449367216934043,5.931406592936324,106,55.1517094017094,19.913489539346514,666.4183612711978,1.0789875141664163,0.25022042426814733,0.7314863458434203,65
PF,15,50,45,3.3813763491060502,0.0,30,450,False,8,19,False,1.4021763325119132,2.884205377512715,250,130.07478632478632,20.271648319599134,1348.1915824024009,1.0246036627717432,0.13116897389684873,1.2058821501358836,132
PF,15,45,41,3.9519647196500096,0.0,120,600,False,12,11,True,2.0333106534529652,4.935242851372795,113,58.793803418803414,17.668202363978917,731.1199140881907,0.7589672851032574,-0.5052775118997112,-4.320149982695254,61
PF,30,38,47,3.9387047719976933,0.0,45,450,False,5,13,True,1.8313771948876945,4.9824384896755705,91,47.34722222222222,22.097845560037054,873.2758424427186,0.5878366916298351,-0.6251789499610944,-16.315783288766788,64
PF,15,42,45,3.76597430323216,0.0,120,450,False,4,10,True,2.4440181043406146,6.194509527932735,101,52.550213675213676,21.84017922495702,697.0262531848161,0.7007373322941838,-0.6395165897357283,-4.88854851353773,57
PF,15,37,26,3.6033500651538692,0.0,120,450,False,4,10,False,2.4247932320790833,6.985352639760443,106,55.1517094017094,20.850865017679027,588.7526257175005,1.0248326251849837,0.07470624600444326,0.044311914683198506,64
PF,15,50,47,3.7352267276207933,0.0,45,450,False,5,12,True,1.6139313618944544,6.31677889169349,194,100.93803418803418,23.475798453004973,709.6014509911379,1.2152953803108348,0.8203878658470666,6.429161912528827,100
PF,15,33,23,3.059940939453033,0.0,120,450,False,4,12,False,2.1696350033355616,5.128023011562745,113,58.793803418803414,18.47826090029351,707.0938052764635,1.0739227036327066,0.27532570831610126,0.7381021746566392,72
PF,15,46,41,2.9044575672857054,0.0,120,450,False,4,11,True,2.244279093028541,5.168223548339823,95,49.4284188034188,17.452393282777482,683.891699147217,0.8314855790367183,-0.3529546320952689,-2.41592408235846,56
PF,15,39,49,3.9689831236189663,0.0,120,300,True,4,17,True,1.7717107815045217,2.653312357872445,79,41.10363247863248,8.552526726364693,634.2491546069676,1.3650816927526073,1.3285443883499277,2.795800809763495,39
PF,15,50,40,3.7715641164416565,3.0,120,450,False,9,18,False,1.6024484201040423,3.384447143859291,125,65.03739316239316,9.790767447342258,559.02260788788,0.9001384097711917,-0.3506568586751923,-1.5319968953891965,67
PF,15,21,35,3.499651544332034,6.0,45,450,False,4,12,False,1.2625085984638695,4.309119965820943,359,186.78739316239316,16.835794353302575,723.4724034246146,1.4694379207133328,2.984528313582968,15.595746580780062,173
PF,15,25,50,3.6734137991840483,0.0,150,900,False,4,10,True,1.419586027542534,2.867196373553031,139,72.32158119658119,11.746238688761546,794.4723170021095,1.0679191099014875,0.20070678924540095,1.0046930679842885,65
PF,15,46,47,3.4506241989762088,4.0,60,300,False,8,10,True,1.670266456080234,3.989254124121163,174,90.53205128205128,19.068566279639974,863.5427973650344,1.1576680582805023,0.5805114970725531,2.4154329598121533,91
PF,15,38,40,3.8179112792786674,0.0,60,450,False,4,11,True,1.6893909239669729,5.225869092949743,181,94.1741452991453,20.810798112802374,792.275117852017,1.9013579245319674,4.098161739000462,20.24120717464558,98
PF,15,49,44,3.9443105875521693,0.0,30,450,False,9,19,True,1.4295474533196366,3.8324515901157876,245,127.47329059829059,20.92165535668014,1064.8045109160266,0.9973934763363557,-0.014685722251493047,0.3718555020241078,132
PF,15,22,11,3.8346644467765634,6.0,120,450,False,5,10,False,1.342458271246674,1.5897626813059365,157,81.6869658119658,5.838828954200124,743.3179705187824,1.297000691542617,0.7987081746486892,3.28136805316148,91
PF,15,39,33,3.541962891746756,0.0,60,300,False,4,15,True,1.746496781211122,3.9801025907445906,153,79.60576923076923,19.048595418484812,949.8539791875723,1.639738867601827,3.3530437007798057,9.497900339514754,75
PF,15,43,50,3.8463797078492483,0.0,30,450,True,5,12,True,1.1152575624599215,0.9041174603784338,205,106.66132478632478,3.9034673527905714,826.0170097293994,1.0570225922018714,0.3089278851644269,1.2232137123405997,106
PF,15,53,17,3.96645469515138,0.0,60,450,False,6,11,True,1.4339273272839614,2.6100973747196403,176,91.57264957264957,11.817215799212764,885.6699999999992,1.7381200978456217,3.9885429860536705,11.708293063347716,99
PF,30,15,27,2.874971477945007,8.0,120,600,False,6,12,False,1.5669928016696035,5.7285567524132555,150,78.0448717948718,15.865841959234574,521.6096738608815,1.340185805786856,1.2648929011640933,8.627981609768787,83
PF,15,42,45,3.850216168874201,0.0,120,300,False,7,20,False,2.333745863376896,5.954838277971196,85,44.225427350427346,17.56549034632277,585.7133125602135,0.6890896149803475,-0.6856830671398023,-3.9132708414258066,44
