mult,R_res,pf_res,R_lck,pf_lck
0.0,0.07623966377229081,1.1690935283980084,0.22819660430792027,1.5658503629503537
0.25,0.048891045733886085,1.1038704529319918,0.21167962506699328,1.5113258463466892
0.5,0.021796543298791805,1.0444260353077972,0.1952512512200668,1.4598212582533454
1.0,-0.044737140399948874,0.9156344713371647,0.14230500314214972,1.3176970906722665
1.5,-0.09732644284039818,0.8290883198173914,0.10348753906443298,1.2206081367917432
2.0,-0.1523132917241278,0.7495055068108422,0.07151576837518511,1.1458891339970083
3.0,-0.27573216166619274,0.5976204363113712,0.000203211682540932,1.0003816347816976
4.0,-0.3771494523988493,0.5036497442767907,-0.07142642057797267,0.8760070468354
