trend_n,trend_t,fast,slow,n,gross,exp,ctrl,excess,z,p,wr
50,sma,13,21,277,5.894742327290339,5.467020410532993,-0.7962227154349918,6.263243125967985,3.4467921935302615,0.0,0.5992779783393501
50,sma,13,34,279,5.914030741954465,5.4857978711953805,-0.7891548208623782,6.2749526920577585,2.994671944819925,0.008333333333333333,0.6021505376344086
50,sma,13,50,279,5.914030741954465,5.4857978711953805,-0.7891548208623782,6.2749526920577585,2.994671944819925,0.008333333333333333,0.6021505376344086
50,sma,21,34,261,5.242832358561256,4.823311397098479,-1.0068104590834055,5.830121856181885,3.0739862355327703,0.0,0.5900383141762452
50,sma,21,50,261,5.242832358561256,4.823311397098479,-1.0068104590834055,5.830121856181885,3.0739862355327703,0.0,0.5900383141762452
50,hma,5,21,238,4.289805418062265,3.6995911980693132,-0.35340411361797824,4.052995311687291,2.001818126707286,0.03333333333333333,0.6008403361344538
50,hma,5,34,240,4.427303290099171,3.836061271418731,-1.1087289360983028,4.944790207517034,2.1142386278836587,0.03333333333333333,0.6041666666666666
50,hma,5,50,240,4.427303290099171,3.836061271418731,-1.1087289360983028,4.944790207517034,2.1142386278836587,0.03333333333333333,0.6041666666666666
50,hma,8,21,220,3.7201851066461833,3.0877046514873685,-1.1325261003187919,4.22023075180616,1.7288508287663376,0.041666666666666664,0.5909090909090909
50,hma,8,34,222,3.873963169311451,3.2407523573298187,-1.075274728394923,4.316027085724742,1.8244967673052592,0.03333333333333333,0.5945945945945946
50,hma,8,50,222,3.873963169311451,3.2407523573298187,-1.075274728394923,4.316027085724742,1.8244967673052592,0.03333333333333333,0.5945945945945946
50,hma,13,21,207,4.128130622208184,3.4400451143099287,-0.9253488431842178,4.365393957494146,1.8002886468921633,0.03333333333333333,0.5893719806763285
50,hma,13,34,211,4.328308489421555,3.6417738910332993,-0.7935965721317214,4.435370463165021,1.8848972943722744,0.016666666666666666,0.5971563981042654
50,hma,13,50,211,4.328308489421555,3.6417738910332993,-0.7935965721317214,4.435370463165021,1.8848972943722744,0.016666666666666666,0.5971563981042654
50,hma,21,34,198,4.072791105558873,3.3771001951552275,-0.9151329862359402,4.292233181391167,1.724271965425114,0.05,0.5909090909090909
50,hma,21,50,198,4.072791105558873,3.3771001951552275,-0.9151329862359402,4.292233181391167,1.724271965425114,0.05,0.5909090909090909
89,ema,5,21,347,4.184619238378714,3.5982948176067335,-0.7686651157572532,4.366959933363987,2.3171764699597164,0.008333333333333333,0.5965417867435159
89,ema,5,34,349,4.279776435078497,3.692722927534485,-0.7371623725233151,4.4298853000578005,2.397624085350877,0.008333333333333333,0.5988538681948424
89,ema,5,50,349,4.279776435078497,3.692722927534485,-0.7371623725233151,4.4298853000578005,2.397624085350877,0.008333333333333333,0.5988538681948424
89,ema,8,21,329,3.797963251309285,3.183588510322982,-1.0382011966362412,4.221789706959223,2.552705495431823,0.008333333333333333,0.5896656534954408
89,ema,8,34,331,3.900631449564159,3.285657461922235,-1.1464077562946557,4.432065218216891,2.346536162125881,0.016666666666666666,0.5921450151057401
89,ema,8,50,331,3.900631449564159,3.285657461922235,-1.1464077562946557,4.432065218216891,2.346536162125881,0.016666666666666666,0.5921450151057401
89,ema,13,21,316,4.130893264820033,3.480047411071637,-0.7304770027328324,4.210524413804469,2.2145394561099914,0.008333333333333333,0.5917721518987342
89,ema,13,34,319,4.262421078852614,3.6120499506097405,-0.7804427908981424,4.392492741507883,2.454482529595245,0.008333333333333333,0.5956112852664577
89,ema,13,50,319,4.262421078852614,3.6120499506097405,-0.7804427908981424,4.392492741507883,2.454482529595245,0.008333333333333333,0.5956112852664577
89,ema,21,34,301,3.5816511386484247,2.9255501754940174,-1.0291454757521579,3.9546956512461753,1.839748539638919,0.03333333333333333,0.584717607973422
89,ema,21,50,301,3.5816511386484247,2.9255501754940174,-1.0291454757521579,3.9546956512461753,1.839748539638919,0.03333333333333333,0.584717607973422
89,sma,5,21,351,5.291904782991339,4.711839136031708,-0.9535361579649457,5.665375293996654,2.784335075081033,0.0,0.584045584045584
89,sma,5,34,351,5.291904782991339,4.711839136031708,-0.9535361579649457,5.665375293996654,2.784335075081033,0.0,0.584045584045584
89,sma,5,50,351,5.291904782991339,4.711839136031708,-0.9535361579649457,5.665375293996654,2.784335075081033,0.0,0.584045584045584
89,sma,8,21,333,4.969746584964868,4.362305870672234,-0.8026829464351716,5.164988817107406,2.270674091936981,0.008333333333333333,0.5765765765765766
