design,block,n,per_yr,EV,R,pf,win,sharpe,hold_min,dd,ctl,p_ctl,boot_p
S1 opening drive,research,426,216.0,0.7290367734409767,0.017356294494204415,1.0329012729274705,0.5070422535211268,0.2626178849087403,80.66901408450704,798.4253363172793,-1.4935098967890665,0.255,0.336
S1 opening drive,LOCKED,231,216.40148698884758,1.7447815434822451,0.015310543402647269,1.0300754010142563,0.5108225108225108,0.3789007284519146,86.25541125541126,996.7046203356571,-2.0878540326945263,0.3275,0.3535
S2 level reclaim,research,362,183.54929577464787,-5.309608199875424,-0.07726386477745205,0.8292986687216739,0.48342541436464087,-1.2493547700760073,55.745856353591165,2053.4383520134406,-1.5446740869740392,0.885,0.9625
S2 level reclaim,LOCKED,189,177.0557620817844,0.764757515101312,0.0873782791764466,1.2154318712769032,0.5132275132275133,0.12819715150884492,59.76190476190476,879.1474476848289,-1.8439338885031953,0.385,0.455
S3 flow exhaustion,research,380,192.67605633802816,2.3098236060559962,0.02469600985255484,1.060605377206875,0.5236842105263158,0.5505298690104634,63.46052631578948,718.1901207392008,-1.942234358795529,0.1075,0.2125
S3 flow exhaustion,LOCKED,179,167.68773234200745,11.411132143533422,0.20685098417728956,1.6043602077708767,0.6033519553072626,1.7513367788713232,53.60335195530726,873.9440798680882,-2.6115479382423996,0.095,0.035
S4 stretch fade,research,56,28.394366197183096,-0.2670021375947442,-0.04345668180744846,0.9119805674017959,0.4107142857142857,-0.02919018607270855,50.0,352.3890731471349,-2.258336383794581,0.42,0.523
S5 range expansion,research,386,195.7183098591549,-2.3880904062409054,-0.054368963439520274,0.8854697304995339,0.48186528497409326,-0.5729005321642168,61.9300518134715,1901.515362170528,-1.7035650710902006,0.5975,0.793
S5 range expansion,LOCKED,211,197.6654275092937,2.933802226187052,0.03345110197586777,1.073076995883336,0.5165876777251185,0.3327380117251181,63.459715639810426,1121.3737624072344,-1.4293632082285297,0.35,0.3825
