fold,n_test,n_chosen,re_chosen,random_subset,all_five,best_fixed
2023Q4,64,1,0.09998273057362539,-9.261243333107682,-2.4089605973120714,1.5470644595892087
2024Q1,63,1,-0.9329332840187852,-0.9329332840187852,6.258227330858418,2.7741478075244332
2024Q2,65,1,-4.305003971117386,-4.989408310949972,-15.937120822453918,-4.989408310949972
2024Q3,66,1,3.996383600683459,23.40225841018288,27.144946994026327,23.40225841018288
2024Q4,65,2,2.873227186710133,2.873227186710133,13.928281929078157,3.4847239482249606
2025Q1,63,2,12.065255631568897,-4.4898851882877855,13.602422879048284,-2.1639384706912304
2025Q2,64,3,12.023129782391868,14.621569909086386,10.835364218185413,5.92354985272289
2025Q3,66,3,6.059890726917944,8.671039322664672,8.877053163517541,13.772215211579784
2025Q4,52,3,0.9261092220365436,-8.808430926400407,6.357644632200756,9.989703430330847
