tf,design,stop,tgt,be,be_off,arm,tr,n,R,pts,pf,win,sharpe,p_flat
3,S2 level reclaim,3.0,2.0,0.0,0.0,0.0,0.0,432,-0.1462317505194842,-7.4317982482940055,0.7481109261182606,0.375,-2.0196632146955107,0.3194444444444444
3,S2 level reclaim,3.0,2.0,0.0,0.0,1.0,1.0,450,-0.12337921922841524,-5.645671623559442,0.739985739134926,0.4688888888888889,-1.6403870351935117,0.2644444444444444
3,S2 level reclaim,3.0,2.0,1.0,0.25,0.0,0.0,450,-0.10897499470145697,-5.054023616626236,0.7701566275666396,0.4866666666666667,-1.4558717950162292,0.2688888888888889
3,S2 level reclaim,3.0,2.0,1.0,0.25,1.0,1.0,450,-0.11558564332046509,-5.262321986591133,0.7562138531097352,0.4866666666666667,-1.5300528803804536,0.26222222222222225
3,S2 level reclaim,3.0,3.0,0.0,0.0,0.0,0.0,428,-0.13577177174056757,-7.354690127161517,0.7766800006886663,0.34813084112149534,-1.8329936009389898,0.3644859813084112
3,S2 level reclaim,3.0,3.0,0.0,0.0,1.0,1.0,450,-0.11603435195984395,-5.385698369292026,0.7554646037762563,0.4688888888888889,-1.5138725135885118,0.2822222222222222
3,S2 level reclaim,3.0,3.0,1.0,0.25,0.0,0.0,450,-0.12153333526337531,-5.788484869242956,0.7436693461969494,0.4866666666666667,-1.6333867532347932,0.3
3,S2 level reclaim,3.0,3.0,1.0,0.25,1.0,1.0,450,-0.11046299827411614,-5.09429494784916,0.7670182217307885,0.4866666666666667,-1.4391870564979417,0.28
3,S3 flow exhaustion,1.0,0.0,0.0,0.0,0.0,0.0,675,-0.114509606263864,-1.2820046597577228,0.8830827873041592,0.16592592592592592,-0.5684308786142118,0.18518518518518517
3,S3 flow exhaustion,1.0,0.0,0.0,0.0,1.0,1.0,758,-0.17141382944167824,-2.2856507968454687,0.7195433613849594,0.4023746701846966,-2.0547431705443318,0.04617414248021108
3,S3 flow exhaustion,1.0,0.0,1.0,0.25,0.0,0.0,733,-0.20627587089575103,-2.649224866690573,0.6608833232506368,0.37244201909959074,-1.7003314529019788,0.10504774897680765
3,S3 flow exhaustion,1.0,0.0,1.0,0.25,1.0,1.0,758,-0.179361125321433,-2.380740269806076,0.7041558718818457,0.4445910290237467,-2.17187432010349,0.044854881266490766
3,S3 flow exhaustion,1.0,1.0,0.0,0.0,0.0,0.0,762,-0.2270993265614438,-2.9711852794422358,0.6248911380385926,0.47112860892388453,-3.424544987985111,0.030183727034120734
3,S3 flow exhaustion,1.0,1.0,0.0,0.0,1.0,1.0,762,-0.2270993265614438,-2.9711852794422358,0.6248911380385926,0.47112860892388453,-3.424544987985111,0.030183727034120734
3,S3 flow exhaustion,1.0,1.0,1.0,0.25,0.0,0.0,762,-0.2270993265614438,-2.9711852794422358,0.6248911380385926,0.47112860892388453,-3.424544987985111,0.030183727034120734
3,S3 flow exhaustion,1.0,1.0,1.0,0.25,1.0,1.0,762,-0.2270993265614438,-2.9711852794422358,0.6248911380385926,0.47112860892388453,-3.424544987985111,0.030183727034120734
3,S3 flow exhaustion,1.0,1.5,0.0,0.0,0.0,0.0,747,-0.20574044813956327,-2.893997666062401,0.7067507752506035,0.3895582329317269,-2.7481417009916593,0.038821954484605084
3,S3 flow exhaustion,1.0,1.5,0.0,0.0,1.0,1.0,761,-0.21225294120953841,-2.895250433250008,0.6531650874338106,0.4021024967148489,-2.9994993624363175,0.03416557161629435
3,S3 flow exhaustion,1.0,1.5,1.0,0.25,0.0,0.0,760,-0.2234308846775328,-3.0419280139022558,0.633097933857087,0.43157894736842106,-3.1770312357956447,0.034210526315789476
3,S3 flow exhaustion,1.0,1.5,1.0,0.25,1.0,1.0,761,-0.21554886441005427,-2.921702591509411,0.6449322490418826,0.44415243101182655,-3.0503705340049327,0.03416557161629435
3,S3 flow exhaustion,1.0,2.0,0.0,0.0,0.0,0.0,735,-0.21314799708207216,-2.873784125892657,0.7251967211834208,0.32789115646258504,-2.4338761423195048,0.047619047619047616
3,S3 flow exhaustion,1.0,2.0,0.0,0.0,1.0,1.0,759,-0.20238118577156086,-2.8425633497933918,0.6692130897369861,0.4018445322793149,-2.884823697219895,0.03557312252964427
3,S3 flow exhaustion,1.0,2.0,1.0,0.25,0.0,0.0,757,-0.21130950642197446,-2.924657572571366,0.6531549543645927,0.41215323645970936,-2.919262093148506,0.036988110964332896
3,S3 flow exhaustion,1.0,2.0,1.0,0.25,1.0,1.0,759,-0.2079562572688778,-2.894147533146962,0.6573452895144257,0.4440052700922266,-2.966910636121095,0.03557312252964427
3,S3 flow exhaustion,1.0,3.0,0.0,0.0,0.0,0.0,721,-0.20665798434931504,-2.478393346931701,0.75721132517792,0.26490984743411927,-1.7923644421379323,0.07905686546463246
3,S3 flow exhaustion,1.0,3.0,0.0,0.0,1.0,1.0,758,-0.19409996535636792,-2.6958264669240846,0.6824257178288856,0.4023746701846966,-2.6393432568214936,0.04221635883905013
3,S3 flow exhaustion,1.0,3.0,1.0,0.25,0.0,0.0,750,-0.19518413203683702,-2.812044125799576,0.6805268187799859,0.4026666666666667,-2.6119136736856974,0.05333333333333334
3,S3 flow exhaustion,1.0,3.0,1.0,0.25,1.0,1.0,758,-0.19971891419225335,-2.7535923604679455,0.6705770666189552,0.4445910290237467,-2.7270116463408276,0.04221635883905013
3,S3 flow exhaustion,1.5,0.0,0.0,0.0,0.0,0.0,645,-0.19330149015753445,-3.7601638405695654,0.7800999021316356,0.19534883720930232,-1.4433204509900388,0.23875968992248062
3,S3 flow exhaustion,1.5,0.0,0.0,0.0,1.0,1.0,723,-0.16333458545164573,-3.168318433525319,0.7097184079663336,0.41217150760719223,-2.092107171290292,0.10511756569847856
3,S3 flow exhaustion,1.5,0.0,1.0,0.25,0.0,0.0,700,-0.1947053253547419,-4.319236250023898,0.6514025888873654,0.45571428571428574,-2.443904849821217,0.15285714285714286
3,S3 flow exhaustion,1.5,0.0,1.0,0.25,1.0,1.0,725,-0.15437501627912456,-3.004808263528676,0.7227334538443678,0.4675862068965517,-1.9992226380887759,0.10620689655172413
3,S3 flow exhaustion,1.5,1.0,0.0,0.0,0.0,0.0,738,-0.16281615205777994,-3.4174287722999668,0.708956705083687,0.46883468834688347,-2.7139682467543147,0.07046070460704607
3,S3 flow exhaustion,1.5,1.0,0.0,0.0,1.0,1.0,738,-0.16281615205777994,-3.4174287722999668,0.708956705083687,0.46883468834688347,-2.7139682467543147,0.07046070460704607
3,S3 flow exhaustion,1.5,1.0,1.0,0.25,0.0,0.0,738,-0.16281615205777994,-3.4174287722999668,0.708956705083687,0.46883468834688347,-2.7139682467543147,0.07046070460704607
3,S3 flow exhaustion,1.5,1.0,1.0,0.25,1.0,1.0,738,-0.16281615205777994,-3.4174287722999668,0.708956705083687,0.46883468834688347,-2.7139682467543147,0.07046070460704607
3,S3 flow exhaustion,1.5,1.5,0.0,0.0,0.0,0.0,716,-0.17267551361667155,-3.3714751720762615,0.737565313185241,0.3812849162011173,-2.30363507644575,0.09078212290502793
3,S3 flow exhaustion,1.5,1.5,0.0,0.0,1.0,1.0,726,-0.1623053914727793,-3.3228001387739745,0.712816949617525,0.41046831955922863,-2.4097027575420285,0.07988980716253444
3,S3 flow exhaustion,1.5,1.5,1.0,0.25,0.0,0.0,728,-0.15842580786105642,-3.241216692094296,0.7168438012332274,0.46291208791208793,-2.359105771418402,0.08241758241758242
3,S3 flow exhaustion,1.5,1.5,1.0,0.25,1.0,1.0,728,-0.15312420152455497,-3.142841777758533,0.7262116452844631,0.46565934065934067,-2.2869453930611856,0.08104395604395605
3,S3 flow exhaustion,1.5,2.0,0.0,0.0,0.0,0.0,704,-0.15833264710681053,-3.150011378352792,0.7766065415769176,0.3352272727272727,-1.8700752757529897,0.11363636363636363
3,S3 flow exhaustion,1.5,2.0,0.0,0.0,1.0,1.0,724,-0.1618248914123488,-3.404944187383367,0.7128410260048248,0.4116022099447514,-2.3904876024778594,0.08701657458563536
3,S3 flow exhaustion,1.5,2.0,1.0,0.25,0.0,0.0,722,-0.14962823193655464,-3.415358792202976,0.731180588629622,0.46121883656509693,-2.3620967677356095,0.09556786703601108
3,S3 flow exhaustion,1.5,2.0,1.0,0.25,1.0,1.0,726,-0.15290911064036342,-3.241540377207161,0.7257933222424101,0.4669421487603306,-2.2933584891024172,0.0881542699724518
3,S3 flow exhaustion,1.5,3.0,0.0,0.0,0.0,0.0,691,-0.20297409996118843,-3.6664956839376286,0.7422674861852125,0.2662807525325615,-1.9805788184778907,0.15050651230101303
3,S3 flow exhaustion,1.5,3.0,0.0,0.0,1.0,1.0,723,-0.15758164361781646,-3.0868619447610297,0.7199426547771564,0.41217150760719223,-2.0692512738977307,0.0995850622406639
3,S3 flow exhaustion,1.5,3.0,1.0,0.25,0.0,0.0,719,-0.16596911070572581,-3.38726348086222,0.7006763716333152,0.45897079276773295,-2.181063342297904,0.11543810848400557
3,S3 flow exhaustion,1.5,3.0,1.0,0.25,1.0,1.0,725,-0.14988331161715487,-2.958660256242838,0.7308008177740577,0.4675862068965517,-2.0074870603627546,0.1006896551724138
3,S3 flow exhaustion,2.0,0.0,0.0,0.0,0.0,0.0,610,-0.2067290920205236,-4.71462615897551,0.7363204827001396,0.24262295081967214,-1.6394426922219054,0.30983606557377047
3,S3 flow exhaustion,2.0,0.0,0.0,0.0,1.0,1.0,684,-0.12230177396808173,-2.999277575189124,0.7654871430376161,0.4473684210526316,-1.6192937405068226,0.17105263157894737
3,S3 flow exhaustion,2.0,0.0,1.0,0.25,0.0,0.0,660,-0.1234524032783635,-3.435102709732474,0.7636268769426335,0.47575757575757577,-1.5696099623490998,0.2287878787878788
3,S3 flow exhaustion,2.0,0.0,1.0,0.25,1.0,1.0,685,-0.11839668806896725,-2.8161596237850435,0.7723183269982669,0.4759124087591241,-1.5205021863173616,0.16934306569343066
3,S3 flow exhaustion,2.0,1.0,0.0,0.0,0.0,0.0,697,-0.11800027825419133,-3.0272625741962873,0.7733732534087261,0.47776183644189385,-1.9083970070823713,0.11477761836441894
3,S3 flow exhaustion,2.0,1.0,0.0,0.0,1.0,1.0,697,-0.11800027825419133,-3.0272625741962873,0.7733732534087261,0.47776183644189385,-1.9083970070823713,0.11477761836441894
3,S3 flow exhaustion,2.0,1.0,1.0,0.25,0.0,0.0,697,-0.11800027825419133,-3.0272625741962873,0.7733732534087261,0.47776183644189385,-1.9083970070823713,0.11477761836441894
3,S3 flow exhaustion,2.0,1.0,1.0,0.25,1.0,1.0,697,-0.11800027825419133,-3.0272625741962873,0.7733732534087261,0.47776183644189385,-1.9083970070823713,0.11477761836441894
3,S3 flow exhaustion,2.0,1.5,0.0,0.0,0.0,0.0,676,-0.10935176991015809,-2.770295021798273,0.8175339185982703,0.40384615384615385,-1.4284518751103426,0.15236686390532544
3,S3 flow exhaustion,2.0,1.5,0.0,0.0,1.0,1.0,686,-0.10240056992830394,-2.7485787860212016,0.8031198027449441,0.4489795918367347,-1.5550940706458403,0.13848396501457727
3,S3 flow exhaustion,2.0,1.5,1.0,0.25,0.0,0.0,686,-0.09656159099479272,-2.6031793542609476,0.8135166847692161,0.478134110787172,-1.4589316974042255,0.13702623906705538
3,S3 flow exhaustion,2.0,1.5,1.0,0.25,1.0,1.0,687,-0.09892707284226783,-2.597506167502717,0.8092487268314442,0.4774381368267831,-1.4675182274445777,0.13682678311499272
3,S3 flow exhaustion,2.0,2.0,0.0,0.0,0.0,0.0,664,-0.11339872024369516,-2.404732097865141,0.8263995702815699,0.35240963855421686,-1.1194304715037835,0.1746987951807229
3,S3 flow exhaustion,2.0,2.0,0.0,0.0,1.0,1.0,685,-0.0882244242224585,-1.988152177245829,0.8300800401012144,0.44963503649635034,-1.0523184037740694,0.14890510948905109
3,S3 flow exhaustion,2.0,2.0,1.0,0.25,0.0,0.0,684,-0.08063356500501967,-1.723671203586823,0.8437388773712481,0.4780701754385965,-0.8860329523350768,0.15204678362573099
3,S3 flow exhaustion,2.0,2.0,1.0,0.25,1.0,1.0,686,-0.08387224053993197,-1.8017538928387318,0.8379946545921825,0.478134110787172,-0.952250915509151,0.14723032069970846
3,S3 flow exhaustion,2.0,3.0,0.0,0.0,0.0,0.0,647,-0.15448854264488843,-3.3740409282876143,0.7837112225751991,0.2982998454404946,-1.426379188525084,0.2287480680061824
3,S3 flow exhaustion,2.0,3.0,0.0,0.0,1.0,1.0,684,-0.11880455818085581,-2.7843344493021682,0.772193031587445,0.4473684210526316,-1.4859331682084453,0.1695906432748538
3,S3 flow exhaustion,2.0,3.0,1.0,0.25,0.0,0.0,675,-0.10991381188265859,-2.585966736814195,0.7876116470247907,0.47703703703703704,-1.264798519992778,0.18666666666666668
3,S3 flow exhaustion,2.0,3.0,1.0,0.25,1.0,1.0,685,-0.11458576341217346,-2.597184589626896,0.7796468909614492,0.4759124087591241,-1.3860094029555248,0.1678832116788321
3,S3 flow exhaustion,3.0,0.0,0.0,0.0,0.0,0.0,551,-0.15284001977616019,-4.956225038109754,0.7721866943148082,0.29219600725952816,-1.4299372654828892,0.40653357531760437
3,S3 flow exhaustion,3.0,0.0,0.0,0.0,1.0,1.0,620,-0.08738835921309561,-3.0938860445082326,0.817343541278608,0.4483870967741935,-1.2561711580216828,0.2564516129032258
3,S3 flow exhaustion,3.0,0.0,1.0,0.25,0.0,0.0,594,-0.06597380300388338,-2.6778664079131023,0.8621037631008414,0.4764309764309764,-0.9107882007707374,0.31986531986531985
3,S3 flow exhaustion,3.0,0.0,1.0,0.25,1.0,1.0,621,-0.09026225743174582,-3.209154821593153,0.8105916885118515,0.47020933977455714,-1.3169909029921831,0.2576489533011272
3,S3 flow exhaustion,3.0,1.0,0.0,0.0,0.0,0.0,636,-0.06876515584924613,-2.0803514108287846,0.8534424998213181,0.47641509433962265,-0.9361514599749495,0.19025157232704404
3,S3 flow exhaustion,3.0,1.0,0.0,0.0,1.0,1.0,636,-0.06876515584924613,-2.0803514108287846,0.8534424998213181,0.47641509433962265,-0.9361514599749495,0.19025157232704404
3,S3 flow exhaustion,3.0,1.0,1.0,0.25,0.0,0.0,636,-0.06876515584924613,-2.0803514108287846,0.8534424998213181,0.47641509433962265,-0.9361514599749495,0.19025157232704404
3,S3 flow exhaustion,3.0,1.0,1.0,0.25,1.0,1.0,636,-0.06876515584924613,-2.0803514108287846,0.8534424998213181,0.47641509433962265,-0.9361514599749495,0.19025157232704404
3,S3 flow exhaustion,3.0,1.5,0.0,0.0,0.0,0.0,605,-0.10750124488490824,-3.2045961896312294,0.8050970466951219,0.39008264462809916,-1.2749631837726338,0.2528925619834711
3,S3 flow exhaustion,3.0,1.5,0.0,0.0,1.0,1.0,625,-0.09076955135001168,-2.6828006867695704,0.8081497804923975,0.4528,-1.1449642220172838,0.2208
3,S3 flow exhaustion,3.0,1.5,1.0,0.25,0.0,0.0,625,-0.0906307746019411,-2.6125267716543767,0.8073203879308433,0.4752,-1.1190580685410985,0.2256
3,S3 flow exhaustion,3.0,1.5,1.0,0.25,1.0,1.0,626,-0.09032259998265312,-2.6887983985570254,0.8083417586118572,0.4744408945686901,-1.155889785649713,0.2220447284345048
3,S3 flow exhaustion,3.0,2.0,0.0,0.0,0.0,0.0,591,-0.08987849670126924,-2.686186818350289,0.8463156323241289,0.36548223350253806,-0.9564865407999181,0.2859560067681895
3,S3 flow exhaustion,3.0,2.0,0.0,0.0,1.0,1.0,623,-0.08733727747613174,-2.8374983174677175,0.817280653430577,0.4478330658105939,-1.1574246011511862,0.24077046548956663
3,S3 flow exhaustion,3.0,2.0,1.0,0.25,0.0,0.0,619,-0.07586153530263219,-2.432393438290008,0.8406088109394483,0.4717285945072698,-0.9693253154957377,0.24878836833602586
3,S3 flow exhaustion,3.0,2.0,1.0,0.25,1.0,1.0,624,-0.08952570737926659,-2.9675131602907534,0.8119658501342437,0.46955128205128205,-1.2253608157122453,0.2419871794871795
3,S3 flow exhaustion,3.0,3.0,0.0,0.0,0.0,0.0,571,-0.15747660709254419,-5.071073844028081,0.7527965600940251,0.31523642732049034,-1.6867929527094117,0.3415061295971979
3,S3 flow exhaustion,3.0,3.0,0.0,0.0,1.0,1.0,622,-0.09131150057356813,-3.0288950228187406,0.808607077212543,0.44855305466237944,-1.2168430855961174,0.2540192926045016
3,S3 flow exhaustion,3.0,3.0,1.0,0.25,0.0,0.0,611,-0.10477310364283483,-3.337023656731122,0.7779203596541185,0.4746317512274959,-1.2839318335959664,0.2864157119476268
3,S3 flow exhaustion,3.0,3.0,1.0,0.25,1.0,1.0,623,-0.09536947433233793,-3.2068932551849385,0.7993133380816276,0.47030497592295345,-1.3077834415818181,0.2552166934189406
3,S4 stretch fade,1.0,0.0,0.0,0.0,0.0,0.0,347,-0.364622122155429,-2.8189547357869684,0.6100799525490248,0.1786743515850144,-1.0112600791169415,0.23631123919308358
3,S4 stretch fade,1.0,0.0,0.0,0.0,1.0,1.0,365,-0.3054425200811143,-2.8419728282021772,0.538076491189112,0.3589041095890411,-1.7996144419696476,0.15342465753424658
3,S4 stretch fade,1.0,0.0,1.0,0.25,0.0,0.0,357,-0.30805965776041627,-1.8913504240150154,0.5390670973709574,0.3333333333333333,-0.7655056436548484,0.19047619047619047
3,S4 stretch fade,1.0,0.0,1.0,0.25,1.0,1.0,365,-0.29951160730724796,-2.7404149737356156,0.5436637719389555,0.38904109589041097,-1.7307593345915993,0.15342465753424658
3,S4 stretch fade,1.0,1.0,0.0,0.0,0.0,0.0,367,-0.34700249290826896,-3.6618687607675353,0.4724870999307883,0.4114441416893733,-3.004011479125065,0.10354223433242507
3,S4 stretch fade,1.0,1.0,0.0,0.0,1.0,1.0,367,-0.34700249290826896,-3.6618687607675353,0.4724870999307883,0.4114441416893733,-3.004011479125065,0.10354223433242507
3,S4 stretch fade,1.0,1.0,1.0,0.25,0.0,0.0,367,-0.34700249290826896,-3.6618687607675353,0.4724870999307883,0.4114441416893733,-3.004011479125065,0.10354223433242507
3,S4 stretch fade,1.0,1.0,1.0,0.25,1.0,1.0,367,-0.34700249290826896,-3.6618687607675353,0.4724870999307883,0.4114441416893733,-3.004011479125065,0.10354223433242507
3,S4 stretch fade,1.0,1.5,0.0,0.0,0.0,0.0,361,-0.2969207195663692,-2.763487947029257,0.581077215129179,0.3684210526315789,-1.996012017640146,0.13573407202216067
3,S4 stretch fade,1.0,1.5,0.0,0.0,1.0,1.0,365,-0.3209348946463387,-3.195269594738222,0.5146472318408047,0.3589041095890411,-2.442294357435614,0.13150684931506848
3,S4 stretch fade,1.0,1.5,1.0,0.25,0.0,0.0,365,-0.32217681038181145,-3.1654819887077044,0.5093922293775673,0.3835616438356164,-2.420016372290773,0.13150684931506848
3,S4 stretch fade,1.0,1.5,1.0,0.25,1.0,1.0,365,-0.31816982308681824,-3.1245363139538203,0.5152360929994084,0.38904109589041097,-2.3885134080648576,0.13150684931506848
3,S4 stretch fade,1.0,2.0,0.0,0.0,0.0,0.0,357,-0.3692133160568805,-3.4294821412720644,0.5308972621278314,0.3025210084033613,-2.2974912309496927,0.16246498599439776
3,S4 stretch fade,1.0,2.0,0.0,0.0,1.0,1.0,365,-0.32554126715470566,-3.1696664021941903,0.507680972685433,0.3589041095890411,-2.311442132252277,0.14520547945205478
3,S4 stretch fade,1.0,2.0,1.0,0.25,0.0,0.0,365,-0.3332612362422849,-3.2895776710780895,0.49369977807271975,0.36164383561643837,-2.3952085475561518,0.14520547945205478
3,S4 stretch fade,1.0,2.0,1.0,0.25,1.0,1.0,365,-0.3196103543808393,-3.0681085477276286,0.513041297869338,0.38904109589041097,-2.2314062854946437,0.14520547945205478
3,S4 stretch fade,1.0,3.0,0.0,0.0,0.0,0.0,355,-0.36288921478795155,-2.857900072404969,0.5674541728361133,0.2591549295774648,-1.514564466306874,0.17746478873239438
3,S4 stretch fade,1.0,3.0,0.0,0.0,1.0,1.0,365,-0.3160120075845579,-3.021308296154142,0.5220921588419754,0.3589041095890411,-2.0284338131685153,0.15342465753424658
3,S4 stretch fade,1.0,3.0,1.0,0.25,0.0,0.0,364,-0.2967614885324444,-2.5675814383860263,0.5505500650237829,0.3516483516483517,-1.5348309951430688,0.15934065934065933
3,S4 stretch fade,1.0,3.0,1.0,0.25,1.0,1.0,365,-0.3100810948106916,-2.919750441687581,0.5275600886686372,0.38904109589041097,-1.9535298438306115,0.15342465753424658
3,S4 stretch fade,1.5,0.0,0.0,0.0,0.0,0.0,307,-0.2556833348792432,-3.422662455780707,0.6896421408736696,0.20521172638436483,-0.9756997252768498,0.30618892508143325
3,S4 stretch fade,1.5,0.0,0.0,0.0,1.0,1.0,321,-0.27094122770708456,-3.800055884612138,0.5261251805144139,0.37694704049844235,-1.7965471737712835,0.20249221183800623
3,S4 stretch fade,1.5,0.0,1.0,0.25,0.0,0.0,316,-0.1093929131616649,-1.1043224797068085,0.8089915520644375,0.41139240506329117,-0.346436541014001,0.25949367088607594
3,S4 stretch fade,1.5,0.0,1.0,0.25,1.0,1.0,321,-0.26287639885066333,-3.6625027252856905,0.5358451804777734,0.42990654205607476,-1.7303191435862437,0.20249221183800623
3,S4 stretch fade,1.5,1.0,0.0,0.0,0.0,0.0,322,-0.22835389389413702,-3.484166513990993,0.595042537013223,0.43788819875776397,-2.0224332775498937,0.17080745341614906
3,S4 stretch fade,1.5,1.0,0.0,0.0,1.0,1.0,322,-0.22835389389413702,-3.484166513990993,0.595042537013223,0.43788819875776397,-2.0224332775498937,0.17080745341614906
3,S4 stretch fade,1.5,1.0,1.0,0.25,0.0,0.0,322,-0.22835389389413702,-3.484166513990993,0.595042537013223,0.43788819875776397,-2.0224332775498937,0.17080745341614906
3,S4 stretch fade,1.5,1.0,1.0,0.25,1.0,1.0,322,-0.22835389389413702,-3.484166513990993,0.595042537013223,0.43788819875776397,-2.0224332775498937,0.17080745341614906
3,S4 stretch fade,1.5,1.5,0.0,0.0,0.0,0.0,317,-0.2849175700771693,-4.266696893224131,0.5676273757948489,0.3501577287066246,-2.1280268198388614,0.2113564668769716
3,S4 stretch fade,1.5,1.5,0.0,0.0,1.0,1.0,321,-0.2782551365075507,-4.029654950084369,0.5133331914845941,0.37694704049844235,-2.1733067541136144,0.20249221183800623
3,S4 stretch fade,1.5,1.5,1.0,0.25,0.0,0.0,321,-0.27222802250900097,-3.967355427500484,0.519342470935701,0.42990654205607476,-2.1409013101175325,0.20249221183800623
3,S4 stretch fade,1.5,1.5,1.0,0.25,1.0,1.0,321,-0.2697775273275466,-3.886064933222055,0.5236600164360706,0.42990654205607476,-2.0970775097581402,0.20249221183800623
3,S4 stretch fade,1.5,2.0,0.0,0.0,0.0,0.0,314,-0.24704977309434425,-3.250306448316269,0.6406205555467218,0.3248407643312102,-1.3729509752383484,0.2197452229299363
3,S4 stretch fade,1.5,2.0,0.0,0.0,1.0,1.0,321,-0.26202884137886556,-3.7122264767192403,0.5417128985527939,0.37694704049844235,-1.825892191416025,0.20249221183800623
3,S4 stretch fade,1.5,2.0,1.0,0.25,0.0,0.0,321,-0.24321096226555422,-3.3428338192832086,0.5706140854874967,0.42679127725856697,-1.557314307473921,0.205607476635514
3,S4 stretch fade,1.5,2.0,1.0,0.25,1.0,1.0,321,-0.2551088645976152,-3.5914166272905583,0.5495601372982389,0.42990654205607476,-1.7677983764549277,0.20249221183800623
3,S4 stretch fade,1.5,3.0,0.0,0.0,0.0,0.0,314,-0.2545289148584089,-2.839065288593365,0.6590875500436766,0.27388535031847133,-1.025728854660329,0.22929936305732485
3,S4 stretch fade,1.5,3.0,0.0,0.0,1.0,1.0,321,-0.2665881941112785,-3.7566831827397036,0.5337386139770296,0.37694704049844235,-1.8032587005746765,0.20249221183800623
3,S4 stretch fade,1.5,3.0,1.0,0.25,0.0,0.0,321,-0.21937435950517145,-2.6002092741543135,0.6130722384171133,0.4205607476635514,-1.0655293923331448,0.21495327102803738
3,S4 stretch fade,1.5,3.0,1.0,0.25,1.0,1.0,321,-0.25852336525485725,-3.619130023413256,0.543531231914378,0.42990654205607476,-1.736496950079121,0.20249221183800623
3,S4 stretch fade,2.0,0.0,0.0,0.0,0.0,0.0,284,-0.14420010850936782,-2.5877590260453927,0.8041794475494164,0.23943661971830985,-0.6065497933025857,0.3767605633802817
3,S4 stretch fade,2.0,0.0,0.0,0.0,1.0,1.0,295,-0.1462424512460936,-2.89289182451102,0.727400788243842,0.4,-1.015307231513754,0.2711864406779661
3,S4 stretch fade,2.0,0.0,1.0,0.25,0.0,0.0,289,-0.086729497614569,-1.4989783449123482,0.839487731401055,0.4083044982698962,-0.3986921656655453,0.33217993079584773
3,S4 stretch fade,2.0,0.0,1.0,0.25,1.0,1.0,295,-0.1543810243849338,-3.1197880052590774,0.711513192939778,0.42033898305084744,-1.1033356869121673,0.2711864406779661
3,S4 stretch fade,2.0,1.0,0.0,0.0,0.0,0.0,295,-0.22500349237499828,-4.6462707759730595,0.5795432803268995,0.42033898305084744,-2.096764404312349,0.25084745762711863
3,S4 stretch fade,2.0,1.0,0.0,0.0,1.0,1.0,295,-0.22500349237499828,-4.6462707759730595,0.5795432803268995,0.42033898305084744,-2.096764404312349,0.25084745762711863
3,S4 stretch fade,2.0,1.0,1.0,0.25,0.0,0.0,295,-0.22500349237499828,-4.6462707759730595,0.5795432803268995,0.42033898305084744,-2.096764404312349,0.25084745762711863
3,S4 stretch fade,2.0,1.0,1.0,0.25,1.0,1.0,295,-0.22500349237499828,-4.6462707759730595,0.5795432803268995,0.42033898305084744,-2.096764404312349,0.25084745762711863
3,S4 stretch fade,2.0,1.5,0.0,0.0,0.0,0.0,292,-0.18670736552342837,-3.129644364842789,0.6798724017749737,0.3767123287671233,-1.1566897432414913,0.2636986301369863
3,S4 stretch fade,2.0,1.5,0.0,0.0,1.0,1.0,295,-0.19161154765322905,-3.618997094545903,0.6428317741628187,0.4,-1.418175493346501,0.26101694915254237
3,S4 stretch fade,2.0,1.5,1.0,0.25,0.0,0.0,295,-0.1945760997103288,-3.748867168159441,0.6364019609320448,0.42033898305084744,-1.4506576308641317,0.26440677966101694
3,S4 stretch fade,2.0,1.5,1.0,0.25,1.0,1.0,295,-0.19772065966154528,-3.8662036315356096,0.6305258238643573,0.42033898305084744,-1.534390712773132,0.26101694915254237
3,S4 stretch fade,2.0,2.0,0.0,0.0,0.0,0.0,292,-0.21410462579739653,-3.5006713996659364,0.6658314938475498,0.3253424657534247,-1.154671700131132,0.2636986301369863
3,S4 stretch fade,2.0,2.0,0.0,0.0,1.0,1.0,295,-0.1942692494864485,-3.415434725236228,0.6378777582895526,0.4,-1.2735403701205104,0.26101694915254237
3,S4 stretch fade,2.0,2.0,1.0,0.25,0.0,0.0,295,-0.1920337268289695,-3.196473339583297,0.6412589342121884,0.4135593220338983,-1.1252551608623493,0.26440677966101694
3,S4 stretch fade,2.0,2.0,1.0,0.25,1.0,1.0,295,-0.20546310725747607,-3.8209406216098514,0.616057763461986,0.42033898305084744,-1.4572823256132188,0.26101694915254237
3,S4 stretch fade,2.0,3.0,0.0,0.0,0.0,0.0,290,-0.198022830355976,-3.7429862072267386,0.7082948743133215,0.2896551724137931,-1.104230153680566,0.2896551724137931
3,S4 stretch fade,2.0,3.0,0.0,0.0,1.0,1.0,295,-0.18096424705402286,-3.281235983787628,0.6626785814745363,0.4,-1.17071986750168,0.2677966101694915
3,S4 stretch fade,2.0,3.0,1.0,0.25,0.0,0.0,294,-0.20269827794989176,-3.5145819408601007,0.6199597255612481,0.41496598639455784,-1.1518964180320448,0.282312925170068
3,S4 stretch fade,2.0,3.0,1.0,0.25,1.0,1.0,295,-0.18995944673258372,-3.5208765381206066,0.6450289504351971,0.42033898305084744,-1.266837477862436,0.2677966101694915
