thresh,block,n,rule,PF,ctl_med,excess,p
0.5,research,722,2.632828664921237,1.078278062859901,-1.9610935021941114,4.593922167115348,0.06666666666666667
0.5,LOCKED,315,4.056187262635928,1.0758423393362044,-1.5193732912217084,5.5755605538576365,0.24333333333333335
0.7,research,479,1.2871789097210231,1.0369911335198225,-2.4377138629006794,3.7248927726217023,0.19666666666666666
0.7,LOCKED,232,15.227785869861197,1.2870118582053218,-1.0005050653297727,16.22829093519097,0.02666666666666667
0.85,research,278,-2.8246798943574603,0.9279364929870744,-2.0432474795186497,-0.7814324148388105,0.59
0.85,LOCKED,156,23.18120371273718,1.427441621303219,-0.8502454388916931,24.031449151628873,0.013333333333333334
0.95,research,119,4.166542815074878,1.1159176985435413,-2.892724584728847,7.0592673998037245,0.15666666666666668
0.95,LOCKED,83,32.53274048724641,1.6061162373134454,-1.267642060747458,33.80038254799386,0.0033333333333333335
