n,win,pf,R,pts,sharpe,stop_share,flat_share,chan_share,tgt_share,side,N,adx,gate,stop,exN,tp
131,0.5572519083969466,1.3208472107910934,0.07671247372795689,9.022766052420153,0.9120993377116984,0.31297709923664124,0.29770992366412213,0.015267175572519083,0.37404580152671757,1,55,25,True,2.5,20,1.0
269,0.3345724907063197,1.0397643688492522,0.002714211211151854,1.358352776819593,0.15095722362858252,0.516728624535316,0.31970260223048325,0.16356877323420074,0.0,-1,20,0,False,1.5,10,0.0
339,0.5663716814159292,0.9604341106408738,-0.020147772935219334,-1.0032698799691429,-0.21862092751409917,0.39823008849557523,0.035398230088495575,0.011799410029498525,0.5545722713864307,-1,20,0,False,1.5,10,0.75
328,0.49390243902439024,0.9726540927335385,-0.016241829139588215,-0.7729440909473322,-0.15455792970975188,0.4298780487804878,0.06402439024390244,0.039634146341463415,0.46646341463414637,-1,20,0,False,1.5,10,1.0
269,0.34572490706319703,1.0632352755663037,0.0366850015629856,2.252905588042978,0.24407739161401312,0.5762081784386617,0.4163568773234201,0.007434944237918215,0.0,-1,20,0,False,1.5,20,0.0
339,0.5663716814159292,0.9587694087838138,-0.020400630794414704,-1.047296884390704,-0.2285769959316916,0.40412979351032446,0.04129793510324484,0.0,0.5545722713864307,-1,20,0,False,1.5,20,0.75
328,0.4969512195121951,0.9670430264708926,-0.01852401616131995,-0.9404322967290031,-0.1879074317427108,0.45426829268292684,0.07926829268292683,0.0,0.46646341463414637,-1,20,0,False,1.5,20,1.0
259,0.38996138996138996,0.9384578877962598,-0.029673110155654873,-2.647747589700105,-0.25158827934023525,0.3204633204633205,0.41312741312741313,0.26640926640926643,0.0,-1,20,0,False,2.5,10,0.0
303,0.49834983498349833,0.8735971173568435,-0.04621069150676981,-4.728772329145955,-0.6663833421187823,0.2706270627062706,0.1617161716171617,0.1353135313531353,0.43234323432343236,-1,20,0,False,2.5,10,0.75
289,0.4463667820069204,0.8862896087505749,-0.04627216880382818,-4.621944839532663,-0.5652025035811035,0.2975778546712803,0.1903114186851211,0.17301038062283736,0.3391003460207612,-1,20,0,False,2.5,10,1.0
259,0.41312741312741313,0.9318793489673085,-0.025696199932390522,-3.146194162990733,-0.28775949456317174,0.41312741312741313,0.5675675675675675,0.019305019305019305,0.0,-1,20,0,False,2.5,20,0.0
303,0.5181518151815182,0.8562188550973917,-0.05413236483701397,-5.6167687609247565,-0.7660204418397009,0.3333333333333333,0.22772277227722773,0.0,0.4389438943894389,-1,20,0,False,2.5,20,0.75
289,0.4740484429065744,0.8837820592749569,-0.04733695348328559,-4.93053925751994,-0.5812767799313435,0.3737024221453287,0.27335640138408307,0.006920415224913495,0.3460207612456747,-1,20,0,False,2.5,20,1.0
121,0.4049586776859504,1.1558730194079219,0.08276806994643307,5.211313109978763,0.4063778863733465,0.4462809917355372,0.39669421487603307,0.15702479338842976,0.0,-1,20,0,True,1.5,10,0.0
157,0.6114649681528662,1.1634034019442903,0.04916540334615723,3.86323200091637,0.5332297729823071,0.35668789808917195,0.050955414012738856,0.006369426751592357,0.5859872611464968,-1,20,0,True,1.5,10,0.75
148,0.5337837837837838,1.1301037086967536,0.056507438058039566,3.5175219143119776,0.4374328849218078,0.3716216216216216,0.10135135135135136,0.0472972972972973,0.4797297297297297,-1,20,0,True,1.5,10,1.0
121,0.4049586776859504,1.1595458009169943,0.10018535035420538,5.543215668184463,0.4224962692210347,0.5206611570247934,0.47107438016528924,0.008264462809917356,0.0,-1,20,0,True,1.5,20,0.0
157,0.6114649681528662,1.1599371943798025,0.048426328727962036,3.792582387972016,0.5224897652286188,0.3630573248407643,0.050955414012738856,0.0,0.5859872611464968,-1,20,0,True,1.5,20,0.75
148,0.5405405405405406,1.1258138356837515,0.05659937183169952,3.4398193457733863,0.4258573990017997,0.41216216216216217,0.10810810810810811,0.0,0.4797297297297297,-1,20,0,True,1.5,20,1.0
117,0.4358974358974359,0.9768924680243071,-0.018586057543026266,-0.9904465389569999,-0.06661044842213502,0.3162393162393162,0.4444444444444444,0.23931623931623933,0.0,-1,20,0,True,2.5,10,0.0
136,0.5220588235294118,0.9617841048418903,-0.018520280949671137,-1.4027145390241056,-0.12938347320612917,0.25735294117647056,0.18382352941176472,0.13970588235294118,0.41911764705882354,-1,20,0,True,2.5,10,0.75
130,0.46153846153846156,0.967607198549708,-0.02487685267199705,-1.3175772254752744,-0.10744083237687115,0.2846153846153846,0.2076923076923077,0.16923076923076924,0.3384615384615385,-1,20,0,True,2.5,10,1.0
117,0.452991452991453,1.0051488541242664,-0.006540397499611554,0.22469251633202458,0.01470578327571457,0.39316239316239315,0.5897435897435898,0.017094017094017096,0.0,-1,20,0,True,2.5,20,0.0
136,0.5514705882352942,0.9894072566337865,-0.012532175781353027,-0.3899595882027076,-0.035311666882118224,0.3161764705882353,0.25735294117647056,0.0,0.4264705882352941,-1,20,0,True,2.5,20,0.75
130,0.49230769230769234,0.9797600290619174,-0.023938247256355367,-0.8342845513886084,-0.06670293066144482,0.36153846153846153,0.2846153846153846,0.007692307692307693,0.34615384615384615,-1,20,0,True,2.5,20,1.0
221,0.33031674208144796,1.0793608644119204,0.04889327883603651,2.835297670286243,0.27664262441964466,0.5248868778280543,0.3212669683257919,0.15384615384615385,0.0,-1,20,20,False,1.5,10,0.0
282,0.5709219858156028,0.9655115520433463,-0.013341059803904919,-0.8963152570112117,-0.17256649677038913,0.40070921985815605,0.028368794326241134,0.010638297872340425,0.5602836879432624,-1,20,20,False,1.5,10,0.75
272,0.4852941176470588,0.9465009953005231,-0.03149587810942133,-1.5741859625502657,-0.27783417434799224,0.4411764705882353,0.0625,0.03676470588235294,0.45955882352941174,-1,20,20,False,1.5,10,1.0
221,0.34841628959276016,1.1053358329271026,0.08555522120609248,3.882863353364148,0.37171120295238147,0.579185520361991,0.416289592760181,0.004524886877828055,0.0,-1,20,20,False,1.5,20,0.0
282,0.5709219858156028,0.9650068306827833,-0.013233556609616203,-0.9099080416447071,-0.1755493843462875,0.40425531914893614,0.03546099290780142,0.0,0.5602836879432624,-1,20,20,False,1.5,20,0.75
272,0.4889705882352941,0.947301910678629,-0.03070724183044252,-1.556165941970241,-0.2746393434539131,0.45955882352941174,0.08088235294117647,0.0,0.45955882352941174,-1,20,20,False,1.5,20,1.0
212,0.3915094339622642,0.9922187605156568,0.016418257620820623,-0.34576200245398714,-0.028672997007058564,0.30660377358490565,0.42452830188679247,0.2688679245283019,0.0,-1,20,20,False,2.5,10,0.0
248,0.49193548387096775,0.8473656885856404,-0.04719138871178025,-5.9118899513338565,-0.7347927191587965,0.25806451612903225,0.15725806451612903,0.1532258064516129,0.4314516129032258,-1,20,20,False,2.5,10,0.75
236,0.4449152542372881,0.8881308421836795,-0.03877740407590463,-4.65730560394858,-0.5007903545481498,0.2796610169491525,0.19491525423728814,0.1864406779661017,0.3389830508474576,-1,20,20,False,2.5,10,1.0
212,0.42452830188679247,0.9935478098003914,0.026946956867537723,-0.30277015954019276,-0.02432443047970597,0.3915094339622642,0.5943396226415094,0.014150943396226415,0.0,-1,20,20,False,2.5,20,0.0
248,0.5201612903225806,0.8545321686680721,-0.044904871469966946,-5.769819431836914,-0.6950636333012039,0.3185483870967742,0.24193548387096775,0.0,0.43951612903225806,-1,20,20,False,2.5,20,0.75
236,0.4703389830508475,0.8762701125270439,-0.0440412718935944,-5.362713501104369,-0.559660033052008,0.3559322033898305,0.2923728813559322,0.00847457627118644,0.3432203389830508,-1,20,20,False,2.5,20,1.0
110,0.38181818181818183,1.143422078136053,0.07328965158264275,4.924084981981921,0.35548416728409976,0.4636363636363636,0.4,0.13636363636363635,0.0,-1,20,20,True,1.5,10,0.0
142,0.6126760563380281,1.1791764066973807,0.055064127809196804,4.2403306463916675,0.5360945207628577,0.3591549295774648,0.04929577464788732,0.0,0.5915492957746479,-1,20,20,True,1.5,10,0.75
134,0.5223880597014925,1.1129607055310375,0.04109619171479331,3.091746845488944,0.3533904833820602,0.3805970149253731,0.11194029850746269,0.03731343283582089,0.4701492537313433,-1,20,20,True,1.5,10,1.0
110,0.39090909090909093,1.1307539202074228,0.07288981521243343,4.6837561706707485,0.3328841049378505,0.5363636363636364,0.45454545454545453,0.00909090909090909,0.0,-1,20,20,True,1.5,20,0.0
142,0.6126760563380281,1.1791764066973807,0.055064127809196804,4.2403306463916675,0.5360945207628577,0.3591549295774648,0.04929577464788732,0.0,0.5915492957746479,-1,20,20,True,1.5,20,0.75
134,0.5298507462686567,1.1164575099246459,0.04336689212197458,3.203572299700977,0.3649171224492479,0.41044776119402987,0.11940298507462686,0.0,0.4701492537313433,-1,20,20,True,1.5,20,1.0
105,0.4095238095238095,0.9737777377639418,-0.018181399484523204,-1.1483776661946776,-0.07126417471883774,0.3142857142857143,0.44761904761904764,0.23809523809523808,0.0,-1,20,20,True,2.5,10,0.0
121,0.5041322314049587,0.9327629098571611,-0.03163970657854221,-2.5062150742941394,-0.2115728535335838,0.256198347107438,0.19008264462809918,0.14049586776859505,0.4132231404958678,-1,20,20,True,2.5,10,0.75
116,0.4482758620689655,0.963827255957329,-0.027045372543331028,-1.468929081543574,-0.11052316097345892,0.27586206896551724,0.21551724137931033,0.1724137931034483,0.33620689655172414,-1,20,20,True,2.5,10,1.0
105,0.4380952380952381,0.9727989950482014,-0.023586304665216412,-1.2381338017954375,-0.0750291740225118,0.3904761904761905,0.5904761904761905,0.01904761904761905,0.0,-1,20,20,True,2.5,20,0.0
121,0.5371900826446281,0.9652531394004826,-0.024058382527613723,-1.2969496525005462,-0.10730658246870739,0.30578512396694213,0.2727272727272727,0.0,0.4214876033057851,-1,20,20,True,2.5,20,0.75
116,0.47413793103448276,0.9461882239444869,-0.042165974975880545,-2.259225583595988,-0.16654123176636687,0.3448275862068966,0.3103448275862069,0.008620689655172414,0.33620689655172414,-1,20,20,True,2.5,20,1.0
164,0.35365853658536583,1.2314078354653843,0.1254881336483223,7.775234821798864,0.6481206697026868,0.4878048780487805,0.36585365853658536,0.14634146341463414,0.0,-1,20,25,False,1.5,10,0.0
208,0.5769230769230769,1.029400911263476,-0.007772154167353278,0.7295391595899731,0.11829917827082401,0.3894230769230769,0.04326923076923077,0.014423076923076924,0.5528846153846154,-1,20,25,False,1.5,10,0.75
199,0.4824120603015075,0.9850063884520456,-0.03712055447170524,-0.42607333492508953,-0.06373043459177029,0.4271356783919598,0.08542713567839195,0.04522613065326633,0.44221105527638194,-1,20,25,False,1.5,10,1.0
164,0.36585365853658536,1.2482183672500078,0.15250637463722883,8.64099191561353,0.7075218102791798,0.5548780487804879,0.4451219512195122,0.0,0.0,-1,20,25,False,1.5,20,0.0
208,0.5769230769230769,1.0286369549667198,-0.007626404644327229,0.7111104804234074,0.11536434059254691,0.3942307692307692,0.052884615384615384,0.0,0.5528846153846154,-1,20,25,False,1.5,20,0.75
199,0.48743718592964824,0.9872166225392579,-0.03531480359772908,-0.3646336269789429,-0.05441070391569747,0.4472361809045226,0.11055276381909548,0.0,0.44221105527638194,-1,20,25,False,1.5,20,1.0
157,0.39490445859872614,1.0991834826724372,0.05239043218537396,4.143632971423904,0.29782659016830776,0.267515923566879,0.45222929936305734,0.2802547770700637,0.0,-1,20,25,False,2.5,10,0.0
185,0.4864864864864865,0.8871113897071973,-0.053914424766693905,-4.1514945544285045,-0.45541056961188275,0.22702702702702704,0.2,0.1783783783783784,0.3945945945945946,-1,20,25,False,2.5,10,0.75
177,0.4463276836158192,0.9576127166141696,-0.03054495849876736,-1.639017289221558,-0.15589935545983358,0.24293785310734464,0.22033898305084745,0.21468926553672316,0.3220338983050847,-1,20,25,False,2.5,10,1.0
157,0.42038216560509556,1.0766081660430573,0.052874007016687374,3.4349006394079606,0.23819256661913005,0.36942675159235666,0.6114649681528662,0.01910828025477707,0.0,-1,20,25,False,2.5,20,0.0
185,0.5081081081081081,0.8756801071853352,-0.059087496240301594,-4.744016565761172,-0.5012764102135608,0.3081081081081081,0.2918918918918919,0.0,0.4,-1,20,25,False,2.5,20,0.75
177,0.4632768361581921,0.9102122959434076,-0.04909858170075308,-3.7069324085803332,-0.3392628769878261,0.3333333333333333,0.327683615819209,0.01694915254237288,0.3220338983050847,-1,20,25,False,2.5,20,1.0
93,0.40860215053763443,1.3836494234692067,0.14735040855216092,11.657087975977056,0.7695583377787593,0.43010752688172044,0.45161290322580644,0.11827956989247312,0.0,-1,20,25,True,1.5,10,0.0
119,0.6218487394957983,1.2737811316733325,0.06515386893937562,6.141052689367254,0.7158475831633528,0.35294117647058826,0.058823529411764705,0.0,0.5882352941176471,-1,20,25,True,1.5,10,0.75
112,0.5178571428571429,1.16891438475989,0.03383577089336619,4.423898552471228,0.4769650774076883,0.375,0.14285714285714285,0.03571428571428571,0.44642857142857145,-1,20,25,True,1.5,10,1.0
93,0.41935483870967744,1.381715844106815,0.15120122000378797,12.02607927391801,0.7829882771056386,0.5053763440860215,0.4946236559139785,0.0,0.0,-1,20,25,True,1.5,20,0.0
119,0.6218487394957983,1.2737811316733325,0.06515386893937562,6.141052689367254,0.7158475831633528,0.35294117647058826,0.058823529411764705,0.0,0.5882352941176471,-1,20,25,True,1.5,20,0.75
112,0.5267857142857143,1.175847394629416,0.037845674559449316,4.623092009149166,0.49666445742840876,0.4017857142857143,0.15178571428571427,0.0,0.44642857142857145,-1,20,25,True,1.5,20,1.0
89,0.42696629213483145,1.200507561425442,0.04993589980104847,7.591651184526811,0.4426743118126595,0.24719101123595505,0.5168539325842697,0.23595505617977527,0.0,-1,20,25,True,2.5,10,0.0
102,0.5098039215686274,1.1032118669711166,-0.004507271003809313,3.387338293234889,0.27609063872563094,0.20588235294117646,0.24509803921568626,0.14705882352941177,0.4019607843137255,-1,20,25,True,2.5,10,0.75
99,0.46464646464646464,1.195354697395111,0.027450612603013517,6.780634668604491,0.4880607259760815,0.21212121212121213,0.2727272727272727,0.18181818181818182,0.3333333333333333,-1,20,25,True,2.5,10,1.0
89,0.449438202247191,1.1679643664596533,0.03772411475223424,6.7735080362373274,0.38227426106447104,0.33707865168539325,0.6404494382022472,0.02247191011235955,0.0,-1,20,25,True,2.5,20,0.0
102,0.5392156862745098,1.1352218465027935,0.0036333036436209175,4.460188980267643,0.354502420803593,0.2647058823529412,0.3235294117647059,0.0,0.4117647058823529,-1,20,25,True,2.5,20,0.75
99,0.48484848484848486,1.130890615347316,0.004546719753155152,4.850687797920007,0.3374469024572851,0.29292929292929293,0.35353535353535354,0.020202020202020204,0.3333333333333333,-1,20,25,True,2.5,20,1.0
226,0.33185840707964603,0.9463286271603507,-0.055438552604416776,-1.9280714333587203,-0.19826060138701393,0.5221238938053098,0.3185840707964602,0.1592920353982301,0.0,-1,55,0,False,1.5,10,0.0
284,0.5387323943661971,0.8385475416228033,-0.07184686646675394,-4.567304234712898,-0.8749596590931238,0.4295774647887324,0.035211267605633804,0.01056338028169014,0.5246478873239436,-1,55,0,False,1.5,10,0.75
274,0.4708029197080292,0.8801064032137084,-0.06416868520086624,-3.6981406210055727,-0.6479498483536807,0.45985401459854014,0.06569343065693431,0.032846715328467155,0.4416058394160584,-1,55,0,False,1.5,10,1.0
226,0.3407079646017699,0.9702147204807413,-0.02645335308003164,-1.1064870319053528,-0.11138620705226605,0.5752212389380531,0.415929203539823,0.008849557522123894,0.0,-1,55,0,False,1.5,20,0.0
284,0.5387323943661971,0.8386075450812787,-0.07151249022933062,-4.565280130835817,-0.873095198618844,0.43661971830985913,0.03873239436619718,0.0,0.5246478873239436,-1,55,0,False,1.5,20,0.75
274,0.4744525547445255,0.8787374396877475,-0.06516562698538857,-3.763080510496549,-0.6574908695483587,0.4854014598540146,0.072992700729927,0.0,0.4416058394160584,-1,55,0,False,1.5,20,1.0
216,0.39351851851851855,0.9079710148603843,-0.049357755337201374,-3.939093750219956,-0.35080773272607874,0.2962962962962963,0.42592592592592593,0.2777777777777778,0.0,-1,55,0,False,2.5,10,0.0
252,0.4801587301587302,0.8265442310061127,-0.06507751487446466,-6.746822898889938,-0.8789030665559651,0.2619047619047619,0.18253968253968253,0.15079365079365079,0.40476190476190477,-1,55,0,False,2.5,10,0.75
239,0.4435146443514644,0.8823770493502548,-0.04882417414407444,-4.851660260647269,-0.5434689000878525,0.28451882845188287,0.21338912133891214,0.17573221757322174,0.3263598326359833,-1,55,0,False,2.5,10,1.0
216,0.42592592592592593,0.9420693152257018,-0.028934108687413626,-2.569400324252937,-0.22160361518025273,0.375,0.6064814814814815,0.018518518518518517,0.0,-1,55,0,False,2.5,20,0.0
252,0.5079365079365079,0.8490973306492483,-0.05671399855013952,-5.931466476603196,-0.7539048542469421,0.3134920634920635,0.2698412698412698,0.0,0.4166666666666667,-1,55,0,False,2.5,20,0.75
239,0.47280334728033474,0.9006266740368576,-0.040847918734357946,-4.1814112862999435,-0.4566531508075385,0.3514644351464435,0.30962343096234307,0.0041841004184100415,0.33472803347280333,-1,55,0,False,2.5,20,1.0
119,0.3865546218487395,1.066525153027488,0.05297035018346575,2.3398085826745088,0.17875487692740544,0.47058823529411764,0.3865546218487395,0.14285714285714285,0.0,-1,55,0,True,1.5,10,0.0
155,0.5935483870967742,1.0460485115732945,0.01778833726254935,1.1697369248695242,0.15688674098741542,0.3741935483870968,0.05161290322580645,0.0064516129032258064,0.567741935483871,-1,55,0,True,1.5,10,0.75
146,0.5205479452054794,1.046230047907294,0.02901260786553763,1.3148373242977818,0.15994192269235902,0.3904109589041096,0.10273972602739725,0.0410958904109589,0.4657534246575342,-1,55,0,True,1.5,10,1.0
119,0.3865546218487395,1.0397475444864208,0.037868362846034787,1.4494960727480415,0.10961109431756146,0.5378151260504201,0.453781512605042,0.008403361344537815,0.0,-1,55,0,True,1.5,20,0.0
155,0.5935483870967742,1.043109947087337,0.017039726197667755,1.0981757040162106,0.14673099917803517,0.38064516129032255,0.05161290322580645,0.0,0.567741935483871,-1,55,0,True,1.5,20,0.75
146,0.5273972602739726,1.0468332171701462,0.030301917040233807,1.3414991162988006,0.1625104401715388,0.4246575342465753,0.1095890410958904,0.0,0.4657534246575342,-1,55,0,True,1.5,20,1.0
114,0.43859649122807015,0.9853083700572569,-0.008596836559909053,-0.6228810919648763,-0.04168173489824418,0.2982456140350877,0.45614035087719296,0.24561403508771928,0.0,-1,55,0,True,2.5,10,0.0
133,0.5263157894736842,0.9881481571469954,-0.009138217955947433,-0.42962721652433744,-0.039613366371255836,0.24060150375939848,0.18796992481203006,0.15037593984962405,0.42105263157894735,-1,55,0,True,2.5,10,0.75
127,0.47244094488188976,0.9874740849620878,-0.01258174075813511,-0.5020600087904634,-0.0410191462620089,0.2677165354330709,0.2204724409448819,0.1732283464566929,0.33858267716535434,-1,55,0,True,2.5,10,1.0
114,0.47368421052631576,1.0282019156126685,0.003917753404426397,1.1929830686307006,0.07852434700436321,0.37719298245614036,0.6052631578947368,0.017543859649122806,0.0,-1,55,0,True,2.5,20,0.0
133,0.5714285714285714,1.0573738501625842,0.012115039381241236,2.0375272744523234,0.18527451123069674,0.3007518796992481,0.2631578947368421,0.0,0.43609022556390975,-1,55,0,True,2.5,20,0.75
127,0.5118110236220472,1.0230149770830668,-0.004718552084809087,0.9197153931115125,0.0739675222163508,0.3464566929133858,0.2992125984251969,0.007874015748031496,0.3464566929133858,-1,55,0,True,2.5,20,1.0
189,0.31746031746031744,0.9575254127278376,-0.041547542888274315,-1.5666485371650187,-0.14703148652280773,0.5291005291005291,0.31746031746031744,0.15343915343915343,0.0,-1,55,20,False,1.5,10,0.0
238,0.5504201680672269,0.8984043276477502,-0.04937671926445097,-2.8031050746333226,-0.48931962070440316,0.42016806722689076,0.03361344537815126,0.008403361344537815,0.5378151260504201,-1,55,20,False,1.5,10,0.75
229,0.4672489082969432,0.9022509404915742,-0.0647193008711038,-3.012803336423995,-0.47752753963134165,0.4585152838427948,0.06986899563318777,0.03056768558951965,0.4410480349344978,-1,55,20,False,1.5,10,1.0
189,0.3386243386243386,0.9945193479981689,0.0022255503688959556,-0.20803973615250135,-0.019120406988063766,0.582010582010582,0.4126984126984127,0.005291005291005291,0.0,-1,55,20,False,1.5,20,0.0
238,0.5504201680672269,0.9000033555744811,-0.04849017486745573,-2.754084760627632,-0.48110722061818806,0.42436974789915966,0.037815126050420166,0.0,0.5378151260504201,-1,55,20,False,1.5,20,0.75
229,0.47161572052401746,0.9061183901352643,-0.06246920732941315,-2.896421477918464,-0.45842285009464756,0.48034934497816595,0.07860262008733625,0.0,0.4410480349344978,-1,55,20,False,1.5,20,1.0
181,0.3812154696132597,0.9248241990108794,-0.02885168214370291,-3.2822579974060337,-0.26418066006786556,0.287292817679558,0.4419889502762431,0.27071823204419887,0.0,-1,55,20,False,2.5,10,0.0
209,0.4688995215311005,0.8258821318099892,-0.06494836711395811,-6.7520750657537905,-0.786202472574284,0.24880382775119617,0.18660287081339713,0.16267942583732056,0.4019138755980861,-1,55,20,False,2.5,10,0.75
198,0.4292929292929293,0.8656497867417923,-0.05765440974335625,-5.536478323065181,-0.5602562780499949,0.2676767676767677,0.23232323232323232,0.1919191919191919,0.30808080808080807,-1,55,20,False,2.5,10,1.0
181,0.425414364640884,0.9704317677021522,0.004302129144959882,-1.3328250446892635,-0.10374278851129103,0.35359116022099446,0.6353591160220995,0.011049723756906077,0.0,-1,55,20,False,2.5,20,0.0
209,0.5023923444976076,0.8639304887922317,-0.04705651178757051,-5.2882378878192196,-0.5984165286039612,0.291866028708134,0.291866028708134,0.0,0.41626794258373206,-1,55,20,False,2.5,20,0.75
198,0.4595959595959596,0.8838137295290716,-0.046719444416531995,-4.898420609223342,-0.48131891132686555,0.3282828282828283,0.3484848484848485,0.005050505050505051,0.3181818181818182,-1,55,20,False,2.5,20,1.0
108,0.3611111111111111,1.0741235070080817,0.04513354223369209,2.6237044263046068,0.18815316309573535,0.4722222222222222,0.3888888888888889,0.1388888888888889,0.0,-1,55,20,True,1.5,10,0.0
140,0.6071428571428571,1.1374669962419148,0.045414687273547485,3.329652087177791,0.4206539085739334,0.36428571428571427,0.05,0.0,0.5857142857142857,-1,55,20,True,1.5,10,0.75
132,0.5151515151515151,1.0663364437701768,0.026867270657989686,1.858462662829032,0.21285334657083968,0.38636363636363635,0.11363636363636363,0.03787878787878788,0.4621212121212121,-1,55,20,True,1.5,10,1.0
108,0.37962962962962965,1.0647032121175197,0.04428588188796471,2.378925081450634,0.16863394639008042,0.5462962962962963,0.4444444444444444,0.009259259259259259,0.0,-1,55,20,True,1.5,20,0.0
140,0.6071428571428571,1.1374669962419148,0.045414687273547485,3.329652087177791,0.4206539085739334,0.36428571428571427,0.05,0.0,0.5857142857142857,-1,55,20,True,1.5,20,0.75
132,0.5227272727272727,1.0700372198307362,0.029172375616794907,1.9719824421048833,0.22505240054755749,0.4166666666666667,0.12121212121212122,0.0,0.4621212121212121,-1,55,20,True,1.5,20,1.0
103,0.4077669902912621,0.9839240966511075,-0.009102185914336626,-0.6886005279268772,-0.0430458458945389,0.2912621359223301,0.4563106796116505,0.2524271844660194,0.0,-1,55,20,True,2.5,10,0.0
119,0.5126050420168067,0.979335994552677,-0.013549093928737021,-0.7480779412550299,-0.06388662840349871,0.23529411764705882,0.19327731092436976,0.15126050420168066,0.42016806722689076,-1,55,20,True,2.5,10,0.75
114,0.45614035087719296,0.9871148076195302,-0.015124219403123907,-0.5095820637162979,-0.03891967561639271,0.2543859649122807,0.22807017543859648,0.18421052631578946,0.3333333333333333,-1,55,20,True,2.5,10,1.0
103,0.4563106796116505,1.0179922547507936,0.004855308855895451,0.7878616639364243,0.0481172967362598,0.36893203883495146,0.6116504854368932,0.019417475728155338,0.0,-1,55,20,True,2.5,20,0.0
119,0.5546218487394958,1.0430532958556138,0.0074462008564667665,1.5366342031662326,0.12856023195376615,0.2857142857142857,0.2773109243697479,0.0,0.4369747899159664,-1,55,20,True,2.5,20,0.75
114,0.49122807017543857,0.9990537040021054,-0.014447816007499904,-0.03819219856373928,-0.0028514877162547744,0.32456140350877194,0.32456140350877194,0.008771929824561403,0.34210526315789475,-1,55,20,True,2.5,20,1.0
140,0.35,1.0538766390528334,-0.002685168972545414,1.8690582835780902,0.15307415591811763,0.4857142857142857,0.37142857142857144,0.14285714285714285,0.0,-1,55,25,False,1.5,10,0.0
175,0.56,0.9556671541039492,-0.03891239972348984,-1.1820592953587552,-0.17073829691676104,0.4057142857142857,0.05142857142857143,0.011428571428571429,0.5314285714285715,-1,55,25,False,1.5,10,0.75
167,0.47305389221556887,0.9509317199266603,-0.057965675632902273,-1.4622957670761547,-0.1925072184462751,0.437125748502994,0.10179640718562874,0.03592814371257485,0.4251497005988024,-1,55,25,False,1.5,10,1.0
140,0.35714285714285715,1.0844531684674852,0.02975844354415707,3.0243805970537894,0.24237634503387281,0.5571428571428572,0.44285714285714284,0.0,0.0,-1,55,25,False,1.5,20,0.0
175,0.56,0.9580626490286779,-0.037706699343576316,-1.1153916683110163,-0.16110669072036518,0.4114285714285714,0.05714285714285714,0.0,0.5314285714285715,-1,55,25,False,1.5,20,0.75
167,0.47904191616766467,0.9577548968602081,-0.054012940440769465,-1.2588436600026032,-0.16531777548069737,0.46107784431137727,0.11377245508982035,0.0,0.4251497005988024,-1,55,25,False,1.5,20,1.0
134,0.41044776119402987,1.039476240546333,0.01174554990251492,1.5940157962234691,0.11224026420137181,0.23880597014925373,0.4925373134328358,0.26865671641791045,0.0,-1,55,25,False,2.5,10,0.0
154,0.4805194805194805,0.8904974127746872,-0.055655762949888325,-4.019818512407923,-0.40133055420604924,0.2077922077922078,0.24025974025974026,0.18181818181818182,0.37012987012987014,-1,55,25,False,2.5,10,0.75
147,0.4557823129251701,0.9747153784082476,-0.024115043330610188,-0.9510646686089445,-0.08362236975440303,0.21768707482993196,0.2789115646258503,0.2108843537414966,0.2925170068027211,-1,55,25,False,2.5,10,1.0
134,0.43283582089552236,1.0426528963857866,0.022051453305163962,1.822923746319108,0.12347647516757118,0.3208955223880597,0.664179104477612,0.014925373134328358,0.0,-1,55,25,False,2.5,20,0.0
154,0.5,0.8966978006384809,-0.05266615178150661,-3.8748310491431504,-0.37417403865033505,0.2727272727272727,0.35064935064935066,0.0,0.37662337662337664,-1,55,25,False,2.5,20,0.75
147,0.46938775510204084,0.9365537758944962,-0.03691448898885895,-2.5281145644401315,-0.2141416277338798,0.2925170068027211,0.4013605442176871,0.013605442176870748,0.2925170068027211,-1,55,25,False,2.5,20,1.0
92,0.391304347826087,1.2958412804509447,0.117035956703448,9.376030728564308,0.6102462108484032,0.44565217391304346,0.43478260869565216,0.11956521739130435,0.0,-1,55,25,True,1.5,10,0.0
119,0.6134453781512605,1.2134095584952989,0.050416998296461964,4.948207340074798,0.5707931917658561,0.36134453781512604,0.058823529411764705,0.0,0.5798319327731093,-1,55,25,True,1.5,10,0.75
112,0.5089285714285714,1.1120263098930638,0.01595141697528511,3.023964979323242,0.3221911239792888,0.38392857142857145,0.14285714285714285,0.03571428571428571,0.4375,-1,55,25,True,1.5,10,1.0
92,0.40217391304347827,1.2969954204538103,0.12092862480128837,9.749032801482882,0.6258366700294463,0.5217391304347826,0.4782608695652174,0.0,0.0,-1,55,25,True,1.5,20,0.0
119,0.6134453781512605,1.2134095584952989,0.050416998296461964,4.948207340074798,0.5707931917658561,0.36134453781512604,0.058823529411764705,0.0,0.5798319327731093,-1,55,25,True,1.5,20,0.75
112,0.5178571428571429,1.1189641471892564,0.01996132064136824,3.2231584360011785,0.3422144544384392,0.4107142857142857,0.15178571428571427,0.0,0.4375,-1,55,25,True,1.5,20,1.0
88,0.4318181818181818,1.2163048436898662,0.05668372627389809,8.061584574204439,0.466599369993271,0.23863636363636365,0.5227272727272727,0.23863636363636365,0.0,-1,55,25,True,2.5,10,0.0
