market,tf,trigger,geom,block,family,cond,on_trig,on_all,lift,n,pct,base_n,base_pct,edge
NQ,5,"EMA 13/34/89 stack, <=30 bars old",swing,locked,regime,vol pct(250) >= 0.5,0.47352228426930776,0.49407810041481903,0.9583956137131903,267,0.06452534395602655,361,0.03194810334117566,0.032577240614850886
NQ,5,"EMA 13/34/89 stack, <=30 bars old",swing,research,regime,vol pct(250) <= 0.5,0.5302707828469077,0.5099508892385448,1.0398467657124872,632,0.0157980773832924,729,0.02830300252436563,-0.012504925141073233
NQ,5,"EMA 13/34/89 stack, <=30 bars old",swing,locked,regime,vol pct(250) <= 0.5,0.5302707828469077,0.5099508892385448,1.0398467657124872,338,-0.0010877370483552212,361,0.03194810334117566,-0.033035840389530884
NQ,5,"EMA 13/34/89 stack, <=30 bars old",swing,research,location,close in top 30% of bar,0.3486250131703719,0.33697134410909263,1.034583561080216,705,0.02751629848297769,729,0.02830300252436563,-0.0007867040413879409
NQ,5,"EMA 13/34/89 stack, <=30 bars old",swing,locked,location,close in top 30% of bar,0.3486250131703719,0.33697134410909263,1.034583561080216,345,0.021890260592097362,361,0.03194810334117566,-0.0100578427490783
NQ,5,"EMA 13/34/89 stack, <=30 bars old",swing,research,location,close > prior RTH high,0.32947002423348437,0.2678777475802222,1.2299268125465215,354,0.033190797996855724,729,0.02830300252436563,0.0048877954724900925
NQ,5,"EMA 13/34/89 stack, <=30 bars old",swing,locked,location,close > prior RTH high,0.32947002423348437,0.2678777475802222,1.2299268125465215,193,-0.02992156852932312,361,0.03194810334117566,-0.061869671870498785
NQ,5,"EMA 13/34/89 stack, <=30 bars old",swing,research,location,(close-VWAP)/ATR >= 0.5,0.7920767042461279,0.5290611738902399,1.4971363300427216,625,0.02131340368252728,729,0.02830300252436563,-0.006989598841838352
NQ,5,"EMA 13/34/89 stack, <=30 bars old",swing,locked,location,(close-VWAP)/ATR >= 0.5,0.7920767042461279,0.5290611738902399,1.4971363300427216,303,0.051237630371013525,361,0.03194810334117566,0.019289527029837862
NQ,5,"EMA 13/34/89 stack, <=30 bars old",swing,research,location,0 < (close-VWAP)/ATR <= 2,0.25556843325255507,0.17956896962761645,1.4232327210126756,525,0.034145589045160026,729,0.02830300252436563,0.005842586520794394
NQ,5,"EMA 13/34/89 stack, <=30 bars old",swing,locked,location,0 < (close-VWAP)/ATR <= 2,0.25556843325255507,0.17956896962761645,1.4232327210126756,246,0.05268666391398925,361,0.03194810334117566,0.020738560572813584
NQ,5,"EMA 13/34/89 stack, <=30 bars old",swing,research,volume,volume >= its time-of-day mean,0.3141713201980824,0.3675916654746579,0.854674764707748,635,0.04453782627810905,729,0.02830300252436563,0.01623482375374342
NQ,5,"EMA 13/34/89 stack, <=30 bars old",swing,locked,volume,volume >= its time-of-day mean,0.3141713201980824,0.3675916654746579,0.854674764707748,303,0.05543780665293965,361,0.03194810334117566,0.02348970331176399
NQ,5,"EMA 13/34/89 stack, <=30 bars old",swing,research,volume,volume >= 1.5x that mean,0.10871351806975028,0.1412387355170934,0.7697146088977357,518,0.04776271510926104,729,0.02830300252436563,0.01945971258489541
NQ,5,"EMA 13/34/89 stack, <=30 bars old",swing,locked,volume,volume >= 1.5x that mean,0.10871351806975028,0.1412387355170934,0.7697146088977357,247,0.007349194329931326,361,0.03194810334117566,-0.024598909011244337
NQ,5,"EMA 13/34/89 stack, <=30 bars old",swing,research,clock,09:30-11:00 New York,0.07904330418291013,0.06531254470032899,1.2102315802512587,286,0.06902167746769776,729,0.02830300252436563,0.04071867494333213
NQ,5,"EMA 13/34/89 stack, <=30 bars old",swing,locked,clock,09:30-11:00 New York,0.07904330418291013,0.06531254470032899,1.2102315802512587,146,0.10639790929658885,361,0.03194810334117566,0.07444980595541319
NQ,5,"EMA 13/34/89 stack, <=30 bars old",swing,research,clock,09:30-16:00 New York,0.29425771783795174,0.2783340485385972,1.0572106408934239,444,0.06694510174717146,729,0.02830300252436563,0.03864209922280583
NQ,5,"EMA 13/34/89 stack, <=30 bars old",swing,locked,clock,09:30-16:00 New York,0.29425771783795174,0.2783340485385972,1.0572106408934239,204,0.08829638971758302,361,0.03194810334117566,0.05634828637640736
NQ,30,Donchian 20 breakout,scalp,research,trend,close > EMA50,0.9250195771339076,0.578254358452714,1.5996759274051366,1226,-0.002226697082729589,1342,-0.002229417908315253,2.7208255856639614e-06
NQ,30,Donchian 20 breakout,scalp,locked,trend,close > EMA50,0.9250195771339076,0.578254358452714,1.5996759274051366,643,-0.013072677019242503,689,-0.014918596696886844,0.0018459196776443414
NQ,30,Donchian 20 breakout,scalp,research,trend,close > SMA200,0.7731010180109632,0.5919301517334916,1.3060679807354048,1026,0.00048388745752271964,1342,-0.002229417908315253,0.0027133053658379724
NQ,30,Donchian 20 breakout,scalp,locked,trend,close > SMA200,0.7731010180109632,0.5919301517334916,1.3060679807354048,544,-0.003349784571736362,689,-0.014918596696886844,0.011568812125150481
NQ,30,Donchian 20 breakout,scalp,research,trend,EMA13 > EMA48,0.8026624902114331,0.5802322624396032,1.3833468805002596,1066,-0.004122949203397181,1342,-0.002229417908315253,-0.001893531295081928
NQ,30,Donchian 20 breakout,scalp,locked,trend,EMA13 > EMA48,0.8026624902114331,0.5802322624396032,1.3833468805002596,543,-0.00196993954481363,689,-0.014918596696886844,0.012948657152073214
NQ,30,Donchian 20 breakout,scalp,research,trend,EMA 13>34>89 stacked,0.6658183241973376,0.4749795145658501,1.4017832428118961,880,0.0024840183044158672,1342,-0.002229417908315253,0.004713436212731121
NQ,30,Donchian 20 breakout,scalp,locked,trend,EMA 13>34>89 stacked,0.6658183241973376,0.4749795145658501,1.4017832428118961,463,-0.01086643919773088,689,-0.014918596696886844,0.004052157499155964
NQ,30,Donchian 20 breakout,scalp,research,trend,(close-SMA200)/ATR >= 1,0.7190681284259984,0.5372552343816225,1.3384106517894452,955,0.003991160410647155,1342,-0.002229417908315253,0.006220578318962408
NQ,30,Donchian 20 breakout,scalp,locked,trend,(close-SMA200)/ATR >= 1,0.7190681284259984,0.5372552343816225,1.3384106517894452,506,-0.00017629077121073374,689,-0.014918596696886844,0.014742305925676111
NQ,30,Donchian 20 breakout,scalp,research,trend,close > session VWAP,0.898981989036805,0.5789042411912633,1.5529027515619664,1187,-0.004561506639966712,1342,-0.002229417908315253,-0.0023320887316514594
NQ,30,Donchian 20 breakout,scalp,locked,trend,close > session VWAP,0.898981989036805,0.5789042411912633,1.5529027515619664,626,-0.007179078401146911,689,-0.014918596696886844,0.007739518295739933
NQ,30,Donchian 20 breakout,scalp,research,trend,VWAP rising,0.9207126076742365,0.5772088949167867,1.595111606530199,1218,-0.000732164547067484,1342,-0.002229417908315253,0.001497253361247769
NQ,30,Donchian 20 breakout,scalp,locked,trend,VWAP rising,0.9207126076742365,0.5772088949167867,1.595111606530199,646,-0.011259749178949303,689,-0.014918596696886844,0.0036588475179375416
NQ,30,Donchian 20 breakout,scalp,research,momentum,RSI(14) >= 55,0.9103367267032106,0.4122799581814586,2.2080547662773853,1205,-0.003076651005019146,1342,-0.002229417908315253,-0.0008472330967038929
NQ,30,Donchian 20 breakout,scalp,locked,momentum,RSI(14) >= 55,0.9103367267032106,0.4122799581814586,2.2080547662773853,633,-0.01592644678938116,689,-0.014918596696886844,-0.0010078500924943171
NQ,30,Donchian 20 breakout,scalp,research,momentum,RSI(14) >= 65,0.5734142521534847,0.16803707157186856,3.412427072131155,772,0.0027565399717872203,1342,-0.002229417908315253,0.004985957880102473
NQ,30,Donchian 20 breakout,scalp,locked,momentum,RSI(14) >= 65,0.5734142521534847,0.16803707157186856,3.412427072131155,401,0.002238235756171232,689,-0.014918596696886844,0.017156832453058077
NQ,30,Donchian 20 breakout,scalp,research,momentum,MACD > 0,0.8821456538762725,0.5699189059365375,1.5478441664023384,1158,-0.004357856119560667,1342,-0.002229417908315253,-0.0021284382112454142
NQ,30,Donchian 20 breakout,scalp,locked,momentum,MACD > 0,0.8821456538762725,0.5699189059365375,1.5478441664023384,605,-0.012514624916953706,689,-0.014918596696886844,0.0024039717799331384
NQ,30,Donchian 20 breakout,scalp,research,momentum,MACD > signal,0.8506264682850431,0.4909722810884123,1.732534607451425,1156,-0.0019952533445529654,1342,-0.002229417908315253,0.00023416456376228753
NQ,30,Donchian 20 breakout,scalp,locked,momentum,MACD > signal,0.8506264682850431,0.4909722810884123,1.732534607451425,608,-0.01789271598776368,689,-0.014918596696886844,-0.0029741192908768355
NQ,30,Donchian 20 breakout,scalp,research,momentum,ROC(20) > 0,0.971221613155834,0.5467774292899324,1.7762650049712223,1285,-0.0026711934017418907,1342,-0.002229417908315253,-0.0004417754934266378
NQ,30,Donchian 20 breakout,scalp,locked,momentum,ROC(20) > 0,0.971221613155834,0.5467774292899324,1.7762650049712223,671,-0.016303577722787573,689,-0.014918596696886844,-0.0013849810259007281
NQ,30,Donchian 20 breakout,scalp,research,momentum,MFI(14) >= 55,0.8598277212216131,0.4321720211353169,1.9895497144003995,1172,-0.0001130094341928238,1342,-0.002229417908315253,0.002116408474122429
NQ,30,Donchian 20 breakout,scalp,locked,momentum,MFI(14) >= 55,0.8598277212216131,0.4321720211353169,1.9895497144003995,614,-0.01556438044335899,689,-0.014918596696886844,-0.000645783746472145
NQ,30,Donchian 20 breakout,scalp,research,momentum,Aroon osc >= 0,0.9209083790133125,0.5406176711593343,1.7034374348852839,1250,-0.005911482866294736,1342,-0.002229417908315253,-0.0036820649579794827
NQ,30,Donchian 20 breakout,scalp,locked,momentum,Aroon osc >= 0,0.9209083790133125,0.5406176711593343,1.7034374348852839,646,-0.015361837294671275,689,-0.014918596696886844,-0.0004432405977844306
NQ,30,Donchian 20 breakout,scalp,research,regime,ADX >= 20,0.6900939702427564,0.6929727896922947,0.9958456962634614,940,0.0007467756806235535,1342,-0.002229417908315253,0.0029761935889388064
NQ,30,Donchian 20 breakout,scalp,locked,regime,ADX >= 20,0.6900939702427564,0.6929727896922947,0.9958456962634614,482,-0.010272057388925983,689,-0.014918596696886844,0.0046465393079608616
NQ,30,Donchian 20 breakout,scalp,research,regime,ADX >= 25,0.49784651527016444,0.5056370263626345,0.9845926807446992,678,0.004824916501377877,1342,-0.002229417908315253,0.00705433440969313
NQ,30,Donchian 20 breakout,scalp,locked,regime,ADX >= 25,0.49784651527016444,0.5056370263626345,0.9845926807446992,348,-0.00932055521968741,689,-0.014918596696886844,0.005598041477199434
NQ,30,Donchian 20 breakout,scalp,research,regime,CHOP <= 45,0.5389584964761159,0.3714503687378147,1.450956956396335,767,0.0040041035339365575,1342,-0.002229417908315253,0.00623352144225181
NQ,30,Donchian 20 breakout,scalp,locked,regime,CHOP <= 45,0.5389584964761159,0.3714503687378147,1.450956956396335,390,0.008314386321649908,689,-0.014918596696886844,0.023232983018536754
NQ,30,Donchian 20 breakout,scalp,research,regime,CHOP <= 38,0.28602192638997653,0.16843265236924643,1.6981382313148228,414,0.007424969146654936,1342,-0.002229417908315253,0.009654387054970189
NQ,30,Donchian 20 breakout,scalp,locked,regime,CHOP <= 38,0.28602192638997653,0.16843265236924643,1.6981382313148228,229,-0.006729331367998294,689,-0.014918596696886844,0.00818926532888855
NQ,30,Donchian 20 breakout,scalp,research,regime,efficiency ratio >= 0.3,0.5835943617854347,0.36670339916928035,1.5914615547810385,780,0.0070597542712816375,1342,-0.002229417908315253,0.009289172179596891
NQ,30,Donchian 20 breakout,scalp,locked,regime,efficiency ratio >= 0.3,0.5835943617854347,0.36670339916928035,1.5914615547810385,421,-0.01806949503603308,689,-0.014918596696886844,-0.0031508983391462363
NQ,30,Donchian 20 breakout,scalp,research,regime,ATR >= its 50-bar mean,0.40994518402505875,0.4375406176711593,0.9369305784843949,648,0.004016022332588406,1342,-0.002229417908315253,0.006245440240903659
NQ,30,Donchian 20 breakout,scalp,locked,regime,ATR >= its 50-bar mean,0.40994518402505875,0.4375406176711593,0.9369305784843949,318,-0.00766017737701751,689,-0.014918596696886844,0.0072584193198693345
NQ,30,Donchian 20 breakout,scalp,research,regime,ATR <= its 50-bar mean,0.5900548159749412,0.5624593823288406,1.049062091438217,805,-0.011890701174389192,1342,-0.002229417908315253,-0.00966128326607394
NQ,30,Donchian 20 breakout,scalp,locked,regime,ATR <= its 50-bar mean,0.5900548159749412,0.5624593823288406,1.049062091438217,433,-0.014534265653990054,689,-0.014918596696886844,0.0003843310428967902
NQ,30,Donchian 20 breakout,scalp,research,regime,vol pct(250) >= 0.5,0.4688723570869225,0.4951823910033624,0.9468679937040385,738,0.004504902968593778,1342,-0.002229417908315253,0.006734320876909031
NQ,30,Donchian 20 breakout,scalp,locked,regime,vol pct(250) >= 0.5,0.4688723570869225,0.4951823910033624,0.9468679937040385,328,-0.011078142862374435,689,-0.014918596696886844,0.0038404538345124094
NQ,30,Donchian 20 breakout,scalp,research,regime,vol pct(250) <= 0.5,0.5340642129992169,0.5086886496566924,1.0498842727465025,710,-0.013879288517373675,1342,-0.002229417908315253,-0.011649870609058421
NQ,30,Donchian 20 breakout,scalp,locked,regime,vol pct(250) <= 0.5,0.5340642129992169,0.5086886496566924,1.0498842727465025,421,-0.014073912404967633,689,-0.014918596696886844,0.0008446842919192111
NQ,30,Donchian 20 breakout,scalp,research,location,close in top 30% of bar,0.4798355520751762,0.3485914498036224,1.3764983402360833,889,-0.004982343599743599,1342,-0.002229417908315253,-0.002752925691428346
NQ,30,Donchian 20 breakout,scalp,locked,location,close in top 30% of bar,0.4798355520751762,0.3485914498036224,1.3764983402360833,456,-0.017559000737787617,689,-0.014918596696886844,-0.002640404040900773
NQ,30,Donchian 20 breakout,scalp,research,location,close > prior RTH high,0.5426781519185592,0.27083156734763075,2.003747780339043,694,0.0071445490956745855,1342,-0.002229417908315253,0.009373967003989838
NQ,30,Donchian 20 breakout,scalp,locked,location,close > prior RTH high,0.5426781519185592,0.27083156734763075,2.003747780339043,381,0.0012702979274988404,689,-0.014918596696886844,0.016188894624385684
NQ,30,Donchian 20 breakout,scalp,research,location,(close-VWAP)/ATR >= 0.5,0.8392717306186375,0.46130372128507247,1.8193474101631875,1108,-0.004028504122533161,1342,-0.002229417908315253,-0.0017990862142179083
NQ,30,Donchian 20 breakout,scalp,locked,location,(close-VWAP)/ATR >= 0.5,0.8392717306186375,0.46130372128507247,1.8193474101631875,590,-0.007627433621239781,689,-0.014918596696886844,0.007291163075647063
NQ,30,Donchian 20 breakout,scalp,research,location,0 < (close-VWAP)/ATR <= 2,0.4510571652310102,0.3790794269729592,1.189875084577421,747,-0.009427037423859645,1342,-0.002229417908315253,-0.007197619515544392
NQ,30,Donchian 20 breakout,scalp,locked,location,0 < (close-VWAP)/ATR <= 2,0.4510571652310102,0.3790794269729592,1.189875084577421,405,0.004926787366940723,689,-0.014918596696886844,0.01984538406382757
NQ,30,Donchian 20 breakout,scalp,research,volume,volume >= its time-of-day mean,0.4586922474549726,0.38467406967873186,1.1924179028704962,896,0.002743099808059428,1342,-0.002229417908315253,0.004972517716374681
NQ,30,Donchian 20 breakout,scalp,locked,volume,volume >= its time-of-day mean,0.4586922474549726,0.38467406967873186,1.1924179028704962,342,-0.024600859003990044,689,-0.014918596696886844,-0.0096822623071032
NQ,30,Donchian 20 breakout,scalp,research,volume,volume >= 1.5x that mean,0.14271730618637432,0.11706366025260659,1.2191426944827357,334,-0.008525457310484597,1342,-0.002229417908315253,-0.006296039402169344
NQ,30,Donchian 20 breakout,scalp,locked,volume,volume >= 1.5x that mean,0.14271730618637432,0.11706366025260659,1.2191426944827357,156,-0.03729609877444933,689,-0.014918596696886844,-0.022377502077562485
NQ,30,Donchian 20 breakout,scalp,research,clock,09:30-11:00 New York,0.14976507439310885,0.06419711226017914,2.332894255214135,338,0.01398320159632716,1342,-0.002229417908315253,0.016212619504642412
NQ,30,Donchian 20 breakout,scalp,locked,clock,09:30-11:00 New York,0.14976507439310885,0.06419711226017914,2.332894255214135,171,-0.02713538436173106,689,-0.014918596696886844,-0.012216787664844216
NQ,30,Donchian 20 breakout,scalp,research,clock,09:30-16:00 New York,0.403876272513704,0.2740527252691362,1.4737174100971748,654,0.008630922065714338,1342,-0.002229417908315253,0.01086033997402959
NQ,30,Donchian 20 breakout,scalp,locked,clock,09:30-16:00 New York,0.403876272513704,0.2740527252691362,1.4737174100971748,333,-0.016578121219761564,689,-0.014918596696886844,-0.00165952452287472
NQ,30,Donchian 20 breakout,swing,research,trend,close > EMA50,0.9244796828543111,0.5770717045942465,1.6020187361366744,143,0.3166889166846988,150,0.3336033511792515,-0.01691443449455271
NQ,30,Donchian 20 breakout,swing,locked,trend,close > EMA50,0.9244796828543111,0.5770717045942465,1.6020187361366744,67,0.35695366600830486,75,0.3163497025312361,0.04060396347706874
NQ,30,Donchian 20 breakout,swing,research,trend,close > SMA200,0.7704658077304262,0.5888936596536425,1.3083275649182151,108,0.3898432505088727,150,0.3336033511792515,0.0562398993296212
NQ,30,Donchian 20 breakout,swing,locked,trend,close > SMA200,0.7704658077304262,0.5888936596536425,1.3083275649182151,60,0.1314600342164556,75,0.3163497025312361,-0.18488966831478051
NQ,30,Donchian 20 breakout,swing,research,trend,EMA13 > EMA48,0.8013875123885035,0.5788750536711035,1.3843877142507228,128,0.2849262754931397,150,0.3336033511792515,-0.04867707568611179
NQ,30,Donchian 20 breakout,swing,locked,trend,EMA13 > EMA48,0.8013875123885035,0.5788750536711035,1.3843877142507228,73,-0.004192792711524192,75,0.3163497025312361,-0.3205424952427603
NQ,30,Donchian 20 breakout,swing,research,trend,EMA 13>34>89 stacked,0.6636273538156591,0.47302132531844854,1.4029544088078698,103,0.3505695568822833,150,0.3336033511792515,0.01696620570303181
NQ,30,Donchian 20 breakout,swing,locked,trend,EMA 13>34>89 stacked,0.6636273538156591,0.47302132531844854,1.4029544088078698,59,-0.12098517329511545,75,0.3163497025312361,-0.43733487582635155
NQ,30,Donchian 20 breakout,swing,research,trend,(close-SMA200)/ATR >= 1,0.7161546085232904,0.5345928152282811,1.3396263251639082,108,0.3611042255493596,150,0.3336033511792515,0.02750087437010812
NQ,30,Donchian 20 breakout,swing,locked,trend,(close-SMA200)/ATR >= 1,0.7161546085232904,0.5345928152282811,1.3396263251639082,63,0.1327836219935938,75,0.3163497025312361,-0.1835660805376423
NQ,30,Donchian 20 breakout,swing,research,trend,close > session VWAP,0.8985133795837463,0.577100329182768,1.5569448398272991,141,0.3341491594556086,150,0.3336033511792515,0.0005458082763570848
NQ,30,Donchian 20 breakout,swing,locked,trend,close > session VWAP,0.8985133795837463,0.577100329182768,1.5569448398272991,68,0.4043679998125093,75,0.3163497025312361,0.0880182972812732
NQ,30,Donchian 20 breakout,swing,research,trend,VWAP rising,0.9199207135777998,0.5751538571633033,1.599434137701709,139,0.354409004909688,150,0.3336033511792515,0.020805653730436524
NQ,30,Donchian 20 breakout,swing,locked,trend,VWAP rising,0.9199207135777998,0.5751538571633033,1.599434137701709,70,0.3492518340438116,75,0.3163497025312361,0.03290213151257548
NQ,30,Donchian 20 breakout,swing,research,momentum,RSI(14) >= 55,0.909613478691774,0.41276656648060683,2.2036995061093707,140,0.346040069646139,150,0.3336033511792515,0.012436718466887486
NQ,30,Donchian 20 breakout,swing,locked,momentum,RSI(14) >= 55,0.909613478691774,0.41276656648060683,2.2036995061093707,67,0.38594610780126226,75,0.3163497025312361,0.06959640527002614
NQ,30,Donchian 20 breakout,swing,research,momentum,RSI(14) >= 65,0.57601585728444,0.16931444110490912,3.40204800916854,108,0.437592845035512,150,0.3336033511792515,0.1039894938562605
NQ,30,Donchian 20 breakout,swing,locked,momentum,RSI(14) >= 65,0.57601585728444,0.16931444110490912,3.40204800916854,62,0.08705350583560574,75,0.3163497025312361,-0.2292961966956304
NQ,30,Donchian 20 breakout,swing,research,momentum,MACD > 0,0.8814667988107037,0.569199942750823,1.5486066188811634,137,0.3070735603573797,150,0.3336033511792515,-0.02652979082187179
NQ,30,Donchian 20 breakout,swing,locked,momentum,MACD > 0,0.8814667988107037,0.569199942750823,1.5486066188811634,70,0.3345276186073837,75,0.3163497025312361,0.018177916076147604
NQ,30,Donchian 20 breakout,swing,research,momentum,MACD > signal,0.8501486620416254,0.491970802919708,1.728046983675114,150,0.33076164686356996,150,0.3336033511792515,-0.002841704315681537
NQ,30,Donchian 20 breakout,swing,locked,momentum,MACD > signal,0.8501486620416254,0.491970802919708,1.728046983675114,75,0.317192747264073,75,0.3163497025312361,0.0008430447328368618
NQ,30,Donchian 20 breakout,swing,research,momentum,ROC(20) > 0,0.9712586719524281,0.5463861456991556,1.7776048671761355,148,0.32604877294040074,150,0.3336033511792515,-0.007554578238850751
NQ,30,Donchian 20 breakout,swing,locked,momentum,ROC(20) > 0,0.9712586719524281,0.5463861456991556,1.7776048671761355,75,0.2970883220365105,75,0.3163497025312361,-0.019261380494725644
NQ,30,Donchian 20 breakout,swing,research,momentum,MFI(14) >= 55,0.8600594648166502,0.43180191784743094,1.9917916740715726,139,0.38025328442904177,150,0.3336033511792515,0.046649933249790276
NQ,30,Donchian 20 breakout,swing,locked,momentum,MFI(14) >= 55,0.8600594648166502,0.43180191784743094,1.9917916740715726,72,0.31721465767257156,75,0.3163497025312361,0.0008649551413354439
NQ,30,Donchian 20 breakout,swing,research,momentum,Aroon osc >= 0,0.9213082259663032,0.5401746099899813,1.705574843629527,157,0.25586771730117636,150,0.3336033511792515,-0.07773563387807514
NQ,30,Donchian 20 breakout,swing,locked,momentum,Aroon osc >= 0,0.9213082259663032,0.5401746099899813,1.705574843629527,68,0.38852026197364625,75,0.3163497025312361,0.07217055944241013
NQ,30,Donchian 20 breakout,swing,research,regime,ADX >= 20,0.6951437066402378,0.6978388435666237,0.9961378806135078,136,0.3624884826567209,150,0.3336033511792515,0.028885131477469406
NQ,30,Donchian 20 breakout,swing,locked,regime,ADX >= 20,0.6951437066402378,0.6978388435666237,0.9961378806135078,66,0.3968511342451229,75,0.3163497025312361,0.0805014317138868
NQ,30,Donchian 20 breakout,swing,research,regime,ADX >= 25,0.5016848364717542,0.5102619149849721,0.9831908314899996,126,0.27725196811183805,150,0.3336033511792515,-0.05635138306741344
NQ,30,Donchian 20 breakout,swing,locked,regime,ADX >= 25,0.5016848364717542,0.5102619149849721,0.9831908314899996,53,0.6039201992673471,75,0.3163497025312361,0.28757049673611096
NQ,30,Donchian 20 breakout,swing,research,regime,CHOP <= 45,0.5395441030723489,0.37312151137827393,1.446027866577101,124,0.34322626001676776,150,0.3336033511792515,0.009622908837516264
NQ,30,Donchian 20 breakout,swing,locked,regime,CHOP <= 45,0.5395441030723489,0.37312151137827393,1.446027866577101,55,0.48530343006690513,75,0.3163497025312361,0.168953727535669
NQ,30,Donchian 20 breakout,swing,research,regime,CHOP <= 38,0.28622398414271555,0.1692285673393445,1.6913455490571325,99,0.3273968011454848,150,0.3336033511792515,-0.006206550033766689
NQ,30,Donchian 20 breakout,swing,locked,regime,CHOP <= 38,0.28622398414271555,0.1692285673393445,1.6913455490571325,58,0.11906406408273017,75,0.3163497025312361,-0.19728563844850594
NQ,30,Donchian 20 breakout,swing,research,regime,efficiency ratio >= 0.3,0.5845391476709614,0.3686560755689137,1.5855947762935814,131,0.25536756960021467,150,0.3336033511792515,-0.07823578157903682
NQ,30,Donchian 20 breakout,swing,locked,regime,efficiency ratio >= 0.3,0.5845391476709614,0.3686560755689137,1.5855947762935814,68,0.21078162429314212,75,0.3163497025312361,-0.105568078238094
NQ,30,Donchian 20 breakout,swing,research,regime,ATR >= its 50-bar mean,0.41070366699702676,0.4371260913124374,0.9395542273944817,106,0.48046553132280617,150,0.3336033511792515,0.14686218014355468
NQ,30,Donchian 20 breakout,swing,locked,regime,ATR >= its 50-bar mean,0.41070366699702676,0.4371260913124374,0.9395542273944817,57,0.47262883491133667,75,0.3163497025312361,0.15627913238010055
NQ,30,Donchian 20 breakout,swing,research,regime,ATR <= its 50-bar mean,0.5892963330029732,0.5628739086875626,1.0469419951921721,139,0.29822421343893674,150,0.3336033511792515,-0.03537913774031476
NQ,30,Donchian 20 breakout,swing,locked,regime,ATR <= its 50-bar mean,0.5892963330029732,0.5628739086875626,1.0469419951921721,75,-0.0015765562675549678,75,0.3163497025312361,-0.3179262587987911
NQ,30,Donchian 20 breakout,swing,research,regime,vol pct(250) >= 0.5,0.4711595639246779,0.496951481322456,0.9480997273030713,130,0.35108164172736134,150,0.3336033511792515,0.017478290548109843
NQ,30,Donchian 20 breakout,swing,locked,regime,vol pct(250) >= 0.5,0.4711595639246779,0.496951481322456,0.9480997273030713,66,0.3514875306942773,75,0.3163497025312361,0.035137828163041174
NQ,30,Donchian 20 breakout,swing,research,regime,vol pct(250) <= 0.5,0.5318136769078295,0.506912838127952,1.049122525426338,153,0.1691941125418671,150,0.3336033511792515,-0.1644092386373844
NQ,30,Donchian 20 breakout,swing,locked,regime,vol pct(250) <= 0.5,0.5318136769078295,0.506912838127952,1.049122525426338,66,0.1094788472698437,75,0.3163497025312361,-0.20687085526139243
NQ,30,Donchian 20 breakout,swing,research,location,close in top 30% of bar,0.4798810703666997,0.3487333619579219,1.3760687181532179,139,0.292838949219751,150,0.3336033511792515,-0.040764401959500485
NQ,30,Donchian 20 breakout,swing,locked,location,close in top 30% of bar,0.4798810703666997,0.3487333619579219,1.3760687181532179,70,0.23372710363481022,75,0.3163497025312361,-0.0826225988964259
NQ,30,Donchian 20 breakout,swing,research,location,close > prior RTH high,0.5439048562933597,0.2716473450694146,2.002246170137884,115,0.2639253201139426,150,0.3336033511792515,-0.0696780310653089
NQ,30,Donchian 20 breakout,swing,locked,location,close > prior RTH high,0.5439048562933597,0.2716473450694146,2.002246170137884,63,-0.0419327462323554,75,0.3163497025312361,-0.3582824487635915
NQ,30,Donchian 20 breakout,swing,research,location,(close-VWAP)/ATR >= 0.5,0.8386521308225966,0.4595677687133247,1.824871516056519,138,0.32695566947554555,150,0.3336033511792515,-0.006647681703705943
NQ,30,Donchian 20 breakout,swing,locked,location,(close-VWAP)/ATR >= 0.5,0.8386521308225966,0.4595677687133247,1.824871516056519,67,0.3871284583849167,75,0.3163497025312361,0.0707787558536806
NQ,30,Donchian 20 breakout,swing,research,location,0 < (close-VWAP)/ATR <= 2,0.4499504459861249,0.37669958494346645,1.194454318428972,142,0.27879491306640464,150,0.3336033511792515,-0.05480843811284686
NQ,30,Donchian 20 breakout,swing,locked,location,0 < (close-VWAP)/ATR <= 2,0.4499504459861249,0.37669958494346645,1.194454318428972,60,0.4648634893654448,75,0.3163497025312361,0.14851378683420868
NQ,30,Donchian 20 breakout,swing,research,volume,volume >= its time-of-day mean,0.4620416253716551,0.3870044368112208,1.1938923211803825,138,0.37138896436201735,150,0.3336033511792515,0.037785613182765854
NQ,30,Donchian 20 breakout,swing,locked,volume,volume >= its time-of-day mean,0.4620416253716551,0.3870044368112208,1.1938923211803825,67,0.3206458766156924,75,0.3163497025312361,0.004296174084456261
NQ,30,Donchian 20 breakout,swing,research,volume,volume >= 1.5x that mean,0.14390485629335975,0.1177043080005725,1.2225963411012946,119,0.23162979796314204,150,0.3336033511792515,-0.10197355321610946
NQ,30,Donchian 20 breakout,swing,locked,volume,volume >= 1.5x that mean,0.14390485629335975,0.1177043080005725,1.2225963411012946,59,0.20553190475249328,75,0.3163497025312361,-0.11081779777874284
NQ,30,Donchian 20 breakout,swing,research,clock,09:30-11:00 New York,0.14965312190287414,0.06417632746529268,2.3319053584642764,117,0.3720464871031835,150,0.3336033511792515,0.038443135923932004
NQ,30,Donchian 20 breakout,swing,locked,clock,09:30-11:00 New York,0.14965312190287414,0.06417632746529268,2.3319053584642764,57,0.20872687537675036,75,0.3163497025312361,-0.10762282715448576
