ema,atr,osc,dist,vwap,ent1,tf,market,research_n,research_mean,research_net,research_pf,research_sh,research_dd,validation_n,validation_mean,validation_net,validation_pf,validation_sh,validation_dd,test_n,test_mean,test_net,test_pf,test_sh,test_dd
13,10,1,2.0,3.0,630,15,US100,507,0.6611439842209159,335.20000000000437,1.0246428912757404,0.08171007177483487,1472.1000000000076,182,15.152747252747298,2757.8000000000084,1.3051001216948788,0.964095581027677,860.3999999999996,138,22.84927536231873,3153.1999999999844,1.4631677903611942,1.2631354197484745,961.8999999999978
13,10,1,2.0,3.0,660,15,US100,588,-0.2935374149659762,-172.599999999994,0.9891447223602372,-0.03925724907646117,1593.1000000000076,221,15.485067873303187,3422.2000000000044,1.32952980712752,1.1231626270842066,860.3999999999996,176,15.689772727272622,2761.3999999999814,1.3190562571491262,1.0388890273005986,988.8999999999978
13,10,1,2.0,3.0,720,15,US100,688,0.4078488372093068,280.6000000000031,1.015415210846683,0.058469200511007145,1871.900000000007,255,15.249411764705906,3888.600000000006,1.3401177283501418,1.2387148053632306,1022.7000000000007,210,12.129999999999866,2547.299999999972,1.2500466266822379,0.907017003921286,1210.2000000000153
13,10,1,2.0,3.0,840,15,US100,745,-0.9671140939597255,-720.4999999999955,0.9648569157004963,-0.1415611279395174,2106.8000000000193,281,11.573309608540946,3252.100000000006,1.2428172505450532,0.9432219902141268,1022.7000000000007,236,13.762711864406695,3247.99999999998,1.292834216884847,1.0992528866124558,1299.1000000000167
13,10,1,2.0,99.0,630,15,US100,507,0.6611439842209159,335.20000000000437,1.0246428912757404,0.08171007177483487,1472.1000000000076,182,15.152747252747298,2757.8000000000084,1.3051001216948788,0.964095581027677,860.3999999999996,141,18.82836879432617,2654.79999999999,1.363357650247045,1.0428991621479358,961.8999999999978
13,10,1,2.0,99.0,660,15,US100,590,-0.5628813559321932,-332.099999999994,0.9793439319301392,-0.07523229979356691,1653.0999999999976,222,16.10495495495497,3575.300000000003,1.3442720821176497,1.17791486550579,860.3999999999996,180,11.594444444444374,2086.9999999999873,1.2237038148628496,0.7687254686372772,988.8999999999978
13,10,1,2.0,99.0,720,15,US100,701,0.2296718972895889,161.00000000000182,1.0086415114593956,0.033184212775926175,1780.900000000016,257,16.44980544747084,4227.600000000006,1.3697684792401017,1.3471677509479552,1022.7000000000007,214,8.751869158878401,1872.8999999999778,1.1724315714851241,0.6543791771596029,1270.1000000000167
13,10,1,2.0,99.0,840,15,US100,796,-0.9327889447236146,-742.4999999999973,0.9650806789162548,-0.14413465844626358,2167.6000000000167,294,11.020068027210902,3239.900000000005,1.2281844688912995,0.9242460187024533,918.5000000000018,248,15.372177419354754,3812.2999999999793,1.3210114601840675,1.1955767970677058,1072.6000000000204
13,10,1,2.5,1.5,630,15,US100,217,7.500000000000042,1627.500000000009,1.3058865541480305,0.567454810578991,836.7000000000025,76,22.657894736842152,1722.0000000000036,1.4152499457426035,0.8443863095357481,1405.4000000000015,65,29.1492307692305,1894.6999999999825,1.6196892886344967,1.074487732575669,647.9999999999964
13,10,1,2.5,1.5,660,15,US100,219,7.620547945205519,1668.9000000000087,1.313667631470137,0.5816907252712123,836.7000000000025,76,22.657894736842152,1722.0000000000036,1.4152499457426035,0.8443863095357481,1405.4000000000015,65,29.1492307692305,1894.6999999999825,1.6196892886344967,1.074487732575669,647.9999999999964
13,10,1,2.5,1.5,720,15,US100,220,7.766363636363676,1708.6000000000085,1.3211291959553455,0.5952506809185526,836.7000000000025,76,22.657894736842152,1722.0000000000036,1.4152499457426035,0.8443863095357481,1405.4000000000015,66,29.422727272726963,1941.8999999999796,1.6351267375306526,1.1006753038125268,647.9999999999964
13,10,1,2.5,1.5,840,15,US100,220,7.766363636363676,1708.6000000000085,1.3211291959553455,0.5952506809185526,836.7000000000025,76,22.657894736842152,1722.0000000000036,1.4152499457426035,0.8443863095357481,1405.4000000000015,66,29.422727272726963,1941.8999999999796,1.6351267375306526,1.1006753038125268,647.9999999999964
13,10,1,2.5,2.0,630,15,US100,280,8.001428571428603,2240.4000000000087,1.3536822164338167,0.723769983560197,729.600000000004,99,13.335353535353597,1320.2000000000062,1.2392056675907315,0.5827097755694941,1845.4000000000015,82,30.209756097560653,2477.1999999999734,1.6730058682894908,1.284975693019519,647.9999999999964
13,10,1,2.5,2.0,660,15,US100,294,7.149319727891192,2101.9000000000106,1.3049635100039194,0.6556243175663763,670.8999999999996,106,14.473584905660418,1534.2000000000044,1.272601279317698,0.6717433733543566,1533.2000000000025,88,27.619318181817956,2430.49999999998,1.6368400366828153,1.2559608844241212,647.9999999999964
13,10,1,2.5,2.0,720,15,US100,296,7.053716216216249,2087.9000000000096,1.3005902677800192,0.6505157051263569,670.8999999999996,107,13.948598130841173,1492.5000000000055,1.263241441346104,0.653230874537557,1533.2000000000025,90,28.62222222222196,2575.9999999999764,1.674963972225851,1.3278843642362275,549.6999999999971
13,10,1,2.5,2.0,840,15,US100,296,7.053716216216249,2087.9000000000096,1.3005902677800192,0.6505157051263569,670.8999999999996,107,13.948598130841173,1492.5000000000055,1.263241441346104,0.653230874537557,1533.2000000000025,90,28.62222222222196,2575.9999999999764,1.674963972225851,1.3278843642362275,549.6999999999971
13,10,1,2.5,2.5,630,15,US100,300,6.419333333333364,1925.8000000000093,1.2751378689601984,0.6079363305446899,773.5000000000036,106,19.968867924528343,2116.7000000000044,1.383522675798591,0.9173938658500876,1609.7000000000025,93,37.19784946236539,3459.3999999999814,1.8762411347517647,1.6584516482487421,647.9999999999964
13,10,1,2.5,2.5,660,15,US100,333,5.923423423423453,1972.50000000001,1.2422861494619972,0.5759529819766962,814.299999999992,128,18.516406250000017,2370.100000000002,1.3718037210177896,0.9636003606153042,1323.8000000000047,105,32.15904761904747,3376.6999999999844,1.7734081539166213,1.5934484851906563,647.9999999999964
13,10,1,2.5,2.5,720,15,US100,346,5.2702312138728615,1823.50000000001,1.2126530612244912,0.5253026217096048,924.5999999999958,132,17.132575757575786,2261.5000000000036,1.3484860158717933,0.918602340702257,1355.5000000000036,112,30.02589285714269,3362.8999999999814,1.7185530223713101,1.5498880913128124,643.9000000000015
13,10,1,2.5,2.5,840,15,US100,346,5.2702312138728615,1823.50000000001,1.2126530612244912,0.5253026217096048,924.5999999999958,132,17.132575757575786,2261.5000000000036,1.3484860158717933,0.918602340702257,1355.5000000000036,112,30.02589285714269,3362.8999999999814,1.7185530223713101,1.5498880913128124,643.9000000000015
13,10,1,2.5,3.0,630,15,US100,314,5.353821656050986,1681.1000000000095,1.2270284140017302,0.5227078168526156,976.4000000000051,109,21.270642201834896,2318.5000000000036,1.4195848489784106,0.9994667822861021,1569.1000000000022,95,33.57052631578931,3189.1999999999844,1.7336722721939712,1.4752595359376544,1046.8999999999942
13,10,1,2.5,3.0,660,15,US100,358,4.18575418994417,1498.5000000000127,1.1680460234154233,0.4275151876509996,1010.4999999999918,132,19.578030303030324,2584.300000000003,1.4049865229110514,1.0457532811003387,1283.2000000000044,113,20.21061946902646,2283.79999999999,1.4050727208229843,0.9810501838182721,1046.8999999999942
13,10,1,2.5,3.0,720,15,US100,394,2.41294416243658,950.7000000000126,1.0935516566131698,0.2601378564949797,1582.2999999999938,147,16.76462585034016,2464.4000000000033,1.362081631453675,0.9802789973165452,1484.5000000000018,123,21.991869918699113,2704.999999999991,1.454461450580465,1.1203512269670661,1042.7999999999993
13,10,1,2.5,3.0,840,15,US100,403,1.9992555831265866,805.7000000000144,1.0768541040682993,0.2186184230549152,1539.8999999999942,151,15.114569536423872,2282.3000000000047,1.3102679481776538,0.8571266854761646,1484.5000000000018,125,19.5079999999999,2438.4999999999873,1.3895678568575736,0.994902258246379,1350.2000000000007
13,10,1,2.5,99.0,630,15,US100,314,5.353821656050986,1681.1000000000095,1.2270284140017302,0.5227078168526156,976.4000000000051,109,21.270642201834896,2318.5000000000036,1.4195848489784106,0.9994667822861021,1569.1000000000022,98,27.457142857142756,2690.79999999999,1.5553422904670475,1.212874380210767,1046.8999999999942
13,10,1,2.5,99.0,660,15,US100,365,3.099726027397297,1131.4000000000133,1.1211102666481139,0.31893781887215306,1410.6999999999916,133,20.581954887218057,2737.4000000000015,1.4289788754466246,1.1140964276204053,1130.1000000000058,118,13.986440677966067,1650.399999999996,1.2614536467904434,0.689791880894534,1046.8999999999942
13,10,1,2.5,99.0,720,15,US100,419,0.8696897374701879,364.40000000000873,1.033227862529294,0.09710127575731306,2056.7999999999956,149,18.814765100671163,2803.4000000000033,1.4118891598836358,1.1153857027636638,1331.4000000000033,133,14.294736842105227,1901.1999999999953,1.2737548416823847,0.7611364110722909,1134.0
13,10,1,2.5,99.0,840,15,US100,472,0.6716101694915543,317.00000000001364,1.0259440525101085,0.08182328495236535,2458.1999999999953,168,13.901785714285747,2335.5000000000055,1.2822492930171858,0.8457424809133969,1391.800000000001,149,16.655033557046934,2481.599999999993,1.3278376664552936,0.8911725711752156,1081.9999999999964
13,10,1,3.0,1.5,630,15,US100,91,18.307692307692356,1666.0000000000045,1.7506533297287583,0.7244632465981892,404.0999999999967,36,18.891666666666726,680.1000000000022,1.3638844301765665,0.47984170142025573,1339.0999999999967,34,11.691176470588449,397.5000000000073,1.1821138956338515,0.28027124242355156,908.7999999999993
13,10,1,3.0,1.5,660,15,US100,91,18.307692307692356,1666.0000000000045,1.7506533297287583,0.7244632465981892,404.0999999999967,37,23.845945945945974,882.3000000000011,1.4720706260032113,0.6101069840865835,1339.0999999999967,35,13.442857142857351,470.5000000000073,1.2155587116873634,0.33097766680260843,908.7999999999993
13,10,1,3.0,1.5,720,15,US100,91,18.307692307692356,1666.0000000000045,1.7506533297287583,0.7244632465981892,404.0999999999967,37,23.845945945945974,882.3000000000011,1.4720706260032113,0.6101069840865835,1339.0999999999967,35,13.442857142857351,470.5000000000073,1.2155587116873634,0.33097766680260843,908.7999999999993
13,10,1,3.0,1.5,840,15,US100,91,18.307692307692356,1666.0000000000045,1.7506533297287583,0.7244632465981892,404.0999999999967,37,23.845945945945974,882.3000000000011,1.4720706260032113,0.6101069840865835,1339.0999999999967,35,13.442857142857351,470.5000000000073,1.2155587116873634,0.33097766680260843,908.7999999999993
13,10,1,3.0,2.0,630,15,US100,134,12.441044776119426,1667.100000000003,1.5292044949527033,0.65442044817108,550.9000000000015,49,5.753061224489788,281.89999999999964,1.0923807963296739,0.1583204392864704,1293.7999999999975,45,13.035555555555765,586.6000000000095,1.245593468704212,0.4028545057861475,1066.9999999999964
13,10,1,3.0,2.0,660,15,US100,138,12.008695652173925,1657.2000000000016,1.5142431576987538,0.6491931635382208,550.9000000000015,51,11.04313725490194,563.1999999999989,1.1845649680485004,0.31164103403350774,1293.7999999999975,46,14.339130434782815,659.6000000000095,1.2761565836298976,0.4520088867232736,1066.9999999999964
13,10,1,3.0,2.0,720,15,US100,138,12.008695652173925,1657.2000000000016,1.5142431576987538,0.6491931635382208,550.9000000000015,51,11.04313725490194,563.1999999999989,1.1845649680485004,0.31164103403350774,1293.7999999999975,46,14.339130434782815,659.6000000000095,1.2761565836298976,0.4520088867232736,1066.9999999999964
13,10,1,3.0,2.0,840,15,US100,138,12.008695652173925,1657.2000000000016,1.5142431576987538,0.6491931635382208,550.9000000000015,51,11.04313725490194,563.1999999999989,1.1845649680485004,0.31164103403350774,1293.7999999999975,46,14.339130434782815,659.6000000000095,1.2761565836298976,0.4520088867232736,1066.9999999999964
13,10,1,3.0,2.5,630,15,US100,152,11.428289473684243,1737.100000000005,1.5073602430048507,0.6748236936600891,550.9000000000015,56,8.396428571428553,470.1999999999989,1.1399821375409345,0.25581476079582754,1192.6999999999953,53,20.913207547170114,1108.400000000016,1.4200075786282755,0.6974312221057094,899.2999999999956
13,10,1,3.0,2.5,660,15,US100,167,12.06526946107786,2014.9000000000024,1.5588096624788546,0.7691251214185933,505.40000000000146,65,13.80769230769228,897.4999999999982,1.243224932249322,0.4632217005420834,963.3999999999942,58,35.8051724137933,2076.7000000000116,1.7869268662372177,1.2137499406329326,899.2999999999956
13,10,1,3.0,2.5,720,15,US100,168,11.824404761904779,1986.5000000000027,1.5466277757904312,0.7580275229628278,505.40000000000146,66,13.934848484848468,919.6999999999989,1.249241192411924,0.4746260112595266,963.3999999999942,59,36.338983050847645,2144.000000000011,1.8124289503599913,1.2515898913744514,899.2999999999956
13,10,1,3.0,2.5,840,15,US100,168,11.824404761904779,1986.5000000000027,1.5466277757904312,0.7580275229628278,505.40000000000146,66,13.934848484848468,919.6999999999989,1.249241192411924,0.4746260112595266,963.3999999999942,59,36.338983050847645,2144.000000000011,1.8124289503599913,1.2515898913744514,899.2999999999956
13,10,1,3.0,3.0,630,15,US100,162,8.519135802469165,1380.100000000005,1.3620789169902423,0.5254239930208832,548.7999999999975,59,11.389830508474546,671.9999999999982,1.1996672212978365,0.3623905051922895,1152.099999999995,53,20.913207547170114,1108.400000000016,1.4200075786282755,0.6974312221057094,899.2999999999956
13,10,1,3.0,3.0,660,15,US100,190,8.281052631578978,1573.400000000006,1.3645505097312347,0.582686153890905,577.1999999999953,70,16.46571428571424,1152.5999999999967,1.310523196292903,0.5894828147472062,937.9999999999945,65,17.152307692307883,1114.9000000000124,1.2981175463928594,0.5649465853130815,899.2999999999956
13,10,1,3.0,3.0,720,15,US100,200,7.899000000000037,1579.8000000000075,1.3538106649347184,0.5817632649674344,609.9999999999936,72,15.987499999999955,1151.0999999999967,1.3081515192076019,0.5885484186596112,937.9999999999945,66,17.912121212121388,1182.2000000000116,1.3161131611316155,0.5984724238259894,899.2999999999956
13,10,1,3.0,3.0,840,15,US100,200,7.899000000000037,1579.8000000000075,1.3538106649347184,0.5817632649674344,609.9999999999936,72,15.987499999999955,1151.0999999999967,1.3081515192076019,0.5885484186596112,937.9999999999945,66,17.912121212121388,1182.2000000000116,1.3161131611316155,0.5984724238259894,899.2999999999956
13,10,1,3.0,99.0,630,15,US100,162,8.519135802469165,1380.100000000005,1.3620789169902423,0.5254239930208832,548.7999999999975,59,11.389830508474546,671.9999999999982,1.1996672212978365,0.3623905051922895,1152.099999999995,56,10.892857142857533,610.0000000000218,1.1944285076815275,0.3667750674230745,899.2999999999956
13,10,1,3.0,99.0,660,15,US100,200,3.559000000000028,711.8000000000056,1.1359123195600715,0.2404989769910348,1384.899999999995,70,16.46571428571424,1152.5999999999967,1.310523196292903,0.5894828147472062,937.9999999999945,70,6.878571428571688,481.5000000000182,1.1090797879570522,0.23511483368048886,899.2999999999956
13,10,1,3.0,99.0,720,15,US100,225,2.5173333333333683,566.4000000000078,1.0983572396068504,0.18824381753200897,1387.8999999999933,76,17.68289473684205,1343.899999999996,1.3454933415599764,0.6737286225700646,937.9999999999945,80,2.132500000000209,170.60000000001673,1.0336396261387422,0.08124813103267502,990.4999999999964
13,10,1,3.0,99.0,840,15,US100,249,1.8200803212851655,453.2000000000062,1.0719262327604004,0.14778028195204346,1629.599999999994,78,14.079487179487142,1098.199999999997,1.263724124681811,0.5399212582295815,909.2999999999938,87,7.1540229885059725,622.4000000000196,1.1104113817388412,0.2508832851637931,992.9999999999854
13,10,1,3.5,1.5,630,15,US100,38,18.205263157894837,691.8000000000038,2.2557632964240475,0.7463412289211446,227.29999999999745,19,71.64736842105259,1361.2999999999993,2.979784758580568,1.1609720212728942,513.7999999999993,14,-5.957142857142442,-83.39999999999418,0.8967182662538772,-0.1280317201051264,344.2000000000007
13,10,1,3.5,1.5,660,15,US100,38,18.205263157894837,691.8000000000038,2.2557632964240475,0.7463412289211446,227.29999999999745,19,71.64736842105259,1361.2999999999993,2.979784758580568,1.1609720212728942,513.7999999999993,14,-5.957142857142442,-83.39999999999418,0.8967182662538772,-0.1280317201051264,344.2000000000007
13,10,1,3.5,1.5,720,15,US100,38,18.205263157894837,691.8000000000038,2.2557632964240475,0.7463412289211446,227.29999999999745,19,71.64736842105259,1361.2999999999993,2.979784758580568,1.1609720212728942,513.7999999999993,14,-5.957142857142442,-83.39999999999418,0.8967182662538772,-0.1280317201051264,344.2000000000007
13,10,1,3.5,1.5,840,15,US100,38,18.205263157894837,691.8000000000038,2.2557632964240475,0.7463412289211446,227.29999999999745,19,71.64736842105259,1361.2999999999993,2.979784758580568,1.1609720212728942,513.7999999999993,14,-5.957142857142442,-83.39999999999418,0.8967182662538772,-0.1280317201051264,344.2000000000007
13,10,1,3.5,2.0,630,15,US100,58,9.584482758620714,555.9000000000015,1.5729746444032195,0.43273846237119823,373.40000000000146,22,74.56363636363626,1640.3999999999978,3.3856893542757374,1.3728866892450928,513.7999999999993,20,10.800000000000363,216.00000000000728,1.2396538333518334,0.2960321872643317,347.09999999999854
13,10,1,3.5,2.0,660,15,US100,58,9.584482758620714,555.9000000000015,1.5729746444032195,0.43273846237119823,373.40000000000146,22,74.56363636363626,1640.3999999999978,3.3856893542757374,1.3728866892450928,513.7999999999993,23,18.030434782608886,414.70000000000437,1.4248540108595467,0.52878172271275,251.39999999999782
13,10,1,3.5,2.0,720,15,US100,58,9.584482758620714,555.9000000000015,1.5729746444032195,0.43273846237119823,373.40000000000146,22,74.56363636363626,1640.3999999999978,3.3856893542757374,1.3728866892450928,513.7999999999993,23,18.030434782608886,414.70000000000437,1.4248540108595467,0.52878172271275,251.39999999999782
13,10,1,3.5,2.0,840,15,US100,58,9.584482758620714,555.9000000000015,1.5729746444032195,0.43273846237119823,373.40000000000146,22,74.56363636363626,1640.3999999999978,3.3856893542757374,1.3728866892450928,513.7999999999993,23,18.030434782608886,414.70000000000437,1.4248540108595467,0.52878172271275,251.39999999999782
