ema,atr,osc,dist,vwap,ent1,tf,market,research_n,research_mean,research_net,research_pf,research_sh,research_dd,validation_n,validation_mean,validation_net,validation_pf,validation_sh,validation_dd,test_n,test_mean,test_net,test_pf,test_sh,test_dd
13,10,1,3.0,99.0,840,15,US30,165,-7.466666666666667,-1232.0,0.8654728106573487,-0.28241463404972966,2463.0,83,-1.963855421686747,-163.0,0.9793644765160147,-0.04654271521363974,2771.0,70,-18.078571428571948,-1265.5000000000364,0.8172774264344863,-0.4520389586784578,2141.5000000000146
13,10,1,3.5,1.5,630,15,US30,18,43.333333333333336,780.0,4.011583011583012,0.8788718742537039,96.0,11,-135.0909090909091,-1486.0,0.1031985515992758,-1.4179875222008638,1073.0,13,-143.81538461538506,-1869.6000000000058,0.20873539867953128,-1.4491012456958174,2161.2000000000044
13,10,1,3.5,1.5,660,15,US30,18,43.333333333333336,780.0,4.011583011583012,0.8788718742537039,96.0,11,-135.0909090909091,-1486.0,0.1031985515992758,-1.4179875222008638,1073.0,13,-143.81538461538506,-1869.6000000000058,0.20873539867953128,-1.4491012456958174,2161.2000000000044
13,10,1,3.5,1.5,720,15,US30,18,43.333333333333336,780.0,4.011583011583012,0.8788718742537039,96.0,11,-135.0909090909091,-1486.0,0.1031985515992758,-1.4179875222008638,1073.0,13,-143.81538461538506,-1869.6000000000058,0.20873539867953128,-1.4491012456958174,2161.2000000000044
13,10,1,3.5,1.5,840,15,US30,18,43.333333333333336,780.0,4.011583011583012,0.8788718742537039,96.0,11,-135.0909090909091,-1486.0,0.1031985515992758,-1.4179875222008638,1073.0,13,-143.81538461538506,-1869.6000000000058,0.20873539867953128,-1.4491012456958174,2161.2000000000044
13,10,1,3.5,2.0,630,15,US30,30,15.566666666666666,467.0,1.4312096029547554,0.3113506921005494,386.0,18,-76.72222222222223,-1381.0,0.35346441947565543,-1.1261756983099862,1151.0,16,-103.16875000000073,-1650.7000000000116,0.34444003177124427,-1.191104573585046,1930.2000000000044
13,10,1,3.5,2.0,660,15,US30,30,15.566666666666666,467.0,1.4312096029547554,0.3113506921005494,386.0,19,-50.10526315789474,-952.0,0.5543071161048689,-0.6934741520212256,901.0,16,-103.16875000000073,-1650.7000000000116,0.34444003177124427,-1.191104573585046,1930.2000000000044
13,10,1,3.5,2.0,720,15,US30,30,15.566666666666666,467.0,1.4312096029547554,0.3113506921005494,386.0,19,-50.10526315789474,-952.0,0.5543071161048689,-0.6934741520212256,901.0,16,-103.16875000000073,-1650.7000000000116,0.34444003177124427,-1.191104573585046,1930.2000000000044
13,10,1,3.5,2.0,840,15,US30,30,15.566666666666666,467.0,1.4312096029547554,0.3113506921005494,386.0,19,-50.10526315789474,-952.0,0.5543071161048689,-0.6934741520212256,901.0,16,-103.16875000000073,-1650.7000000000116,0.34444003177124427,-1.191104573585046,1930.2000000000044
13,10,1,3.5,2.5,630,15,US30,38,32.78947368421053,1246.0,1.9865399841646874,0.5624717209731678,422.0,24,-15.166666666666666,-364.0,0.8295880149812734,-0.2588900897846312,851.0,20,-111.27500000000073,-2225.5000000000146,0.367342297523947,-1.2640558523401224,2505.0000000000073
13,10,1,3.5,2.5,660,15,US30,38,32.78947368421053,1246.0,1.9865399841646874,0.5624717209731678,422.0,25,2.6,65.0,1.030430711610487,0.042363493214262124,752.0,22,-116.92727272727346,-2572.400000000016,0.3343683693008301,-1.4377125591572684,2851.9000000000087
13,10,1,3.5,2.5,720,15,US30,38,32.78947368421053,1246.0,1.9865399841646874,0.5624717209731678,422.0,25,2.6,65.0,1.030430711610487,0.042363493214262124,752.0,22,-116.92727272727346,-2572.400000000016,0.3343683693008301,-1.4377125591572684,2851.9000000000087
13,10,1,3.5,2.5,840,15,US30,38,32.78947368421053,1246.0,1.9865399841646874,0.5624717209731678,422.0,25,2.6,65.0,1.030430711610487,0.042363493214262124,752.0,22,-116.92727272727346,-2572.400000000016,0.3343683693008301,-1.4377125591572684,2851.9000000000087
